onset	duration	category
617909	n/a	MRI_trigger
628409	n/a	MRI_trigger
638909	n/a	MRI_trigger
649409	n/a	MRI_trigger
659909	n/a	MRI_trigger
670409	n/a	MRI_trigger
680909	n/a	MRI_trigger
691409	n/a	MRI_trigger
701909	n/a	MRI_trigger
712409	n/a	MRI_trigger
722909	n/a	MRI_trigger
733409	n/a	MRI_trigger
743909	n/a	MRI_trigger
754409	n/a	MRI_trigger
764909	n/a	MRI_trigger
775409	n/a	MRI_trigger
785909	n/a	MRI_trigger
796409	n/a	MRI_trigger
806909	n/a	MRI_trigger
817409	n/a	MRI_trigger
827909	n/a	MRI_trigger
838409	n/a	MRI_trigger
848909	n/a	MRI_trigger
859409	n/a	MRI_trigger
869909	n/a	MRI_trigger
880409	n/a	MRI_trigger
890909	n/a	MRI_trigger
901409	n/a	MRI_trigger
911909	n/a	MRI_trigger
922409	n/a	MRI_trigger
932909	n/a	MRI_trigger
943409	n/a	MRI_trigger
953909	n/a	MRI_trigger
964409	n/a	MRI_trigger
974909	n/a	MRI_trigger
985409	n/a	MRI_trigger
995909	n/a	MRI_trigger
1006409	n/a	MRI_trigger
1016909	n/a	MRI_trigger
1027409	n/a	MRI_trigger
1037909	n/a	MRI_trigger
1048409	n/a	MRI_trigger
1058909	n/a	MRI_trigger
1069409	n/a	MRI_trigger
1079909	n/a	MRI_trigger
1090409	n/a	MRI_trigger
1100909	n/a	MRI_trigger
1111409	n/a	MRI_trigger
1121909	n/a	MRI_trigger
1132409	n/a	MRI_trigger
1142909	n/a	MRI_trigger
1153409	n/a	MRI_trigger
1163909	n/a	MRI_trigger
1174409	n/a	MRI_trigger
1184909	n/a	MRI_trigger
1195409	n/a	MRI_trigger
1205909	n/a	MRI_trigger
1216409	n/a	MRI_trigger
1226909	n/a	MRI_trigger
1237409	n/a	MRI_trigger
1247909	n/a	MRI_trigger
1258409	n/a	MRI_trigger
1268909	n/a	MRI_trigger
1279409	n/a	MRI_trigger
1289909	n/a	MRI_trigger
1300409	n/a	MRI_trigger
1310909	n/a	MRI_trigger
1321409	n/a	MRI_trigger
1331909	n/a	MRI_trigger
1342409	n/a	MRI_trigger
1352909	n/a	MRI_trigger
1363409	n/a	MRI_trigger
1373909	n/a	MRI_trigger
1384409	n/a	MRI_trigger
1394909	n/a	MRI_trigger
1405409	n/a	MRI_trigger
1415909	n/a	MRI_trigger
1426409	n/a	MRI_trigger
1436909	n/a	MRI_trigger
1447409	n/a	MRI_trigger
1457909	n/a	MRI_trigger
1468409	n/a	MRI_trigger
1478909	n/a	MRI_trigger
1489409	n/a	MRI_trigger
1499909	n/a	MRI_trigger
1510409	n/a	MRI_trigger
1520909	n/a	MRI_trigger
1531409	n/a	MRI_trigger
1541909	n/a	MRI_trigger
1552409	n/a	MRI_trigger
1562909	n/a	MRI_trigger
1573409	n/a	MRI_trigger
1583909	n/a	MRI_trigger
1594409	n/a	MRI_trigger
1604909	n/a	MRI_trigger
1615409	n/a	MRI_trigger
1625909	n/a	MRI_trigger
1636409	n/a	MRI_trigger
1646909	n/a	MRI_trigger
1657409	n/a	MRI_trigger
1667909	n/a	MRI_trigger
1678409	n/a	MRI_trigger
1688909	n/a	MRI_trigger
1699409	n/a	MRI_trigger
1709909	n/a	MRI_trigger
1720409	n/a	MRI_trigger
1730909	n/a	MRI_trigger
1741409	n/a	MRI_trigger
1751909	n/a	MRI_trigger
1762409	n/a	MRI_trigger
1772909	n/a	MRI_trigger
1783409	n/a	MRI_trigger
1793909	n/a	MRI_trigger
1804409	n/a	MRI_trigger
1814909	n/a	MRI_trigger
1825409	n/a	MRI_trigger
1835909	n/a	MRI_trigger
1846409	n/a	MRI_trigger
1856909	n/a	MRI_trigger
1867409	n/a	MRI_trigger
1877909	n/a	MRI_trigger
1888409	n/a	MRI_trigger
1898909	n/a	MRI_trigger
1909409	n/a	MRI_trigger
1919909	n/a	MRI_trigger
1930409	n/a	MRI_trigger
1940909	n/a	MRI_trigger
1951409	n/a	MRI_trigger
1961909	n/a	MRI_trigger
1972409	n/a	MRI_trigger
1982909	n/a	MRI_trigger
1993409	n/a	MRI_trigger
2003909	n/a	MRI_trigger
2014409	n/a	MRI_trigger
2024909	n/a	MRI_trigger
2035409	n/a	MRI_trigger
2045909	n/a	MRI_trigger
2056409	n/a	MRI_trigger
2066909	n/a	MRI_trigger
2077409	n/a	MRI_trigger
2087909	n/a	MRI_trigger
2098409	n/a	MRI_trigger
2108909	n/a	MRI_trigger
2119409	n/a	MRI_trigger
2129909	n/a	MRI_trigger
2140409	n/a	MRI_trigger
2150909	n/a	MRI_trigger
2161409	n/a	MRI_trigger
2171909	n/a	MRI_trigger
2182409	n/a	MRI_trigger
2192909	n/a	MRI_trigger
2203409	n/a	MRI_trigger
2213909	n/a	MRI_trigger
2224409	n/a	MRI_trigger
2234909	n/a	MRI_trigger
2245409	n/a	MRI_trigger
2255909	n/a	MRI_trigger
2266409	n/a	MRI_trigger
2276909	n/a	MRI_trigger
2287409	n/a	MRI_trigger
2297909	n/a	MRI_trigger
2308409	n/a	MRI_trigger
2318909	n/a	MRI_trigger
2329409	n/a	MRI_trigger
2339909	n/a	MRI_trigger
2350409	n/a	MRI_trigger
2360909	n/a	MRI_trigger
2371409	n/a	MRI_trigger
2381909	n/a	MRI_trigger
2392409	n/a	MRI_trigger
2402909	n/a	MRI_trigger
2413409	n/a	MRI_trigger
2423909	n/a	MRI_trigger
2434409	n/a	MRI_trigger
2444909	n/a	MRI_trigger
2455409	n/a	MRI_trigger
2465909	n/a	MRI_trigger
2476409	n/a	MRI_trigger
2486909	n/a	MRI_trigger
2497409	n/a	MRI_trigger
2507909	n/a	MRI_trigger
2518409	n/a	MRI_trigger
2528909	n/a	MRI_trigger
2539409	n/a	MRI_trigger
2549909	n/a	MRI_trigger
2560409	n/a	MRI_trigger
2570909	n/a	MRI_trigger
2581409	n/a	MRI_trigger
2591909	n/a	MRI_trigger
2602409	n/a	MRI_trigger
2612909	n/a	MRI_trigger
2623409	n/a	MRI_trigger
2633909	n/a	MRI_trigger
2644409	n/a	MRI_trigger
2654909	n/a	MRI_trigger
2665409	n/a	MRI_trigger
2675909	n/a	MRI_trigger
2686409	n/a	MRI_trigger
2696909	n/a	MRI_trigger
2707409	n/a	MRI_trigger
2717909	n/a	MRI_trigger
2728409	n/a	MRI_trigger
2738909	n/a	MRI_trigger
2749409	n/a	MRI_trigger
2759909	n/a	MRI_trigger
2770409	n/a	MRI_trigger
2780909	n/a	MRI_trigger
2791409	n/a	MRI_trigger
2801909	n/a	MRI_trigger
2812409	n/a	MRI_trigger
2822909	n/a	MRI_trigger
2833409	n/a	MRI_trigger
2843909	n/a	MRI_trigger
2854409	n/a	MRI_trigger
2864909	n/a	MRI_trigger
2875409	n/a	MRI_trigger
2885909	n/a	MRI_trigger
2896409	n/a	MRI_trigger
2906909	n/a	MRI_trigger
2917409	n/a	MRI_trigger
2927909	n/a	MRI_trigger
2938409	n/a	MRI_trigger
2948909	n/a	MRI_trigger
2959409	n/a	MRI_trigger
2969909	n/a	MRI_trigger
2980409	n/a	MRI_trigger
2990909	n/a	MRI_trigger
3001409	n/a	MRI_trigger
3011909	n/a	MRI_trigger
