onset	duration	trial_type
15.099	5.712	prepa_face   
20.832	44.079	face_1       
64.911	13.02	face_2       
78.54	30.072	rest_face_1  
108.591	30.072	rest_face_2  
138.663	30.072	rest_face_3  
168.735	2.709	prepa_maze   
171.444	54.999	maze         
231.441	30.261	rest_maze_1  
261.702	30.261	rest_maze_2  
291.942	30.261	rest_maze_3  
322.371	5.481	prepa_face   
327.852	39.396	face_1       
367.248	17.682	face_2       
385.497	30.072	rest_face_1  
415.569	30.072	rest_face_2  
445.641	30.072	rest_face_3  
475.734	2.709	prepa_maze   
478.443	54.999	maze         
538.629	30.198	rest_maze_1  
568.827	30.198	rest_maze_2  
599.025	30.198	rest_maze_3  
629.412	2.541	prepa_maze   
631.953	54.999	maze         
691.929	30.261	rest_maze_1  
722.19	30.261	rest_maze_2  
752.451	30.261	rest_maze_3  
782.88	5.46	prepa_face   
788.34	41.643	face_1       
829.983	15.435	face_2       
846.006	30.072	rest_face_1  
876.078	30.072	rest_face_2  
906.129	30.072	rest_face_3  
941.85	59.913	win_face     
1002.351	87.339	rest_win_face
1089.9	2.541	prepa_maze   
1092.462	54.999	maze         
1152.69	30.177	rest_maze_1  
1182.867	30.177	rest_maze_2  
1213.023	30.177	rest_maze_3  
