onset	duration	category
201629	n/a	MRI_trigger
212129	n/a	MRI_trigger
222629	n/a	MRI_trigger
233129	n/a	MRI_trigger
243629	n/a	MRI_trigger
254129	n/a	MRI_trigger
264629	n/a	MRI_trigger
275129	n/a	MRI_trigger
285629	n/a	MRI_trigger
296129	n/a	MRI_trigger
306629	n/a	MRI_trigger
317129	n/a	MRI_trigger
327629	n/a	MRI_trigger
338129	n/a	MRI_trigger
348629	n/a	MRI_trigger
359129	n/a	MRI_trigger
369629	n/a	MRI_trigger
380129	n/a	MRI_trigger
390629	n/a	MRI_trigger
401129	n/a	MRI_trigger
411629	n/a	MRI_trigger
422129	n/a	MRI_trigger
432629	n/a	MRI_trigger
443129	n/a	MRI_trigger
453629	n/a	MRI_trigger
464129	n/a	MRI_trigger
474629	n/a	MRI_trigger
485129	n/a	MRI_trigger
495629	n/a	MRI_trigger
506129	n/a	MRI_trigger
516629	n/a	MRI_trigger
527129	n/a	MRI_trigger
537629	n/a	MRI_trigger
548129	n/a	MRI_trigger
558629	n/a	MRI_trigger
569129	n/a	MRI_trigger
579629	n/a	MRI_trigger
590129	n/a	MRI_trigger
600629	n/a	MRI_trigger
611129	n/a	MRI_trigger
621629	n/a	MRI_trigger
632129	n/a	MRI_trigger
642629	n/a	MRI_trigger
653129	n/a	MRI_trigger
663629	n/a	MRI_trigger
674129	n/a	MRI_trigger
684629	n/a	MRI_trigger
695129	n/a	MRI_trigger
705629	n/a	MRI_trigger
716129	n/a	MRI_trigger
726629	n/a	MRI_trigger
737129	n/a	MRI_trigger
747629	n/a	MRI_trigger
758129	n/a	MRI_trigger
768629	n/a	MRI_trigger
779129	n/a	MRI_trigger
789629	n/a	MRI_trigger
800129	n/a	MRI_trigger
810629	n/a	MRI_trigger
821129	n/a	MRI_trigger
831629	n/a	MRI_trigger
842129	n/a	MRI_trigger
852629	n/a	MRI_trigger
863129	n/a	MRI_trigger
873629	n/a	MRI_trigger
884129	n/a	MRI_trigger
894629	n/a	MRI_trigger
905129	n/a	MRI_trigger
915629	n/a	MRI_trigger
926129	n/a	MRI_trigger
936629	n/a	MRI_trigger
947129	n/a	MRI_trigger
957629	n/a	MRI_trigger
968129	n/a	MRI_trigger
978629	n/a	MRI_trigger
989129	n/a	MRI_trigger
999629	n/a	MRI_trigger
1010129	n/a	MRI_trigger
1020629	n/a	MRI_trigger
1031129	n/a	MRI_trigger
1041629	n/a	MRI_trigger
1052129	n/a	MRI_trigger
1062629	n/a	MRI_trigger
1073129	n/a	MRI_trigger
1083629	n/a	MRI_trigger
1094129	n/a	MRI_trigger
1104629	n/a	MRI_trigger
1115129	n/a	MRI_trigger
1125629	n/a	MRI_trigger
1136129	n/a	MRI_trigger
1146629	n/a	MRI_trigger
1157129	n/a	MRI_trigger
1167629	n/a	MRI_trigger
1178129	n/a	MRI_trigger
1188629	n/a	MRI_trigger
1199129	n/a	MRI_trigger
1209629	n/a	MRI_trigger
1220129	n/a	MRI_trigger
1230629	n/a	MRI_trigger
1241129	n/a	MRI_trigger
1251629	n/a	MRI_trigger
1262129	n/a	MRI_trigger
1272629	n/a	MRI_trigger
1283129	n/a	MRI_trigger
