onset	duration	category
162535	n/a	MRI_trigger
173035	n/a	MRI_trigger
183535	n/a	MRI_trigger
194035	n/a	MRI_trigger
204535	n/a	MRI_trigger
215035	n/a	MRI_trigger
225535	n/a	MRI_trigger
236035	n/a	MRI_trigger
246535	n/a	MRI_trigger
257035	n/a	MRI_trigger
267535	n/a	MRI_trigger
278035	n/a	MRI_trigger
288535	n/a	MRI_trigger
299035	n/a	MRI_trigger
309535	n/a	MRI_trigger
320035	n/a	MRI_trigger
330535	n/a	MRI_trigger
341035	n/a	MRI_trigger
351535	n/a	MRI_trigger
362035	n/a	MRI_trigger
372535	n/a	MRI_trigger
383035	n/a	MRI_trigger
393535	n/a	MRI_trigger
404035	n/a	MRI_trigger
414535	n/a	MRI_trigger
425035	n/a	MRI_trigger
435535	n/a	MRI_trigger
446035	n/a	MRI_trigger
456535	n/a	MRI_trigger
467035	n/a	MRI_trigger
477535	n/a	MRI_trigger
488035	n/a	MRI_trigger
498535	n/a	MRI_trigger
509035	n/a	MRI_trigger
519535	n/a	MRI_trigger
530035	n/a	MRI_trigger
540535	n/a	MRI_trigger
551035	n/a	MRI_trigger
561535	n/a	MRI_trigger
572035	n/a	MRI_trigger
582535	n/a	MRI_trigger
593035	n/a	MRI_trigger
603535	n/a	MRI_trigger
614035	n/a	MRI_trigger
624535	n/a	MRI_trigger
635035	n/a	MRI_trigger
645535	n/a	MRI_trigger
656035	n/a	MRI_trigger
666535	n/a	MRI_trigger
677035	n/a	MRI_trigger
687535	n/a	MRI_trigger
698035	n/a	MRI_trigger
708535	n/a	MRI_trigger
719035	n/a	MRI_trigger
729535	n/a	MRI_trigger
740035	n/a	MRI_trigger
750535	n/a	MRI_trigger
761035	n/a	MRI_trigger
771535	n/a	MRI_trigger
782035	n/a	MRI_trigger
792535	n/a	MRI_trigger
803035	n/a	MRI_trigger
813535	n/a	MRI_trigger
824035	n/a	MRI_trigger
834535	n/a	MRI_trigger
845035	n/a	MRI_trigger
855535	n/a	MRI_trigger
866035	n/a	MRI_trigger
876535	n/a	MRI_trigger
887035	n/a	MRI_trigger
897535	n/a	MRI_trigger
908035	n/a	MRI_trigger
918535	n/a	MRI_trigger
929035	n/a	MRI_trigger
939535	n/a	MRI_trigger
950035	n/a	MRI_trigger
960535	n/a	MRI_trigger
971035	n/a	MRI_trigger
981535	n/a	MRI_trigger
992035	n/a	MRI_trigger
1002535	n/a	MRI_trigger
1013035	n/a	MRI_trigger
1023535	n/a	MRI_trigger
1034035	n/a	MRI_trigger
1044535	n/a	MRI_trigger
1055035	n/a	MRI_trigger
1065535	n/a	MRI_trigger
1076035	n/a	MRI_trigger
1086535	n/a	MRI_trigger
1097035	n/a	MRI_trigger
1107535	n/a	MRI_trigger
1118035	n/a	MRI_trigger
1128535	n/a	MRI_trigger
1139035	n/a	MRI_trigger
1149535	n/a	MRI_trigger
1160035	n/a	MRI_trigger
1170535	n/a	MRI_trigger
1181035	n/a	MRI_trigger
1191535	n/a	MRI_trigger
1202035	n/a	MRI_trigger
1212535	n/a	MRI_trigger
1223035	n/a	MRI_trigger
1233535	n/a	MRI_trigger
1244035	n/a	MRI_trigger
1254535	n/a	MRI_trigger
1265035	n/a	MRI_trigger
1275535	n/a	MRI_trigger
1286035	n/a	MRI_trigger
1296535	n/a	MRI_trigger
1307035	n/a	MRI_trigger
1317535	n/a	MRI_trigger
1328035	n/a	MRI_trigger
1338535	n/a	MRI_trigger
1349035	n/a	MRI_trigger
1359535	n/a	MRI_trigger
1370035	n/a	MRI_trigger
1380535	n/a	MRI_trigger
1391035	n/a	MRI_trigger
1401535	n/a	MRI_trigger
1412035	n/a	MRI_trigger
1422535	n/a	MRI_trigger
1433035	n/a	MRI_trigger
1443535	n/a	MRI_trigger
1454035	n/a	MRI_trigger
1464535	n/a	MRI_trigger
1475035	n/a	MRI_trigger
1485535	n/a	MRI_trigger
1496035	n/a	MRI_trigger
1506535	n/a	MRI_trigger
1517035	n/a	MRI_trigger
1527535	n/a	MRI_trigger
1538035	n/a	MRI_trigger
1548535	n/a	MRI_trigger
1559035	n/a	MRI_trigger
1569535	n/a	MRI_trigger
1580035	n/a	MRI_trigger
1590535	n/a	MRI_trigger
1601035	n/a	MRI_trigger
1611535	n/a	MRI_trigger
1622035	n/a	MRI_trigger
1632535	n/a	MRI_trigger
1643035	n/a	MRI_trigger
1653535	n/a	MRI_trigger
1664035	n/a	MRI_trigger
1674535	n/a	MRI_trigger
1685035	n/a	MRI_trigger
1695535	n/a	MRI_trigger
1706035	n/a	MRI_trigger
1716535	n/a	MRI_trigger
1727035	n/a	MRI_trigger
1737535	n/a	MRI_trigger
1748035	n/a	MRI_trigger
1758535	n/a	MRI_trigger
1769035	n/a	MRI_trigger
1779535	n/a	MRI_trigger
1790035	n/a	MRI_trigger
1800535	n/a	MRI_trigger
1811035	n/a	MRI_trigger
1821535	n/a	MRI_trigger
1832035	n/a	MRI_trigger
1842535	n/a	MRI_trigger
1853035	n/a	MRI_trigger
1863535	n/a	MRI_trigger
1874035	n/a	MRI_trigger
1884535	n/a	MRI_trigger
1895035	n/a	MRI_trigger
1905535	n/a	MRI_trigger
1916035	n/a	MRI_trigger
1926535	n/a	MRI_trigger
1937035	n/a	MRI_trigger
1947535	n/a	MRI_trigger
1958035	n/a	MRI_trigger
1968535	n/a	MRI_trigger
1979035	n/a	MRI_trigger
1989535	n/a	MRI_trigger
2000035	n/a	MRI_trigger
2010535	n/a	MRI_trigger
2021035	n/a	MRI_trigger
2031535	n/a	MRI_trigger
2042035	n/a	MRI_trigger
2052535	n/a	MRI_trigger
2063035	n/a	MRI_trigger
2073535	n/a	MRI_trigger
2084035	n/a	MRI_trigger
2094535	n/a	MRI_trigger
2105035	n/a	MRI_trigger
2115535	n/a	MRI_trigger
2126035	n/a	MRI_trigger
2136535	n/a	MRI_trigger
2147035	n/a	MRI_trigger
2157535	n/a	MRI_trigger
2168035	n/a	MRI_trigger
2178535	n/a	MRI_trigger
2189035	n/a	MRI_trigger
2199535	n/a	MRI_trigger
2210035	n/a	MRI_trigger
2220535	n/a	MRI_trigger
2231035	n/a	MRI_trigger
2241535	n/a	MRI_trigger
2252035	n/a	MRI_trigger
2262535	n/a	MRI_trigger
2273035	n/a	MRI_trigger
2283535	n/a	MRI_trigger
2294035	n/a	MRI_trigger
2304535	n/a	MRI_trigger
2315035	n/a	MRI_trigger
2325535	n/a	MRI_trigger
2336035	n/a	MRI_trigger
2346535	n/a	MRI_trigger
2357035	n/a	MRI_trigger
2367535	n/a	MRI_trigger
2378035	n/a	MRI_trigger
2388535	n/a	MRI_trigger
2399035	n/a	MRI_trigger
2409535	n/a	MRI_trigger
2420035	n/a	MRI_trigger
2430535	n/a	MRI_trigger
2441035	n/a	MRI_trigger
2451535	n/a	MRI_trigger
2462035	n/a	MRI_trigger
2472535	n/a	MRI_trigger
2483035	n/a	MRI_trigger
2493535	n/a	MRI_trigger
2504035	n/a	MRI_trigger
2514535	n/a	MRI_trigger
2525035	n/a	MRI_trigger
2535535	n/a	MRI_trigger
2546035	n/a	MRI_trigger
2556535	n/a	MRI_trigger
2567035	n/a	MRI_trigger
2577535	n/a	MRI_trigger
2588035	n/a	MRI_trigger
2598535	n/a	MRI_trigger
2609035	n/a	MRI_trigger
2619535	n/a	MRI_trigger
2630035	n/a	MRI_trigger
2640535	n/a	MRI_trigger
2651035	n/a	MRI_trigger
2661535	n/a	MRI_trigger
2672035	n/a	MRI_trigger
2682535	n/a	MRI_trigger
2693035	n/a	MRI_trigger
2703535	n/a	MRI_trigger
2714035	n/a	MRI_trigger
2724535	n/a	MRI_trigger
2735035	n/a	MRI_trigger
2745535	n/a	MRI_trigger
2756035	n/a	MRI_trigger
2766535	n/a	MRI_trigger
2777035	n/a	MRI_trigger
2787535	n/a	MRI_trigger
2798035	n/a	MRI_trigger
2808535	n/a	MRI_trigger
2819035	n/a	MRI_trigger
2829535	n/a	MRI_trigger
2840035	n/a	MRI_trigger
2850535	n/a	MRI_trigger
2861035	n/a	MRI_trigger
2871535	n/a	MRI_trigger
2882035	n/a	MRI_trigger
2892535	n/a	MRI_trigger
2903035	n/a	MRI_trigger
2913535	n/a	MRI_trigger
2924035	n/a	MRI_trigger
2934535	n/a	MRI_trigger
2945035	n/a	MRI_trigger
2955535	n/a	MRI_trigger
2966035	n/a	MRI_trigger
2976535	n/a	MRI_trigger
2987035	n/a	MRI_trigger
2997535	n/a	MRI_trigger
3008035	n/a	MRI_trigger
3018535	n/a	MRI_trigger
3029035	n/a	MRI_trigger
3039535	n/a	MRI_trigger
3050035	n/a	MRI_trigger
3060535	n/a	MRI_trigger
3071035	n/a	MRI_trigger
3081535	n/a	MRI_trigger
3092035	n/a	MRI_trigger
3102535	n/a	MRI_trigger
3113035	n/a	MRI_trigger
3123535	n/a	MRI_trigger
3134035	n/a	MRI_trigger
3144535	n/a	MRI_trigger
3155035	n/a	MRI_trigger
3165535	n/a	MRI_trigger
3176035	n/a	MRI_trigger
3186535	n/a	MRI_trigger
3197035	n/a	MRI_trigger
3207535	n/a	MRI_trigger
3218035	n/a	MRI_trigger
3228535	n/a	MRI_trigger
3239035	n/a	MRI_trigger
3249535	n/a	MRI_trigger
3260035	n/a	MRI_trigger
3270535	n/a	MRI_trigger
3281035	n/a	MRI_trigger
3291535	n/a	MRI_trigger
3302035	n/a	MRI_trigger
3312535	n/a	MRI_trigger
3323035	n/a	MRI_trigger
3333535	n/a	MRI_trigger
3344035	n/a	MRI_trigger
3354535	n/a	MRI_trigger
3365035	n/a	MRI_trigger
3375535	n/a	MRI_trigger
3386035	n/a	MRI_trigger
3396535	n/a	MRI_trigger
3407035	n/a	MRI_trigger
3417535	n/a	MRI_trigger
3428035	n/a	MRI_trigger
3438535	n/a	MRI_trigger
3449035	n/a	MRI_trigger
3459535	n/a	MRI_trigger
3470035	n/a	MRI_trigger
3480535	n/a	MRI_trigger
3491035	n/a	MRI_trigger
3501535	n/a	MRI_trigger
3512035	n/a	MRI_trigger
3522535	n/a	MRI_trigger
3533035	n/a	MRI_trigger
3543535	n/a	MRI_trigger
3554035	n/a	MRI_trigger
3564535	n/a	MRI_trigger
3575035	n/a	MRI_trigger
3585535	n/a	MRI_trigger
3596035	n/a	MRI_trigger
3606535	n/a	MRI_trigger
3617035	n/a	MRI_trigger
3627535	n/a	MRI_trigger
3638035	n/a	MRI_trigger
3648535	n/a	MRI_trigger
3659035	n/a	MRI_trigger
3669535	n/a	MRI_trigger
3680035	n/a	MRI_trigger
3690535	n/a	MRI_trigger
