onset	duration	trial_type
7.2	2.73	prepa_face
9.93	18.7	face_1
28.62	8.5	face_2
37.36	14.33	rest_face_1
51.69	14.33	rest_face_2
66.02	14.33	rest_face_3
80.45	1.21	prepa_maze
81.66	26.19	maze
110.23	14.4	rest_maze_1
124.64	14.4	rest_maze_2
139.04	14.4	rest_maze_3
153.53	2.6	prepa_face
156.13	18.17	face_1
174.3	9.01	face_2
183.61	14.31	rest_face_1
197.92	14.31	rest_face_2
212.23	14.31	rest_face_3
226.64	1.21	prepa_maze
227.85	26.19	maze
256.5	14.38	rest_maze_1
270.88	14.38	rest_maze_2
285.26	14.38	rest_maze_3
299.72	1.22	prepa_maze
300.95	26.19	maze
329.59	14.38	rest_maze_1
343.97	14.38	rest_maze_2
358.35	14.38	rest_maze_3
375.41	28.54	win_face
404.24	41.58	rest_win_face
448.52	28.5	win_face
477.32	41.6	rest_win_face
519.02	1.21	prepa_maze
520.23	26.19	maze
548.87	14.38	rest_maze_1
563.25	14.38	rest_maze_2
577.63	14.38	rest_maze_3
