num_scan	hypnogram	SW	delta	theta	alpha	sigma	beta
101	0	4.886318365	3.237152714	2.591804279	1.705848353	1.31863215	0.254857152
102	0	4.86830263	3.434621973	2.611766718	1.778447015	1.401605042	0.297614506
103	0	4.816264717	3.416156859	2.705257726	1.888872466	1.433738683	0.259356587
104	0	4.729220077	3.339202076	2.71951511	1.946616517	1.464352856	0.216767215
105	0	4.626254104	3.216502213	2.689106313	2.00379779	1.412177208	0.157837285
106	0	4.275463495	3.042404821	2.515975335	1.877016246	1.358432114	0.111195419
107	0	4.024526708	2.758980567	2.448887024	1.71124544	1.268393412	0.025649737
108	0	3.773788222	2.729800447	2.253137489	1.607487962	1.19020559	-0.025956657
109	0	3.536184362	2.784753937	2.155295092	1.647712383	1.161132784	-0.055260428
110	0	3.202998097	2.872998244	2.096017373	1.707966648	1.17244826	-0.03617564
111	0	3.212854055	2.952910554	2.174298481	1.859176603	1.160754998	-0.014544345
112	0	3.258812984	3.050569957	2.304355453	2.002820058	1.173041089	0.024871238
113	0	3.20099637	2.95817009	2.310865762	2.053725251	1.18152478	0.067216538
114	0	3.017089504	2.776482889	2.199006264	1.933626546	1.083351758	0.053295653
115	0	2.843298271	2.516890251	2.061780928	1.783673135	0.948323448	-0.014195368
116	0	2.61463785	2.200610352	1.860583135	1.62563339	0.85136296	-0.090382584
117	0	2.419705254	1.769617123	1.59899385	1.453558416	0.7501728	-0.153871089
118	0	2.316782411	1.563051155	1.448401378	1.309019876	0.660777623	-0.224714022
119	0	2.317347755	1.518401093	1.434874635	1.337099451	0.688675899	-0.237294939
120	0	2.343113673	1.592899768	1.475006886	1.327979367	0.800010346	-0.189180648
121	0	2.387228792	1.670604687	1.555649462	1.314561186	0.888177982	-0.132689154
122	0	2.359019373	1.753886136	1.646683088	1.27568598	0.978028113	-0.108638879
123	0	2.329707804	1.889447288	1.693545191	1.254999203	1.032266738	-0.061052063
124	0	2.333210215	2.030594878	1.755766748	1.214821326	1.073456316	-0.023394813
125	0	2.29436887	2.119776443	1.807828266	1.210513096	1.057607262	-0.022370603
126	0	2.273723595	2.198853498	1.850891535	1.210333902	1.023042637	-0.031187791
127	0	2.313985258	2.26742509	1.88845281	1.217789871	0.989345275	-0.027858057
128	0	2.367517015	2.28187038	1.920575644	1.207765113	0.989101902	-0.043680352
129	0	2.420982325	2.253775208	1.927289143	1.187571011	0.954074459	-0.062095261
130	0	2.530263797	2.227439897	1.875048677	1.185733951	0.920651126	-0.065928717
131	0	2.611074346	2.15535046	1.816936392	1.130241401	0.891764965	-0.058685269
132	0	2.683737036	2.071908676	1.778222763	1.094647181	0.851776095	-0.057793464
133	0	2.737633017	1.982270201	1.744445937	1.154450247	0.784066134	-0.035527731
134	0	2.765719572	1.903203932	1.730955112	1.242075911	0.724524722	-0.009694179
135	0	2.777358852	1.824892227	1.784091002	1.282634052	0.692039993	-0.00333036
136	0	2.829698933	1.784685481	1.820315554	1.396451412	0.68299871	0.005791767
137	0	2.839917323	1.72502781	1.842278304	1.46226303	0.671440958	0.030609747
138	0	2.854462814	1.670019129	1.851396011	1.402479828	0.68288031	0.015556176
139	0	2.893396914	1.706563154	1.869643511	1.335310063	0.733729854	-0.009113097
140	0	2.888962156	1.774450898	1.868890127	1.318830606	0.793418107	-0.009636083
141	0	2.854599207	1.865357386	1.875720709	1.251114395	0.835103747	-0.007508863
142	0	2.862165729	1.974387569	1.854351673	1.208732023	0.892065577	-0.011196825
143	0	2.861275919	2.094026666	1.847866453	1.270917325	0.918734396	0.049685284
144	0	2.895631777	2.126036264	1.801265417	1.324036746	0.941844819	0.11923518
145	0	3.026015581	2.107395288	1.753840152	1.326820012	0.943097448	0.169005988
146	0	3.197732827	2.247142655	1.726263765	1.464788364	1.015739962	0.254280082
147	0	3.362326168	2.383499943	1.771560045	1.595797205	1.09078345	0.33023237
148	0	3.513584697	2.506117865	1.869020801	1.697639612	1.179867955	0.35005719
149	0	3.599077573	2.614061518	1.967031595	1.786876705	1.241644492	0.370173818
150	0	3.597073796	2.71217334	2.048583392	1.857969526	1.289592778	0.400980226
151	0	3.492444408	2.59870857	2.09396872	1.744014789	1.2274785	0.342574441
152	0	3.303780149	2.424085873	2.057765963	1.593430369	1.133372316	0.277833674
153	0	3.068432507	2.204345562	1.939934381	1.390047957	1.015354033	0.237610844
154	0	2.84628467	1.967453915	1.817400171	1.150486089	0.887571506	0.187986619
155	0	2.728244349	1.797213407	1.724391571	1.031286181	0.790042762	0.132653773
156	0	2.779504721	1.89977897	1.649179887	1.17190598	0.758732539	0.12304833
157	0	2.906304499	2.102130094	1.659855523	1.337287954	0.744093879	0.122106999
158	0	3.59159354	2.320900319	1.725332798	1.551928677	0.764767881	0.109303197
159	0	4.020942281	2.567830385	1.855383067	1.722784106	0.819677207	0.076056225
160	0	4.393728605	2.728456156	1.937838501	1.778514541	0.858466458	0.040859019
161	0	4.72731896	2.86781507	2.077647815	1.815357055	0.940648271	0.042625243
162	0	5.079628012	3.08642261	2.202072859	1.861701985	1.044960026	0.050117736
163	0	5.19655358	3.236110039	2.319117781	1.877934007	1.124802516	0.066796165
164	0	5.28082685	3.315784735	2.356494032	1.904065951	1.167570087	0.126773858
165	0	5.292814326	3.381577082	2.39391914	1.942987098	1.189288826	0.174447658
166	0	5.224958013	3.431242899	2.351288459	1.958428791	1.190632244	0.197342442
167	0	4.951966836	3.294671347	2.288182435	1.912510861	1.15387798	0.203364793
168	0	4.646621551	3.119289052	2.18522429	1.828637499	1.079429193	0.208250039
169	0	4.221527623	2.897276981	2.088487065	1.705186081	1.010186704	0.166720252
170	0	3.666927087	2.612645486	1.984628019	1.583879047	0.955322714	0.126905979
171	0	2.863746254	2.18254325	1.910801868	1.444049754	0.91435015	0.105027772
172	0	2.461093909	2.249100324	1.992107173	1.357460599	0.880280483	0.108915387
173	0	2.380496907	2.466167369	2.147550049	1.349629867	0.902602274	0.105707021
174	0	2.447977996	2.691279375	2.29595439	1.362805274	0.915223772	0.14766557
175	0	2.571128936	2.906495683	2.432635035	1.381154283	0.935082501	0.190536682
176	0	2.766184764	3.101767899	2.571838108	1.433583985	0.912379614	0.227604877
177	0	2.891020841	3.067174187	2.543041757	1.468250986	0.906620294	0.221757104
178	0	2.995316125	2.96367356	2.46142107	1.446616125	0.87442211	0.233179183
179	0	3.040719096	2.886059593	2.387038715	1.458200785	0.901769852	0.221898318
180	0	3.005134532	2.767822111	2.293945086	1.442639544	0.916432588	0.207882407
181	0	2.902756526	2.646909917	2.183846341	1.421014419	0.939908134	0.155757747
182	0	2.81143549	2.688946229	2.213378433	1.425398357	0.954403079	0.124294841
183	0	2.672048442	2.693020172	2.222420557	1.42074421	0.976981787	0.058992725
184	0	2.525649561	2.608082485	2.219237251	1.365371885	0.936407617	0.001592581
185	0	2.50365121	2.565118755	2.242136547	1.336226928	0.891044351	-0.037136062
186	0	2.577139041	2.478232105	2.219761525	1.301678713	0.856077133	-0.038677109
187	0	2.680523552	2.396010813	2.154061548	1.229543668	0.826576013	-0.010552988
188	0	2.81578485	2.408037738	2.130143016	1.214178433	0.827857559	0.056383718
189	0	3.081203951	2.654621885	2.160427963	1.304281567	0.878303417	0.110716051
190	0	3.234007599	2.80217936	2.15572135	1.393509778	0.920861195	0.125100125
191	0	3.304369479	2.953254423	2.219288918	1.468167628	0.978621782	0.148127365
192	0	3.344479245	3.038314653	2.268510576	1.536787957	1.02046413	0.141722011
193	0	3.371432175	3.100381968	2.314000373	1.601614144	1.052412558	0.118933086
194	0	3.163427791	2.939165835	2.273441754	1.533876172	1.041024872	0.092467563
195	0	2.931780592	2.765726312	2.217156887	1.452657421	1.033436459	0.120380667
196	0	2.716312944	2.549812422	2.117849075	1.356775759	0.997682617	0.125079469
197	0	2.499418496	2.379619106	2.064336143	1.272205266	1.003531883	0.141887507
198	0	2.219354313	2.213170218	1.986547764	1.142465075	0.957856664	0.149985103
199	0	2.338438244	2.266502046	1.903447669	1.10707995	0.923224633	0.158774475
200	0	2.454119207	2.318298609	1.887765261	1.064010438	0.891623197	0.121998733
201	0	2.529657047	2.343344942	1.912540422	1.057623693	0.894933691	0.118138967
202	0	2.581590608	2.32035248	1.878229452	1.032213455	0.855275282	0.097139904
203	0	2.698544598	2.276759876	1.903402334	1.023214221	0.855721123	0.071858734
204	0	2.760241867	2.245128677	2.019692961	1.036966925	0.867583743	0.065097158
205	0	2.813096195	2.242093679	2.085296614	1.042362393	0.89957944	0.085071877
206	0	2.868084645	2.290888261	2.124354544	1.026766955	0.909115432	0.06529155
207	0	2.896499487	2.340058464	2.199611749	1.059398208	0.910527144	0.070607146
208	0	2.843671818	2.36728425	2.23797916	1.077242179	0.895014249	0.106043811
209	0	2.750213175	2.374966055	2.248520376	1.100420424	0.943520701	0.154137142
210	0	2.662862482	2.385347358	2.271310434	1.151195034	0.970947062	0.184172891
211	0	2.580635618	2.350440023	2.271506306	1.202804971	1.034253688	0.219542456
212	0	2.527090251	2.302389759	2.277424993	1.213951065	1.100919935	0.250476271
213	0	2.511490811	2.285035222	2.308881785	1.22296952	1.183524847	0.287739811
214	0	2.573119826	2.307405761	2.311552134	1.200437876	1.16030447	0.272232486
215	0	2.627575182	2.264871378	2.291809672	1.146233649	1.128893895	0.247181121
216	0	2.740842948	2.254962875	2.295035624	1.069899671	1.03540668	0.243376161
217	0	2.823285404	2.286994253	2.257540683	0.970652179	0.942334622	0.211215081
218	0	2.942502454	2.298549663	2.173856012	0.873435508	0.826053433	0.119556159
219	0	2.997217086	2.251413315	2.099227888	0.735030191	0.783786495	0.049321555
220	0	3.06012272	2.24154373	2.061052179	0.578400995	0.788104559	0.013188497
221	0	3.016014922	2.184046945	2.011237073	0.463541825	0.800503578	-0.052305742
222	0	2.968452852	2.076016442	1.962155713	0.491098214	0.807040851	-0.08985719
223	0	2.8420249	1.924055598	1.918874391	0.575372169	0.833851758	-0.093165015
224	0	2.752611905	1.824174711	1.904525395	0.749951173	0.870922729	-0.058817526
225	0	2.598429722	1.767602596	1.839544851	0.933818998	0.872838194	-0.067837068
226	0	2.527938996	1.831247405	1.786957957	1.065003991	0.916016922	-0.075704594
227	0	2.465206559	1.922045614	1.791606782	1.081739669	0.959268455	-0.044888394
228	0	2.463560867	2.024649698	1.817138232	1.0608866	0.987054502	-0.021566403
229	0	2.433298814	2.091754897	1.847600726	1.037747367	0.989572798	-0.035872008
230	0	2.488330334	2.102942545	1.957755208	0.985518406	0.967800119	-0.00464332
231	0	2.489872801	2.025292139	2.051234814	0.920606896	0.937951836	0.04374339
232	0	2.528052192	1.954601731	2.113802581	0.949918413	0.896092883	0.033643006
233	0	2.559434116	1.931421347	2.185421383	1.017117393	0.812472997	0.036655706
234	0	2.579178598	1.924416441	2.234216618	1.005341761	0.747851867	0.039098261
235	0	2.505754562	1.950085332	2.206044554	1.021230088	0.741574668	0.024458006
236	0	2.468113279	2.013709023	2.176568798	1.127541773	0.731744733	0.00514648
237	0	2.389500623	2.024299215	2.139159829	1.191452827	0.75888893	0.029846702
238	0	2.323106868	2.016634016	2.080103049	1.204974485	0.836878805	0.062973091
239	0	2.305826443	2.030104072	1.992639796	1.30233796	0.88884095	0.1052344
240	0	2.359906286	2.032463495	1.959761701	1.381301701	0.897000225	0.122023935
241	0	2.522134501	2.067174562	1.936060229	1.369507451	0.882526084	0.138463308
242	0	2.697705869	2.245974614	2.047542012	1.429482092	0.834240097	0.139148088
243	0	2.976149779	2.406633256	2.208062152	1.602772912	0.867195288	0.19531314
244	0	3.193370774	2.515916122	2.400774284	1.711025506	0.924052335	0.242747027
245	0	3.39592357	2.635395435	2.565920542	1.836933438	1.003571597	0.308201702
246	0	3.514641305	2.731784209	2.69862656	1.987283249	1.101619815	0.358102934
247	0	3.618723966	2.709734841	2.701547374	2.059831286	1.200150904	0.386684675
248	0	3.602156107	2.660500152	2.6373629	2.027081548	1.167211947	0.305309891
249	0	3.598798298	2.627510558	2.516165926	2.008959746	1.113344479	0.225017333
250	0	3.582943803	2.575272181	2.347434445	1.949787632	1.044665969	0.128138969
251	0	3.592642417	2.492154263	2.15086558	1.838803891	0.955167064	0.025643904
252	0	3.606931057	2.442661677	2.02928567	1.719345166	0.848539109	-0.069319406
253	0	3.680449792	2.385061594	1.961304	1.619889643	0.814077418	-0.090187786
254	0	3.715385859	2.298516838	1.923909127	1.470017143	0.781797489	-0.131727699
255	0	3.711617779	2.179542371	1.90132336	1.30079925	0.742259939	-0.164359613
256	0	3.669628746	2.119246423	1.900127911	1.125178065	0.694991978	-0.16832983
257	0	3.570723627	2.077214416	1.891316094	0.980830768	0.654715107	-0.167405656
258	0	3.386007945	2.054252256	1.861324131	0.881086927	0.608964565	-0.154595804
259	0	3.166091412	2.068286195	1.837879284	0.873359018	0.622474775	-0.104564108
260	0	2.945794153	2.144089259	1.874301835	1.000275721	0.714607964	-0.042873777
261	0	2.701103821	2.137465275	1.865823296	1.170799046	0.82509154	-0.004624377
262	0	2.50682189	2.180645758	1.886756961	1.353771558	0.925645094	0.053221263
263	0	2.475012454	2.241930359	1.938228405	1.564839844	1.021983752	0.10049703
264	0	2.483537849	2.289694735	1.986953327	1.734004224	1.037790211	0.14964662
265	0	2.509643203	2.27730768	1.942595608	1.815319458	0.950419102	0.162999182
266	0	2.560470623	2.293094873	1.930664359	1.855644228	0.835722159	0.173404436
267	0	2.623146608	2.241022806	1.894944582	1.84285445	0.741672245	0.162766802
268	0	2.601990333	2.170121978	1.836136775	1.741841488	0.656301364	0.14739501
269	0	2.564197065	2.10570287	1.81655505	1.564998	0.650928205	0.085935617
270	0	2.541532102	2.07987406	1.849981199	1.382083754	0.751059765	0.051012642
271	0	2.671341764	2.153690109	1.846425505	1.280173097	0.913487301	0.019485432
272	0	2.766171406	2.269637455	1.834442309	1.242382905	0.99790651	-0.032317401
273	0	2.93626198	2.391759103	1.849066967	1.28010632	1.078824261	-0.071152872
274	0	3.223286474	2.526720142	1.892494917	1.425261064	1.143910188	-0.092600203
275	0	3.500033575	2.660222702	1.994839501	1.568773848	1.194487303	-0.12675052
276	0	3.652372205	2.705361986	2.16752286	1.622626527	1.161585706	-0.162032608
277	0	3.798264352	2.742429182	2.336339535	1.648174913	1.157217368	-0.15403833
278	0	3.908361279	2.76003169	2.480492639	1.705291364	1.121655782	-0.116483852
279	0	3.890234039	2.698091126	2.543346817	1.732587513	1.064315755	-0.067164499
280	0	3.779318767	2.596149247	2.562705914	1.756741749	0.97090357	-0.02535406
281	0	3.660220916	2.470496247	2.51631828	1.795921094	0.893825523	0.003501027
282	0	3.527195116	2.298107906	2.452096764	1.864535379	0.787826648	0.020266485
283	0	3.412124554	2.10593351	2.37263549	1.903052261	0.714813812	-0.012032442
284	0	3.462053914	1.981337834	2.297348372	1.931208817	0.663086525	-0.038948036
285	0	3.633814334	1.876284763	2.197484413	1.949280624	0.644439577	-0.050148614
286	0	3.770200848	1.84901002	2.135306109	1.969872181	0.707123111	-0.04464044
287	0	3.86580765	1.911279786	2.069326982	1.952152237	0.79885839	-0.0496636
288	0	3.92111457	2.032578145	1.995429644	1.915129048	0.897208676	-0.033016533
289	0	3.882390449	2.153017244	1.951540471	1.863691507	0.985334784	-0.038347637
290	0	3.740807925	2.265496293	1.977097318	1.788041486	1.070235629	-0.023160716
291	0	3.614006693	2.381319613	1.984174719	1.65878666	1.085453529	-0.023785065
292	0	3.525219974	2.448771544	1.971761884	1.522645402	1.070520146	-0.000211831
293	0	3.433139418	2.440698153	1.9625952	1.389801431	1.022843468	0.028100926
294	0	3.421895164	2.466157688	2.000797029	1.268395379	0.980364849	0.072405705
295	0	3.459581202	2.469488518	1.97268584	1.189136846	0.942672113	0.056739054
296	0	3.456302893	2.417982616	1.939815483	1.187717507	0.924696869	0.075145617
297	0	3.355673815	2.345738174	1.949676302	1.214788396	0.949051586	0.070456757
298	0	3.208554498	2.290353126	1.953985008	1.260403036	0.960180861	0.035500999
299	0	3.020144664	2.095937084	1.877559907	1.281822388	0.961537612	-0.000819616
300	0	2.828094	1.896572676	1.844892894	1.279565888	0.926234691	-0.007581961
301	0	2.649879612	1.752953316	1.788163192	1.261371083	0.889252669	-0.062143223
302	0	2.531391059	1.617465721	1.698216738	1.232784057	0.786451597	-0.113675959
303	0	2.566133912	1.496414694	1.616053669	1.151663332	0.704229305	-0.131715928
304	0	2.591032124	1.529350989	1.562142725	1.092632904	0.657855988	-0.153421585
305	0	2.654722023	1.575793236	1.493465844	1.028676442	0.633810065	-0.174481114
306	0	2.68899602	1.583109761	1.533640137	1.01402877	0.644329526	-0.171108183
307	0	2.745250232	1.640823049	1.5719243	1.037019412	0.736068809	-0.165002989
308	0	2.687839577	1.723612875	1.613149855	1.18400922	0.854328458	-0.158227426
309	0	2.638906296	1.84683107	1.698481575	1.306563983	0.887069147	-0.170491191
310	0	2.51826563	1.927291783	1.803320749	1.459179194	0.927921168	-0.181019343
311	0	2.413823232	2.051253162	1.827080351	1.553833518	0.980338058	-0.201604219
312	0	2.312016188	2.152464584	1.871015059	1.603055606	0.991218512	-0.22442614
313	0	2.303540422	2.21739375	1.927203955	1.564226659	0.96728342	-0.259109243
314	0	2.284768882	2.261593819	1.948207112	1.509483096	0.992459806	-0.277159472
315	0	2.304372475	2.353983099	1.93053033	1.382626368	1.021801298	-0.276774695
316	0	2.338507255	2.397428649	1.931244195	1.20565924	1.0201077	-0.239487909
317	0	2.384526073	2.429536963	1.927237625	1.030645473	1.029335722	-0.177645582
318	0	2.425997048	2.476989848	1.885455781	0.900980489	1.035081178	-0.095168861
319	0	2.564099468	2.476132472	1.840144366	0.836505392	1.006432058	-0.007520799
320	0	2.668978085	2.399596267	1.812299148	0.872701901	0.960417765	0.054963644
321	0	2.751033677	2.334236219	1.779721411	1.043253595	0.886289485	0.117278212
322	0	2.803041849	2.275000744	1.705301625	1.222664628	0.798678793	0.153545071
323	0	2.840948116	2.271102434	1.675803015	1.357060249	0.708764567	0.15564248
324	0	2.749326822	2.3321333	1.646513467	1.519962662	0.69730559	0.156974603
325	0	2.659903284	2.436583421	1.627168859	1.643531921	0.716961176	0.186463157
326	0	2.581322597	2.523624334	1.61552061	1.717641438	0.790881252	0.17179683
327	0	2.523617433	2.593478427	1.672347378	1.734589944	0.877538681	0.159335681
328	0	2.471133909	2.583423561	1.661028634	1.761058428	0.953505098	0.169056196
329	0	2.50977108	2.571177254	1.687328545	1.679078444	0.97659451	0.170585532
330	0	2.582973762	2.532693418	1.704967942	1.589088525	0.975908514	0.134104484
331	0	2.611197691	2.489055979	1.776320342	1.454633015	0.959855192	0.13739582
332	0	2.642394287	2.449490299	1.816869836	1.378526789	0.947021207	0.152133366
333	0	2.680648314	2.441050397	1.931436486	1.298807478	0.936374891	0.14644597
334	0	3.024059743	2.459232437	2.033648305	1.289314537	0.957533855	0.170995928
335	0	3.273875885	2.519174435	2.152764443	1.268499007	0.978892974	0.20529235
336	0	3.493080193	2.581558891	2.229780314	1.28075012	0.984712665	0.206986895
337	0	3.660463276	2.664960451	2.282523439	1.266190001	0.951800298	0.193284403
338	0	3.809978535	2.742453601	2.287067799	1.257616347	0.914472897	0.188656734
339	0	3.703832073	2.714832666	2.246934117	1.250630656	0.819658787	0.124205753
340	0	3.570119911	2.65902259	2.147707719	1.249640686	0.763882286	0.077027823
341	0	3.383304652	2.589723193	2.018390942	1.284523213	0.732178258	0.05240115
342	0	3.16801363	2.461850963	1.894111099	1.305048894	0.78044289	0.04413467
343	0	2.834885108	2.307068603	1.774582603	1.289680467	0.855976023	0.070162406
344	0	2.74228905	2.254509999	1.697913072	1.263648015	0.947332391	0.130883456
345	0	2.754062187	2.230375136	1.682550557	1.23890759	0.9779116	0.178483637
