num_scan	state	face	maze	prep_face	pre_maze	rest
2	rest	0.0383378	0.00647485	0.0115637	0.00386735	0.939756
3	rest	0.0253119	0.00464208	0.00533037	0.00094732	0.963768
4	rest	0.0254171	0.00370982	0.00265878	0.00182141	0.966393
5	rest	0.0191029	0.00357516	0.0013917	0.00127264	0.974658
6	rest	0.0109902	0.00200042	0.000464766	0.000370352	0.986174
7	rest	0.00441348	0.000678487	0.000192032	0.00030323	0.994413
8	rest	0.00297014	0.000339901	0.000344792	0.000180568	0.996165
9	rest	0.00265536	0.000206421	0.000491531	0.000268276	0.996378
10	rest	0.00206197	0.00021482	0.000425904	0.000263118	0.997034
11	rest	0.00263352	0.000325293	0.000867026	0.000401796	0.995772
12	rest	0.00282737	0.000385899	0.000454685	0.00147375	0.994858
13	rest	0.00246894	0.000523638	0.000372494	0.000200634	0.996434
14	rest	0.00235183	0.000300689	0.00121725	0.00037302	0.995757
15	rest	0.00305383	0.00040392	0.00212528	0.000371536	0.994045
16	rest	0.00601107	0.000662495	0.00244861	0.00132453	0.989553
17	rest	0.0094176	0.00121334	0.00196779	0.0010993	0.986302
18	rest	0.0106992	0.000904007	0.00120726	0.000716358	0.986473
19	rest	0.0135526	0.00138225	0.00226684	0.000792957	0.982005
20	rest	0.014637	0.00131775	0.0011983	0.000531378	0.982316
21	rest	0.0129632	0.000975595	0.00065522	0.000555101	0.984851
22	rest	0.0125199	0.00210951	0.00132474	0.00147608	0.98257
23	rest	0.0118189	0.00320664	0.00127779	0.00135715	0.98234
24	rest	0.00829602	0.00309444	0.000800307	0.000485377	0.987324
25	rest	0.00353014	0.00133446	0.000304817	0.000221341	0.994609
26	rest	0.00103645	0.000320059	0.00012318	0.000192348	0.998328
27	rest	5.91E-05	5.64E-05	3.00E-05	5.40E-05	0.9998
28	rest	7.12E-05	3.38E-05	6.80E-05	0.000137268	0.99969
29	rest	0.000455309	0.00024248	0.000440204	0.000227381	0.998635
30	rest	0.00273928	0.00154682	0.00246463	0.00269467	0.990555
31	rest	0.00596275	0.00361454	0.00579064	0.00200616	0.982626
32	rest	0.0115957	0.00421399	0.0113676	0.00282038	0.970002
33	rest	0.0238453	0.0060604	0.00754627	0.00168963	0.960858
34	rest	0.0326394	0.00687661	0.00831174	0.00299027	0.949182
35	rest	0.0348629	0.00780018	0.00647004	0.00378446	0.947082
36	rest	0.0373176	0.00715358	0.00280979	0.000789772	0.951929
37	rest	0.0382615	0.00556246	0.00234268	0.00112092	0.952712
38	rest	0.0362214	0.00467973	0.00245339	0.000907521	0.955738
39	rest	0.0331948	0.00419496	0.00276567	0.00072927	0.959115
40	rest	0.0271198	0.00218031	0.00119711	0.000371446	0.969131
41	rest	0.0164772	0.00102712	0.000498912	0.000282047	0.981715
42	rest	0.00664501	0.000290918	0.000375732	0.000112562	0.992576
43	rest	0.00302575	0.000253978	0.000389945	0.000148812	0.996182
44	rest	0.00369154	0.000831161	0.00137518	0.000634764	0.993467
45	rest	0.00309612	0.00097096	0.000904534	0.000902664	0.994126
46	rest	0.0032973	0.0013414	0.00106331	0.00184712	0.992451
47	rest	0.00369713	0.00120715	0.00119713	0.00127978	0.992619
48	rest	0.00415197	0.000977919	0.000784166	0.0005635	0.993522
49	rest	0.0043503	0.000678055	0.000462388	0.000847022	0.993662
50	rest	0.00412425	0.000560609	0.00027708	0.000294733	0.994743
51	rest	0.004378	0.000506312	0.000843015	0.000305735	0.993967
52	rest	0.00497358	0.000694411	0.000757459	0.000444444	0.99313
53	rest	0.00505446	0.000592951	0.000569738	0.000378827	0.993404
54	rest	0.00419252	0.000810967	0.000694231	0.000920784	0.993381
55	rest	0.00483457	0.00165248	0.00104257	0.000846549	0.991624
56	rest	0.00647831	0.00201542	0.00117977	0.000682837	0.989644
57	rest	0.00888794	0.00273273	0.00281357	0.000564905	0.985001
58	rest	0.0115982	0.00244344	0.00205703	0.000788367	0.983113
59	rest	0.0102914	0.00116055	0.00149917	0.000421693	0.986627
60	rest	0.0109104	0.00082901	0.00170956	0.000419456	0.986132
61	rest	0.0130648	0.00101834	0.00271815	0.00206655	0.981132
62	rest	0.013033	0.00162109	0.00271853	0.00124276	0.981385
63	rest	0.0148566	0.00211472	0.00168358	0.000665653	0.980679
64	rest	0.0137336	0.00167176	0.00142681	0.000698926	0.982469
65	rest	0.0104276	0.00150061	0.00068347	0.000956953	0.986431
66	rest	0.00385138	0.000649136	0.00029682	0.000265659	0.994937
67	rest	0.00108096	0.000248487	9.34E-05	0.000106271	0.998471
68	rest	0.000821941	0.000435328	0.000187757	0.000227047	0.998328
69	rest	0.000718951	0.000409278	0.000885928	0.000439038	0.997547
70	rest	0.00106401	0.000353465	0.00106371	0.000489887	0.997029
71	rest	0.00159888	0.000612797	0.00140344	0.000527631	0.995857
72	rest	0.00223102	0.000611633	0.000460096	0.000675519	0.996022
73	rest	0.00138979	0.000404811	0.000309496	0.000131192	0.997765
74	rest	0.00112358	0.000164402	0.000510275	0.000260659	0.997941
75	rest	0.00216569	0.000201163	0.000722985	0.000543527	0.996367
76	rest	0.00315436	0.000463583	0.000508431	0.000300732	0.995573
77	rest	0.00287227	0.000418749	0.00037996	0.000258465	0.996071
78	rest	0.00313173	0.000343776	0.000345819	0.00086951	0.995309
79	rest	0.0022486	0.000793165	0.00073768	0.000648844	0.995572
80	rest	0.00202673	0.000671636	0.000678018	0.000243465	0.99638
81	rest	0.00301113	0.000728581	0.000823554	0.00102105	0.994416
82	rest	0.00374916	0.000811423	0.000758984	0.000859736	0.993821
83	rest	0.00334071	0.000315412	0.000488044	0.000161864	0.995694
84	rest	0.00369037	0.000622287	0.00139052	0.000831023	0.993466
85	rest	0.00426236	0.00110217	0.000704204	0.00145973	0.992472
86	rest	0.0044299	0.00207859	0.000996794	0.000322696	0.992172
87	rest	0.0044621	0.00176424	0.00055708	0.000273615	0.992943
88	rest	0.00365384	0.000799256	0.000218793	0.000215874	0.995112
89	rest	0.00314859	0.000665679	0.000380907	0.000407049	0.995398
90	rest	0.00309993	0.001086	0.000709313	0.000596879	0.994508
91	rest	0.00209428	0.000885127	0.000859643	0.000480543	0.99568
92	rest	0.00263425	0.00087676	0.00124577	0.000531079	0.994712
93	rest	0.00459489	0.00156099	0.00175574	0.00180309	0.990285
94	rest	0.0068447	0.00293716	0.00153826	0.00147262	0.987207
95	rest	0.00831265	0.00293276	0.00104652	0.00166225	0.986046
