num_scan	hypnogram	SW	delta	theta	alpha	sigma	beta
38	0	2.73205516	2.142897187	2.00302239	0.776202875	-0.355452055	-0.882268668
39	0	2.773055077	2.166100485	1.952085724	0.897874833	-0.380315207	-0.871423305
40	0	2.812428099	2.162523333	1.875607628	0.905845228	-0.456652729	-0.839308634
41	0	2.817491308	2.118166209	1.839777134	0.987726374	-0.462285792	-0.837052265
42	0	2.877756847	2.010978144	1.824756591	1.110928122	-0.502463127	-0.840994074
43	0	3.009737283	1.934099745	1.793238522	1.222396967	-0.519838688	-0.844524764
44	0	3.133467767	1.834154192	1.762004948	1.291960933	-0.532383884	-0.853529807
45	0	3.198335323	1.768933035	1.724310111	1.350150808	-0.515016588	-0.866562915
46	0	3.257361181	1.772204044	1.720593742	1.285829275	-0.538117617	-0.874315455
47	0	3.22580285	1.828875594	1.696240177	1.142607424	-0.528145725	-0.882311617
48	0	3.16672182	1.830897091	1.70272701	0.950378666	-0.516841707	-0.913169599
49	0	3.06121304	1.888788297	1.779584314	0.732738446	-0.480517855	-0.92055784
50	0	2.989941625	1.950600333	1.904205211	0.528983892	-0.428849886	-0.934360362
51	0	2.932569296	1.972482783	1.964983064	0.42180514	-0.322424198	-0.948992156
52	0	2.98814765	1.953371976	1.999035457	0.384360359	-0.199467454	-0.947025615
53	0	3.043899459	1.961679435	2.002168293	0.427594462	-0.115646038	-0.941712628
54	0	3.062500387	1.917256759	1.933353846	0.475948473	-0.05347597	-0.966089135
55	0	3.083530962	1.833135658	1.791715043	0.486412318	-0.000993012	-0.996892441
56	0	3.051309064	1.734404519	1.632816324	0.504992207	-0.005772838	-1.007403294
57	0	2.936400019	1.648987363	1.484810624	0.577702749	-0.042822636	-1.061474333
58	0	2.805125259	1.544392027	1.36701365	0.59770506	-0.036913258	-1.073466893
59	0	2.715465558	1.496762827	1.325336036	0.623920593	-0.00089609	-1.066164666
60	0	2.559068185	1.521491454	1.364535095	0.699029238	0.013221786	-1.047901652
61	0	2.428060474	1.560235937	1.419985328	0.768075608	0.051498027	-1.047881702
62	0	2.368713597	1.618741046	1.485183535	0.726012988	0.098016331	-1.032722854
63	0	2.304502966	1.689157607	1.521461526	0.654737607	0.106511594	-1.068710194
64	0	2.279005039	1.763851563	1.544722094	0.553715474	0.049201761	-1.099759552
65	0	2.332619936	1.82454508	1.53660596	0.399010036	-0.002519308	-1.129755058
66	0	2.408675878	1.878635582	1.540771288	0.283051908	-0.048427299	-1.147252461
67	0	2.426517988	1.973497168	1.523309098	0.312292688	-0.129478002	-1.15117382
68	0	2.452088145	2.081311503	1.553033178	0.406094326	-0.214244844	-1.127203143
69	0	2.455046343	2.135761434	1.569224654	0.650688164	-0.25532708	-1.11113791
70	0	2.411688581	2.142157326	1.586021548	0.860403239	-0.285683168	-1.095500525
71	0	2.354160122	2.140823473	1.618760692	0.966559833	-0.31530101	-1.071414457
72	0	2.333561272	2.108429538	1.654040794	1.020577139	-0.312806696	-1.0399686
73	0	2.269127169	2.044190705	1.662794887	1.054463526	-0.300241124	-0.998141739
74	0	2.173774418	1.987641267	1.669104568	0.895908938	-0.282015562	-0.97753232
75	0	2.126242724	1.986137979	1.675490138	0.680259149	-0.277455945	-0.96550616
76	0	2.092444032	2.004728232	1.663120621	0.467847838	-0.297038657	-0.982394445
77	0	2.040192745	1.956803267	1.650748184	0.219772821	-0.338465705	-1.012730173
78	0	2.068149372	1.896423252	1.621953876	-0.074247057	-0.337575114	-1.04583103
79	0	2.121814677	1.8521166	1.598569748	-0.139971366	-0.330790603	-1.04509973
80	0	2.181926424	1.755910183	1.577602461	-0.144939747	-0.294100099	-1.030172574
81	0	2.27056482	1.650894345	1.571272059	-0.124009956	-0.239607306	-0.998600536
82	0	2.408460671	1.63016313	1.582229928	-0.058557859	-0.152024728	-0.948380852
83	0	2.50051847	1.633171258	1.589131528	0.011729287	-0.112372455	-0.935274644
84	0	2.572855357	1.632057059	1.610600659	0.091715189	-0.087763705	-0.945823159
85	0	2.644295475	1.704878314	1.642162984	0.158460141	-0.067922257	-0.957446503
86	0	2.667824716	1.760088605	1.652882603	0.238812514	-0.051994733	-0.979616809
87	0	2.636602257	1.785621626	1.634246968	0.301334622	-0.049627847	-1.043545532
88	0	2.603807743	1.793410845	1.633333606	0.320939143	-1.84599E-05	-1.06304262
89	0	2.622003422	1.798863774	1.602924943	0.308786045	0.055023931	-1.07174717
90	0	2.576779767	1.729424876	1.572517218	0.269572622	0.080385781	-1.096538241
91	0	2.591132514	1.63582508	1.52708235	0.158513538	0.094992606	-1.078812211
92	0	2.665458551	1.557740086	1.473829603	0.047956143	0.087864407	-1.005958582
93	0	2.754254826	1.480369626	1.428238889	0.08654838	0.043353103	-0.950066063
94	0	2.805860649	1.404829533	1.402181244	0.191037511	-0.008682988	-0.88490368
95	0	2.908409616	1.441376053	1.416521273	0.310175486	-0.05034578	-0.795278677
96	0	2.944910429	1.505340114	1.477518247	0.436874168	-0.078818592	-0.755898386
97	0	2.944221935	1.597654531	1.597134888	0.538501816	-0.061527527	-0.751477501
98	0	2.934750609	1.711100548	1.670891279	0.491567024	-0.074240443	-0.747800219
99	0	2.921895158	1.840975954	1.736513236	0.400279846	-0.077953205	-0.771457845
100	0	2.854604589	1.888946921	1.731746013	0.377231424	-0.052006032	-0.829153274
101	0	2.833454898	1.930344576	1.698338691	0.365954774	-0.021029672	-0.857457103
102	0	2.846165966	1.90433025	1.584249998	0.349919978	-0.009450902	-0.872080876
103	0	2.837889927	1.840723163	1.481199881	0.451068902	0.023353242	-0.924530345
104	0	2.82535364	1.722225951	1.382767704	0.525809355	0.049046256	-0.957476502
105	0	2.855610738	1.637331546	1.318071624	0.464047994	0.029630016	-0.980339231
106	0	2.848732951	1.55500472	1.261234244	0.445599949	-0.034262791	-1.015168319
107	0	2.735734714	1.57312181	1.302730187	0.476082861	-0.139980873	-1.06167577
108	0	2.638918116	1.642655632	1.366727834	0.441273812	-0.232519897	-1.064382077
109	0	2.505267424	1.707739088	1.387594944	0.487322285	-0.345677091	-1.070738235
110	0	2.408082893	1.755953211	1.400793655	0.625359431	-0.422683619	-1.05966766
111	0	2.305177447	1.793798637	1.423819234	0.70239141	-0.442575598	-1.064379079
112	0	2.328701738	1.780310933	1.402468579	0.746133232	-0.396201318	-1.063204046
113	0	2.351985629	1.724652728	1.35495286	0.831614659	-0.351176482	-1.071396071
114	0	2.436615921	1.677005393	1.376325826	0.851569434	-0.29235903	-1.082837865
115	0	2.390028696	1.612509843	1.409408368	0.833517937	-0.264403651	-1.122791724
116	0	2.392266233	1.586652356	1.435715544	0.80769748	-0.23549639	-1.134392015
117	0	2.474339448	1.630955286	1.472110152	0.781725907	-0.249419514	-1.12815921
118	0	2.568937404	1.68815969	1.509459095	0.721705179	-0.263976718	-1.117252594
119	0	2.619577533	1.766892173	1.507403628	0.715674409	-0.252439997	-1.099719062
120	0	2.750081632	1.893532678	1.529423924	0.739681992	-0.204002784	-1.078050886
121	0	2.876495212	1.985143807	1.628182965	0.767504968	-0.152464066	-1.047836466
122	0	2.937267434	2.070493468	1.720059741	0.749957056	-0.04442235	-0.975736994
123	0	3.050637441	2.213129829	1.822963759	0.777452131	0.169590341	-0.911684453
124	0	3.236975428	2.402722218	2.065603587	0.785113447	0.355989762	-0.828689078
125	0	3.354397782	2.520655594	2.248909195	0.751913103	0.524761034	-0.729517154
126	0	3.437150952	2.628806857	2.351391508	0.73262923	0.647038449	-0.664784193
127	0	3.489597805	2.698669021	2.444781409	0.817087569	0.752110572	-0.679732367
128	0	3.451036618	2.701131095	2.516840427	0.820381659	0.719918894	-0.69301476
129	0	3.283074968	2.60055456	2.398676794	0.777643899	0.635328153	-0.751766897
130	0	3.139345411	2.563939555	2.259635926	0.772630963	0.492022693	-0.842841841
131	0	2.996533097	2.517369502	2.124458113	0.798026607	0.371850294	-0.908841748
132	0	2.912720652	2.479129516	1.949684886	0.722055161	0.169598777	-0.922543674
133	0	2.911729564	2.478046932	1.749033359	0.71111353	0.064757697	-0.883057218
134	0	3.051582184	2.546327919	1.732247845	0.860611959	0.008806482	-0.803359002
135	0	3.196342198	2.585296688	1.746671522	1.068009148	0.026855173	-0.660972916
136	0	3.363361654	2.619554929	1.768041973	1.204418237	-0.006062941	-0.564778139
137	0	3.518796865	2.646077481	1.85001428	1.338047199	0.014862477	-0.490258214
138	0	3.686203193	2.688181717	1.951447143	1.433309508	0.012703667	-0.486143322
139	0	3.830255211	2.724422457	2.072995722	1.403971056	0.022442859	-0.497123398
140	0	3.92932259	2.713672006	2.181027617	1.244124629	-0.01177735	-0.600426443
141	0	4.003805054	2.742838074	2.26605609	1.074633719	-0.036461346	-0.684955905
142	0	4.063508733	2.810804388	2.312411648	0.889220222	-0.068992926	-0.752298766
143	0	4.104642499	2.889553908	2.333910008	0.695391873	-0.09118049	-0.767447844
144	0	4.136083199	2.983413063	2.326054126	0.603651507	-0.130603837	-0.764821783
145	0	4.176176696	3.110451459	2.301099005	0.644268153	-0.156851413	-0.699860418
146	0	4.214724479	3.223155078	2.275505152	0.683299276	-0.183806536	-0.638862847
147	0	4.251841319	3.324433401	2.24923901	0.720864025	-0.211508415	-0.58137304
148	0	4.287629662	3.416391166	2.222264305	0.757068605	-0.239999604	-0.527009402
149	0	4.322181331	3.500600253	2.194541745	0.792008081	-0.269326407	-0.475449407
150	0	4.355578945	3.578265643	2.166028678	0.825767892	-0.299539324	-0.426418004
151	0	4.387897113	3.650331407	2.136678694	0.858425101	-0.330693575	-0.379678731
152	0	4.419203432	3.717550984	2.106441174	0.890049457	-0.36284971	-0.335026819
153	0	4.465142465	3.773088245	2.119873032	0.925988355	-0.327685665	-0.304264929
154	0	4.518935086	3.829657285	2.135515282	0.976146879	-0.225105315	-0.27785165
155	0	4.559864863	3.848959344	2.178082255	1.024045055	-0.113236178	-0.271883029
156	0	4.605867834	3.841674906	2.217396744	1.060036678	-0.000342576	-0.301923835
157	0	4.651795414	3.8056505	2.267878398	1.1033527	0.121121968	-0.365377072
158	0	4.636157103	3.731429808	2.262180067	1.113958248	0.166175991	-0.439366284
159	0	4.559561135	3.573848725	2.27743831	1.076228246	0.136147352	-0.569841627
160	0	4.450147863	3.40487315	2.237753535	0.997920862	0.09538498	-0.722440574
161	0	4.257228509	3.194116028	2.200677252	0.891920716	0.049853346	-0.841091087
162	0	3.92875381	2.908055363	2.134188987	0.700361607	-0.025484781	-0.955749173
163	0	3.562314436	2.590597459	2.05514879	0.493527169	-0.076497751	-1.080351003
164	0	3.18508035	2.34788091	1.903644589	0.266608706	-0.071344808	-1.124002333
165	0	2.780845789	2.099875942	1.816837838	0.052743808	-0.049202335	-1.131980354
166	0	2.446193366	1.899427367	1.731573031	-0.11834676	-0.027638538	-1.177057882
167	0	2.442645827	1.897649084	1.712503596	-0.199872513	0.007413534	-1.150549953
168	0	2.510896839	1.93146092	1.751288446	-0.250794767	0.066965619	-1.116129376
169	0	2.60793201	1.982302968	1.853050153	-0.200691856	0.081246871	-1.06937734
170	0	2.732880527	2.049262208	1.886272558	-0.036928304	0.060818965	-1.022834066
171	0	2.868054679	2.101311432	1.903783197	0.060469935	0.012054853	-0.964348474
172	0	2.924620166	2.08372847	1.842405386	0.173383756	-0.021418188	-0.953819785
173	0	2.915699827	2.061578561	1.763877697	0.307693372	-0.117924579	-0.940445354
174	0	2.863708009	2.006344447	1.620369792	0.387440263	-0.174227103	-0.981463006
175	0	2.714601806	1.883091013	1.514878984	0.384862802	-0.227622504	-1.051526288
176	0	2.536303626	1.787162764	1.439467116	0.482407472	-0.22537572	-1.11478393
177	0	2.381220387	1.700373153	1.459936205	0.571735187	-0.292653734	-1.183637048
178	0	2.310837564	1.657890501	1.525512028	0.596928976	-0.292780638	-1.245455846
179	0	2.336159272	1.685943474	1.652730896	0.644257011	-0.304479331	-1.251368647
180	0	2.392016657	1.820400494	1.741525515	0.688731214	-0.304348916	-1.220234261
181	0	2.486218983	1.9442489	1.82857514	0.613192112	-0.288110884	-1.186197114
182	0	2.587769522	2.075296687	1.90602858	0.516192081	-0.191899592	-1.141832921
183	0	2.61774637	2.159669867	1.935108283	0.418096449	-0.131952848	-1.117630018
184	0	2.564996048	2.181562612	1.934798128	0.274983706	-0.094801868	-1.126369614
185	0	2.534759825	2.129293665	1.955862268	0.128231229	-0.0421659	-1.164401318
186	0	2.454344086	2.035275454	1.916416733	0.043187883	-0.057101203	-1.202794098
187	0	2.339655037	1.911637589	1.835245507	-0.041105228	-0.138412273	-1.242123044
188	0	2.296584939	1.804388082	1.770276728	-0.014481672	-0.206903665	-1.275903807
189	0	2.341050341	1.731833918	1.71010583	0.060092329	-0.248998716	-1.289959249
190	0	2.3617115	1.722707525	1.626659637	0.090913438	-0.301639407	-1.264677218
191	0	2.418399042	1.725552613	1.625842545	0.121077004	-0.299140545	-1.288345301
192	0	2.467726843	1.726107739	1.635772339	0.13691618	-0.283737606	-1.314988711
193	0	2.467683364	1.713093569	1.655956648	0.034214119	-0.290110385	-1.323175606
194	0	2.375593004	1.716128467	1.674888747	-0.135849439	-0.276611754	-1.336448715
195	0	2.30163288	1.702297738	1.731780012	-0.274129749	-0.276409276	-1.364652134
196	0	2.169352985	1.7024889	1.769937943	-0.414360111	-0.321903416	-1.357928804
197	0	2.104920207	1.765540411	1.821465902	-0.47092234	-0.329830069	-1.34080203
198	0	2.088503838	1.820135588	1.841801077	-0.396564056	-0.323713025	-1.340333307
199	0	2.228256361	1.917077879	1.864348966	-0.2509862	-0.377013496	-1.33112638
200	0	2.41808726	2.053274726	1.823266	-0.085603378	-0.418667201	-1.335379915
201	0	2.662320103	2.228321121	1.747109957	0.10514188	-0.435365151	-1.32638616
202	0	2.861461866	2.3769247	1.685673035	0.234207091	-0.460548448	-1.320274693
203	0	3.044196277	2.52605278	1.665555854	0.331826115	-0.481018496	-1.308926049
204	0	3.193242516	2.649314998	1.665319515	0.402243023	-0.462723134	-1.300239928
205	0	3.316388691	2.753865282	1.724161248	0.445607926	-0.44208836	-1.28186253
206	0	3.416223216	2.835993171	1.819750065	0.458429958	-0.407127954	-1.272192639
207	0	3.506989306	2.911884988	1.906993581	0.471089666	-0.373348604	-1.26261536
208	0	3.590198105	2.982421288	1.987232671	0.483591106	-0.340673112	-1.253128936
209	0	3.667011913	3.048308358	2.061508941	0.495938188	-0.309031611	-1.243731659
210	0	3.738343935	3.110121367	2.130647647	0.508134678	-0.278360663	-1.234421869
211	0	3.804924734	3.168334941	2.195313756	0.520184203	-0.248602496	-1.225197952
212	0	3.867347909	3.22334531	2.256050942	0.532090265	-0.219704346	-1.216058339
213	0	3.926102325	3.275486678	2.313309402	0.543856238	-0.191617898	-1.207001503
214	0	3.981595392	3.325043527	2.36746613	0.555485382	-0.164298795	-1.198025957
215	0	4.034170212	3.372260019	2.418839974	0.566980841	-0.137706221	-1.189130256
216	0	4.084118438	3.417347272	2.46770301	0.578345656	-0.111802533	-1.180312991
217	0	4.131690075	3.460489065	2.514289269	0.589582762	-0.086552938	-1.171572791
218	0	4.177101049	3.501846364	2.55880151	0.600694997	-0.061925215	-1.162908321
219	0	4.220539133	3.54156095	2.60141656	0.611685106	-0.037889468	-1.154318279
220	0	4.262168638	3.579758351	2.642289553	0.622555744	-0.014417903	-1.145801398
221	0	4.302134167	3.616550232	2.681557339	0.633309481	0.008515358	-1.137356442
222	0	4.340563645	3.65203637	2.719341251	0.643948805	0.030934454	-1.128982207
223	0	4.37757079	3.686306278	2.755749364	0.654476124	0.052861935	-1.120677518
224	0	4.413257139	3.71944057	2.790878361	0.664893772	0.074318901	-1.112441228
225	0	4.447713732	3.7515121	2.824815076	0.675204011	0.09532512	-1.104272222
226	0	4.481022509	3.782586929	2.857637793	0.685409033	0.115899142	-1.096169408
227	0	4.501200682	3.785914008	2.86294724	0.697862659	0.109278281	-1.083979794
228	0	4.524913309	3.767407823	2.856903964	0.732997239	0.100835055	-1.03852662
229	0	4.530284583	3.729041555	2.840116212	0.757448141	0.069793971	-0.998098203
230	0	4.493353162	3.646529573	2.783958988	0.75112645	0.021043777	-0.943779725
231	0	4.407594043	3.507783558	2.677581555	0.720331701	-0.042521819	-0.886394762
232	0	4.291434832	3.393884645	2.592160993	0.657216042	-0.051621539	-0.836628947
233	0	4.077269619	3.285190925	2.484926027	0.503684495	-0.08445512	-0.84228568
234	0	3.772461142	3.141856593	2.318079887	0.32270403	-0.101029425	-0.850047
235	0	3.43627013	3.029021016	2.179723947	0.169668029	-0.124099114	-0.900056469
236	0	3.070165115	2.959056473	2.087496959	0.017398525	-0.149553923	-0.976953409
237	1	2.643738435	2.815048537	1.936477683	-0.101401439	-0.238960046	-1.08106053
238	1	2.356752296	2.624603202	1.784653957	-0.11412082	-0.324806644	-1.168682817
239	1	2.258587783	2.55495271	1.741853475	-0.145326607	-0.392699946	-1.262859142
240	1	2.15649985	2.551200464	1.675422399	-0.189711856	-0.4356779	-1.325184341
241	1	2.139602784	2.614649043	1.643502836	-0.206399346	-0.462418809	-1.361797124
242	1	2.090099907	2.722358238	1.663534899	-0.217686288	-0.451481885	-1.356218855
243	1	2.102039038	2.836196889	1.69095771	-0.232860961	-0.434012235	-1.346080329
244	1	2.117432497	2.835011687	1.657487219	-0.180858752	-0.448653993	-1.330280384
245	1	2.145644327	2.755504213	1.684152775	-0.148861277	-0.461796986	-1.304077603
246	1	2.141773115	2.590212671	1.689579546	-0.110215669	-0.496334009	-1.279004446
247	1	2.18934259	2.374184097	1.725223402	-0.099053899	-0.547116212	-1.281571024
248	1	2.178488716	2.100072745	1.782555436	-0.079119701	-0.571587838	-1.280862489
249	1	2.236603714	1.884666734	1.877021158	-0.06702884	-0.593999764	-1.285313896
250	1	2.310053133	1.825470178	1.925422741	-0.038704687	-0.634819046	-1.290538259
251	0	2.372358674	1.859047884	1.953222548	-0.037300703	-0.675483956	-1.309396911
252	0	2.415046368	1.908090615	1.947304487	0.018684034	-0.651624015	-1.306707515
253	0	2.45653853	1.993915001	1.908894379	0.055722748	-0.661667828	-1.284388626
254	0	2.393014656	2.118599321	1.837738253	0.119554981	-0.623643781	-1.256499727
255	0	2.286418704	2.154437672	1.777376143	0.229376836	-0.561281472	-1.207228432
256	0	2.180360933	2.177680293	1.727453705	0.358535286	-0.451327723	-1.124502168
257	0	2.232217414	2.27027685	1.797028656	0.573774855	-0.219105395	-0.924647706
258	0	2.589987719	2.388367779	1.904146032	0.91533435	0.278503956	-0.772583753
259	0	2.970343877	2.696898307	2.034631178	1.18946284	0.670125284	-0.603100578
260	0	3.316035202	2.975076233	2.215265934	1.387657752	0.96902531	-0.472384045
261	0	3.570219846	3.195548738	2.371945103	1.557006996	1.193263763	-0.374856814
262	0	3.725843493	3.382589733	2.43880714	1.627456891	1.315809238	-0.422285421
263	0	3.714221716	3.513402613	2.543071209	1.54605534	1.256768184	-0.445488998
264	0	3.616935737	3.432430418	2.620427055	1.390449052	1.101147767	-0.542437571
265	0	3.43308799	3.30417129	2.598727294	1.205995372	0.869110105	-0.659261716
266	0	3.205660741	3.169623802	2.575181317	0.980886451	0.549737999	-0.791999581
267	0	2.950121069	2.913978379	2.532736697	0.809832073	0.162449639	-0.834289768
268	0	2.806421285	2.596634162	2.36710178	0.804652029	-0.119914416	-0.96553142
269	0	2.742190886	2.48392081	2.190997282	0.863807496	-0.256589975	-1.052718392
270	0	2.675083624	2.421170606	2.101346085	0.93514364	-0.308840561	-1.151239326
271	0	2.624172741	2.298895928	2.010099753	1.046457908	-0.306176018	-1.222058142
272	0	2.545017658	2.304577028	1.977280238	1.144291697	-0.299910628	-1.226110082
273	0	2.469664654	2.327299969	2.031586788	1.320846023	-0.209459674	-1.081378417
274	0	2.39345672	2.335429106	2.079521172	1.475324626	-0.169190211	-0.939118399
275	0	2.419219694	2.260651125	2.058093491	1.582762282	-0.146716653	-0.813358159
276	0	2.481425189	2.214520424	2.009788446	1.598718914	-0.141152131	-0.713064725
277	0	2.59422055	2.168114282	1.917433207	1.575314159	-0.127582142	-0.672714893
278	0	2.7289094	2.139256302	1.848382237	1.392601703	-0.192410005	-0.70919788
279	0	2.904029307	2.128956709	1.709829215	1.184646902	-0.225188885	-0.752540753
280	0	3.078483518	2.212196403	1.615826287	0.961655978	-0.221684658	-0.763603046
281	0	3.280056968	2.246141992	1.539305522	0.799787254	-0.222184684	-0.78854451
282	0	3.461663463	2.238715466	1.528067181	0.661195354	-0.247149498	-0.797220424
283	0	3.624571321	2.198842343	1.52481121	0.656167913	-0.214506788	-0.779356819
284	0	3.760757639	2.190198504	1.634066001	0.589224376	-0.184588372	-0.741162983
285	0	3.866521097	2.157357671	1.768111435	0.47936861	-0.206718383	-0.709596984
286	0	3.894812457	2.200622359	1.927391362	0.283156732	-0.226108073	-0.648450643
287	0	3.892010218	2.281509637	2.076945368	0.062071608	-0.208805944	-0.574710751
288	0	3.863447748	2.358421332	2.188491771	-0.117787168	-0.213686386	-0.504536669
289	0	3.809889207	2.400486875	2.260469506	-0.224134971	-0.237290678	-0.454602179
290	0	3.739069615	2.438108429	2.303703149	-0.244875504	-0.249985447	-0.416376362
291	0	3.689379854	2.444333253	2.319068788	-0.141594737	-0.272638826	-0.393200537
292	0	3.64346979	2.435404904	2.315517192	-0.018686753	-0.316758556	-0.380183656
293	0	3.595350143	2.42639612	2.311952938	0.090754894	-0.362915043	-0.367334039
294	0	3.544797424	2.417305439	2.308375933	0.189391837	-0.411305479	-0.354647442
295	0	3.491552422	2.40813136	2.304786088	0.279167087	-0.462157155	-0.342119781
296	0	3.439716163	2.40871624	2.301538624	0.354750577	-0.428468632	-0.32583366
297	0	3.38562208	2.406918643	2.280801434	0.400128889	-0.365675554	-0.315873736
298	0	3.317830461	2.403115827	2.262086325	0.418100964	-0.298436719	-0.334249163
299	0	3.26602972	2.372618338	2.227902461	0.432975836	-0.209073421	-0.373677591
300	0	3.205857559	2.334746581	2.168516719	0.426682002	-0.109948642	-0.446092527
301	0	3.139828516	2.266913849	2.097231616	0.434684281	-0.129974872	-0.559826266
302	0	3.074536842	2.196855655	2.034839967	0.472383074	-0.17363736	-0.711826082
303	0	3.066923021	2.122323162	1.98032296	0.539727349	-0.179180984	-0.832828183
304	0	3.010854693	2.136470444	1.944324001	0.55595262	-0.214426491	-0.943362688
305	0	3.00485085	2.158949056	1.953786674	0.572361452	-0.270193372	-1.016868552
306	0	3.018822771	2.211193172	1.966087757	0.542066301	-0.242006171	-1.067334414
307	0	3.033994187	2.26912783	1.991131856	0.493536702	-0.223094741	-1.09064523
308	0	2.981814435	2.319507684	1.955219128	0.383421901	-0.28718679	-1.129749407
309	0	2.956686115	2.349842482	1.912530172	0.314775443	-0.325884291	-1.162697743
310	0	2.919703353	2.383368014	1.827929959	0.260314322	-0.334668731	-1.194279175
311	0	2.861967147	2.408958696	1.744042404	0.219112065	-0.386900359	-1.182301955
312	0	2.854588896	2.414064582	1.691114506	0.169691062	-0.39541198	-1.118769571
313	0	2.899541105	2.421589277	1.679059107	0.151556875	-0.358992463	-1.087949927
314	0	3.013442083	2.364696474	1.669372215	0.132124845	-0.334145599	-1.050355012
315	0	3.04990156	2.28705103	1.694615779	0.072009825	-0.313010167	-0.989007652
316	0	3.072233525	2.174817989	1.701425787	0.029903501	-0.235174442	-0.951750781
317	0	3.022135264	2.086819538	1.636822333	-0.018673078	-0.198677228	-0.955329798
318	0	2.938778245	2.00319637	1.614123799	-0.052421339	-0.144713091	-0.890842798
319	0	2.709288206	1.957410855	1.634292404	-0.067028447	-0.107309896	-0.848443755
320	0	2.514124038	1.930605596	1.627054246	-0.064383874	-0.126073442	-0.852378629
321	0	2.330572451	1.990622223	1.632745333	-0.063100232	-0.181368995	-0.857860357
322	0	2.194207334	2.002258349	1.652623779	-0.106871214	-0.243034196	-0.86524136
323	0	2.092128827	1.992144587	1.646983585	-0.1000314	-0.335611375	-0.937915853
324	0	2.168870191	2.024763464	1.533366241	-0.133197204	-0.430158451	-1.005555966
325	0	2.24935319	2.060643675	1.449112155	-0.138669017	-0.43631042	-1.045312604
326	0	2.30316899	2.005077237	1.373144857	-0.095549378	-0.431192894	-1.08529278
327	0	2.349008108	2.053558067	1.307232442	0.003088787	-0.380007572	-1.066526913
328	0	2.407386354	2.12323127	1.255158812	0.03039381	-0.333860876	-1.033309265
329	0	2.455765229	2.142371355	1.338409398	0.075139849	-0.289773821	-0.987991834
330	0	2.443182692	2.185261226	1.39497055	0.141564122	-0.306463519	-0.942524393
331	0	2.478954351	2.317223635	1.482203891	0.146843628	-0.323421564	-0.906292212
332	0	2.538650139	2.387996818	1.592338671	0.145787077	-0.368145557	-0.945933369
