num_scan	hypnogram	SW	delta	theta	alpha	sigma	beta
787	3	6.012056517	3.76712357	3.059460151	1.78E+00	2.467659236	0.688397503
788	3	6.016075192	3.760352918	3.000037488	1.75E+00	2.429320672	0.685584158
789	3	5.966617517	3.817128562	2.977009737	1.74E+00	2.390853661	0.740303292
790	3	5.918284979	3.886663034	3.006039317	1.71E+00	2.351104708	0.794402946
791	3	5.846382768	3.982213361	3.039499296	1.68E+00	2.281683341	0.818084942
792	3	5.765513949	3.994266823	3.069077756	1.72E+00	2.235851334	0.839303376
793	3	5.66349979	4.013044566	3.135339136	1.74494817	2.238036662	0.851322733
794	3	5.614788851	4.014755945	3.142390537	1.75E+00	2.231443664	0.816626738
795	3	5.618696596	4.01915028	3.106087308	1.79E+00	2.238463521	0.797506763
796	3	5.654309726	4.056607456	3.066548217	1.808691426	2.290534777	0.797828182
797	3	5.704471447	4.122607171	3.015763705	1.86E+00	2.349853408	0.81163415
798	3	5.737690373	4.124005299	2.891881001	1.870947836	2.325722104	0.794354879
799	3	5.744759088	4.102305265	2.821292735	1.872782694	2.313198937	0.80848253
800	3	5.682757962	4.026087907	2.779759541	1.86E+00	2.293233197	0.784247361
801	3	5.620204637	3.902316108	2.766721668	1.83E+00	2.277184717	0.73008501
802	3	5.516307296	3.79759551	2.777663625	1.80E+00	2.264782014	0.687631979
803	3	5.453024785	3.746053952	2.818702866	1.81E+00	2.289846113	0.684556784
804	3	5.433232541	3.744505178	2.829654233	1.83E+00	2.290913458	0.673931281
805	3	5.419976262	3.808175756	2.86E+00	1.86E+00	2.276928674	0.69159776
806	3	5.348568187	3.873702843	2.883016329	1.91E+00	2.25319396	0.763115385
807	3	5.286235581	3.863115517	2.89E+00	1.94E+00	2.247651803	0.788643376
808	3	5.234898814	3.820251447	2.903762512	1.94E+00	2.238171329	0.798853686
809	3	5.372685714	3.762163913	2.960178389	1.95E+00	2.268397387	0.804753528
810	3	5.594917073	3.691536749	2.982419591	1.94E+00	2.310748086	0.801976145
811	3	5.818966217	3.601577456	2.959897997	1.90E+00	2.296751068	0.736313181
812	3	6.020957045	3.554709791	2.951967436	1.85E+00	2.247264071	0.729833663
813	3	6.164080899	3.529568655	2.922009879	1.85E+00	2.18715595	0.70309069
814	3	6.102261656	3.466182851	2.796211466	1.82E+00	2.079926577	0.669897288
815	3	5.941316548	3.370152035	2.699948501	1.821201526	2.009969099	0.702380957
816	3	5.764939485	3.34E+00	2.661661164	1.88E+00	2.019846946	0.791612957
817	3	5.664817435	3.395062057	2.585424712	1.885573991	2.037157151	0.861064399
818	3	5.733060614	3.642767302	2.603749263	1.901265776	2.081546599	0.949089839
819	3	5.976658491	3.871869243	2.719753607	1.93377289	2.125832473	1.042385081
820	3	6.21889597	4.086735387	2.817912235	1.95E+00	2.111781642	1.051392458
821	3	6.385589022	4.242821747	2.885837116	1.923611949	2.104105698	1.024786278
822	3	6.425909091	4.314847734	2.972621794	1.95E+00	2.085866033	0.950129274
823	3	6.32465207	4.220417225	2.98E+00	1.96E+00	2.04E+00	0.874594668
824	3	6.137723305	4.102538704	2.955934937	1.98E+00	2.031907919	0.778566049
825	3	5.881715675	3.94388213	2.86292178	1.97E+00	2.033023619	0.73001681
826	3	5.567860732	3.782133295	2.798490318	1.97E+00	2.031110263	0.721861618
827	3	5.274422294	3.643042774	2.714565611	1.946674405	2.070508295	0.758921688
828	3	5.249302833	3.663874834	2.665969198	1.89E+00	2.140474909	0.772213126
829	3	5.460020994	3.829069824	2.930774756	1.88E+00	2.19347532	0.798662511
830	3	5.651279089	3.944402741	3.185025621	1.88E+00	2.240085638	0.793117084
831	3	5.808664028	4.041027753	3.367362229	1.926515047	2.240111204	0.748092099
832	3	5.962555981	4.148508617	3.540409702	1.969293682	2.226581344	0.72690493
833	3	6.012944273	4.223136072	3.684985675	2.02E+00	2.184293185	0.693622379
834	3	5.924971792	4.112911046	3.573366784	1.98E+00	2.113726109	0.659727553
835	3	5.825973509	4.005063649	3.444667531	1.93E+00	2.058506831	0.660088545
836	3	5.762867052	3.876916601	3.318874327	1.874345988	2.105644419	0.703882331
837	3	5.64535271	3.769669045	3.230898177	1.86E+00	2.122643101	0.690224674
838	3	5.568774667	3.72090734	3.21E+00	1.89E+00	2.160038166	0.729113343
839	3	5.549407696	3.83660605	3.373456025	1.998294652	2.212763336	0.761594631
840	3	5.56458094	3.985136321	3.513428115	2.108134678	2.250629859	0.791169295
841	3	5.557369799	4.142076104	3.627034184	2.204020749	2.174523134	0.79753717
842	3	5.60365794	4.245634793	3.628737557	2.244941804	2.153790848	0.820473534
843	3	5.866155304	4.297637148	3.524770063	2.29E+00	2.116627748	0.780091618
844	3	6.13758109	4.365720695	3.414109803	2.31E+00	2.089559614	0.748853673
845	3	6.381940201	4.432461137	3.275881565	2.24E+00	2.056262422	0.700567719
846	3	6.571485812	4.482516855	3.108526597	2.25E+00	2.137202325	0.649015102
847	3	6.726017705	4.51E+00	3.014578454	2.29E+00	2.165763176	0.623564698
848	3	6.706834144	4.53E+00	3.014623778	2.227194587	2.185979943	0.642651943
849	3	6.639138176	4.522322435	3.040686951	2.155917043	2.197028018	0.619083628
850	3	6.469737739	4.454285568	3.08366478	2.189752957	2.222043819	0.613361087
851	3	6.215955232	4.339160498	3.099331655	2.075466711	2.167293697	0.610043977
852	3	5.851610035	4.223595711	3.111370472	1.898289168	2.094593232	0.573804206
853	3	5.59515174	4.06463942	3.119985466	1.81629349	2.031712955	0.54551048
854	3	5.32711386	3.846375924	3.066905544	1.73E+00	1.95905524	0.566001549
855	3	5.315322385	3.634652505	3.005218856	1.62E+00	1.918910116	0.607831489
856	3	5.451432822	3.472318747	3.012669934	1.614344004	1.939578107	0.689781848
857	3	5.612873113	3.501681644	3.015425541	1.77E+00	1.994510669	0.783348739
858	3	5.72555837	3.657789804	3.051960657	1.90E+00	2.06408387	0.865470688
859	3	5.824622173	3.896110395	3.13888638	2.04E+00	2.10496317	0.915646671
860	3	5.795831016	4.15807088	3.214335097	2.15E+00	2.099036501	0.930911689
861	3	5.755969904	4.369898256	3.250322722	2.20E+00	2.084475917	0.890035356
862	3	5.777798371	4.421971125	3.280784005	2.11E+00	2.063284577	0.833644513
863	3	5.812408991	4.431927571	3.23987442	2.01E+00	2.029628976	0.776636415
864	3	5.863752233	4.40E+00	3.193462462	1.883344183	2.037613546	0.75524113
865	3	5.959177845	4.30E+00	3.171231422	1.778021435	2.066494073	0.774176633
866	3	6.069383035	4.191488138	3.246431807	1.71281214	2.131788502	0.847084239
867	3	6.083102246	4.148254891	3.335232176	1.76E+00	2.224574159	0.926345673
868	3	6.056465005	4.124331307	3.502742422	1.808303784	2.282416845	0.963302169
869	3	6.046007215	4.113857954	3.639497587	1.863817147	2.362565546	1.004646228
870	3	6.053356499	4.118659842	3.726403484	1.921643622	2.427263333	1.003155224
871	3	5.956581109	4.06123147	3.683153917	1.957239324	2.426366531	0.973584271
872	3	5.870197484	4.013927785	3.621894956	1.966584775	2.368453364	0.931319945
873	3	5.825659863	3.918323287	3.497594968	1.989554493	2.339144358	0.929152104
874	3	5.731338398	3.841853954	3.403613507	1.99E+00	2.218624779	0.866494947
875	3	5.67423047	3.832934895	3.329295573	2.03E+00	2.124765576	0.835091489
876	3	5.732881821	3.937428083	3.400676492	2.09E+00	2.089436732	0.817010948
877	3	5.899343213	4.064506506	3.50E+00	2.07E+00	2.099003374	0.802347735
878	3	6.029194731	4.235110458	3.59E+00	2.14E+00	2.102591039	0.789499962
879	3	6.180755505	4.369652236	3.563782774	2.21E+00	2.208247105	0.811663598
880	3	6.224974272	4.396151222	3.554769336	2.19E+00	2.233656326	0.820712243
881	3	6.254477775	4.364590143	3.481893864	2.12E+00	2.219025384	0.818096306
882	3	6.171722816	4.282332294	3.366069406	2.105223012	2.201963707	0.823959061
883	3	6.211588382	4.138704821	3.24707848	1.956144027	2.189048256	0.823412491
884	3	6.189958221	3.922674891	3.191404933	1.81E+00	2.095736584	0.832926775
885	3	6.232477182	3.762590081	3.071148024	1.73E+00	2.050829001	0.85294867
886	3	6.254821909	3.643935159	2.940462433	1.755418124	2.078766017	0.893974641
887	3	6.31164814	3.501573602	2.818962812	1.897563614	2.107434054	0.946699536
888	3	6.164400241	3.360294199	2.6877588	2.052063174	2.136270605	0.982049271
889	3	6.045127767	3.344071655	2.593415888	2.161546593	2.191960043	1.022675934
890	3	5.899407099	3.359562431	2.563550788	2.23640038	2.243969684	1.057764055
891	3	5.786304439	3.411887789	2.662961667	2.27E+00	2.233829053	1.083184966
892	3	5.688463835	3.553479879	2.75E+00	2.21E+00	2.220819198	1.072748721
893	3	5.72708903	3.748139442	2.886432537	2.16E+00	2.206685299	1.070698581
894	3	5.75494912	3.847534375	2.963516805	2.09E+00	2.188404184	1.041460123
895	3	5.762167884	3.942910644	3.07E+00	2.05E+00	2.158228574	1.01228457
896	3	5.728604375	3.969360137	3.082811449	1.963475622	2.144331028	0.960216596
897	3	5.786355156	3.990528123	3.086765937	1.93E+00	2.136858496	0.931870975
898	3	5.890552985	3.975609178	3.012971956	1.834648866	2.131135366	0.897952793
899	3	5.961998643	4.023631793	2.988739824	1.79E+00	2.167420628	0.881967099
900	3	6.043662984	4.021964895	2.88627954	1.72516545	2.247017983	0.883371409
901	3	6.104598787	4.032575088	2.823104797	1.73E+00	2.317688063	0.894752637
902	3	6.055786599	4.000534429	2.780635875	1.745029012	2.390140698	0.897911003
903	3	5.935739472	3.978252586	2.81050826	1.87E+00	2.453347817	0.885314138
904	3	5.804637033	3.899039542	2.812696809	1.94E+00	2.485883141	0.866203799
905	3	5.651763331	3.863787075	2.881175269	1.999357654	2.459056603	0.814263481
906	3	5.543097165	3.838784683	2.94235885	2.06E+00	2.459087608	0.782152938
907	3	5.536954923	3.82777903	2.965556757	2.06E+00	2.434325145	0.760169406
908	3	5.676431485	3.739338573	2.927093928	1.97E+00	2.386244211	0.81120848
909	3	5.824681768	3.636512691	2.888477153	1.91E+00	2.355713211	0.876214264
910	3	5.93827201	3.50585468	2.791722521	1.847050228	2.359479065	0.93025788
911	3	6.018414261	3.424217713	2.723499538	1.773907921	2.309175049	0.958904585
912	3	6.022083989	3.342024334	2.693594128	1.778631649	2.298252112	0.994631453
913	3	5.950589888	3.377851438	2.730887596	1.789593143	2.314159894	0.95458914
914	3	5.867257095	3.466487594	2.759249547	1.775123183	2.291615522	0.888415161
915	3	5.834299092	3.547090921	2.832100203	1.78E+00	2.276072152	0.86481608
916	3	5.782458357	3.613830155	2.85491002	1.784126316	2.309497241	0.880951755
917	3	5.769436286	3.669804459	2.886190154	1.751150451	2.301914047	0.856555685
918	3	5.822911642	3.761974416	2.932895651	1.75963922	2.295070981	0.904177198
919	3	5.86545697	3.84845973	2.981152381	1.807139773	2.313576372	0.98069889
920	3	5.887805128	3.927411265	3.008008472	1.84E+00	2.325542581	1.024668157
921	3	6.007575527	3.935763726	3.042050842	1.864499567	2.339458098	1.034815376
922	3	6.187247991	3.97733592	3.072024116	1.892387176	2.392205019	1.101119279
923	3	6.283751613	3.944840735	3.070648791	1.89E+00	2.40451314	1.131716507
924	3	6.383637542	3.886560842	3.084058608	1.89E+00	2.402379093	1.132938194
925	3	6.451253906	3.828260213	3.084600471	1.87E+00	2.35955913	1.120915535
926	3	6.462777913	3.953760145	3.247089794	1.861389716	2.266222267	1.144402566
927	3	6.392574623	4.074697544	3.389658756	1.828728477	2.098308847	1.125671994
928	3	6.332385703	4.186359871	3.499850898	1.820923798	1.950307813	1.099788572
929	3	6.270831341	4.331937617	3.611215411	1.804920491	1.832186268	1.080929698
930	3	6.23475936	4.48754925	3.76322651	1.834567471	1.843974829	1.090252915
931	3	6.181758482	4.517797213	3.773396083	1.892830206	1.9521685	1.04803081
932	3	6.215872124	4.543193616	3.80582332	2.000302291	2.000801595	1.035546389
933	3	6.263676702	4.591418801	3.838410591	2.078063259	2.044790509	1.016262793
934	3	6.267632732	4.587932486	3.835377084	2.138739988	2.195825292	1.015069291
935	3	6.246370845	4.523499458	3.767029064	2.205714257	2.268369597	1.023010723
936	3	6.211905114	4.453301214	3.699816166	2.240980043	2.19618479	1.033015533
937	3	6.113165998	4.314463854	3.53572332	2.26E+00	2.296564753	0.993651702
938	3	5.975074987	4.113158154	3.38125994	2.292589056	2.407386632	0.980488697
939	3	5.865376799	3.89977713	3.221148314	2.313233904	2.299322036	0.94306431
940	3	5.767785957	3.769062143	3.127040537	2.25E+00	2.192438242	0.886067007
941	3	5.738282499	3.891194312	3.024568374	2.19E+00	2.295852301	0.875046899
942	3	5.699781628	4.062435073	3.307461025	2.084794031	2.270835692	0.89156928
943	3	5.726449669	4.227354071	3.492951162	1.981607397	2.214302986	0.882165178
944	3	5.792261257	4.388338298	3.472022532	1.928592113	2.270954697	0.900815782
945	3	5.996229815	4.47532364	3.587946775	1.95864842	2.32032057	0.89267439
946	3	6.271971581	4.416207389	3.612137113	1.99242923	2.266081152	0.859819161
947	3	6.510787714	4.364804052	3.43698434	2.068595338	2.256185241	0.846287316
948	3	6.687786177	4.332861612	3.26221672	2.132726456	2.260892394	0.901127387
949	3	6.81624275	4.254185565	3.299470177	2.181324274	2.294594212	0.940584674
950	3	6.815722286	4.209807437	3.132039808	2.126211055	2.313811565	0.984507452
951	3	6.682857553	4.160935851	3.177505625	2.068656488	2.308547067	1.026319255
952	3	6.546141394	4.075656773	3.214002488	1.997815855	2.318933689	1.037327376
953	3	6.389437461	3.920834884	3.198940463	2.00923372	2.283398988	0.975614439
954	3	6.220393211	3.81847005	3.20777389	1.94E+00	2.207098966	0.90809023
955	3	6.147485653	3.647868981	3.199004561	1.939933994	2.166910126	0.897668635
956	3	6.173281049	3.565998111	3.143428833	1.927694865	2.184320128	0.874720226
957	3	6.13631808	3.507680001	3.085745036	1.886954162	2.105122007	0.867616074
958	3	6.087545709	3.508248023	3.097521384	1.72E+00	2.083659946	0.904766763
959	3	6.007259155	3.507768069	3.148020692	1.62E+00	2.111052856	0.928709901
960	3	5.924960313	3.599577127	3.199223134	1.58E+00	2.124931189	0.862720364
961	3	5.91941774	3.689405859	3.246522374	1.56E+00	2.134372693	0.80176962
962	3	6.001216635	3.787995382	3.28824988	1.653004221	2.255214233	0.782181504
963	3	6.094952964	3.871584423	3.265773229	1.82E+00	2.239537063	0.787030606
964	3	6.218207443	3.897333494	3.168335576	1.952819366	2.199903777	0.809141425
965	3	6.286736516	3.882113752	3.019905794	2.07E+00	2.276665576	0.909156401
966	3	6.239696468	3.892377611	2.890940023	2.22E+00	2.327407394	1.005349451
967	3	6.104785939	3.888312832	2.7340757	2.290843011	2.283243382	1.036908898
968	3	5.991882561	3.901859172	2.624810046	2.253921234	2.34119493	1.013300394
969	3	5.818157189	3.894259441	2.594157331	2.231882193	2.405886573	1.001723164
970	3	5.683315405	3.87347191	2.624687237	2.221438526	2.385259377	0.944218198
971	3	5.668285671	3.815372651	2.641605135	2.125571893	2.3606492	0.903406748
972	3	5.785741256	3.755156214	2.73149409	2.045745292	2.394206743	0.908904497
973	3	5.817802974	3.762511797	2.952175784	2.100746048	2.444276777	0.91303886
974	3	5.880472938	3.850397535	3.137014674	2.121606114	2.474004729	0.898987186
975	3	5.933196197	3.993742976	3.318513068	2.107354049	2.492482767	0.925107891
976	3	5.971989391	4.101242417	3.456050308	2.137512678	2.504873245	0.926987768
977	3	5.920882538	4.196544853	3.536480394	2.160885309	2.496248927	0.90480034
978	3	5.844041619	4.158288125	3.450691359	2.042271694	2.443948736	0.924622998
979	3	5.765253828	4.080091625	3.324788756	1.921704487	2.380472034	0.939221347
980	3	5.717685114	3.908765793	3.114102167	1.855965267	2.273114196	0.932950804
981	3	5.722336259	3.755776274	2.884432521	1.838835298	2.186527251	0.928909094
982	3	5.792793775	3.612120157	2.621323445	1.82766809	2.105687987	0.921033596
983	3	5.916827609	3.636724914	2.513824759	1.90688208	2.076949993	0.932018249
984	3	5.986369811	3.713242019	2.466693812	1.960231851	2.080843512	0.948138478
985	3	6.033467493	3.972732081	2.786232188	1.972113033	2.118843906	0.967162786
986	3	6.060362703	3.967906707	2.844734077	1.937696847	2.116176525	0.993547233
987	3	6.075428762	3.94147807	2.905272846	1.906792383	2.122705625	1.065654953
988	3	6.071864899	3.873200403	2.967714433	1.91041211	2.131328598	1.094598435
989	3	6.077861793	3.771081117	3.013156234	1.958237539	2.113753348	1.110330469
990	3	6.040958705	3.838172048	3.057372647	1.996315841	2.124773746	1.141609216
991	3	5.971825358	3.971332029	3.090210314	2.041107116	2.15716097	1.162085469
992	3	5.875863714	4.102169142	3.12245346	2.10378262	2.170560814	1.148504256
993	3	5.80372679	4.205016573	3.142313962	2.141820646	2.152102299	1.131845611
994	3	5.808846942	4.302132515	3.182088481	2.184926828	2.186229054	1.145475904
995	3	5.874056706	4.149616557	3.02480931	2.242515767	2.217483591	1.106999687
996	3	5.917485735	4.121094894	3.025947546	2.255685826	2.255167929	1.058141675
997	3	5.991786658	4.105941538	3.023216368	2.239114199	2.297727507	1.007720144
998	3	6.014209215	4.122803154	3.039568511	2.209308187	2.36845722	0.971440686
999	3	5.946093022	4.095914643	3.040359702	2.114378042	2.415980033	0.922897629
1000	3	5.81541958	4.108311344	3.046644389	1.981898271	2.401258319	0.91215172
1001	3	5.712451996	4.117061602	3.047217647	1.927924515	2.383597904	0.924646564
1002	3	5.572352292	4.081560205	3.028145008	1.918804749	2.397219951	0.936064901
1003	3	5.619635204	4.012797399	3.040337332	1.969603092	2.390578242	0.957096432
1004	3	5.744534598	4.012443776	3.021451803	2.040894396	2.341481877	0.949205027
1005	3	5.921252815	4.049772403	3.021344342	2.140712965	2.342089156	0.944087673
1006	3	6.072635918	4.037697133	3.054706692	2.182221191	2.314987436	0.930107265
1007	3	6.217180476	4.033895308	3.117860395	2.15E+00	2.177261694	0.903474944
1008	3	6.211606897	4.083966246	3.202901561	2.07E+00	2.034326531	0.874229901
1009	3	6.175271135	4.129059852	3.404347577	2.013798694	1.956772411	0.867154689
1010	3	6.102849292	4.155941296	3.570534705	1.933963895	1.93518153	0.883356919
1011	3	6.02232504	4.223627709	3.688309553	1.89584215	1.990869276	0.920154643
1012	3	5.906545071	4.294619857	3.791253755	1.960156481	2.154900992	0.970449991
1013	3	5.815565792	4.28859214	3.801706413	2.03E+00	2.295609902	0.992025552
1014	3	5.732634451	4.219981757	3.679065422	2.09E+00	2.376782905	1.001317542
1015	3	5.673494276	4.06982522	3.507884861	2.138726435	2.358513867	0.954327477
1016	3	5.598092912	3.872106078	3.321193204	2.14E+00	2.271245346	0.861516484
1017	3	5.563643026	3.65164763	3.092305091	2.06E+00	2.152481393	0.794045876
1018	3	5.669098841	3.56476567	2.989932296	1.981351815	2.035316695	0.748418469
1019	3	5.788888361	3.757487904	3.002057709	1.85E+00	1.922976448	0.715143482
1020	3	5.897720529	3.775534932	3.264063485	1.721131459	1.944316758	0.773484174
1021	3	6.05087536	3.806167885	3.465975259	1.637577955	2.029394145	0.867594302
1022	3	6.179300873	3.813882687	3.617386359	1.61E+00	2.093876975	0.904254652
1023	3	6.220745868	3.747794864	3.720560589	1.624477434	2.124178603	0.956394859
1024	3	6.24062642	3.732935887	3.819832721	1.668402547	2.184232649	0.999438645
1025	3	6.257030871	3.808576872	3.689877772	1.78E+00	2.178170848	0.979723543
1026	3	6.216864807	3.862849498	3.548147176	1.896783512	2.175344162	0.951189853
1027	3	6.167823177	3.912209857	3.410492203	2.027119684	2.174854534	0.920296049
1028	3	6.150885847	3.985520275	3.263756599	2.148063958	2.233867583	0.899207212
1029	3	6.14214016	3.855758094	3.090260907	2.15E+00	2.274461877	0.897468717
1030	3	6.114367433	3.851055502	3.163578092	2.18E+00	2.32384023	0.898765719
1031	3	6.098656281	3.859611473	3.230371887	2.191718834	2.356952232	0.885764292
1032	3	6.108353351	3.880711058	3.304165564	2.166235624	2.401258461	0.903556405
1033	3	6.118167097	3.837787476	3.346423422	2.094408592	2.363830531	0.84457079
1034	3	6.134322364	3.812690115	3.40002935	2.113589993	2.297142226	0.76081313
1035	3	6.19804064	3.777223908	3.395633278	2.047493245	2.237634846	0.756597781
1036	3	6.247562936	3.745598698	3.379492604	1.958358951	2.190312789	0.790957185
1037	3	6.291792463	3.727704148	3.337572712	1.89595244	2.156093305	0.823606674
1038	3	6.355019071	3.825196115	3.325246048	1.871969319	2.215216162	0.936462772
1039	3	6.404459196	3.953301089	3.387562499	1.885280941	2.297710494	1.034404297
1040	3	6.415378668	4.104590764	3.496542889	1.912602234	2.370600756	1.099891952
1041	3	6.539541378	4.227780569	3.601748002	2.000984443	2.430599204	1.141007568
1042	3	6.598195629	4.296290833	3.684123398	2.060417278	2.447556895	1.165922953
1043	3	6.611072322	4.283351784	3.742793264	2.150099336	2.435699212	1.153925343
1044	3	6.629038234	4.193249174	3.669279163	2.218656302	2.429823921	1.152036777
1045	3	6.630133588	4.052906044	3.53055528	2.274455195	2.406969037	1.114209085
1046	3	6.433986438	3.909452921	3.362457897	2.276478633	2.383859166	1.056709228
1047	3	6.24310507	3.827778757	3.180304923	2.28147738	2.370787761	1.000010453
1048	3	6.079376519	3.835166671	3.013105979	2.248971117	2.344942936	0.966734356
1049	3	5.882309197	3.906444953	2.979229579	2.21E+00	2.31055893	0.932271857
1050	3	5.700387343	3.982654949	3.028648153	2.16E+00	2.270590226	0.913231265
1051	3	5.746735241	4.062256607	3.09995195	2.13E+00	2.20154257	0.919485345
1052	3	5.783628493	4.079691534	3.177797782	2.092498845	2.194621178	0.965704007
1053	3	5.761381275	4.029176568	3.188099101	2.01E+00	2.161726094	0.961448322
1054	3	5.740884166	3.961521039	3.187174714	1.912304376	2.118691564	0.977606949
1055	3	5.828246622	3.922820768	3.161594295	1.865124933	2.136433975	1.014231819
1056	3	5.952800631	3.838534673	3.087076656	1.809505116	2.17217103	1.043553958
1057	3	6.079275076	3.787375279	2.998381436	1.746752706	2.163961085	1.046170378
1058	3	6.237242238	3.805527992	2.944148561	1.813170651	2.19038814	1.082309797
1059	3	6.457635712	3.841793504	2.8828664	1.890972223	2.234485053	1.081568749
1060	3	6.618769644	3.839352094	2.812752711	1.935442561	2.247779042	1.058315095
1061	3	6.728255733	3.874794255	2.778001517	2.00020436	2.304547296	1.046654095
1062	3	6.654997862	3.899637886	2.7123333	2.047374272	2.33968562	1.004663154
1063	3	6.55460922	3.880232999	2.704708839	2.003580361	2.398711894	1.002051483
1064	3	6.569528513	3.874734127	2.767228927	1.989583195	2.434264881	1.005305123
1065	3	6.473665122	3.881652662	2.861561509	1.948353749	2.460210199	1.025975482
1066	3	6.367519755	3.874884157	3.001951466	1.90E+00	2.449788263	1.05550614
1067	3	6.427820375	3.881878821	3.165485063	1.880848735	2.433931591	1.10143518
1068	3	6.45551025	3.953930959	3.286805975	1.983133658	2.393020529	1.085937931
1069	3	6.250345873	3.992017948	3.333582601	2.01E+00	2.357063821	1.068635206
1070	3	6.131233033	4.035389794	3.35541704	2.083231085	2.342391953	1.02818832
1071	3	6.002389658	4.091080189	3.31E+00	2.15E+00	2.315861808	0.941337025
1072	3	5.986964005	4.128152469	3.230375397	2.23E+00	2.325046114	0.874764767
1073	3	6.021923876	4.089442684	3.082048836	2.212664405	2.317301737	0.819561295
1074	3	6.153192089	4.04990275	2.996368455	2.213697275	2.312002263	0.791128378
1075	3	6.289150233	4.010554375	2.966360263	2.163146513	2.280673936	0.812290008
1076	3	6.410971545	3.921897754	2.981101424	2.089826633	2.278000723	0.867967063
1077	3	6.515269103	3.984032815	3.0175321	1.954764346	2.238195342	0.877824123
1078	3	6.618156835	4.097011705	3.107376095	1.866969346	2.223851786	0.894594732
1079	3	6.624314217	4.043460425	3.240778366	1.814511761	2.222541662	0.896986415
1080	3	6.588502657	3.976874057	3.314822883	1.825162474	2.241434541	0.888048049
1081	3	6.544776216	3.93707333	3.391673284	1.86E+00	2.241020854	0.888426305
1082	3	6.547251933	4.003067184	3.464146423	1.939922806	2.247448145	0.906628259
1083	3	6.512869985	4.077350132	3.549926891	2.051699106	2.236531277	0.953059858
1084	3	6.484157043	4.192774961	3.490033099	2.08892464	2.24544757	1.002093584
1085	3	6.559205833	4.289368714	3.406693464	2.106828701	2.249586019	0.994004977
1086	3	6.658053248	4.375657157	3.298256853	2.136766671	2.25777889	0.965584479
1087	3	6.631767128	4.30656659	3.188122281	2.15E+00	2.276619396	0.938729306
1088	3	6.647633607	4.214651798	3.06101537	2.100012575	2.31427129	0.875133181
1089	3	6.684488541	4.217235287	3.061373068	2.095635584	2.285101109	0.790637946
1090	3	6.578116751	4.195894704	3.116437691	2.064397744	2.244613061	0.789263336
1091	3	6.391953079	4.173663991	3.175070167	2.005981867	2.201543711	0.808183028
1092	3	6.293988584	4.102649509	3.185492063	1.970146217	2.215202814	0.875289118
1093	3	6.128175846	3.973661131	3.119700364	1.972166589	2.228777928	0.947324244
1094	3	5.997489877	3.829782347	3.043441133	1.94567443	2.277525812	1.018086861
1095	3	6.009952046	3.745901933	2.98602151	1.9465264	2.323534135	1.083663658
1096	3	6.157038921	3.736978895	3.122508314	1.959702741	2.371158284	1.130473079
1097	3	6.371933634	3.806303699	3.272178701	1.936216618	2.3134738	1.114862773
1098	3	6.353672796	3.968524064	3.462490616	1.893075148	2.236325179	1.101848024
1099	3	6.521546913	4.09417681	3.625554185	1.897741393	2.172113531	1.102999399
1100	3	6.656224567	4.163335617	3.715711265	1.888760729	2.064943183	1.036902344
1101	3	6.695881963	4.144737336	3.617776305	1.862945164	2.003602885	0.97208356
1102	3	6.56418656	4.073338034	3.497981487	1.82E+00	2.019609502	0.912297784
1103	3	6.611065993	3.931034835	3.329325713	1.771896282	2.084653375	0.854403514
1104	3	6.46817864	3.783139053	3.117796829	1.671577876	2.118735695	0.789497619
1105	3	6.331289753	3.633600996	2.928288581	1.598313828	2.204616238	0.805788776
1106	3	6.225772119	3.557028869	2.882954655	1.59E+00	2.227035927	0.835438088
1107	3	6.27399564	3.56978317	2.863080865	1.632670766	2.264743	0.909750828
1108	3	6.291781609	3.702937786	2.832020255	1.737238148	2.274023544	0.978777446
1109	3	6.292643792	3.86275998	2.837812508	1.86306261	2.326113883	1.050576287
1110	3	6.243244673	4.036310315	2.858129484	1.971924093	2.364555449	1.104199608
1111	3	6.222213821	4.153898656	2.925298964	2.041194534	2.395931559	1.153343872
1112	3	6.173724842	4.218123975	3.010897433	2.03E+00	2.423839707	1.071391376
1113	3	6.126988578	4.162666421	3.110844646	2.087071438	2.400492958	1.107574949
1114	3	6.092745138	4.09835759	3.184856591	2.110359264	2.325606885	1.097898195
1115	3	6.096510023	3.995412974	3.255303471	2.12E+00	2.25729038	1.060825024
1116	3	6.071068889	3.889991729	3.328267369	2.13E+00	2.198193122	0.995480535
1117	3	6.028222634	3.811130613	3.344839916	2.134672888	2.08968494	1.042125185
1118	3	6.015286	3.852355461	3.378514639	2.10E+00	2.069255053	0.971453349
1119	3	6.021188012	3.815329964	3.407935866	2.114423495	2.082738342	0.970699367
1120	3	6.073903698	3.779729254	3.3980624	2.113909063	2.069253869	1.018906732
1121	3	6.169567178	3.77927566	3.332589365	2.12E+00	2.067546144	0.957425575
1122	3	6.298152162	3.810008941	3.301121575	2.173747443	2.112067233	1.052521897
1123	3	6.41053581	3.821176173	3.245209571	2.138938022	2.096131635	1.102409939
1124	3	6.48232619	3.872177152	3.172548007	2.06E+00	2.053986797	1.110699684
1125	3	6.473831601	3.938152223	3.139768211	2.01E+00	2.082246924	1.060493454
1126	3	6.445934968	3.961540776	3.143102759	1.94E+00	2.105695244	1.108686401
1127	3	6.454200761	3.92700222	3.150744003	1.864779502	2.111472212	1.018746233
1128	3	6.50468394	3.866030976	3.154792589	1.883273636	2.161111293	0.956781654
