num_scan	hypnogram	SW	delta	theta	alpha	sigma	beta
138	1	2.422687331	1.264691712	1.360164415	1.850593136	1.559054589	0.365286722
139	1	2.50436426	1.341272549	1.351257242	1.843259005	1.523697067	0.340441201
140	1	2.635194081	1.454642652	1.280406806	1.892690675	1.449829329	0.293519821
141	1	2.659857239	1.558453236	1.216612783	1.993481399	1.42329086	0.294802531
142	1	2.656513087	1.67893455	1.169579543	2.061364411	1.42958057	0.269998358
143	1	2.710066392	1.772976237	1.067441184	2.045360737	1.382544048	0.267350683
144	1	2.763754678	1.785997706	1.041765515	2.021055096	1.371325912	0.297786157
145	1	2.755082803	1.769694108	1.054071142	1.960241615	1.393679495	0.33214
146	1	2.812137519	1.740623835	1.123885692	1.87516152	1.433718213	0.298694339
147	1	2.844133448	1.634102033	1.191110118	1.79202564	1.449364489	0.284611694
148	1	2.789341	1.490322443	1.268853459	1.7689214	1.472780349	0.2699173
149	1	2.747656396	1.403452461	1.3255761	1.812747949	1.505212559	0.237060661
150	1	2.823167834	1.329053696	1.400223969	1.860442501	1.532696424	0.241920872
151	1	2.891517906	1.263132771	1.408625874	1.995522703	1.551738687	0.283149767
152	1	3.057367164	1.324059563	1.426618074	2.127211225	1.560841665	0.299545605
153	1	3.226717648	1.441020932	1.488778767	2.221811203	1.591084266	0.31853327
154	1	3.369996967	1.535170439	1.52449434	2.247464342	1.57644323	0.32910333
155	1	3.4022266	1.629076341	1.532540819	2.286968989	1.589330511	0.295188967
156	1	3.401275816	1.728736378	1.564367668	2.215511103	1.557915508	0.250523767
157	1	3.281752027	1.708396556	1.565261539	2.11582991	1.552026124	0.215622955
158	1	3.129445881	1.619051927	1.498209	2.032576601	1.529641208	0.136115294
159	1	3.030673901	1.510966022	1.447385174	1.959427993	1.552507718	0.093278184
160	1	3.03882	1.428848703	1.414396475	1.843916424	1.566049966	0.069391086
161	1	3.09615349	1.309826462	1.394729072	1.773450937	1.619022113	0.071758568
162	1	3.24741157	1.288395007	1.378600929	1.719297582	1.63100272	0.081063169
163	1	3.393403928	1.335363336	1.388619838	1.640203516	1.615924979	0.147610257
164	1	3.410827654	1.387730825	1.390134731	1.608087862	1.596288108	0.188423828
165	1	3.364366548	1.366559862	1.339896939	1.646855963	1.55805719	0.257410517
166	1	3.284336677	1.38304268	1.270641026	1.717080224	1.495657944	0.324783933
167	1	3.138302345	1.413634553	1.261875703	1.801620772	1.450881848	0.368992155
168	1	2.939142632	1.450121822	1.265502979	1.902484269	1.427183177	0.395133494
169	1	2.840722135	1.503133631	1.299839229	1.971845533	1.364744982	0.409395487
170	1	2.803482877	1.54222514	1.389374749	1.988271319	1.267671565	0.387335294
171	1	2.774966665	1.540596581	1.470277118	1.982441423	1.179860645	0.338674457
172	1	2.778021324	1.516561093	1.462634369	1.938188859	1.106570355	0.308782667
173	1	2.794055381	1.478004364	1.486315229	1.847444528	1.044361607	0.277000967
174	1	2.753072649	1.390661258	1.498995002	1.689650367	1.016008139	0.255393116
175	1	2.702219974	1.375022952	1.491520877	1.517719669	1.063055182	0.258534733
176	1	2.793957537	1.377002315	1.476787779	1.36036168	1.095176915	0.262041023
177	1	2.933181597	1.375329556	1.50927117	1.262437152	1.11740892	0.269290238
178	1	3.168036185	1.340864718	1.509289245	1.256306929	1.142042325	0.281410667
179	1	3.360065281	1.342202066	1.509202063	1.330004482	1.201452888	0.329941163
180	1	3.555947814	1.317968265	1.523890525	1.420483045	1.265638313	0.36946913
181	1	3.62682806	1.29699355	1.548898395	1.460308847	1.347407206	0.425210297
182	1	3.675909622	1.294578933	1.564599876	1.455680148	1.431487816	0.470483887
183	1	3.614247631	1.335202016	1.554510938	1.405733342	1.509298951	0.50669272
184	1	3.547292876	1.334144114	1.516822552	1.417784808	1.544535544	0.490112111
185	1	3.402767667	1.26477494	1.462451665	1.439551953	1.537460612	0.460093468
186	1	3.270483624	1.186705481	1.411753706	1.561716154	1.504837368	0.432122461
187	1	3.051945281	1.087616793	1.374944125	1.681243868	1.487822173	0.398619201
188	1	2.854783784	0.952747053	1.368176548	1.785875272	1.479204045	0.371558121
189	1	2.608051227	0.912475166	1.370629937	1.826602893	1.479986845	0.369683485
190	1	2.374585585	0.958636103	1.370447043	1.859716224	1.479033332	0.382596206
191	1	2.165890158	1.035132993	1.325494841	1.799877525	1.49803614	0.370979598
192	1	2.118864254	1.097129494	1.254514026	1.738493952	1.461871053	0.349843089
193	1	2.153642383	1.218145433	1.195739733	1.70709702	1.413461209	0.327313114
194	1	2.264434799	1.24421652	1.179143574	1.711844753	1.372018882	0.291617331
195	1	2.369936939	1.294303705	1.188742705	1.733591269	1.381225545	0.256891648
196	1	2.471799678	1.389161166	1.267153912	1.832575116	1.419548454	0.254730726
197	1	2.635905323	1.499757313	1.350229921	1.903110072	1.475917463	0.273166568
198	1	2.775905153	1.543796251	1.426895597	1.913323082	1.498372824	0.299883944
199	1	2.849742068	1.630019521	1.479384267	1.883526091	1.508672741	0.33772942
200	1	3.126039694	1.717995206	1.528012806	1.826905593	1.483605067	0.398529705
201	1	3.33479244	1.697932356	1.534759562	1.741974212	1.38229176	0.417635144
202	1	3.426822597	1.67458592	1.531001273	1.698346313	1.290104643	0.421694118
203	1	3.488907634	1.651732376	1.492000398	1.718095424	1.251568214	0.391238338
204	1	3.567561629	1.624925232	1.428922721	1.793883777	1.223706386	0.359188645
205	1	3.462000459	1.551095716	1.294410291	1.885565235	1.22180983	0.269327532
206	1	3.349301097	1.557943623	1.166898392	1.915656057	1.245469249	0.209578339
207	1	3.272593752	1.559315342	1.031939601	1.904687895	1.249246605	0.174696261
208	1	3.223472333	1.561812477	0.924718885	1.839391314	1.210516595	0.169717454
209	1	3.13764826	1.533185212	0.826963555	1.695853772	1.207987206	0.168219339
210	1	3.029675403	1.48869462	0.783904467	1.471977704	1.231134723	0.179786731
211	1	2.896432563	1.407754416	0.732677336	1.278450315	1.288450364	0.174760493
212	1	2.709413812	1.303332191	0.729345387	1.088348965	1.344845069	0.152283615
213	1	2.569998144	1.46114614	0.879833465	1.024056406	1.427377476	0.168393371
214	1	2.504876213	1.660550773	1.049923053	1.122154558	1.45823798	0.188251608
215	1	2.680145301	1.867062655	1.299301105	1.311857126	1.42899326	0.220723832
216	1	3.101069497	2.151951815	1.509028261	1.502521156	1.416576259	0.276068492
217	1	3.438707248	2.19486074	1.6882874	1.718402251	1.427125643	0.318127927
218	1	3.625862864	2.238176278	1.730815191	1.871096291	1.40988141	0.313226468
219	1	3.758315074	2.228539283	1.744448243	1.950921746	1.416600292	0.297742495
220	1	3.848144998	2.18720425	1.659901093	1.980941449	1.449828113	0.278035281
221	1	3.708477596	1.933411009	1.564791332	1.969283505	1.430729456	0.217583795
222	1	3.520244529	1.895557725	1.400237652	1.865891642	1.401098818	0.193170075
223	1	3.309693585	1.694221651	1.277663748	1.699344148	1.38311625	0.198639003
224	1	3.068509641	1.490807166	1.171650681	1.525024167	1.38192133	0.204212601
225	1	2.761213955	1.277533158	1.128397134	1.342298838	1.401287929	0.215563155
226	1	2.736628962	1.280907669	1.039701519	1.160635301	1.448952084	0.255527659
227	1	2.69597863	1.292687151	0.979972551	1.058096293	1.496894681	0.256547942
228	1	2.756725329	1.286176164	0.934860511	1.071857926	1.537067322	0.217520395
229	1	2.804401139	1.316523627	0.857024082	1.110784523	1.540149731	0.186572251
230	1	2.922888323	1.35027004	0.791640062	1.146793084	1.507329572	0.159654709
231	1	2.999319612	1.346592957	0.793323377	1.156985004	1.461130629	0.115912613
232	1	3.134362632	1.391629535	0.833926962	1.17333083	1.361001731	0.093411215
233	1	3.181505518	1.450522335	0.858816321	1.118561015	1.272018173	0.115680769
234	1	3.246820679	1.495504831	0.931105114	1.090021709	1.1870798	0.117985947
235	1	3.268668563	1.545996771	1.004678221	1.126176928	1.173641307	0.117330066
236	1	3.294260813	1.603886522	1.037002287	1.223870997	1.148344368	0.11498926
237	1	3.236343929	1.598894357	1.06522506	1.330526711	1.202204032	0.097461288
238	1	3.21774926	1.570805652	1.107674231	1.464686579	1.264422632	0.044597855
239	1	3.156549631	1.520415778	1.111809777	1.555220066	1.329766206	0.003777376
240	1	3.22336858	1.566275402	1.145336762	1.639713672	1.391126192	0.000971938
241	1	3.304210362	1.636432918	1.199208949	1.689079687	1.490660992	0.029401496
242	1	3.401180698	1.735139091	1.219269354	1.714182788	1.573776559	0.054406697
243	1	3.46191566	1.845729845	1.218688694	1.785387562	1.641204617	0.101644717
244	1	3.536954101	1.94111478	1.257367744	1.856028461	1.705855093	0.14807649
245	1	3.375049035	1.878313521	1.196654809	1.895669618	1.701256727	0.15017339
246	1	3.144287561	1.753357053	1.117603089	1.947806761	1.674534118	0.138134215
247	1	2.876347923	1.6006505	1.082114068	2.0027734	1.629744659	0.139669847
248	1	2.667495331	1.422410964	1.123630388	1.975643566	1.571529497	0.136805748
249	1	2.543733825	1.28388096	1.131317848	1.95054317	1.510462944	0.139663681
250	1	2.764591582	1.32278335	1.254977942	1.906020655	1.501447871	0.128649509
251	1	3.029077081	1.408846113	1.422035396	1.819598863	1.496875617	0.103800886
252	1	3.255990013	1.496537855	1.548334393	1.698615637	1.523693808	0.076236448
253	1	3.354476398	1.566609387	1.59030161	1.601773124	1.543153966	0.044971903
254	1	3.330214096	1.571461254	1.634701302	1.460993053	1.576968199	0.010421854
255	1	3.33346584	1.560095915	1.610797814	1.309341006	1.60716946	-0.012420359
256	1	3.29427111	1.540074918	1.535277512	1.226065901	1.637988716	0.003239981
257	1	3.213928897	1.496758938	1.444682277	1.135468071	1.626911023	0.010645221
258	1	3.15630538	1.453443014	1.439290252	1.084746877	1.626085509	0.027847343
259	1	3.325394978	1.461543514	1.414125053	1.250545088	1.595841102	0.066415839
260	1	3.399810521	1.452658971	1.450111098	1.452246857	1.562146632	0.146967205
261	1	3.439576265	1.485558726	1.481072481	1.573554328	1.504678914	0.184157644
262	1	3.539490171	1.541260368	1.526864818	1.69352657	1.458769681	0.242896369
263	1	3.633702565	1.569013905	1.483586783	1.786090699	1.39404344	0.313547918
264	1	3.495615209	1.532728803	1.441119269	1.685368466	1.357434742	0.356616209
265	1	3.371948156	1.494335693	1.363212906	1.514974522	1.318902289	0.35225817
266	1	3.273172957	1.381517419	1.281493456	1.396875571	1.314522132	0.36715456
267	1	2.988475795	1.257276186	1.163159707	1.294950345	1.337540475	0.344869362
268	1	2.619001539	1.220794532	1.10818322	1.223312789	1.384364071	0.305135735
269	1	2.519876931	1.278327655	1.101257737	1.455514386	1.410636067	0.266025807
270	1	2.414141022	1.420371475	1.14264398	1.666088203	1.425762376	0.252020577
271	1	2.358572612	1.610820553	1.194731586	1.802316619	1.441037455	0.233688841
272	1	2.787677406	1.833810672	1.311177871	1.918987271	1.444618083	0.247244881
273	1	3.105965858	1.962618564	1.414715616	2.028838652	1.476555849	0.236379964
274	1	3.319034489	2.077015907	1.507621655	2.000801234	1.54894447	0.219154262
275	1	3.492691239	2.132047041	1.606693921	2.000732678	1.629212038	0.198082304
276	1	3.606792854	2.168643454	1.710413116	1.971073447	1.675401045	0.157822471
277	1	3.487080989	2.100756075	1.738298111	1.999990318	1.717594828	0.126084571
278	1	3.4799829	2.093303243	1.802798616	2.019699537	1.722122785	0.114945432
279	1	3.543564634	2.04752897	1.837147045	2.098961717	1.668829934	0.152031101
280	1	3.613816665	1.983889553	1.787998605	2.169262268	1.606679396	0.17951397
281	1	3.704317228	1.906646652	1.712780661	2.273211795	1.556672878	0.211834921
282	1	3.873144288	1.901970176	1.686739807	2.332573996	1.509300229	0.210291411
283	1	3.826408905	1.788820216	1.549245718	2.382531549	1.442493377	0.217783668
284	1	3.689211298	1.671850631	1.395684723	2.416328307	1.418832676	0.142037785
285	1	3.510665401	1.595093074	1.337851234	2.401913787	1.418714753	0.07279094
286	1	3.258434003	1.521639248	1.300448222	2.378764033	1.443473781	0.021519235
287	1	2.937864181	1.447727632	1.236045548	2.28420261	1.470113039	-0.010779669
288	1	2.856302857	1.457786279	1.272034491	2.13405738	1.512749682	-0.069239194
289	1	2.813244195	1.514466413	1.32616496	1.951635924	1.542255023	-0.031797443
290	1	2.7863274	1.523554839	1.330613224	1.783172055	1.554950359	0.010754614
291	1	2.755979837	1.559549237	1.333482104	1.515211884	1.544057736	0.031112926
292	1	2.699977931	1.559779129	1.329974535	1.314863476	1.494116191	0.041081095
293	1	2.619645202	1.571586625	1.288176293	1.20325369	1.48403084	0.087051931
294	1	2.584672971	1.593057796	1.233109225	1.104164187	1.478240684	0.089326608
295	1	2.805070538	1.760842617	1.251890251	1.095675372	1.504439256	0.09475169
296	1	3.033159415	1.876841894	1.244767758	1.175368229	1.552146358	0.114478451
297	1	3.209898043	1.980982823	1.257675925	1.37931655	1.636940465	0.148276042
298	1	3.350807558	2.036288003	1.304067949	1.599892511	1.679570489	0.137418829
299	1	3.500236222	2.055024655	1.356458606	1.780143808	1.707370796	0.118757678
300	1	3.527512086	1.925123694	1.331534991	1.867616815	1.668376273	0.074197965
301	1	3.570385366	1.782030633	1.318355123	1.973861247	1.580583056	0.022779926
302	1	3.655882592	1.628270728	1.270401022	1.975517979	1.463550783	-0.042445198
303	1	3.723071876	1.490894105	1.192588706	1.888733409	1.327477004	-0.075840265
304	1	3.781096011	1.354762882	1.103099941	1.802986839	1.179855692	-0.086885118
305	1	3.765585906	1.280165748	1.014438133	1.740577467	1.091303756	-0.0627984
306	1	3.69122935	1.198801016	0.942065055	1.630371034	1.062867743	-0.025271864
307	1	3.548638174	1.219530498	0.929317775	1.573109575	1.070641461	0.027363567
308	1	3.401435252	1.281981609	0.948812028	1.577810527	1.119170545	0.080973902
309	1	3.154680671	1.358973092	0.960546141	1.575551156	1.16701947	0.13576624
310	1	2.987782447	1.491446422	1.005483162	1.565944816	1.207159935	0.147528303
311	1	2.864068025	1.619044209	1.019830322	1.546151442	1.230462933	0.128525223
312	1	2.777043468	1.695860625	1.021176861	1.491960927	1.212508682	0.100041988
313	1	2.692344944	1.735166633	1.022560267	1.434265982	1.169600247	0.074753712
314	1	2.674397338	1.738166728	1.037926604	1.38494372	1.164006218	0.04515821
315	1	2.636346389	1.72517314	1.056261582	1.376979786	1.186129494	0.057018095
316	1	2.75958885	1.723871816	1.155004438	1.346627652	1.214028888	0.098489189
317	1	2.873852959	1.649069707	1.204746936	1.356729644	1.265712277	0.126170075
318	1	2.952460079	1.579944619	1.255053356	1.348516016	1.312809575	0.136715769
319	1	3.067427032	1.538065917	1.313852397	1.288910014	1.33197245	0.144712597
320	1	3.189606802	1.485044162	1.382150831	1.153770275	1.291393375	0.147552531
321	1	3.171319676	1.410939143	1.35932008	1.104010772	1.281437106	0.147965032
322	1	3.130719716	1.359940694	1.372676445	0.996090752	1.313761226	0.150394002
323	1	3.153616483	1.462141546	1.406058651	0.922677369	1.367934855	0.154401349
324	1	3.133135757	1.581394276	1.412614039	0.929772924	1.424566695	0.155298777
325	1	3.113866146	1.696014111	1.396006362	0.991671101	1.51309924	0.133855622
326	1	3.094082816	1.763482437	1.408618068	0.935573575	1.55510362	0.085778376
327	1	3.078326366	1.861211587	1.409148075	0.922060309	1.55310441	0.02949592
328	1	2.942318529	1.76598896	1.320363135	0.894386001	1.544158794	-0.013315937
329	1	2.77128447	1.621641043	1.239298791	0.863486224	1.535487288	-0.037447401
330	1	2.604269247	1.461481802	1.148815984	0.836316862	1.531133096	-0.022652665
331	1	2.463537921	1.345880972	1.065366309	0.891283075	1.554887798	0.02603932
332	1	2.350814791	1.182863907	0.957749289	0.941588568	1.564415735	0.107019399
333	1	2.385604714	1.163800546	0.941239769	0.978969595	1.543596042	0.164666681
334	1	2.480434609	1.18682163	0.925207637	0.996726076	1.516530119	0.193844082
335	1	2.488948985	1.231351118	0.944012697	0.952815402	1.447685305	0.198196924
336	1	2.519332258	1.293860447	0.997134159	0.920371828	1.364039751	0.20981765
337	1	2.542664384	1.382016761	1.061662895	0.992704162	1.289615344	0.201486009
338	1	2.557399126	1.458504428	1.108613326	1.197846905	1.262597816	0.190793468
339	1	2.570748356	1.523146907	1.155108129	1.404786523	1.213364505	0.189703172
340	1	2.590977441	1.598695657	1.187691199	1.652660139	1.215580207	0.184186185
341	1	2.844268665	1.769465306	1.160541562	1.900613847	1.201463996	0.180940914
342	1	3.029896253	1.91342486	1.183481973	2.057269064	1.247010417	0.200777728
343	1	3.142648419	2.045087489	1.225304984	2.151524053	1.279293719	0.260762519
344	1	3.24255992	2.153034575	1.25443432	2.202482754	1.327017121	0.324666805
345	1	3.344380962	2.214946186	1.261534686	2.228653435	1.354163097	0.393972354
346	1	3.169263698	2.101273761	1.283495396	2.201811925	1.403805267	0.411704235
347	1	2.980766711	1.960340162	1.23314636	2.205717933	1.382702623	0.378766102
348	1	2.805846435	1.808888424	1.154935327	2.201744372	1.340736929	0.304026943
