num_scan	hypnogram	SW	delta	theta	alpha	sigma	beta
66	0	2.906674788	1.997016179	2.108834009	2.719283722	1.124232702	0.761913196
67	0	3.028154688	2.042339648	2.183069714	2.708222275	1.142397058	0.790442111
68	0	3.086407972	2.054876739	2.256344642	2.732896897	1.112796012	0.783989322
69	0	3.127177591	2.080907209	2.303065422	2.852105818	1.045681644	0.793794453
70	0	3.122202262	2.180253698	2.379880678	2.951963928	0.99943647	0.793878099
71	0	3.177263319	2.29722327	2.461916389	2.978204701	0.987422272	0.816946433
72	0	3.066214758	2.375433275	2.530539921	3.011749344	0.998083461	0.828349808
73	0	2.98816553	2.485795444	2.613270673	3.038239821	1.030651878	0.852079701
74	0	2.880570764	2.548376297	2.693255493	3.075476478	1.101516644	0.845888408
75	0	2.855428618	2.520777382	2.673127334	3.103857152	1.166823804	0.839858566
76	0	2.821622143	2.448813406	2.633948519	3.16158081	1.195899733	0.830567851
77	0	2.880177892	2.38001806	2.596568623	3.22904462	1.225780991	0.81911041
78	0	2.931060202	2.197255819	2.48927504	3.265953564	1.245101796	0.790195065
79	0	3.042673785	2.041403746	2.369874553	3.235300443	1.234935888	0.792792107
80	0	3.06823044	1.922079392	2.342315223	3.227696147	1.189517933	0.806086367
81	0	3.009809355	1.845409121	2.346977908	3.210690533	1.209788112	0.807574549
82	0	2.961792457	1.789523097	2.340986835	3.174565444	1.247788967	0.811231315
83	0	2.892604146	1.830891181	2.36464368	3.158280778	1.308927141	0.834867343
84	0	2.719291661	1.807249125	2.384839291	3.20307867	1.399562346	0.829993605
85	0	2.570265463	1.78489298	2.361465076	3.24187632	1.526633431	0.817503503
86	0	2.521203826	1.74805032	2.310092589	3.270498073	1.596354066	0.791597358
87	0	2.491267395	1.694713499	2.250404222	3.290881822	1.632067749	0.749806342
88	0	2.676319953	1.638147562	2.200538452	3.288919433	1.629886962	0.700400298
89	0	2.90689498	1.608368544	2.139418122	3.25945165	1.596991605	0.673245209
90	0	3.124868031	1.642719822	2.11412806	3.221914957	1.512505301	0.65914796
91	0	3.302143622	1.690525882	2.112966455	3.207474963	1.408526763	0.668851058
92	0	3.441039829	1.730044122	2.119364924	3.17513215	1.287556984	0.717561433
93	0	3.414771726	1.794757056	2.158104097	3.144013369	1.205819518	0.744162966
94	0	3.361818728	1.918479994	2.21974154	3.156153754	1.116814981	0.753014452
95	0	3.317663074	1.953673026	2.243901155	3.150708405	1.049767491	0.734988614
96	0	3.259966095	1.984719149	2.234431396	3.093762156	1.012177185	0.708382391
97	0	3.186846882	2.031625399	2.229029428	3.102628525	0.997193049	0.639691986
98	0	3.193050019	2.072458613	2.147730343	3.178376602	0.918939191	0.585264851
99	0	3.209695627	2.02882891	2.029423899	3.198153106	0.876920112	0.541434347
100	0	3.126078883	2.092319699	1.926710514	3.203916456	0.864274019	0.542256722
101	0	3.048170096	2.190839362	1.875574298	3.246404146	0.871576739	0.551023547
102	0	2.989407541	2.275177031	1.852871103	3.239247941	0.900912093	0.583107717
103	0	2.987103885	2.324324952	1.95385681	3.177621771	0.986519796	0.631786906
104	0	2.941211178	2.386377225	2.060607648	3.14486237	1.048608413	0.660418943
105	0	2.944020119	2.342787401	2.146314502	3.159643065	1.087416087	0.654719131
106	0	2.891924614	2.201310501	2.203011535	3.204882237	1.122102316	0.64788863
107	0	2.859673804	2.023529559	2.238733406	3.275260295	1.134309313	0.651433247
108	0	2.734609648	1.856208094	2.194221828	3.314178121	1.127760587	0.640703494
109	0	2.673703871	1.749765867	2.159814876	3.327100328	1.120889622	0.656583848
110	0	2.650179337	1.756449752	2.159014629	3.35123462	1.120366448	0.704474683
111	0	2.701105863	1.844747469	2.161094119	3.31014347	1.091749042	0.756877728
112	0	2.674880349	1.93261022	2.14783602	3.221781548	1.067530149	0.779811444
113	0	2.727938404	2.002463739	2.187266028	3.156536917	1.063420483	0.789999453
114	0	2.732670773	1.96579807	2.213513374	3.080532028	1.086045978	0.785762239
115	0	2.707917024	1.895028322	2.209531069	2.876144517	1.113165708	0.74976744
116	0	2.697917487	1.851531276	2.188894782	2.65677564	1.151253727	0.683003336
117	0	2.731763467	1.794914503	2.170464241	2.449460331	1.201270747	0.641763909
118	0	2.654224863	1.693884365	2.123436024	2.198474853	1.190767958	0.607831679
119	0	2.638380712	1.646323871	2.050349552	1.913693293	1.12748029	0.582860232
120	0	2.651762309	1.634397687	1.983252181	1.828693878	1.039025872	0.569976002
121	0	2.60752202	1.568778775	1.9551017	1.781994135	0.990063749	0.575585929
122	0	2.548200832	1.534752998	1.955915845	1.738184604	0.914604099	0.553418936
123	0	2.585293003	1.555629274	1.968342083	1.748131893	0.913093223	0.547298446
124	0	2.581548167	1.619622885	2.028482262	1.897151095	0.948289288	0.518371687
125	0	2.607562902	1.658646915	2.100633665	2.057041336	1.001403	0.504327747
126	0	2.689808673	1.748115579	2.168123631	2.27721999	1.001218584	0.507083296
127	0	2.8156761	1.821362853	2.231688647	2.518974816	1.017896776	0.546125147
128	0	2.943317535	1.938406563	2.351213353	2.759515984	1.002795956	0.578751045
129	0	3.041096292	2.027672832	2.436265557	2.939941386	0.990665938	0.627487365
130	0	3.098504019	2.089956722	2.46442861	3.068459358	0.975830269	0.663122392
131	0	3.100465469	2.122390753	2.467064841	3.143722852	0.966319367	0.678898312
132	0	3.069120302	2.183796748	2.444500144	3.176738606	0.962576459	0.67184819
133	0	2.995969154	2.175356939	2.313467867	3.144348013	0.961566557	0.639751981
134	0	2.915570982	2.144129235	2.178470321	3.140613054	0.988447716	0.608631287
135	0	2.830624377	2.156778135	2.109998271	3.128946314	1.043522721	0.590653375
136	0	2.788663776	2.160550196	2.050982041	3.152970372	1.103261155	0.575965705
137	0	2.693156779	2.105745052	1.997330241	3.225362035	1.148880556	0.562163651
138	0	2.625186418	2.054776482	2.021625346	3.332091978	1.191086978	0.579332694
139	0	2.606042045	2.068056196	2.080959495	3.355017784	1.235320772	0.593101573
140	0	2.639140732	2.084949014	2.139830979	3.407690973	1.264897186	0.568568426
141	0	2.676769385	2.124365336	2.220574859	3.431363267	1.314429797	0.557122376
142	0	2.82214507	2.197980325	2.333934176	3.385750635	1.35608033	0.554311739
143	0	2.97717889	2.286626048	2.446446703	3.299340909	1.423006171	0.54928032
144	0	3.128360133	2.29086951	2.494976339	3.230872111	1.436232258	0.559781101
145	0	3.26964341	2.227528496	2.494297102	3.109570646	1.40995311	0.610409844
146	0	3.373507759	2.135654755	2.44538497	2.982434498	1.350254076	0.645828063
147	0	3.409460567	2.008494999	2.353597378	2.914252937	1.270938294	0.668037235
148	0	3.429519591	1.882136108	2.227226615	2.883470991	1.189280769	0.674966697
149	0	3.421760855	1.787440756	2.108808301	2.935223573	1.12666414	0.660067882
150	0	3.352895804	1.783581283	2.014589604	3.05380727	1.125384962	0.620733649
151	0	3.281202252	1.786821324	1.977900191	3.163026493	1.153550439	0.593115821
152	0	3.24330408	1.780076545	1.961330023	3.251159471	1.220795996	0.58669106
153	0	3.182299811	1.881197916	2.07922307	3.352717305	1.262786015	0.593344458
154	0	3.075821477	2.029513898	2.214500212	3.415494465	1.350612132	0.610433993
155	0	3.031709625	2.181560952	2.365996035	3.460631917	1.396211288	0.654846154
156	0	3.002840211	2.324044359	2.493690261	3.516812148	1.417422958	0.711283307
157	0	2.990989053	2.486021702	2.607912481	3.557515606	1.4212504	0.735691741
158	0	2.956759384	2.478843351	2.576920775	3.573226613	1.381333418	0.741700626
159	0	2.971445732	2.435636001	2.521080183	3.580274633	1.31419707	0.735565822
160	0	2.974144027	2.310755533	2.39699232	3.539138073	1.255805299	0.678355275
161	0	3.00370605	2.147773091	2.235310488	3.462298516	1.223553939	0.562437281
162	0	3.022148927	1.876817108	2.045348483	3.416522168	1.201413344	0.488117979
163	0	3.072029016	1.74018005	1.976181349	3.390425624	1.231250108	0.449720759
164	0	3.135025856	1.616185016	1.911027168	3.375059308	1.204382085	0.469607195
165	0	3.139037626	1.640255126	1.925299646	3.436755784	1.19774027	0.580547937
166	0	3.090833333	1.72262321	1.969344556	3.333005862	1.145203549	0.711836559
167	0	2.992929563	1.835568816	1.99584994	3.187893567	1.071541194	0.790453691
168	0	2.92832414	1.896839084	1.976344456	3.203113102	0.978241202	0.836634765
169	0	2.822766773	1.936147658	1.962736221	3.162444883	0.998123552	0.834345277
170	0	2.773441902	1.911347517	1.912600471	3.041224404	0.999866625	0.761258804
171	0	2.77056618	1.890112022	1.845816065	3.127428011	1.081886577	0.680814432
172	0	2.812851643	1.878894952	1.768958651	3.213815456	1.170916003	0.60372506
173	0	2.767974442	1.902364824	1.749904217	3.117213179	1.262106796	0.529949845
174	0	2.734478462	1.949094676	1.735315639	3.061941253	1.267156619	0.456045597
175	0	2.698207539	2.036851225	1.736049882	3.036462307	1.265902012	0.419957383
176	0	2.655567266	2.048257312	1.750119643	3.044851368	1.193581317	0.373508985
177	0	2.723205225	2.052666055	1.796071314	3.03563374	1.109384049	0.3453587
178	0	2.835855243	2.050922983	1.813894321	3.051896625	0.997278277	0.338534641
179	0	2.953458905	2.04440808	1.83290885	3.119164441	0.914623368	0.359651103
180	0	3.057685492	1.982968142	1.869317199	3.157675163	0.837741577	0.408364745
181	0	3.159309514	1.991112396	1.891888782	3.22502706	0.809439557	0.463623121
182	0	3.132368827	2.106168933	2.002831021	3.298492634	0.7693244	0.551151837
183	0	3.098765357	2.198494163	2.122548723	3.29400481	0.758546979	0.640493898
184	0	3.065420273	2.289735945	2.23162445	3.214598877	0.788690631	0.717276642
185	0	3.029390293	2.396098201	2.306667628	3.14005412	0.844391705	0.76027065
186	0	2.948722075	2.463076788	2.380741493	2.991662032	0.902323037	0.793527256
187	0	2.909546956	2.38425281	2.328424767	2.777168292	0.983338903	0.752052909
188	0	2.858954096	2.314061511	2.232159984	2.604060785	1.069880153	0.69894406
189	0	2.76396288	2.341440999	2.141018901	2.491696165	1.117602714	0.627058339
190	0	2.739145096	2.363582155	2.095233577	2.446482965	1.138535214	0.5649053
191	0	2.754824587	2.396429516	2.067850677	2.5392973	1.158659647	0.530236575
192	0	2.854707397	2.483740887	2.087261693	2.670193528	1.154541117	0.590827902
193	0	2.934332855	2.539308611	2.141812706	2.80044044	1.113691806	0.615249824
194	0	3.047065319	2.394904906	2.161252187	2.916470211	1.077175703	0.661587488
195	0	3.068488237	2.22730433	2.147844249	2.957107648	1.051538867	0.711477973
196	0	3.088172938	2.026922288	2.062942163	2.972149338	1.024333629	0.737265638
197	0	3.000842702	1.82053128	2.0217306	3.005169014	1.044869086	0.72008374
198	0	2.970948429	1.60668384	1.96213792	3.06076505	1.114551272	0.717950566
199	0	2.917092341	1.598567052	1.906159082	3.116986089	1.171077206	0.714510505
200	0	2.890529181	1.60011048	1.82974078	3.200069313	1.229271792	0.70452521
201	0	3.078088525	1.704418127	1.867271595	3.277221267	1.274837728	0.693844031
202	0	3.460258956	1.963456022	1.889231882	3.377493136	1.317734743	0.678065822
203	0	3.891328683	2.434514049	1.965855224	3.427170433	1.367800547	0.692377974
204	0	4.349756165	2.957236938	2.141191704	3.442054065	1.545501066	0.722432107
205	0	4.737343007	3.325111732	2.314990054	3.474932791	1.740787567	0.732196313
206	0	4.973437162	3.603725139	2.467588095	3.515713997	1.905891786	0.775169091
207	0	5.145217346	3.811889435	2.637118654	3.466103053	2.010480724	0.697928369
208	0	5.239803965	3.907759622	2.759758077	3.416251782	2.076236339	0.71767148
209	0	5.229959984	3.872930129	2.808634594	3.438327306	2.012931929	0.683536439
210	0	5.154284197	3.818682353	2.862613143	3.447077016	1.857892902	0.669261554
211	0	5.102992967	3.734447098	2.877355014	3.419727712	1.687790259	0.56857293
212	0	5.028101812	3.601901936	2.842116705	3.481143865	1.54795309	0.556657367
213	0	4.958202913	3.486265778	2.807156989	3.559400589	1.418488647	0.389201712
214	0	4.956415683	3.484981135	2.776725722	3.572898192	1.425041668	0.241213446
215	0	5.023536702	3.482598768	2.739198408	3.583930279	1.512241126	0.067455963
216	0	5.077596986	3.480488925	2.702914557	3.610448039	1.574163658	0.044450247
217	0	5.168618947	3.489856033	2.706859974	3.577831438	1.608624835	0.120299897
218	0	5.255557206	3.505799443	2.716661416	3.545508693	1.622804511	0.268878006
219	0	5.326709468	3.472455668	2.738042341	3.532151749	1.591677647	0.441941525
220	0	5.358060924	3.44289122	2.713625974	3.470304228	1.567625694	0.629679958
221	0	5.393160512	3.417916875	2.701092889	3.396152215	1.562111564	0.745599293
222	0	5.372131902	3.383679055	2.660863153	3.400409447	1.573156684	0.849466344
223	0	5.355526665	3.292169113	2.58236846	3.382256484	1.618545216	0.887844807
224	0	5.307630875	3.16550369	2.476531548	3.339343149	1.685026037	0.903357911
225	0	5.212209258	2.980837648	2.398821293	3.358971638	1.725501204	0.880604534
226	0	5.033535482	2.731837512	2.318138868	3.354530176	1.747486793	0.867584949
227	0	4.835260689	2.493326237	2.241012151	3.292822817	1.753813005	0.736681552
228	0	4.49694823	2.306466004	2.218249796	3.207218416	1.727146963	0.608546245
229	1	4.063297625	2.204598031	2.227426813	3.163263889	1.682859185	0.616744917
230	1	3.590671325	2.203865026	2.266082663	3.06517531	1.613760667	0.626576804
231	1	3.151907193	2.254514652	2.342251206	3.022986831	1.54762015	0.596118522
232	1	2.680224572	2.211418848	2.382771063	2.943078191	1.449252012	0.693101679
233	1	2.602812812	2.187298784	2.386989329	2.88912495	1.349474164	0.778239904
234	1	2.603137171	2.191929774	2.372801034	2.769288705	1.247418789	0.730065617
235	1	2.587901415	2.187484535	2.338876031	2.694996044	1.188923805	0.685335031
236	1	2.610346974	2.162133194	2.221188121	2.55643869	1.102976631	0.681762879
237	1	2.664876737	2.205238106	2.113062231	2.490040068	1.110717663	0.669628197
238	1	2.712308182	2.247631693	2.027272045	2.439980049	1.212036127	0.673314794
239	1	2.747035038	2.24016188	1.948886347	2.429794306	1.320543411	0.692835748
240	1	2.85294257	2.204190385	1.841846512	2.399181754	1.420578483	0.724515374
241	1	2.923719633	2.209789244	1.792896396	2.388176017	1.535613352	0.741660518
242	1	3.050154342	2.179833639	1.798901324	2.341660418	1.604536092	0.765713049
243	0	3.178397031	2.179791606	1.862006282	2.313103009	1.596957187	0.782778268
244	0	3.317532478	2.240057692	1.967938275	2.366826428	1.612898022	0.802330708
245	0	3.406157654	2.313512696	2.086654165	2.467827253	1.613965614	0.827744334
246	0	3.505405671	2.356558773	2.189801614	2.696179235	1.601129104	0.830667961
247	0	3.493088758	2.42240863	2.268551251	2.915190586	1.579634448	0.733685883
248	0	3.429155207	2.447220165	2.272648837	3.080740324	1.570140631	0.620999482
249	0	3.32770606	2.404737443	2.222906289	3.175887079	1.512340425	0.639259249
250	0	3.205148986	2.372543892	2.159691086	3.232279348	1.457523745	0.625359381
251	0	3.048560646	2.35389127	2.078912472	3.160655077	1.405305021	0.487833107
252	0	3.016603163	2.325718338	1.942595601	3.063852636	1.367927655	0.647825274
253	0	3.048845906	2.353770818	1.860119337	2.972690432	1.354136755	0.78163595
254	0	3.117505861	2.461305613	1.832117163	2.925177494	1.382193709	0.76957584
255	0	3.158805819	2.555655515	1.854552165	2.924828848	1.456051641	0.760571119
256	0	3.291778416	2.667063235	1.9530626	3.041876496	1.548137002	0.869515138
257	0	3.37694757	2.752257135	2.077835888	3.184349331	1.627636423	0.848754183
258	0	3.431192819	2.789071282	2.15537302	3.331734467	1.701993637	0.841285419
259	0	3.469215174	2.773676634	2.192834554	3.255785603	1.755485874	0.844391073
260	0	3.51983943	2.744964309	2.188471284	3.359277647	1.756677192	0.851540981
261	0	3.394470147	2.660469668	2.110907294	3.418340741	1.711490663	0.852467634
262	0	3.24557544	2.5939845	2.079454011	3.458157036	1.658988	0.859654724
263	0	3.085249797	2.551054991	2.066139449	3.447857201	1.569509608	0.85004387
264	0	2.902432812	2.528967382	2.083566685	3.553549489	1.453006303	0.833230135
265	0	2.702313034	2.503319494	2.121457781	3.522067206	1.351122691	0.830854686
266	0	2.678391358	2.473409076	2.181305366	3.488239151	1.324612968	0.838560954
267	0	2.648083203	2.402408366	2.1420963	3.421001122	1.316643915	0.857804069
268	0	2.648601661	2.311809302	2.11918616	3.37342031	1.383033887	0.882097468
269	0	2.639751195	2.257978913	2.090557348	3.415166319	1.481783714	0.779694302
270	0	2.671931627	2.182756322	2.028416146	3.400590677	1.571742704	0.652810544
271	0	2.747415959	2.161743946	1.951356781	3.397994171	1.603767372	0.67356534
272	1	2.923552793	2.205449674	1.971845957	3.431179186	1.629830269	0.66596118
273	1	3.082778868	2.331644716	2.007076741	3.486436409	1.595076029	0.660813859
274	1	3.424272859	2.396349623	2.040489729	3.472829781	1.515305846	0.784856299
275	1	3.68586641	2.501003987	2.132675929	3.482737575	1.423084045	0.899235515
276	1	3.907108725	2.566236367	2.245553776	3.46238791	1.323608834	0.891198594
277	1	4.100863008	2.602173701	2.306298644	3.414267469	1.197589557	0.873102476
278	1	4.244071992	2.533732981	2.295881989	3.285224556	1.127443557	0.849331584
279	1	4.215707318	2.472651644	2.270456261	3.166495446	1.116464261	0.830749802
280	1	4.156941464	2.383325991	2.191608742	3.023115409	1.142513545	0.807832422
281	1	4.064584064	2.345572287	2.065365804	2.886124085	1.227588106	0.774491068
282	1	3.85280324	2.296139663	1.928567863	2.688272148	1.333865403	0.78691188
283	1	3.618621795	2.282270704	1.837800836	2.560532606	1.391813491	0.803863722
284	1	3.487612558	2.298902687	1.767976558	2.45282185	1.450752296	0.818903314
285	1	3.358208075	2.316159058	1.74360662	2.376155932	1.457698122	0.815260509
286	1	3.184861507	2.290321623	1.738559577	2.32863404	1.424440058	0.813867203
287	1	3.134929044	2.284169898	1.758662	2.361682351	1.370308416	0.774950785
288	1	3.029097426	2.333109086	1.870631984	2.378562631	1.365231157	0.747904965
289	1	2.966829389	2.337246396	2.00049341	2.37550661	1.311783607	0.742944019
290	1	3.203792213	2.387042809	2.218234378	2.379442788	1.285751735	0.790134725
291	1	3.740577571	2.468965287	2.451965438	2.395994911	1.320805753	0.689940084
292	1	4.262270422	2.574516341	2.661096634	2.533903503	1.431718247	0.59650298
293	1	4.684907102	2.661563214	2.809847716	2.676843843	1.474929809	0.476663063
294	1	5.131643142	2.759659893	2.906448632	2.843708526	1.541575609	0.504210786
295	1	5.501929114	2.842411994	2.918787905	2.971457065	1.62049045	0.473761631
296	1	5.737001374	2.9134391	2.897084188	3.078334467	1.658216517	0.598841594
297	1	5.894765974	2.977823141	2.86604668	3.091357574	1.601948908	0.740894053
298	1	6.024969185	3.038076246	2.815743858	3.11007566	1.596092678	0.852492132
299	1	6.061034768	3.108710561	2.806210116	3.110910362	1.607336662	0.865055531
300	0	6.017399631	3.140009926	2.809392263	3.116817246	1.608125744	0.881313129
301	0	5.980780644	3.150363585	2.806042082	3.140758066	1.612087701	0.914047716
302	0	5.953643498	3.134508239	2.782983066	3.210813852	1.651324755	0.91988036
303	0	5.921647332	3.099027983	2.759437155	3.282942732	1.66417679	0.936792773
304	0	5.928704155	3.031437834	2.700282736	3.361236182	1.656754623	0.928064321
305	0	5.951444273	2.967321513	2.631596018	3.438939388	1.646954106	0.919443949
306	0	5.976740033	2.894039685	2.541531273	3.504228989	1.614984848	0.918197332
307	0	5.992345397	2.817537365	2.453320759	3.540164611	1.584318324	0.912722986
308	0	6.000921127	2.747604344	2.364089551	3.556450034	1.556200293	0.906640599
309	0	5.982262961	2.704009647	2.255339803	3.547517932	1.513450938	0.895967773
310	0	5.9821458	2.706486132	2.187851682	3.511562225	1.443909827	0.88138189
311	0	5.927017628	2.774115805	2.170392097	3.439446575	1.40407287	0.83024669
312	0	5.823566001	2.832696844	2.130157522	3.367874203	1.345905719	0.759836126
313	0	5.649770811	2.86081331	2.08261403	3.257345474	1.279508783	0.654915445
314	0	5.437185475	2.833959628	2.057900933	3.113003292	1.243708234	0.520148733
315	0	5.11588177	2.765092626	1.996924433	2.988570943	1.221795898	0.367169262
316	0	4.749401341	2.572198721	1.90073943	2.885189747	1.207552879	0.242301694
317	0	4.369969472	2.367825332	1.857589921	2.840748214	1.192437148	0.155118437
318	0	4.04359184	2.196857154	1.84617253	2.894750127	1.165607627	0.118209083
319	0	3.721701448	2.099801109	1.836415209	2.98371266	1.103800465	0.116752897
320	0	3.48420249	1.952535799	1.822961248	3.054872252	1.067232728	0.139801386
321	0	3.352625906	1.956935771	1.834841626	3.185439489	1.030669648	0.16393676
322	0	3.235696366	1.930093185	1.794189912	3.251630608	1.031069706	0.182339864
323	0	3.1730302	1.854238047	1.720997878	3.307602109	1.041008994	0.214644068
324	0	3.114970875	1.754982633	1.693709708	3.409894997	1.080854698	0.261167431
325	0	3.1238746	1.764133563	1.7298721	3.315784693	1.120018033	0.30146391
326	0	3.132730036	1.742764418	1.771863806	3.155903919	1.135608503	0.339022878
327	0	3.187033476	1.773888145	1.844137263	2.982861724	1.160430674	0.361024474
328	0	3.229194145	1.827862944	1.932036216	2.739975837	1.200849617	0.355191464
329	0	3.284166824	1.855988625	1.965196689	2.75709703	1.223578356	0.328049805
330	0	3.301175728	1.845001527	1.96380714	3.066566853	1.228706636	0.297665173
331	0	3.657299822	1.820926472	1.943172371	3.281326597	1.220444978	0.256079355
332	0	3.89204988	1.749410206	1.891472937	3.423128967	1.171040455	0.209759826
333	0	4.103425217	1.693823599	1.821416408	3.546456202	1.097505484	0.169651793
334	0	4.60199916	1.700640271	1.772034192	3.475456127	1.035217176	0.131366271
335	0	4.980919211	1.737036144	1.723906521	3.389220274	0.962985902	0.081109384
336	0	5.119529634	1.770186946	1.661967626	3.296081506	0.913784459	0.043760496
337	0	5.261878015	1.811642529	1.632094426	3.249239636	0.938694063	0.038029322
338	0	5.395228901	1.772232996	1.603582886	3.181700821	0.965046543	0.053666497
339	0	5.27225951	1.660540726	1.548947632	3.125134963	0.996390499	0.067515172
340	0	5.052162595	1.509226681	1.503803528	3.065591889	1.053760212	0.089232149
341	0	4.877451014	1.402115622	1.485800456	3.016029639	1.141144715	0.101490225
342	0	4.588566938	1.329249902	1.47762511	2.932161754	1.144456609	0.081592616
343	0	4.064799796	1.428335928	1.477141161	2.928560118	1.196537329	0.021116526
344	0	3.779110155	1.573595743	1.52159664	2.930849771	1.208898646	-0.031569429
345	0	3.57216529	1.714266405	1.536320478	2.957344055	1.209310254	-0.105993777
346	0	3.250815263	1.787362719	1.572414189	3.001558709	1.1653422	-0.185926899
347	0	3.075662832	1.858245569	1.621375566	3.030847237	1.176670289	-0.267548216
348	0	3.126686681	1.830170564	1.651479258	2.941607342	1.132768402	-0.293649263
