num_scan	hypnogram	SW	delta	theta	alpha	sigma	beta
112	0	3.807496261	2.49E+00	2.33E+00	1.62E+00	0.969476567	0.06514943
113	0	3.78E+00	2.52E+00	2.19E+00	1.45E+00	0.850122742	0.108216052
114	0	3.757666284	2.512692414	2.035854365	1.261407038	0.714258571	0.178098051
115	0	3.725713675	2.459245778	1.862313845	1.014061184	0.617411835	0.246558107
116	0	3.688717783	2.296382816	1.680951941	0.723263674	0.541067764	0.299881877
117	0	3.652535513	2.110547814	1.465416746	0.450311909	0.444469171	0.321547815
118	0	3.630476857	1.993466638	1.46886222	0.463417463	0.4040182	0.314385249
119	0	3.585389393	1.906533807	1.490168577	0.545687107	0.359872896	0.271796343
120	0	3.538662384	1.843843942	1.531556306	0.686951376	0.307438257	0.221079137
121	0	3.460098274	1.84766409	1.557048286	0.858504207	0.249383048	0.152199833
122	0	3.546778465	2.004210536	1.599131073	1.031787612	0.27278478	0.09211064
123	0	3.772143829	2.206086762	1.649538255	1.180483864	0.354598688	0.046027591
124	0	4.062060418	2.425954068	1.707915124	1.31E+00	0.485927678	0.022902816
125	0	4.34402633	2.649484832	1.75E+00	1.42E+00	0.603353333	-0.013330778
126	0	4.627637897	2.874058362	1.82520612	1.49E+00	0.738148947	-0.011606115
127	0	4.806373225	2.980964834	1.878762379	1.52E+00	0.810581879	0.006115275
128	0	4.914149831	3.05E+00	1.925763558	1.53E+00	0.857452076	0.039121248
129	0	4.970246239	3.081296463	1.97E+00	1.539530294	0.879367684	0.07957423
130	0	4.988103795	3.09E+00	2.01E+00	1.54E+00	0.894234893	0.14012771
131	0	4.96282085	3.056828991	2.04E+00	1.54575148	0.889036165	0.19386021
132	0	4.933645309	3.049416792	2.07E+00	1.56E+00	0.8969285	0.247604859
133	0	4.903592909	3.041949242	2.10E+00	1.582164819	0.904759033	0.298607749
134	0	4.87E+00	3.034425508	2.13E+00	1.60E+00	0.912528725	0.347135094
135	0	4.84E+00	3.026844737	2.16E+00	1.617298681	0.920238515	0.393416124
136	0	4.807604345	3.02E+00	2.18E+00	1.63E+00	0.927889317	0.437649631
137	0	4.773445355	3.011508583	2.211818693	1.651239936	0.93548203	0.480009137
138	0	4.738078135	3.003751395	2.238307626	1.667788113	0.943017527	0.520646996
139	0	4.701414069	2.995933563	2.264112964	1.6840669	0.950496664	0.559697708
140	0	4.663354418	2.98805413	2.289269105	1.700084927	0.95792028	0.597280601
141	0	4.623788722	2.980112118	2.313807912	1.72E+00	0.965289191	0.633502034
142	0	4.582592862	2.972106526	2.33775896	1.731371208	0.972604198	0.668457207
143	0	4.539626714	2.964036326	2.361149748	1.746654782	0.979866084	0.702231671
144	0	4.49473127	2.955900469	2.384005889	1.76170828	0.987075615	0.734902591
145	0	4.447725093	2.947697875	2.406351279	1.776538527	0.994233541	0.766539805
146	0	4.398399878	2.939427442	2.428208246	1.791152048	1.001340595	0.797206725
147	0	4.347889404	2.916615814	2.425808931	1.810177294	1.04430789	0.82853949
148	0	4.326951461	2.906508699	2.428413348	1.818198301	1.110183094	0.85505456
149	0	4.321160433	2.906765747	2.44E+00	1.842320828	1.239447421	0.883258152
150	0	4.349182268	2.913193375	2.46397382	1.876553963	1.391961879	0.929432474
151	0	4.418676	2.928902361	2.471102283	1.902112385	1.530205269	0.965958116
152	0	4.487848743	2.973189291	2.50290838	1.927024909	1.62119676	0.996718584
153	0	4.518030909	3.009529907	2.508661259	1.951500336	1.665551484	1.016883397
154	0	4.543737927	3.054520173	2.489987578	1.919421603	1.611501904	1.019123247
155	0	4.537073874	3.112408113	2.430078518	1.837297105	1.477579013	0.97041144
156	0	4.479833826	3.174571484	2.39569173	1.737043651	1.29695636	0.915188859
157	0	4.435583226	3.240506311	2.371926446	1.578486471	1.068980181	0.838295594
158	0	4.411598172	3.301763532	2.382412356	1.404686985	0.850176506	0.76352612
159	0	4.386080321	3.339655718	2.416706165	1.297381194	0.736787852	0.688545676
160	0	4.374932769	3.355123846	2.479427788	1.269370511	0.73091536	0.639233647
161	0	4.387451399	3.352462166	2.534225666	1.2912629	0.775952854	0.586499253
162	0	4.386137853	3.327089215	2.58E+00	1.38E+00	0.869263283	0.542473016
163	0	4.381668189	3.291213277	2.616694502	1.484881214	0.955491155	0.487913727
164	0	4.377178457	3.254002209	2.65E+00	1.58E+00	1.034870417	0.430205068
165	0	4.372668476	3.215352783	2.688651462	1.660951019	1.10840937	0.368961058
166	0	4.368138063	3.175149314	2.722777031	1.738578761	1.17690883	0.3037201
167	0	4.363587033	3.133261576	2.755776373	1.81061211	1.241015417	0.233923839
168	0	4.359015195	3.089542256	2.787721455	1.877803487	1.301258765	0.158888075
169	0	4.350742184	3.024096447	2.79E+00	1.91E+00	1.365105827	0.112833424
170	0	4.356623765	2.953552942	2.78E+00	1.904541217	1.411446323	0.111595008
171	0	4.337833257	2.860757083	2.744376884	1.875809837	1.421830203	0.141801591
172	0	4.296330366	2.757419612	2.671535028	1.81015009	1.41434007	0.183228541
173	0	4.231381617	2.653396471	2.54904906	1.688886771	1.38035604	0.226552577
174	0	4.137123274	2.604817432	2.432877829	1.587433092	1.313016323	0.231196923
175	0	3.960490193	2.53016756	2.351914825	1.536436453	1.242720462	0.177091639
176	0	3.77527708	2.491173932	2.27966085	1.512523767	1.225130058	0.089609444
177	0	3.583575093	2.44E+00	2.26E+00	1.54E+00	1.185905296	-0.011440441
178	0	3.381680965	2.36E+00	2.301764052	1.615336405	1.177779689	-0.111841579
179	0	3.195484712	2.21E+00	2.35E+00	1.65E+00	1.173547842	-0.193838494
180	0	3.101001307	2.123939489	2.366428575	1.681944227	1.158676995	-0.235739628
181	0	3.08E+00	2.02E+00	2.37E+00	1.67E+00	1.080964642	-0.269873781
182	0	3.10E+00	1.98E+00	2.39E+00	1.63E+00	1.085837049	-0.22775034
183	0	3.153961257	2.03E+00	2.404078451	1.57E+00	1.06457355	-0.163276734
184	0	3.22E+00	2.10E+00	2.42E+00	1.54E+00	1.089270095	-0.100555536
185	0	3.270954755	2.18E+00	2.43E+00	1.46E+00	1.130497257	-0.042973888
186	0	3.257457922	2.30E+00	2.44E+00	1.396734812	1.215052099	0.020068342
187	0	3.18E+00	2.39E+00	2.41E+00	1.33E+00	1.226499437	-0.008993178
188	0	3.09E+00	2.46E+00	2.39E+00	1.25E+00	1.244480833	-0.055857657
189	0	2.99E+00	2.54E+00	2.326494868	1.166798495	1.201051409	-0.106234873
190	0	2.887900897	2.59E+00	2.29E+00	1.121446813	1.154191036	-0.150125464
191	0	2.819440685	2.596455405	2.243671242	1.101496595	1.090806032	-0.190988021
192	0	2.796013949	2.597109357	2.223090306	1.108684322	1.055053236	-0.17817978
193	0	2.788411301	2.581909268	2.20E+00	1.13E+00	1.025101259	-0.161915636
194	0	2.774377938	2.547443073	2.19E+00	1.157855635	1.037642853	-0.138891995
195	0	2.755597429	2.50549025	2.18E+00	1.152793114	1.019845925	-0.134584206
196	0	2.734221482	2.454518117	2.18E+00	1.118239605	0.971666417	-0.148656061
197	0	2.712561843	2.392530887	2.179649619	1.051776241	0.890200243	-0.181807925
198	0	2.693132321	2.316834627	2.185317375	0.947459874	0.768680864	-0.235914769
199	0	2.678633387	2.223638326	2.197181558	0.793462436	0.593647881	-0.31442881
200	0	2.681726292	2.125847864	2.211445485	0.666975364	0.451628834	-0.375392681
201	0	2.699750505	2.023911562	2.23E+00	5.82E-01	0.360084269	-0.415200316
202	0	2.729493728	1.918616603	2.243026351	0.548047958	0.332172768	-0.431258772
203	0	2.767600352	1.811236383	2.258408527	0.570682471	0.370298899	-0.422529517
204	0	2.810881539	1.703717025	2.272324118	0.644589202	0.464764724	-0.389765511
205	0	2.822124107	1.616394643	2.263192469	0.683969666	0.530247146	-0.349177219
206	0	2.828189286	1.571914671	2.232340593	7.03E-01	0.559425481	-0.324785951
207	0	2.819417618	1.564141916	2.19E+00	0.728775224	0.571958596	-0.300404487
208	0	2.811986725	1.598246397	2.128956025	0.727828223	0.56419667	-0.286804053
209	0	2.87587354	1.735956558	2.06E+00	7.72E-01	0.518810719	-0.283279784
210	0	2.978052884	1.843444896	2.020729275	0.8625264	0.468411038	-0.319149683
211	0	3.046561159	1.89E+00	2.01E+00	9.67E-01	0.44095624	-0.341555912
212	0	3.122389877	1.93E+00	2.014819412	1.04E+00	0.429635678	-0.383673587
213	0	3.171047116	1.946733892	2.050366161	1.13E+00	0.439963318	-0.395638691
214	0	3.105620086	1.852909259	2.068102458	1.158564919	0.505859988	-0.405435317
215	0	3.025091358	1.769309328	2.10E+00	1.170827449	0.630423977	-0.364760466
216	0	3.020220024	1.753518919	2.11E+00	1.182724236	0.770105528	-0.332802831
217	0	3.004984099	1.752210286	2.094259124	1.18E+00	0.870668388	-0.294110801
218	0	3.003211973	1.771793211	2.087578655	1.16E+00	0.940315416	-0.288760311
219	0	3.058333225	1.809629172	2.092401822	1.129723982	0.966918797	-0.252836111
220	0	3.091945697	1.80575871	2.09E+00	1.082106902	0.934425432	-0.23923816
221	0	3.171893996	1.783994769	2.122160616	1.039414904	0.890867986	-0.220115113
222	0	3.241672905	1.76E+00	2.20E+00	1.02E+00	0.888976282	-0.153951558
223	0	3.31763338	1.78E+00	2.273008957	1.03E+00	0.928814271	-0.061522686
224	0	3.392778445	1.87E+00	2.37E+00	1.06E+00	1.014939296	0.013350194
225	0	3.474207554	2.027697781	2.475315081	1.075655214	1.121110138	0.107735401
226	0	3.395842306	2.15E+00	2.57E+00	1.02E+00	1.187277262	0.216442728
227	0	3.338883531	2.25E+00	2.62E+00	0.962856622	1.215171738	0.287248713
228	0	3.293795891	2.312927031	2.643560619	0.885603871	1.208919811	0.338146338
229	0	3.27E+00	2.35E+00	2.64E+00	8.04E-01	1.165947653	0.378595355
230	0	3.260697365	2.354712096	2.61E+00	0.741252176	1.097640901	0.400288814
231	0	3.372518828	2.36E+00	2.56E+00	7.39E-01	1.028367767	0.400985974
232	0	3.47E+00	2.37E+00	2.50E+00	7.37E-01	0.953936318	0.401682649
233	0	3.56E+00	2.38E+00	2.44E+00	7.35E-01	0.873516087	0.402378838
234	0	3.644353657	2.39E+00	2.38E+00	0.733488273	0.789856825	0.400326899
235	0	3.711211461	2.386906207	2.311318234	0.734252039	0.706827492	0.39274131
236	0	3.763749427	2.378422616	2.242505775	0.737965537	0.629713976	0.376681487
237	0	3.800667726	2.358231273	2.171592529	0.745571109	0.565318568	0.348838955
238	0	3.820365712	2.322577707	2.09927942	0.757943718	0.521590687	0.305181958
239	0	3.827022426	2.272941273	2.02E+00	0.773961391	0.496409479	0.246781102
240	0	3.824096835	2.21E+00	1.95E+00	0.792519993	0.48610838	0.174464109
241	0	3.814733984	2.136814426	1.86E+00	8.13E-01	0.486027797	0.089022397
242	0	3.802022018	2.053198612	1.78E+00	0.833109158	0.491071763	-0.008540077
243	0	3.789563809	1.96E+00	1.70E+00	8.30E-01	0.481577904	-0.105839352
244	0	3.76470178	1.87E+00	1.670012112	0.832385236	0.466380519	-0.179754274
245	0	3.747607502	1.81E+00	1.68E+00	8.59E-01	0.489066453	-0.225103691
246	0	3.702267827	1.76E+00	1.74E+00	8.89E-01	0.501156621	-0.252450417
247	0	3.635965155	1.76E+00	1.83E+00	0.880479452	0.5117408	-0.246297483
248	0	3.54E+00	1.79E+00	1.90E+00	9.04E-01	0.559578254	-0.230442901
249	0	3.46E+00	1.89E+00	1.91E+00	9.02E-01	0.586749499	-0.240665952
250	0	3.36E+00	1.95E+00	1.914613624	8.65E-01	0.540544015	-0.277541632
251	0	3.29456593	2.003827602	1.891546886	0.789799755	0.507964562	-0.313467623
252	0	3.275009514	2.016718181	1.855798581	0.906233935	0.458733324	-0.357897672
253	0	3.299331749	2.021310476	1.86E+00	1.025805064	0.395040717	-0.403191885
254	0	3.30E+00	1.89E+00	1.92E+00	1.14E+00	0.40264193	-0.434313663
255	0	3.30E+00	1.77E+00	1.96E+00	1.215510843	0.439625007	-0.421062984
256	0	3.334812921	1.63E+00	2.06E+00	1.31E+00	0.442251663	-0.356588408
257	0	3.351445734	1.50E+00	2.12E+00	1.23E+00	0.457771384	-0.306853976
258	0	3.37E+00	1.40E+00	2.16E+00	1.13E+00	0.453408051	-0.232418178
259	0	3.43E+00	1.47E+00	2.18E+00	1.09E+00	0.420210697	-0.13826719
260	0	3.53E+00	1.58E+00	2.207321764	1.14E+00	0.449626596	-0.058445907
261	0	3.662046508	1.704540436	2.155361117	1.208906882	0.562285795	-0.01504222
262	0	3.865093594	1.879088638	2.138737768	1.36E+00	0.712392805	0.064761438
263	0	4.12E+00	2.02E+00	2.129685134	1.48E+00	0.858872499	0.136661155
264	0	4.373062129	2.134510619	2.107182924	1.55E+00	0.989226445	0.20201964
265	0	4.614593894	2.226167337	2.090793859	1.577120675	1.089675748	0.268843805
266	0	4.829481419	2.303218152	2.109938952	1.574218161	1.159322004	0.342378863
267	0	5.014690316	2.356026928	2.107275205	1.552953353	1.206201506	0.40004623
268	0	5.170898289	2.406186266	2.104604342	1.53122651	1.250981381	0.45456861
269	0	5.305969879	2.453949361	2.101926327	1.509017107	1.293841672	0.506271371
270	0	5.424949208	2.499534761	2.099241121	1.486303221	1.334940208	0.55543186
271	0	5.53E+00	2.54E+00	2.10E+00	1.4630614	1.374416123	0.602288416
272	0	5.627357416	2.584908455	2.093848981	1.439266517	1.412392691	0.647047356
273	0	5.72E+00	2.63E+00	2.09E+00	1.41E+00	1.448979651	0.689888466
274	0	5.795612628	2.66E+00	2.09E+00	1.389907687	1.484275117	0.730969367
275	0	5.870192077	2.70E+00	2.085705859	1.36E+00	1.518367169	0.770429011
276	0	5.939593382	2.74E+00	2.08E+00	1.34E+00	1.551335168	0.808390521
277	0	6.00E+00	2.77E+00	2.08E+00	1.310977131	1.583250878	0.844963504
278	0	6.065428876	2.804439636	2.077495882	1.283219025	1.614179401	0.880245964
279	0	6.122867302	2.836762395	2.074744176	1.254668353	1.644179979	0.914325879
280	0	6.177184995	2.868073022	2.071984877	1.225278523	1.673306676	0.94728253
281	0	6.22870366	2.898432984	2.069217943	1.194998709	1.701608963	0.979187605
282	0	6.277697687	2.927898314	2.066443332	1.163773322	1.729132229	1.01010614
283	0	6.2807344	2.997525947	2.113231318	1.220500868	1.725647852	1.03604323
284	0	6.236723232	3.065361932	2.155952493	1.283104381	1.692092449	1.032386457
285	0	6.132803327	3.105666881	2.196374517	1.33241335	1.614831083	0.992449637
286	0	5.950068922	3.176520274	2.256035273	1.373865116	1.495634421	0.914880474
287	0	5.646799654	3.238436048	2.411947591	1.423802393	1.312981224	0.845872417
288	0	5.336356738	3.258214161	2.513432956	1.33E+00	1.139258347	0.776709271
289	0	5.018733641	3.276403194	2.632250365	1.201961195	0.965817258	0.730150556
290	0	4.774510884	3.313918375	2.734763186	1.082803047	0.86140799	0.724904255
291	0	4.666625421	3.28959254	2.821408191	0.961706271	0.771089205	0.666951143
292	0	4.703614758	3.244449442	2.77E+00	7.69E-01	0.723685745	0.576855984
293	0	4.654124363	3.158052312	2.680351219	6.82E-01	0.704171082	0.467839105
294	0	4.648381284	3.118107032	2.621872524	0.690947142	0.74451376	0.35176577
295	0	4.650500832	3.086648199	2.570499862	0.70930147	0.795276485	0.216300172
296	0	4.682143753	3.253632747	2.486500748	0.846162526	0.963887422	0.216300172
297	0	4.74567682	3.458114765	2.553658179	1.049679385	1.152473211	0.307044314
298	0	4.863037178	3.664936743	2.668577312	1.248868075	1.386541143	0.245078634
299	0	5.087712519	3.771355039	2.630912652	1.349333323	1.596672172	0.179018069
300	0	5.276106496	3.859628966	2.606498395	1.467138073	1.748923002	0.108282878
301	0	5.41576335	3.763998276	2.635548795	1.495702496	1.827934867	0.032160758
302	0	5.520483348	3.579905781	2.56E+00	1.47E+00	1.874032311	-0.182628184
303	0	5.58E+00	3.33E+00	2.482795272	1.42E+00	1.785564194	-0.182628184
304	0	5.425777846	3.071128472	2.499456289	1.377261382	1.60169875	0.054028765
305	0	5.200660878	2.70E+00	2.48E+00	1.23E+00	1.374559655	0.333340431
306	0	4.927063126	2.669423923	2.410430111	1.099893105	1.112870068	0.579846862
307	0	4.564702825	2.767727812	2.411407734	1.010384936	0.81261537	0.624570847
308	0	4.142812694	2.847283778	2.384484361	0.940955242	0.692376724	0.667379934
309	0	4.08506458	2.914629597	2.344304992	0.899533636	0.708817429	0.661196771
310	0	4.174474449	2.996744428	2.29E+00	0.980076595	0.740914233	0.518655662
311	0	4.24E+00	2.89E+00	2.24E+00	9.64E-01	0.739200493	0.279420002
312	0	4.310216281	2.78E+00	2.164868674	9.50E-01	0.717057022	0.204416509
313	0	4.332494248	2.667183785	2.10014428	0.921581231	0.654981543	0.114429357
314	0	4.32783248	2.580598947	2.083105944	0.87881525	0.574283811	-0.10182283
315	0	4.223490964	2.500378907	2.099530826	0.794869818	0.488549275	-0.170024024
316	0	4.111989378	2.588405685	2.131190115	0.811283016	0.468388018	-0.147051916
317	0	4.002515804	2.710256331	2.19E+00	0.782972797	0.454791683	-0.027890978
318	0	3.910387613	2.910960991	2.30E+00	0.738200864	0.489718755	0.137829036
319	0	3.860997638	3.160221169	2.433707194	0.711046331	0.562447508	0.307819746
320	0	3.948579299	3.417604531	2.63E+00	0.703063546	0.708204071	0.467304623
321	0	4.090551888	3.660730989	2.86855232	0.703157462	0.879149834	0.619611834
322	0	4.247407393	3.880290443	2.878753863	0.747601377	1.069101499	0.758047339
323	0	4.405247098	4.012363709	2.856805216	0.797024356	1.201498268	0.833696527
324	0	4.513048032	4.063216627	2.977322125	0.817431619	1.282902	0.854805691
325	0	4.574325605	4.04179828	2.99E+00	0.818314843	1.301826227	0.822878644
326	0	4.586425548	3.936359242	2.87E+00	8.08E-01	1.26080559	0.738761115
327	0	4.54E+00	3.71E+00	2.85E+00	7.79E-01	1.13667163	0.586695971
328	0	4.457494504	3.434793717	2.832542531	0.770056074	1.020108755	0.453741948
329	0	4.363572471	3.149996824	2.58966692	0.809502166	0.929207762	0.34963688
330	0	4.232773931	2.861406111	2.34E+00	0.862791293	0.864978141	0.291337726
331	0	4.095197713	2.610629432	2.141964774	0.878851224	0.821798479	0.260160001
332	0	3.953682244	2.476504578	2.09E+00	0.884235663	0.840599294	0.23763692
333	0	3.751569597	2.370505209	1.951391134	0.957844767	0.81965355	0.184095584
334	0	3.521365607	2.21E+00	1.83E+00	0.966743543	0.749887361	0.122351117
335	0	3.31757997	2.072992516	1.699868834	9.59E-01	0.648639823	0.043845001
336	0	3.052880077	1.99436563	1.612993963	0.997358115	0.549573655	-0.051207345
