num_scan	hypnogram	SW	delta	theta	alpha	sigma	beta
50	0	2.485355407	1.412004521	1.232672503	1.800665023	1.328933455	0.815319366
51	0	2.525621373	1.478667298	1.195042798	1.822425014	1.303563072	0.811711344
52	0	2.583779007	1.505827367	1.178872167	1.879878975	1.283828915	0.825390919
53	0	2.659216307	1.503977047	1.151395166	1.955406513	1.224781115	0.843194061
54	0	2.630273815	1.434794827	1.155354496	2.009217869	1.203028877	0.866799269
55	0	2.532251668	1.382540019	1.132273632	1.966667829	1.188483885	0.882123819
56	0	2.51042633	1.389200983	1.113574203	1.906269125	1.242231634	0.857596
57	0	2.552063734	1.510264599	1.267679139	1.875400024	1.461770028	0.87564291
58	0	2.568229157	1.644587234	1.436089647	1.887404317	1.684759462	0.925062278
59	0	2.621213169	1.800411186	1.61660852	1.985922688	1.871203049	0.966315998
60	0	2.722845663	1.922388859	1.790022106	2.159485522	2.012678909	1.030117601
61	0	2.723714305	1.97499718	1.908731888	2.313914	2.096407547	1.082326348
62	0	2.661716329	1.911564149	1.851455973	2.451460425	2.026735012	1.103374466
63	0	2.599597267	1.854694255	1.775460241	2.542689196	1.903571025	1.083618015
64	0	2.569777411	1.760100965	1.650218384	2.596396204	1.756330383	1.076396189
65	0	2.546723971	1.622824431	1.496276471	2.634585395	1.589776274	1.017874206
66	0	2.610571029	1.501086768	1.358266632	2.678812002	1.415164211	0.987290355
67	0	2.64459752	1.461286976	1.357489719	2.674816513	1.379455168	0.969952737
68	0	2.682538853	1.386220523	1.333086361	2.66284898	1.382454316	0.947848458
69	0	2.674301151	1.318486988	1.323052114	2.615727715	1.355246126	0.894737638
70	0	2.643847458	1.314852636	1.316496312	2.506154704	1.321301569	0.878437192
71	0	2.606096529	1.309429573	1.278438352	2.375759734	1.299629955	0.821408089
72	0	2.638767865	1.281444555	1.242752188	2.300839918	1.240948759	0.75950188
73	0	2.684198978	1.268927355	1.245217856	2.252820436	1.214648026	0.73062558
74	0	2.79650501	1.353142844	1.337247151	2.250714218	1.234656804	0.724819302
75	0	2.960636243	1.430020629	1.4000833	2.260796754	1.273809001	0.761380084
76	0	3.077295125	1.64012315	1.524509498	2.274160875	1.311084251	0.839599402
77	0	3.196867584	1.84839775	1.631021625	2.26910028	1.397876259	0.907467687
78	0	3.307746417	2.023309189	1.717595278	2.264536951	1.520255452	0.992079696
79	0	3.379344696	2.10398141	1.723273606	2.24836032	1.626222811	1.092889403
80	0	3.399086184	2.146716837	1.731677611	2.285661873	1.698273996	1.109857193
81	0	3.422722126	2.0315596	1.656457248	2.265930511	1.763533262	1.125537863
82	0	3.390869867	1.865796605	1.581841974	2.201331538	1.805923811	1.149870731
83	0	3.38591221	1.823737431	1.496884001	2.095744024	1.768728832	1.122321124
84	0	3.585779626	1.932422746	1.394701009	1.961745407	1.725566633	1.045112438
85	0	3.88818989	2.678937795	1.571893785	1.79721353	1.70108433	1.015688154
86	0	4.650402295	3.322902775	1.837997665	1.73338319	1.690156858	0.973277781
87	0	5.10861786	3.716573753	2.042337951	1.726433293	1.661100679	0.906249567
88	0	5.416989394	3.968384304	2.24146196	1.804689502	1.682151911	0.892928489
89	0	5.603850947	4.146667439	2.428545972	1.95384787	1.694775145	0.924738679
90	0	5.721621917	4.093660245	2.392046815	2.072856086	1.684434618	0.962924273
91	0	5.535575962	3.85187494	2.270728756	2.116035124	1.612991842	0.962609037
92	0	5.265059463	3.524244004	2.134052261	2.166121002	1.551883762	0.988108358
93	0	4.882261791	3.060655356	1.908148061	2.156803915	1.437741597	0.97595264
94	0	4.340507216	2.296685297	1.596875707	2.05423623	1.305577744	0.948867451
95	0	3.311515189	1.685965784	1.446586494	1.920199539	1.196334363	0.915735843
96	0	3.010148829	1.828075515	1.36222773	1.79796377	1.151701507	0.91254301
97	0	2.85994979	1.982624357	1.306049121	1.62588974	1.11355673	0.866204828
98	0	2.768661273	2.144619248	1.301869467	1.445378198	1.145936422	0.839544158
99	0	2.740368534	2.187820958	1.276411572	1.343721339	1.186365631	0.801137944
100	0	2.748454984	2.224260293	1.287449824	1.271668468	1.192388527	0.729833618
101	0	2.777478518	2.106610111	1.299431155	1.259517347	1.228237234	0.690777312
102	0	2.763930828	1.951441173	1.23578308	1.28895239	1.265054783	0.700716674
103	0	2.733212137	1.710732984	1.186351359	1.34266652	1.300195973	0.719102724
104	0	2.60825874	1.538101832	1.168911964	1.448783609	1.363445547	0.762309314
105	0	2.473369836	1.33855203	1.103268244	1.614403413	1.424173211	0.82328652
106	0	2.334824462	1.389611135	1.055734854	1.747869472	1.437122624	0.850573429
107	0	2.258630063	1.498485663	1.062781136	1.864847877	1.443665988	0.885982674
108	0	2.18971679	1.669862708	1.079812172	1.97413785	1.420224991	0.920552894
109	0	2.218040979	1.800212842	1.091501612	2.001280769	1.350786539	0.920039805
110	0	2.318530152	1.926611173	1.145883313	1.986058246	1.311263811	0.906251649
111	0	2.705371698	2.101749659	1.426417365	2.005728912	1.338560261	0.908072137
112	0	2.976368922	2.219443864	1.64509122	2.010590157	1.380450483	0.884620039
113	0	3.215744902	2.297358983	1.814771639	2.060743401	1.418351301	0.85748844
114	0	3.457303475	2.436309291	1.991723094	2.210953755	1.510016609	0.901168541
115	0	3.62655703	2.548178813	2.152383626	2.339377485	1.578713222	0.963116092
116	0	3.604853079	2.526037011	2.110468644	2.415678425	1.602087644	1.016388133
117	0	3.598175987	2.516021758	2.05868058	2.495862402	1.626568434	1.068991508
118	0	3.553852315	2.512354105	1.986860716	2.504645753	1.663487519	1.097053771
119	0	3.412997454	2.338939578	1.850403951	2.421677158	1.633389907	1.063700469
120	0	3.237036496	2.103007879	1.630744319	2.292273111	1.592747372	1.016453293
121	0	3.108912751	1.885733216	1.489756586	2.099895752	1.537489343	0.938679835
122	0	2.879403328	1.662091114	1.33833222	1.87354074	1.469659242	0.877047439
123	0	2.677859308	1.394183205	1.242446212	1.672606876	1.416607654	0.837493561
124	0	2.516229975	1.424839577	1.212678149	1.602575367	1.42654031	0.806987338
125	0	2.361454114	1.528097851	1.277590486	1.730391872	1.485029488	0.798977447
126	0	2.343417645	1.691313104	1.399630854	1.971831589	1.565629917	0.847164465
127	0	2.383809855	1.716454283	1.508917132	2.123642061	1.610534915	0.85557919
128	0	2.320859234	1.730490924	1.56141645	2.283015289	1.63533829	0.866278937
129	0	2.292087067	1.681680899	1.567021867	2.373531409	1.638533842	0.912577466
130	0	2.299524506	1.596075473	1.525642775	2.370008374	1.571698015	0.943350013
131	0	2.242737307	1.465598781	1.467972501	2.321955589	1.492959624	0.936798172
132	0	2.287560804	1.466895424	1.387303022	2.289390124	1.445464119	0.930211453
133	0	2.393348899	1.447267197	1.317146478	2.216409684	1.366011675	0.920103737
134	0	2.462365372	1.400335455	1.268225159	2.140698	1.277274022	0.893873632
135	0	2.501737074	1.369759153	1.19205967	2.089334184	1.232296969	0.861392477
136	0	2.58072118	1.38841962	1.123034689	2.028730096	1.158390368	0.844609433
137	0	2.583361409	1.309101523	1.106746177	1.974124629	1.08898296	0.870682444
138	0	2.609337193	1.352196505	1.103275418	1.98337672	1.071774769	0.89212108
139	0	2.671692826	1.476045396	1.124187084	2.082166446	1.031179272	0.889555867
140	0	2.716642954	1.605621771	1.192805834	2.179539016	1.003682814	0.90755627
141	0	2.691163042	1.713486805	1.229400014	2.28652642	1.019179316	0.912165677
142	0	2.652407118	1.833699218	1.213231513	2.419072086	0.989847015	0.866564558
143	0	2.581371377	1.833374902	1.182081683	2.488389187	0.952262212	0.827116164
144	0	2.505628424	1.806437692	1.119033556	2.479893385	0.991689459	0.822313663
145	0	2.459817588	1.770289246	1.070134715	2.497860693	1.048282979	0.781221749
146	0	2.46897238	1.717493235	1.07246098	2.52006503	1.117326217	0.750049406
147	0	2.527497642	1.678239994	1.13956942	2.482170986	1.19957559	0.748809439
148	0	2.578183707	1.699191694	1.213111872	2.451274608	1.261980108	0.753361791
149	0	2.581176255	1.717055415	1.307785831	2.465236373	1.29170723	0.750105027
150	0	2.569757663	1.735971484	1.380911543	2.466610087	1.302828389	0.778191299
151	0	2.534805727	1.718555592	1.409164059	2.453405719	1.332097755	0.826426348
152	0	2.494161599	1.679980761	1.399953627	2.481969851	1.384207935	0.884616605
153	0	2.446823483	1.66913301	1.412842049	2.519600807	1.456020354	0.904721145
154	0	2.439319134	1.651103757	1.421452739	2.549585246	1.516766705	0.928622079
155	0	2.464667457	1.598498081	1.457911575	2.549783597	1.590371005	0.945154301
156	0	2.549096828	1.579109997	1.496548226	2.527324068	1.664473319	0.934121458
157	0	2.592931103	1.530209037	1.525379056	2.470120631	1.712485577	0.909142997
158	0	2.650030553	1.445919771	1.513491565	2.380184439	1.750196375	0.930435823
159	0	2.700739639	1.431214887	1.503356408	2.267469954	1.80279838	0.948013269
160	0	2.734931995	1.469756463	1.448697693	2.175639755	1.816591243	0.971874366
161	0	2.772604046	1.772525115	1.463080814	2.131128885	1.769146532	1.00673176
162	0	2.882900087	2.072251052	1.543625454	2.156571378	1.755052354	1.068915277
163	0	2.97214168	2.304335994	1.636370327	2.220254848	1.744419681	1.120119332
164	0	3.025916256	2.466326949	1.702989381	2.286917477	1.720426782	1.166626332
165	0	3.031955282	2.584456361	1.75014295	2.331128537	1.713414305	1.201986184
166	0	2.950661717	2.484807093	1.70207619	2.370205596	1.7311502	1.22599212
167	0	2.745649189	2.306845406	1.557816028	2.354725366	1.686249756	1.201819655
168	0	2.520342174	2.081276478	1.374243179	2.351403173	1.6374019	1.162372279
169	0	2.285961867	1.782525653	1.200748378	2.355189919	1.568364201	1.098105894
170	0	2.116125336	1.454834062	1.047774126	2.351517855	1.528071951	1.035367763
171	0	2.157110968	1.388992936	1.017347253	2.327171176	1.493769271	0.975545408
172	0	2.300892172	1.407352163	1.099931365	2.323113196	1.492768	0.936006798
173	0	2.400535479	1.429891613	1.20765947	2.271747083	1.495763957	0.880081803
174	0	2.513586578	1.546156015	1.280179417	2.187857949	1.508976965	0.863964052
175	0	2.582444796	1.587409425	1.358793417	2.16042108	1.460817831	0.819801088
176	0	2.588020577	1.640446773	1.403669027	2.170458806	1.42409448	0.785106939
177	0	2.60600036	1.688600928	1.444726799	2.260406809	1.391368311	0.778814662
178	0	2.640719167	1.840446687	1.494415901	2.404040637	1.300903814	0.783530641
179	0	2.629993703	1.899257677	1.537941946	2.560491186	1.235757182	0.762808334
180	0	3.156906545	2.562053354	1.638523313	2.696357352	1.25851001	0.77317479
181	0	3.596384175	2.990511778	1.764523019	2.810199675	1.254829797	0.78853687
182	0	3.89655257	3.297751126	1.85417654	2.820612716	1.246207756	0.786595826
183	0	4.141814408	3.510519387	1.903036016	2.779905539	1.297827437	0.801537771
184	0	4.343660937	3.689627732	1.946454106	2.704166363	1.330019283	0.832149265
185	0	4.274604115	3.551752505	1.905550542	2.535205028	1.300191087	0.857598482
186	0	4.101450843	3.339359601	1.810587447	2.306489201	1.309448113	0.851250515
187	0	3.896398352	3.050691653	1.735792874	2.139659152	1.366484692	0.836922596
188	0	3.567585986	2.629206017	1.658921159	2.013700604	1.409858087	0.826862874
189	0	3.068557726	1.89950374	1.600760413	1.920091873	1.452649942	0.795293648
190	0	2.872548543	1.709386121	1.586704396	1.954521167	1.504630701	0.768675273
191	0	2.788825747	1.638728239	1.610822053	1.990353829	1.517489909	0.781629137
192	0	2.7056044	1.648300937	1.583721987	1.982597746	1.478636488	0.807520239
193	0	2.699078054	1.708015835	1.595180534	1.982038823	1.454127775	0.822759075
194	0	2.689908268	1.774369334	1.621114842	2.092889132	1.436267548	0.888290843
195	0	2.677077144	1.843162631	1.689088612	2.1999815	1.437425627	0.955686938
196	0	2.697025769	1.937933436	1.732942581	2.34832588	1.484963336	0.988504835
197	0	2.656328633	1.994354936	1.820569148	2.491785828	1.553932484	1.007186131
198	0	2.698787908	2.059701392	1.879884256	2.609027904	1.591745691	1.027801831
199	0	2.772333117	2.100957694	1.877057508	2.58920412	1.625767619	0.994791612
200	0	2.765395862	2.112894994	1.786964147	2.548066908	1.632220535	0.936656199
201	0	2.787120785	2.106135946	1.693320727	2.41156177	1.588979218	0.888626246
202	0	2.836801608	2.100782209	1.607843297	2.307009709	1.565257471	0.845398977
203	0	2.78087221	2.125100492	1.546380678	2.23144065	1.567799616	0.812512759
204	0	2.661250794	2.151286167	1.526122634	2.245882521	1.566067306	0.803156066
205	0	2.608004558	2.176683604	1.614754961	2.249482859	1.581301539	0.812775427
206	0	2.565668498	2.186038594	1.716289009	2.353384027	1.652345944	0.863178139
207	0	2.524721538	2.148543594	1.701080169	2.463115165	1.65304098	0.928051752
208	0	2.589994132	2.041247752	1.656195941	2.518456733	1.64612561	0.971706627
209	0	2.683290915	1.932139888	1.608735186	2.570801279	1.619401432	0.996067996
210	0	2.775253797	1.848615821	1.485723038	2.635775474	1.638081234	0.993885268
211	0	2.781213313	1.731870315	1.319645243	2.656814995	1.661473081	0.924565844
212	0	2.801555736	1.676091819	1.265497198	2.527243096	1.735429396	0.824788263
213	0	2.746854716	1.69172957	1.213088998	2.383731736	1.781760562	0.718329118
214	0	2.686692441	1.682809417	1.186853322	2.231801844	1.854966741	0.642896409
215	0	2.566982511	1.63419844	1.220902331	2.047848037	1.853147028	0.610464767
216	0	2.53249696	1.63025003	1.227967897	1.943940643	1.775805807	0.62877089
217	0	2.447787927	1.614359543	1.226331917	2.012962264	1.672882672	0.689046985
218	0	2.418619568	1.595605835	1.256625949	2.071429015	1.589891557	0.741169507
219	0	2.390588467	1.610229464	1.243115542	2.087496243	1.470700201	0.796910201
220	0	2.393225613	1.602773614	1.19476183	2.108443263	1.415563741	0.856790407
221	0	2.345885181	1.626027367	1.206661558	2.039251972	1.464467932	0.914716111
222	0	2.335862453	1.667190891	1.20379941	1.982566877	1.527428755	0.925887172
223	0	2.327808458	1.686831744	1.181408546	1.930438471	1.576818615	0.941049966
224	0	2.313420598	1.675145609	1.228760163	1.915107139	1.633010474	0.915494684
225	0	2.330908435	1.715294018	1.303304377	1.928443839	1.637634188	0.840378518
226	0	2.347088048	1.719544742	1.323872025	1.903874705	1.58403584	0.735389789
227	0	2.414055893	1.713876013	1.334372649	1.874121759	1.513453081	0.645095638
228	0	2.498257792	1.686861617	1.317398941	1.881445059	1.42177487	0.581386887
229	0	2.615860826	1.708305703	1.240353519	1.907785986	1.293400374	0.548529915
230	0	2.687770203	1.700392021	1.137637075	1.916156887	1.243539319	0.547960971
231	0	2.788962955	1.693097993	1.112684683	2.037943564	1.25679313	0.583012264
232	0	2.822579884	1.714927792	1.132846332	2.166229762	1.258816302	0.604579765
233	0	2.805775794	1.788312284	1.231480556	2.29082638	1.32725785	0.560202158
234	0	2.724171772	1.822605904	1.370343904	2.387329082	1.474584705	0.516378391
235	0	2.641696285	1.84620143	1.485429421	2.443569329	1.597726808	0.508797094
236	0	2.478273597	1.865043362	1.539209056	2.435806602	1.678380055	0.496543039
237	0	2.365446025	1.857526859	1.561720101	2.394740862	1.814261415	0.526919906
238	0	2.34592539	1.793327546	1.573689506	2.296762974	1.899653147	0.595324903
239	0	2.381496557	1.725821084	1.539603767	2.163981697	1.915931884	0.659493713
240	0	2.436097669	1.705358691	1.531994872	2.064173395	1.88040705	0.688974465
241	0	2.539508086	1.733368397	1.566065112	2.035984052	1.85285649	0.706519926
242	0	2.556177839	1.791578967	1.604578438	2.035993649	1.732808096	0.693998095
243	0	2.465112242	1.880889907	1.596989932	2.083027942	1.588507631	0.677700044
244	0	2.363432345	1.97660539	1.607669247	2.13631379	1.456940749	0.651772954
245	0	2.229199234	2.014617156	1.588679219	2.12982454	1.380923862	0.640391672
246	0	2.040567256	2.045037377	1.515908395	2.056541197	1.3214022	0.660090021
247	0	2.049802745	2.01765526	1.444387573	1.957000041	1.333793482	0.671859033
248	0	2.1731647	1.993946421	1.402786843	1.84774461	1.365056492	0.715434263
249	0	2.30333392	1.968578894	1.381476402	1.921612612	1.437276937	0.801448814
250	0	2.438900813	1.995806144	1.391065309	2.053768036	1.483467605	0.876231671
251	0	2.636432032	1.982657963	1.437842105	2.218359132	1.526135667	0.903409316
252	0	2.686089622	2.067186639	1.511028831	2.373371289	1.531187013	0.955595196
253	0	2.717512892	2.125007281	1.561570486	2.485923238	1.583337864	0.962325103
254	0	2.718339655	2.179109218	1.568572683	2.400692104	1.559159634	0.91692469
255	0	2.792666144	2.203199241	1.554752981	2.307724054	1.544653603	0.879543274
256	0	2.78372466	2.230613145	1.525212387	2.169907562	1.499034969	0.86069121
257	0	2.828961112	2.153482961	1.419736719	2.024061111	1.502946964	0.811611677
258	0	2.875780362	2.080711262	1.329151168	1.894104572	1.420446612	0.770227738
259	0	2.957615854	2.018659122	1.282283995	1.931006917	1.422957956	0.744902926
260	0	2.896849905	1.982407099	1.274052652	1.937908073	1.428497962	0.685816757
261	0	2.833574474	1.963005089	1.358770104	1.996913144	1.514553647	0.645213181
262	0	2.737082038	2.018808383	1.504849383	2.043689482	1.592956512	0.66567372
263	0	2.647839491	2.091945175	1.650895042	2.101222582	1.713186098	0.712563102
264	0	2.496435769	2.109641373	1.773697762	2.173937766	1.793765789	0.795099772
265	0	2.418703351	2.06883446	1.855252385	2.280255609	1.864817083	0.926494966
266	0	2.405714744	2.018870107	1.854730675	2.36424811	1.838200712	1.039562675
267	0	2.420359622	1.989650856	1.847258182	2.413009579	1.77870079	1.088470445
268	0	2.433997358	1.913532437	1.791773813	2.465801193	1.709810804	1.126916689
269	0	2.437421581	1.930521715	1.729863126	2.514732847	1.627238699	1.124674782
270	0	2.476695743	1.995313357	1.675815108	2.584606296	1.520976278	1.052412598
271	0	2.456503942	2.056874054	1.663645022	2.664354044	1.477906534	0.938921246
272	0	2.432506845	2.051609798	1.600892054	2.735049493	1.438043068	0.830479083
273	0	2.360744111	2.089525563	1.553431858	2.748924726	1.354019633	0.709735468
274	0	2.326755799	2.034633684	1.474739957	2.733073495	1.268009011	0.588109787
275	0	2.30614933	1.985787204	1.388586437	2.613933862	1.210905679	0.518312827
276	0	2.318232031	1.941567412	1.285793312	2.428748773	1.165863997	0.509476882
277	0	2.35848296	1.936639246	1.250338143	2.249933387	1.21020937	0.540139823
278	0	2.430914633	1.932297275	1.245709272	2.131064868	1.303169822	0.567626546
279	0	2.521411472	1.952606315	1.279893003	2.037609552	1.41309219	0.62014127
280	0	2.638647117	1.956959584	1.31379322	2.075992458	1.491861753	0.694756326
281	0	2.749224118	1.943904413	1.316365343	2.141880056	1.56967708	0.731832446
282	0	2.839160256	1.947795938	1.302113259	2.200575976	1.577175819	0.737493558
283	0	2.903815784	1.864494422	1.273455553	2.30688046	1.579232225	0.759921864
284	0	2.959115336	1.847168373	1.247011172	2.393607764	1.565787711	0.775000839
285	0	2.952432949	1.815984966	1.245277565	2.443198129	1.528087647	0.745621088
286	0	2.999033232	1.800175731	1.339320348	2.486775061	1.468107222	0.734338626
287	0	3.85523242	1.963700552	1.639547792	2.568600864	1.512829627	0.746683718
288	0	4.329363373	2.18674398	1.897279034	2.545972132	1.559313876	0.736330882
289	0	4.64934612	2.358160896	2.122226453	2.550176339	1.645841652	0.742775287
290	0	4.893141082	2.535374283	2.312231127	2.572650527	1.774177127	0.78830016
291	0	5.101625618	2.715846155	2.464142698	2.599908741	1.926068729	0.848398227
292	0	4.974119155	2.716374636	2.455801403	2.5224275	1.970888383	0.900774532
293	0	4.853123835	2.69486601	2.443991472	2.486733732	1.989658176	0.945986411
294	0	5.052692128	2.731214327	2.434970805	2.408841161	1.934329648	0.962997574
295	0	5.241652434	2.739146241	2.429526192	2.304981561	1.838956993	0.953520436
296	0	5.371464685	2.694147921	2.455501827	2.196369967	1.69048697	0.915044987
297	0	5.574314586	2.708440556	2.523837993	2.115399488	1.587386677	0.856164375
298	0	5.709699405	2.708592407	2.556072943	2.03018319	1.492376187	0.821728212
299	0	5.516864976	2.556401011	2.534185844	2.02453904	1.481193629	0.791072053
300	0	5.237307252	2.402666581	2.482684985	2.060505089	1.498207748	0.766149583
301	0	4.865014878	2.251138098	2.315515983	2.090060202	1.47395228	0.735028464
302	0	4.291973574	2.118042535	2.149930059	2.172708306	1.420170235	0.712794633
303	0	3.121510894	1.993365012	2.010231339	2.295681456	1.404377958	0.659739425
304	0	2.926673619	1.981545661	1.934572053	2.329964558	1.390134277	0.625560329
305	0	2.895343855	1.921577095	1.850831557	2.323260278	1.360153074	0.600547173
306	0	2.891365793	1.854833153	1.859378125	2.296785024	1.400305624	0.596500025
307	0	2.867421402	1.745961453	1.824797847	2.24647241	1.452555799	0.597137496
308	0	2.80510173	1.665024308	1.739686287	2.076670833	1.448381792	0.598212013
309	0	2.718465724	1.586008886	1.605572609	1.92174592	1.40908728	0.580353071
310	0	2.622826587	1.556885145	1.504710012	1.947160576	1.429688479	0.569728509
311	0	2.549724733	1.541899279	1.422682441	1.996284735	1.429335249	0.576638697
312	0	2.496487532	1.545539762	1.372007871	2.06264692	1.436788133	0.610271449
313	0	2.439358254	1.461235849	1.351727291	2.221321991	1.502181973	0.671865991
314	0	2.365525224	1.433772239	1.337522298	2.351295099	1.589468144	0.729603717
315	0	2.299506447	1.40373495	1.293586236	2.290449367	1.588562611	0.768590236
316	0	2.221108759	1.426679563	1.224361623	2.235629131	1.610128855	0.780797813
317	0	2.168558091	1.478255835	1.175937678	2.188622982	1.637139055	0.758809761
318	0	2.137250757	1.574303966	1.121910905	2.082761092	1.611075927	0.704100206
319	0	2.086373931	1.635712276	1.072289269	2.030001115	1.553092142	0.651751948
320	0	2.101807117	1.665437903	1.046596755	2.099505568	1.539840184	0.659113427
321	0	2.172939347	1.613703822	1.058075237	2.163395445	1.469547449	0.678955702
322	0	2.248642547	1.542857502	1.059749949	2.261252893	1.442605856	0.723052448
323	0	2.366468266	1.505840022	1.09999805	2.419304236	1.46909165	0.799429112
324	0	2.541032068	1.485664036	1.149796875	2.524318529	1.531985017	0.868152744
325	0	2.65775217	1.519370336	1.189259719	2.580664195	1.582603781	0.847642347
326	0	2.719482648	1.65467157	1.1953982	2.623744062	1.659996668	0.806096658
327	0	2.75629584	1.784890815	1.20468074	2.586715532	1.635924514	0.737984678
328	0	2.739184449	1.851703717	1.184794501	2.445025462	1.556746784	0.606703485
329	0	2.641323526	1.899899227	1.175890875	2.249794289	1.43870317	0.452699983
330	0	2.527548071	1.907224082	1.166285487	2.046542463	1.288517085	0.342283154
331	0	2.431023	1.845807638	1.203106073	1.818990868	1.123429389	0.305685687
332	0	2.316931021	1.742803926	1.219562196	1.747543933	1.07562151	0.368101487
333	0	2.251101087	1.647040226	1.25433652	1.83571055	1.150106558	0.485837965
334	0	2.279669971	1.52862939	1.276606048	1.984793507	1.269294769	0.620968177
335	0	2.343153186	1.400788768	1.297244291	2.12614138	1.453609223	0.775849775
336	0	2.406342334	1.29748755	1.265030098	2.270146312	1.617585347	0.865175544
337	0	2.510994336	1.302232429	1.347115605	2.314889343	1.738517893	0.864251257
338	0	2.558747189	1.299967405	1.398008925	2.374528822	1.797565791	0.845442048
339	0	2.549146386	1.388109335	1.474420454	2.428554008	1.835669572	0.808519506
340	0	2.50741856	1.522895688	1.556335007	2.53087685	1.81079523	0.746789726
341	0	2.444855012	1.625409881	1.65646319	2.655079914	1.758285417	0.700616399
342	0	2.33364498	1.634448903	1.613502382	2.84259293	1.695549108	0.720999053
343	0	2.274145839	1.644658588	1.579113192	2.967982912	1.6306618	0.765649417
344	0	2.273684981	1.587124325	1.509182886	3.066663387	1.550106523	0.820341528
345	0	2.276689462	1.484238465	1.45084383	3.129375993	1.483786153	0.879974156
346	0	2.320667398	1.420363304	1.400166579	3.124388821	1.418930975	0.92932723
347	0	2.498560886	1.413597002	1.422905828	3.034199455	1.319775946	0.969775854
348	0	2.681562952	1.479510485	1.425594856	2.928049221	1.254496467	0.993582535
