num_scan	state	face	maze	prep_face	pre_maze	rest
36	rest	2.37E-04	1.11E-04	9.22E-05	4.84E-05	0.999511
37	rest	1.37E-04	6.87E-05	1.52E-04	1.65E-04	0.999477
38	rest	2.77E-05	2.96E-05	1.01E-05	1.42E-05	0.999918
39	rest	8.85E-05	1.08E-04	2.05E-05	8.13E-06	0.999775
40	rest	8.24E-05	3.54E-05	2.46E-05	5.19E-06	0.999852
41	rest	8.26E-05	5.16E-05	2.60E-05	6.89E-05	0.999771
42	rest	1.93E-05	3.25E-05	5.77E-06	2.72E-05	0.999915
43	rest	3.19E-05	2.49E-05	2.71E-05	1.69E-05	0.999899
44	rest	8.17E-05	9.01E-05	8.23E-05	2.11E-04	0.999535
45	rest	0.000533823	1.02E-03	4.46E-04	6.12E-04	0.997387
46	rest	2.66E-04	9.71E-04	2.74E-04	1.58E-04	0.998331
47	rest	2.29E-04	4.08E-04	2.83E-04	1.96E-04	0.998884
48	rest	0.000167376	0.000160543	1.06E-04	3.13E-05	0.999534
49	rest	9.77E-05	1.21E-04	5.36E-05	7.49E-05	0.999653
50	rest	0.000278703	0.000458904	2.01E-04	2.87E-04	0.998774
51	rest	7.34E-05	2.80E-04	4.33E-05	4.65E-05	0.999557
52	rest	1.64E-05	4.52E-05	1.05E-06	1.23E-05	0.999925
53	rest	1.86E-05	1.02E-05	1.47E-05	8.66E-07	0.999956
54	rest	1.01E-04	1.25E-04	7.47E-05	6.19E-05	0.999637
55	rest	7.88E-05	7.37E-05	6.70E-05	9.95E-06	0.999771
56	rest	3.27E-05	1.64E-05	8.53E-06	3.50E-06	0.999939
57	rest	4.35E-05	4.99E-05	1.67E-04	3.13E-05	0.999709
58	rest	1.03E-04	5.03E-05	7.99E-05	5.69E-05	0.99971
59	rest	2.63E-04	3.27E-04	2.33E-04	3.86E-04	0.998791
60	rest	1.68E-04	7.16E-05	2.85E-05	1.53E-05	0.999717
61	rest	1.31E-05	5.13E-05	1.32E-05	1.08E-05	0.999912
62	rest	2.43E-05	1.16E-05	1.26E-05	1.97E-05	0.999932
63	rest	3.98E-05	1.19E-04	3.91E-04	4.02E-05	0.999409
64	rest	5.97E-05	6.88E-05	4.68E-04	4.54E-05	0.999358
65	rest	4.80E-04	2.08E-04	1.32E-04	1.20E-04	0.99906
66	rest	4.59E-04	1.54E-04	1.55E-04	9.17E-06	0.999223
67	rest	5.62E-05	4.97E-05	1.21E-05	6.81E-06	0.999875
68	rest	1.11E-04	4.18E-05	3.72E-05	6.04E-06	0.999804
69	rest	0.000167042	1.21E-04	1.06E-04	3.99E-05	0.999565
70	rest	1.48E-04	7.40E-05	6.59E-05	1.77E-04	0.999535
71	rest	2.27E-04	8.37E-05	9.57E-05	2.34E-04	0.99936
72	rest	0.000654417	2.51E-04	1.42E-04	8.95E-05	0.998864
73	rest	3.25E-04	5.37E-05	2.20E-05	0.000131985	0.999467
74	rest	2.02E-04	9.88E-05	6.41E-05	8.38E-05	0.999551
75	rest	8.26E-05	1.14E-04	6.22E-05	2.01E-05	0.999721
76	rest	0.000322589	2.84E-04	2.11E-04	5.78E-05	0.999125
77	rest	0.000250435	0.000555242	1.35E-04	5.02E-05	0.999009
78	rest	0.000442521	0.000897641	0.000289951	0.000497658	0.997872
79	rest	1.08E-03	0.00234812	1.22E-03	5.35E-04	0.994816
80	rest	3.08E-04	7.39E-04	2.55E-04	1.45E-05	0.998683
81	rest	1.10E-04	1.86E-04	1.08E-04	3.22E-05	0.999564
82	rest	5.19E-05	9.36E-05	8.87E-05	4.98E-05	0.999716
83	rest	3.69E-05	6.02E-05	4.06E-05	2.15E-05	0.999841
84	rest	3.37E-04	9.14E-05	9.66E-05	0.000121056	0.999354
85	rest	1.20E-03	1.02E-04	4.24E-04	1.91E-04	0.998085
86	rest	0.00191918	2.90E-04	0.000239585	1.20E-04	0.997431
87	rest	1.73E-04	1.69E-05	1.65E-05	6.74E-06	0.999786
88	rest	2.49E-04	8.15E-05	2.55E-04	2.02E-04	0.999213
89	rest	2.86E-04	9.59E-05	6.46E-05	9.57E-05	0.999457
90	rest	3.54E-04	1.33E-04	3.64E-05	5.18E-05	0.999425
91	rest	5.26E-04	1.77E-04	1.49E-04	6.45E-05	0.999084
92	rest	1.79E-04	1.58E-05	6.99E-05	1.57E-05	0.99972
93	rest	1.56E-04	2.73E-05	3.55E-05	8.36E-05	0.999697
94	rest	0.000596657	1.51E-04	8.55E-05	7.85E-05	0.999089
95	rest	0.000690267	1.01E-04	9.37E-05	6.04E-05	0.999055
96	rest	2.82E-04	3.35E-05	1.25E-05	1.09E-04	0.999563
97	rest	1.15E-04	2.37E-04	1.09E-04	1.17E-04	0.999422
98	rest	1.37E-04	7.49E-05	1.21E-04	3.35E-05	0.999634
99	rest	6.51E-05	3.72E-05	1.81E-04	1.18E-05	0.999705
100	rest	2.28E-04	5.13E-05	9.79E-05	7.41E-05	0.999549
101	rest	1.50E-04	1.84E-05	2.36E-05	5.43E-05	0.999754
102	rest	5.50E-04	2.31E-04	1.75E-04	1.08E-04	0.998936
103	rest	1.50E-04	6.68E-05	4.57E-04	2.05E-04	0.999122
104	rest	2.73E-04	7.15E-05	0.000653228	1.43E-04	0.998859
105	rest	0.0012001	4.38E-04	5.89E-05	6.72E-05	0.998236
106	rest	0.000583244	1.54E-04	2.96E-04	2.57E-04	0.99871
107	rest	5.60E-04	1.37E-04	3.47E-05	1.15E-04	0.999154
108	rest	1.19E-04	4.48E-05	4.16E-05	5.71E-05	0.999738
109	rest	9.71E-05	8.08E-05	1.00E-04	8.17E-05	0.99964
110	rest	1.84E-04	8.43E-05	1.87E-05	2.28E-05	0.99969
111	rest	1.66E-04	6.09E-05	1.11E-04	6.77E-05	0.999594
112	rest	1.54E-04	2.31E-05	2.81E-05	2.98E-05	0.999765
113	rest	1.47E-04	2.60E-05	5.05E-05	1.10E-05	0.999766
114	rest	2.48E-03	1.09E-03	1.28E-03	3.18E-04	0.994838
115	rest	2.30E-03	5.88E-04	4.05E-04	3.91E-05	0.996668
116	rest	1.48E-03	1.08E-04	6.34E-05	2.99E-04	0.998049
117	rest	3.77E-04	8.00E-05	1.01E-04	5.33E-06	0.999437
118	rest	0.000336436	0.000162108	0.000639735	0.000236689	0.998625
119	rest	3.61E-04	2.73E-04	7.19E-05	3.51E-05	0.999259
120	rest	0.000174605	2.41E-04	6.71E-05	6.04E-05	0.999457
121	rest	3.98E-05	5.50E-05	1.70E-05	5.49E-05	0.999833
122	rest	1.04E-05	2.75E-05	3.10E-05	2.43E-05	0.999907
123	rest	5.67E-05	0.000119626	1.15E-04	2.27E-05	0.999686
124	rest	2.31E-05	4.96E-05	1.56E-05	7.42E-06	0.999904
125	rest	0.000149843	2.22E-04	1.22E-04	9.98E-05	0.999406
126	rest	2.82E-05	7.24E-05	2.80E-05	6.75E-05	0.999804
127	rest	1.31E-05	4.00E-05	2.10E-05	2.18E-06	0.999924
128	rest	1.23E-04	6.05E-05	4.64E-05	5.42E-05	0.999716
129	rest	2.43E-05	3.70E-05	1.07E-05	5.03E-06	0.999923
130	rest	2.99E-06	6.06E-06	2.38E-06	2.83E-06	0.999986
131	rest	8.61E-06	3.40E-05	2.83E-05	1.56E-05	0.999913
132	rest	1.27E-05	2.39E-05	1.10E-05	1.47E-05	0.999938
133	rest	5.13E-05	2.54E-05	2.54E-04	1.77E-04	0.999493
134	rest	4.37E-04	9.81E-05	8.95E-05	6.60E-05	0.99931
135	rest	7.30E-04	2.03E-04	1.13E-04	1.11E-04	0.998842
136	rest	4.36E-05	1.43E-05	1.30E-05	1.57E-05	0.999913
137	rest	2.99E-05	1.78E-05	1.33E-05	3.37E-05	0.999905
138	rest	7.85E-05	6.50E-05	4.56E-05	1.44E-04	0.999667
139	rest	3.68E-05	9.07E-06	8.29E-06	1.45E-05	0.999931
140	rest	4.68E-05	3.50E-05	1.01E-04	3.44E-05	0.999783
141	rest	8.52E-05	1.68E-05	6.56E-06	8.04E-06	0.999883
142	rest	1.77E-04	6.93E-05	7.98E-05	6.12E-05	0.999613
143	rest	3.13E-05	2.19E-05	3.54E-06	1.12E-05	0.999932
144	rest	1.39E-05	5.81E-06	9.86E-06	1.33E-05	0.999957
145	rest	1.06E-04	3.31E-05	1.22E-04	8.24E-05	0.999656
146	rest	4.11E-05	4.74E-05	5.07E-05	1.35E-05	0.999847
147	rest	7.42E-05	1.47E-04	9.10E-06	2.13E-05	0.999748
148	rest	3.70E-05	4.55E-05	9.74E-06	2.82E-05	0.99988
149	rest	2.42E-05	1.96E-05	2.18E-05	1.73E-05	0.999917
150	rest	3.64E-05	4.51E-05	1.72E-05	3.23E-05	0.999869
151	rest	3.58E-05	3.26E-05	8.12E-06	1.07E-05	0.999913
152	rest	8.80E-05	0.000111663	0.000141464	1.30E-04	0.999529
153	rest	3.31E-05	1.07E-04	2.24E-05	1.15E-05	0.999826
154	rest	7.05E-05	2.39E-04	6.86E-05	4.19E-05	0.99958
155	rest	7.35E-05	2.76E-04	1.59E-04	2.47E-05	0.999467
156	rest	3.09E-05	4.99E-05	2.25E-05	1.36E-05	0.999883
157	rest	8.55E-06	4.09E-05	1.16E-05	2.58E-06	0.999936
158	rest	5.42E-05	2.30E-05	9.96E-05	1.14E-04	0.999709
159	rest	0.000301111	3.09E-04	5.61E-05	5.51E-05	0.999278
160	rest	1.76E-04	7.13E-05	5.92E-05	4.50E-05	0.999649
161	rest	1.49E-05	2.88E-05	8.56E-06	3.90E-06	0.999944
162	rest	1.28E-05	2.25E-05	4.97E-05	2.03E-05	0.999895
163	rest	1.64E-05	1.18E-05	8.49E-06	1.10E-05	0.999952
164	rest	3.60E-05	2.89E-05	2.10E-05	1.15E-05	0.999903
165	rest	9.58E-05	4.26E-05	6.92E-06	6.32E-05	0.999791
166	rest	1.67E-04	3.99E-04	1.66E-04	6.77E-05	0.9992
167	rest	2.55E-04	1.39E-04	3.95E-04	3.87E-05	0.999172
168	rest	1.53E-04	9.43E-05	5.75E-05	2.51E-05	0.99967
169	rest	2.47E-05	5.51E-05	5.05E-05	4.56E-05	0.999824
170	rest	1.07E-05	2.17E-05	3.96E-06	1.60E-05	0.999948
171	rest	0.000144892	1.21E-04	8.36E-05	8.30E-06	0.999642
172	rest	8.38E-05	4.14E-05	4.35E-05	4.28E-05	0.999788
173	rest	1.72E-04	0.000135254	4.13E-04	1.48E-05	0.999265
174	rest	0.000399001	2.47E-04	4.76E-05	3.37E-05	0.999272
175	rest	0.000462879	0.000261523	0.000135456	2.59E-04	0.998881
176	rest	0.000224778	1.28E-04	6.45E-05	4.44E-05	0.999539
177	rest	1.71E-04	6.85E-05	8.00E-05	5.80E-05	0.999622
178	rest	0.000627775	0.000190647	0.000561769	2.45E-04	0.998375
179	rest	0.00102665	5.43E-04	1.59E-04	1.23E-05	0.998259
180	rest	9.95E-04	1.05E-04	5.31E-05	8.94E-05	0.998757
181	rest	3.74E-04	4.09E-04	3.08E-04	1.30E-04	0.998778
182	rest	2.51E-04	7.26E-05	6.19E-05	1.68E-04	0.999446
183	rest	3.84E-04	2.31E-04	1.21E-04	1.25E-04	0.999138
184	rest	1.36E-04	1.68E-04	9.03E-05	5.37E-05	0.999552
185	rest	8.72E-05	1.47E-04	9.46E-04	4.45E-05	0.998776
186	rest	7.35E-05	9.38E-05	5.58E-05	2.14E-04	0.999563
187	rest	4.10E-05	2.01E-04	1.30E-04	6.36E-05	0.999564
188	rest	1.44E-04	0.000205769	2.75E-04	7.76E-05	0.999298
189	rest	1.66E-04	1.99E-04	1.25E-04	2.22E-05	0.999487
190	rest	4.42E-05	2.41E-05	6.21E-05	4.80E-06	0.999865
191	rest	5.75E-06	6.12E-06	1.27E-05	8.59E-06	0.999967
192	rest	1.28E-04	6.11E-05	6.23E-05	2.69E-04	0.99948
193	rest	3.08E-05	9.78E-05	3.64E-05	5.44E-05	0.999781
194	rest	2.39E-05	9.64E-05	8.23E-05	5.58E-05	0.999742
195	rest	1.08E-04	1.15E-04	8.62E-05	1.85E-05	0.999672
196	rest	5.84E-05	5.82E-05	3.35E-05	2.77E-05	0.999822
197	rest	4.19E-05	4.77E-05	6.75E-05	7.47E-05	0.999768
198	rest	2.17E-05	3.87E-05	7.97E-06	7.75E-05	0.999854
199	rest	1.15E-05	2.17E-05	2.29E-05	5.12E-06	0.999939
200	rest	5.17E-05	3.66E-05	2.25E-05	2.55E-05	0.999864
201	rest	1.27E-04	0.000213219	3.88E-04	5.25E-05	0.999219
202	rest	3.09E-04	0.000148336	3.18E-04	7.48E-05	0.99915
203	rest	7.14E-04	1.28E-04	1.83E-04	1.90E-04	0.998785
204	rest	6.03E-04	8.51E-05	7.48E-05	6.60E-05	0.999171
205	rest	2.43E-04	4.95E-05	7.69E-05	7.15E-06	0.999624
206	rest	2.59E-04	1.07E-04	1.90E-04	8.07E-05	0.999364
207	rest	7.64E-05	3.67E-05	2.92E-05	3.81E-05	0.99982
208	rest	2.56E-05	2.53E-05	8.92E-06	1.64E-05	0.999924
209	rest	7.20E-06	1.25E-05	9.68E-06	3.01E-06	0.999968
210	rest	3.79E-06	2.62E-06	2.94E-06	3.08E-06	0.999988
211	rest	3.31E-05	3.49E-05	4.72E-05	3.42E-05	0.999851
212	rest	6.87E-05	3.88E-05	3.03E-05	9.59E-05	0.999766
213	rest	1.87E-05	2.70E-05	1.70E-05	1.14E-05	0.999926
214	rest	4.32E-05	8.86E-05	1.50E-04	6.31E-06	0.999712
215	rest	4.08E-05	3.54E-05	1.55E-05	2.84E-05	0.99988
216	rest	3.08E-05	3.31E-05	6.74E-06	1.52E-05	0.999914
217	rest	4.15E-05	5.83E-05	3.62E-05	1.21E-05	0.999852
218	rest	1.14E-04	9.23E-05	1.30E-04	5.46E-05	0.999609
219	rest	2.42E-05	2.72E-05	5.05E-05	8.87E-06	0.999889
220	rest	0.000447387	1.56E-04	1.05E-03	8.91E-05	0.998256
221	rest	0.000494421	0.000105584	1.80E-04	5.50E-06	0.999214
222	rest	4.68E-05	3.42E-05	4.31E-05	2.99E-05	0.999846
223	rest	8.80E-05	9.39E-05	1.18E-05	1.02E-04	0.999704
224	rest	5.91E-05	9.40E-05	3.02E-05	6.86E-05	0.999748
225	rest	1.70E-05	3.07E-05	2.58E-05	9.06E-06	0.999917
226	rest	6.54E-05	3.62E-05	1.28E-05	4.05E-05	0.999845
227	rest	4.56E-05	3.49E-05	3.36E-04	9.67E-05	0.999487
228	rest	1.77E-05	1.26E-05	5.43E-06	7.01E-06	0.999957
229	rest	9.53E-05	1.67E-04	1.08E-04	5.60E-05	0.999574
230	rest	7.71E-06	1.55E-05	4.88E-06	2.32E-06	0.99997
231	rest	6.31E-05	0.000158803	1.29E-04	9.02E-05	0.999558
232	rest	5.03E-05	5.38E-05	4.08E-05	1.75E-05	0.999838
233	rest	6.69E-05	6.92E-05	9.44E-05	2.03E-04	0.999567
234	rest	7.76E-06	6.06E-05	1.29E-05	1.86E-05	0.9999
235	rest	6.96E-05	5.66E-05	1.69E-04	4.70E-05	0.999658
236	rest	7.55E-05	4.57E-05	1.41E-04	1.91E-05	0.999719
237	rest	3.62E-05	4.19E-05	2.74E-05	5.83E-05	0.999836
238	rest	6.40E-06	3.63E-05	7.82E-05	1.22E-05	0.999867
239	rest	7.74E-05	9.99E-05	1.83E-04	2.81E-05	0.999612
240	rest	1.32E-04	0.000114759	3.52E-04	1.68E-05	0.999385
241	rest	2.18E-04	6.17E-05	1.90E-05	7.72E-05	0.999624
242	rest	3.11E-05	4.96E-05	2.15E-05	6.93E-06	0.999891
243	rest	5.71E-05	7.14E-05	4.08E-05	2.35E-05	0.999807
244	rest	1.96E-05	2.54E-05	2.76E-05	1.74E-05	0.99991
245	rest	2.27E-05	1.88E-05	3.57E-05	1.28E-05	0.99991
246	rest	2.93E-05	3.22E-05	5.50E-05	8.95E-06	0.999875
247	rest	1.13E-05	2.43E-05	1.23E-04	1.27E-05	0.999829
248	rest	1.23E-04	3.17E-05	9.88E-05	7.32E-06	0.99974
249	rest	8.06E-06	6.40E-06	7.37E-06	7.72E-06	0.99997
250	rest	1.99E-05	9.83E-06	3.33E-05	1.49E-05	0.999922
251	rest	3.62E-05	3.55E-05	5.44E-05	3.10E-04	0.999564
252	rest	6.42E-06	9.49E-06	8.23E-06	1.69E-06	0.999974
253	rest	1.56E-05	7.44E-06	1.97E-05	7.16E-06	0.99995
254	rest	9.06E-06	1.37E-05	1.37E-05	9.68E-06	0.999954
255	rest	8.62E-06	7.21E-06	8.37E-05	1.37E-05	0.999887
256	rest	1.52E-04	0.000112441	1.19E-04	1.72E-04	0.999445
257	rest	2.85E-05	1.03E-05	1.28E-05	2.91E-05	0.999919
258	rest	2.98E-05	1.08E-05	6.21E-05	1.71E-05	0.99988
259	rest	2.89E-05	2.04E-05	2.83E-05	3.67E-05	0.999886
260	rest	2.26E-05	3.91E-05	3.44E-05	1.70E-05	0.999887
261	rest	1.81E-04	0.000211601	2.40E-04	2.21E-04	0.999146
262	rest	5.34E-04	1.18E-03	1.34E-03	1.72E-04	0.996782
263	rest	6.59E-05	3.86E-04	1.63E-04	5.99E-05	0.999325
264	rest	7.21E-05	2.07E-04	9.68E-05	1.06E-04	0.999519
265	rest	6.31E-05	1.05E-04	1.33E-04	1.54E-05	0.999683
266	rest	8.73E-05	4.72E-05	5.59E-05	1.68E-04	0.999641
267	rest	2.71E-04	2.62E-04	1.78E-04	3.21E-03	0.996078
268	rest	1.60E-04	2.58E-04	8.31E-05	1.20E-05	0.999487
269	rest	1.74E-05	1.75E-05	2.42E-05	1.98E-05	0.999921
270	rest	4.87E-05	3.13E-05	5.03E-05	7.99E-05	0.99979
271	rest	0.000111087	0.000127445	1.06E-04	2.52E-05	0.99963
272	rest	3.07E-05	7.29E-05	8.15E-05	1.90E-05	0.999796
273	rest	3.54E-05	0.000138854	0.000145481	1.17E-04	0.999564
274	rest	1.55E-05	3.16E-05	2.11E-05	1.76E-05	0.999914
275	rest	8.07E-06	1.67E-05	1.32E-05	1.44E-05	0.999948
276	rest	4.99E-06	3.18E-05	2.84E-05	5.93E-05	0.999876
277	rest	6.41E-06	2.44E-05	4.06E-05	1.87E-05	0.99991
278	rest	5.65E-05	0.000140586	1.61E-04	1.05E-04	0.999537
279	rest	1.61E-04	7.44E-05	3.23E-05	2.70E-04	0.999462
280	rest	2.48E-05	3.33E-05	1.74E-05	1.29E-05	0.999912
281	rest	3.40E-05	8.33E-05	9.57E-05	6.34E-05	0.999724
282	rest	1.81E-05	2.29E-05	3.47E-06	4.26E-06	0.999951
283	rest	4.87E-05	7.66E-05	1.25E-05	3.39E-05	0.999828
284	rest	4.68E-06	2.86E-05	2.21E-06	1.61E-05	0.999948
285	rest	1.03E-04	1.38E-05	3.26E-05	1.92E-05	0.999831
286	rest	0.000219877	2.10E-04	5.17E-04	0.000915852	0.998137
287	rest	1.02E-04	6.48E-05	7.87E-05	1.93E-05	0.999736
288	rest	2.96E-05	6.80E-05	2.28E-05	2.52E-05	0.999854
289	rest	2.26E-05	3.93E-05	2.03E-05	3.62E-05	0.999882
290	rest	4.01E-05	1.29E-04	9.09E-05	2.06E-05	0.999719
291	rest	0.000240263	0.000790135	0.000267124	1.12E-04	0.99859
292	rest	1.29E-04	0.000257051	1.24E-04	2.70E-04	0.999219
293	rest	2.13E-04	1.80E-04	2.27E-05	6.40E-05	0.99952
294	rest	3.20E-04	7.53E-05	5.57E-05	4.60E-05	0.999503
295	rest	4.36E-04	0.00017669	7.66E-04	3.03E-04	0.998318
296	rest	7.23E-04	0.000391834	3.00E-04	3.43E-05	0.99855
297	rest	1.35E-04	1.07E-04	1.70E-05	1.74E-05	0.999723
298	rest	7.82E-05	1.20E-04	5.13E-05	1.46E-05	0.999736
299	rest	6.40E-05	1.14E-04	2.52E-05	7.35E-05	0.999723
300	rest	3.57E-05	5.92E-05	2.01E-05	1.20E-04	0.999765
301	rest	1.01E-05	2.66E-05	1.83E-05	1.33E-05	0.999932
302	rest	3.64E-05	5.33E-05	2.49E-05	1.08E-04	0.999777
303	rest	2.74E-05	6.05E-05	1.03E-04	5.26E-06	0.999804
304	rest	3.64E-06	9.82E-06	8.53E-06	2.50E-06	0.999976
305	rest	1.68E-05	2.25E-05	1.62E-04	1.02E-05	0.999788
306	rest	7.94E-05	5.13E-05	1.94E-04	4.16E-05	0.999634
307	rest	1.24E-04	3.35E-05	2.05E-04	2.16E-05	0.999616
308	rest	2.70E-05	1.85E-05	2.08E-05	6.31E-06	0.999927
309	rest	3.89E-05	4.34E-05	2.08E-04	2.62E-05	0.999684
310	rest	2.69E-05	1.07E-05	2.70E-05	1.47E-05	0.999921
311	rest	1.39E-04	0.000140358	5.75E-04	3.60E-04	0.998785
312	rest	3.38E-05	4.56E-05	1.23E-05	1.97E-05	0.999889
313	rest	1.56E-05	2.78E-05	3.52E-05	1.17E-05	0.99991
314	rest	2.91E-05	3.63E-05	3.31E-05	8.39E-06	0.999893
315	rest	1.06E-05	7.22E-06	2.89E-06	1.07E-05	0.999969
316	rest	2.35E-05	3.51E-05	5.66E-05	2.71E-05	0.999858
317	rest	2.13E-05	1.76E-05	1.41E-05	1.10E-04	0.999837
318	rest	2.87E-05	1.55E-05	1.92E-05	2.91E-05	0.999907
319	rest	4.56E-06	5.63E-06	1.83E-05	2.25E-06	0.999969
320	rest	5.53E-05	5.02E-05	1.33E-04	4.15E-05	0.99972
321	rest	6.39E-05	8.18E-06	1.01E-05	2.15E-06	0.999916
322	rest	1.83E-03	1.32E-04	1.24E-03	6.68E-05	0.996727
323	rest	1.46E-02	8.21E-04	5.16E-03	9.06E-04	0.978516
324	rest	2.60E-02	1.73E-03	2.63E-04	1.22E-04	0.971835
325	rest	2.67E-02	1.00E-03	7.97E-04	1.13E-04	0.97139
326	rest	3.13E-02	9.05E-04	1.17E-03	2.99E-04	0.9663
327	rest	1.47E-02	2.71E-04	3.79E-04	3.17E-06	0.98464
328	rest	1.29E-02	3.69E-04	1.88E-04	1.25E-04	0.986425
329	rest	0.0162979	0.000461426	2.70E-03	9.77E-05	0.980446
330	rest	0.0229567	0.000524471	0.00195221	0.000802968	0.973764
331	rest	4.75E-02	6.19E-04	3.58E-03	6.02E-04	0.947719
332	rest	9.28E-02	2.21E-03	7.11E-02	2.46E-03	0.83146
333	rest	3.37E-01	1.22E-03	2.43E-03	1.37E-03	0.658369
334	rest	3.49E-01	5.90E-04	8.87E-04	3.28E-04	0.649455
335	rest	3.55E-01	6.88E-04	9.29E-04	2.23E-03	0.640826
336	rest	3.47E-01	3.41E-04	6.95E-04	2.54E-04	0.651354
337	rest	3.42E-01	3.26E-04	1.61E-03	1.21E-04	0.655731
338	rest	3.31E-01	5.88E-04	0.000728611	3.75E-04	0.666987
339	rest	3.01E-01	6.85E-05	1.04E-03	5.58E-04	0.697545
340	rest	3.08E-01	7.38E-04	4.71E-04	9.57E-05	0.690794
341	rest	2.94E-01	1.38E-03	3.15E-04	1.42E-04	0.704042
342	rest	2.64E-01	0.00173893	2.13E-04	8.51E-05	0.733573
343	rest	6.76E-02	3.62E-04	5.76E-04	3.44E-04	0.931073
344	rest	1.87E-03	3.30E-05	1.25E-05	7.34E-06	0.998078
345	rest	3.70E-04	6.64E-05	1.45E-04	4.88E-05	0.99937
346	rest	4.98E-05	1.93E-05	6.60E-06	1.04E-05	0.999914
347	rest	4.13E-05	1.82E-05	2.80E-05	4.24E-06	0.999908
348	rest	1.63E-05	1.49E-05	2.28E-05	6.39E-06	0.99994
349	rest	5.07E-05	5.09E-05	8.31E-05	5.44E-05	0.999761
350	rest	6.36E-06	2.76E-05	2.90E-05	3.17E-05	0.999905
351	rest	1.73E-05	3.10E-05	1.39E-05	1.43E-05	0.999924
352	rest	1.80E-05	1.86E-05	2.29E-05	8.60E-06	0.999932
353	rest	4.62E-05	1.08E-04	1.10E-04	3.73E-05	0.999699
354	rest	1.69E-05	4.59E-05	1.56E-05	2.12E-05	0.9999
355	rest	7.54E-05	7.70E-05	1.23E-04	2.43E-05	0.999701
356	rest	2.20E-05	1.60E-05	2.70E-05	7.99E-05	0.999855
357	rest	1.91E-05	1.79E-05	2.29E-05	1.35E-05	0.999927
358	rest	9.69E-05	7.52E-05	4.44E-05	4.12E-05	0.999742
359	rest	1.33E-05	1.72E-05	1.14E-05	2.64E-05	0.999932
360	rest	8.64E-06	7.77E-06	1.51E-05	3.79E-06	0.999965
361	rest	8.76E-05	7.69E-05	0.000189222	2.13E-04	0.999434
362	rest	3.94E-05	7.55E-05	7.27E-05	1.42E-05	0.999798
363	rest	2.21E-05	2.91E-05	4.91E-05	2.28E-05	0.999877
364	rest	1.08E-05	9.06E-06	2.61E-05	2.28E-06	0.999952
365	rest	6.63E-05	2.92E-05	6.80E-05	2.70E-05	0.99981
366	rest	3.15E-05	1.76E-05	2.94E-05	8.18E-06	0.999913
367	rest	7.13E-05	6.31E-05	8.38E-05	2.03E-04	0.999579
368	rest	3.87E-05	1.15E-04	3.52E-05	3.27E-05	0.999778
369	rest	3.91E-05	3.69E-05	1.17E-05	5.10E-05	0.999861
370	rest	5.88E-05	1.17E-04	2.13E-04	3.78E-05	0.999573
