num_scan	state	face	maze	prep_face	pre_maze	rest
112	rest	0.000135736	0.000187338	0.000157028	9.12E-05	0.999429
113	rest	5.87E-05	9.85E-05	1.96E-05	2.40E-05	0.999799
114	rest	7.80E-05	8.66E-05	9.62E-05	7.19E-05	0.999667
115	rest	3.52E-05	7.62E-05	9.07E-05	4.85E-05	0.999749
116	rest	3.40E-05	9.21E-05	7.41E-05	6.39E-05	0.999736
117	rest	6.27E-05	0.000183807	0.000126641	0.000258399	0.999368
118	rest	0.000102996	0.000418589	0.000197753	0.000341615	0.998939
119	rest	5.90E-05	0.00037119	0.000150818	0.000323639	0.999095
120	rest	0.000168123	0.000570248	0.000148554	0.000210514	0.998903
121	rest	0.00013196	0.000400315	0.000349508	0.000217459	0.998901
122	rest	0.000244651	0.000257166	0.000208267	0.000113263	0.999177
123	rest	0.000342787	0.000151927	0.000212761	0.000194293	0.999098
124	rest	0.000341301	0.000138406	0.000227524	0.000102076	0.999191
125	rest	0.00019542	7.63E-05	0.00020605	7.42E-05	0.999448
126	rest	0.000203708	0.000123925	0.000159268	8.21E-05	0.999431
127	rest	5.29E-05	8.22E-05	0.000169939	3.74E-05	0.999658
128	rest	9.54E-05	5.39E-05	0.000161074	5.61E-05	0.999634
129	rest	9.83E-05	0.000232539	0.000458394	0.000152796	0.999058
130	rest	0.000186063	0.000493871	0.000283359	0.000106982	0.99893
131	rest	0.000203654	0.000397591	0.000142741	0.00014896	0.999107
132	rest	0.000107724	0.000111262	3.45E-05	4.25E-05	0.999704
133	rest	6.20E-05	6.59E-05	1.09E-05	4.33E-05	0.999818
134	rest	6.75E-05	0.000176247	5.86E-05	3.67E-05	0.999661
135	rest	3.89E-05	7.46E-05	9.89E-06	1.45E-05	0.999862
136	rest	1.85E-05	0.000135693	6.51E-05	1.90E-05	0.999762
137	rest	6.32E-05	0.000200605	0.000103227	3.87E-05	0.999594
138	rest	0.000168359	0.000145818	7.30E-05	9.02E-05	0.999523
139	rest	5.11E-05	2.13E-05	7.91E-06	4.41E-05	0.999876
140	rest	7.24E-05	6.51E-05	8.79E-05	4.63E-05	0.999728
141	rest	1.32E-05	5.43E-05	1.41E-05	6.91E-06	0.999911
142	rest	6.94E-05	3.74E-05	3.98E-05	0.000106315	0.999747
143	rest	6.18E-05	8.49E-05	8.10E-05	9.76E-05	0.999675
144	rest	1.81E-05	5.79E-05	9.87E-06	1.69E-05	0.999897
145	rest	1.76E-05	8.46E-05	4.42E-05	2.80E-05	0.999826
146	rest	9.55E-06	1.84E-05	8.63E-06	9.93E-06	0.999954
147	rest	1.86E-05	5.98E-05	3.12E-05	2.05E-05	0.99987
148	rest	4.74E-05	7.77E-05	0.000152314	3.37E-05	0.999689
149	rest	3.45E-05	2.05E-05	1.85E-05	1.50E-05	0.999911
150	rest	8.13E-05	6.26E-05	5.89E-05	0.000111545	0.999686
151	rest	7.96E-05	7.36E-05	6.16E-05	5.61E-05	0.999729
152	rest	8.35E-05	0.000150115	0.000158881	3.08E-05	0.999577
153	rest	0.000166913	0.000156484	7.91E-05	5.74E-05	0.99954
154	rest	6.94E-05	9.59E-05	6.41E-05	2.11E-05	0.99975
155	rest	9.46E-05	0.000112957	0.000103855	0.000205608	0.999483
156	rest	0.000146713	0.000264382	0.000122654	4.73E-05	0.999419
157	rest	3.92E-05	8.39E-05	3.19E-05	6.82E-05	0.999777
158	rest	6.25E-05	0.000154983	6.86E-05	5.31E-05	0.999661
159	rest	0.000109554	0.000148878	0.000137164	0.000104838	0.9995
160	rest	0.000205539	0.000208801	8.97E-05	6.13E-05	0.999435
161	rest	4.90E-05	4.45E-05	2.49E-05	2.57E-05	0.999856
162	rest	3.26E-05	6.57E-05	5.12E-05	0.000121366	0.999729
163	rest	2.40E-05	3.53E-05	1.43E-05	1.32E-05	0.999913
164	rest	0.000167053	0.000124036	8.16E-05	0.000108881	0.999518
165	rest	4.31E-05	7.29E-05	4.59E-05	5.55E-05	0.999783
166	rest	3.93E-05	5.38E-05	1.69E-05	1.64E-05	0.999874
167	rest	7.66E-05	9.56E-05	0.000100896	7.46E-05	0.999652
168	rest	7.48E-05	0.000126758	0.000155506	0.000201992	0.999441
169	rest	6.40E-05	8.81E-05	5.86E-05	8.24E-05	0.999707
170	rest	0.000290553	0.000188929	0.000397297	0.00030306	0.99882
171	rest	0.000383742	0.000332436	9.12E-05	0.000150729	0.999042
172	rest	7.66E-05	0.000126999	8.54E-05	0.000185132	0.999526
173	rest	7.22E-05	0.000192554	0.000218079	0.000106729	0.99941
174	rest	0.000274433	0.000344796	0.000372382	0.0003693	0.998639
175	rest	0.00016824	0.000396436	0.000182903	6.85E-05	0.999184
176	rest	0.000114436	0.000132443	3.24E-05	2.63E-05	0.999694
177	rest	9.39E-05	0.000147271	0.000200481	6.04E-05	0.999498
178	rest	0.000148292	0.000110377	0.000106517	6.60E-05	0.999569
179	rest	0.000164333	8.95E-05	0.000330657	2.90E-05	0.999386
180	rest	7.80E-05	3.82E-05	0.000225656	2.27E-05	0.999635
181	rest	3.08E-05	1.84E-05	5.28E-05	1.42E-05	0.999884
182	rest	4.58E-05	5.88E-05	6.32E-05	5.67E-05	0.999775
183	rest	4.75E-05	5.26E-05	0.000131651	1.63E-05	0.999752
184	rest	1.57E-05	2.53E-05	2.11E-05	1.39E-05	0.999924
185	rest	3.20E-05	3.59E-05	2.47E-05	1.47E-05	0.999893
186	rest	6.25E-05	6.05E-05	3.31E-05	3.57E-05	0.999808
187	rest	3.45E-05	0.000140953	0.000156245	0.000109337	0.999559
188	rest	5.20E-05	0.000117035	6.40E-05	6.17E-05	0.999705
189	rest	0.000130994	0.000320837	0.000113888	8.86E-05	0.999346
190	rest	4.39E-05	0.000182699	5.02E-05	0.00012065	0.999603
191	rest	5.61E-05	0.000101244	7.95E-05	4.74E-05	0.999716
192	rest	0.000139426	0.000230721	0.000357485	0.000256669	0.999016
193	rest	0.000100863	0.000128313	5.89E-05	5.51E-05	0.999657
194	rest	0.000116401	0.000123442	7.43E-05	0.000112996	0.999573
195	rest	2.96E-05	7.79E-05	6.26E-05	1.70E-05	0.999813
196	rest	1.51E-05	5.23E-05	3.32E-05	1.87E-05	0.999881
197	rest	6.79E-05	7.54E-05	7.35E-05	9.18E-05	0.999691
198	rest	5.81E-05	0.000165254	0.00015775	0.000181224	0.999438
199	rest	6.32E-05	0.000203021	0.00014031	4.37E-05	0.99955
200	rest	0.000269675	0.000476303	0.00041757	0.000443682	0.998393
201	rest	5.71E-05	0.000178548	3.81E-05	8.04E-05	0.999646
202	rest	5.15E-05	0.000162926	7.17E-05	9.21E-05	0.999622
203	rest	5.19E-05	8.32E-05	0.000118174	6.66E-05	0.99968
204	rest	2.19E-05	0.000129085	0.000100314	3.38E-05	0.999715
205	rest	3.00E-05	0.000124998	4.51E-05	7.24E-05	0.999728
206	rest	1.25E-05	6.27E-05	2.85E-05	1.27E-05	0.999884
207	rest	9.05E-05	0.000240941	7.85E-05	0.000144175	0.999446
208	rest	7.83E-05	0.000177469	3.45E-05	3.26E-05	0.999677
209	rest	2.83E-05	8.67E-05	5.52E-05	2.44E-05	0.999805
210	rest	1.94E-05	2.25E-05	1.34E-05	1.96E-05	0.999925
211	rest	4.06E-05	9.31E-05	8.85E-05	7.44E-05	0.999703
212	rest	4.50E-05	0.000148065	0.000105538	7.49E-05	0.999626
213	rest	5.87E-05	0.000414632	0.000262515	0.000189366	0.999075
214	rest	0.000353368	0.000713704	0.000403682	0.000377398	0.998152
215	rest	0.000565689	0.00115154	0.000629946	0.000653435	0.996999
216	rest	0.000108344	0.00024598	0.00013122	5.81E-05	0.999456
217	rest	9.21E-05	9.60E-05	0.000127541	8.43E-05	0.9996
218	rest	4.34E-05	8.00E-05	7.20E-05	4.71E-05	0.999758
219	rest	2.22E-05	2.83E-05	3.39E-05	1.81E-05	0.999897
220	rest	0.000102711	6.98E-05	5.08E-05	0.000173275	0.999603
221	rest	0.000200451	0.000247327	0.000116107	0.000102258	0.999334
222	rest	0.000246987	0.00028154	0.000113275	0.000212397	0.999146
223	rest	2.13E-05	9.97E-05	2.80E-05	3.06E-05	0.99982
224	rest	5.16E-05	0.00017393	0.000112875	0.000108032	0.999554
225	rest	3.25E-05	0.000135059	2.13E-05	1.79E-05	0.999793
226	rest	6.96E-05	0.000309179	3.48E-05	8.24E-05	0.999504
227	rest	1.70E-05	3.43E-05	1.48E-05	1.10E-05	0.999923
228	rest	4.16E-05	0.000118066	0.000157942	6.44E-05	0.999618
229	rest	3.35E-05	8.13E-05	0.00011665	1.22E-05	0.999756
230	rest	5.40E-05	0.000179995	0.000113509	6.10E-05	0.999592
231	rest	0.000246952	0.000475047	0.000331752	0.000466354	0.99848
232	rest	2.59E-05	0.000241048	3.17E-05	1.93E-05	0.999682
233	rest	5.88E-05	0.000145045	4.73E-05	0.000103361	0.999645
234	rest	6.01E-05	0.000209315	9.08E-05	5.20E-05	0.999588
235	rest	8.93E-05	0.000149137	0.00017985	0.000104717	0.999477
236	rest	4.88E-05	4.83E-05	2.39E-05	5.26E-05	0.999826
237	rest	3.42E-05	6.09E-05	5.23E-05	8.00E-05	0.999773
238	rest	3.09E-05	0.000103641	5.87E-05	3.82E-05	0.999769
239	rest	7.04E-05	0.000106105	7.78E-05	0.000290819	0.999455
240	rest	6.33E-05	0.000300168	8.90E-05	0.000229512	0.999318
241	rest	9.80E-06	5.27E-05	2.24E-05	3.67E-05	0.999878
242	rest	3.00E-05	0.000115278	0.000161172	0.000145449	0.999548
243	rest	0.000150178	0.000354627	0.000254944	0.000146338	0.999094
244	rest	3.62E-05	6.39E-05	7.62E-05	1.83E-05	0.999805
245	rest	3.24E-05	7.65E-05	0.000187687	5.91E-05	0.999644
246	rest	2.81E-05	6.07E-05	7.09E-05	7.55E-05	0.999765
247	rest	9.25E-05	0.000135929	0.000692739	8.65E-05	0.998992
248	rest	0.000128159	9.84E-05	0.00016793	4.90E-05	0.999556
249	rest	8.96E-05	0.000256111	0.000141012	0.000136309	0.999377
250	rest	9.92E-05	0.000193484	0.00014231	9.49E-05	0.99947
251	rest	0.000173446	0.000231145	6.81E-05	0.000190795	0.999336
252	rest	8.06E-05	0.000193402	8.83E-05	5.05E-05	0.999587
253	rest	8.52E-05	2.94E-05	1.75E-05	4.37E-05	0.999824
254	rest	0.00015471	0.000151744	0.000449241	0.000258847	0.998985
255	rest	0.000100013	0.000147761	0.000255559	6.16E-05	0.999435
256	rest	8.65E-05	0.000105573	7.42E-05	8.43E-05	0.999649
257	rest	0.000210362	0.000275765	0.000164383	0.000290107	0.999059
258	rest	0.000603702	0.00105989	0.000354445	0.00314097	0.994841
259	rest	0.00133763	0.00478927	0.000902772	0.00266082	0.99031
260	rest	0.00151381	0.00570048	0.000414701	0.00117538	0.991196
261	rest	0.000994676	0.00485024	0.000253853	0.000476992	0.993424
262	rest	0.00028737	0.00226103	6.94E-05	0.000402349	0.99698
263	rest	5.62E-05	0.000293868	2.33E-05	3.50E-05	0.999592
264	rest	6.66E-05	7.11E-05	2.22E-05	5.80E-05	0.999782
265	rest	1.91E-05	4.49E-05	4.61E-05	1.15E-05	0.999878
266	rest	3.07E-05	7.86E-05	9.06E-05	5.97E-05	0.99974
267	rest	3.44E-05	4.56E-05	0.000156379	2.40E-05	0.99974
268	rest	7.68E-06	1.48E-05	1.04E-05	1.71E-05	0.99995
269	rest	4.00E-05	2.73E-05	6.82E-05	3.74E-05	0.999827
270	rest	0.00012766	0.000176485	0.000218407	0.000194247	0.999283
271	rest	0.000402822	0.000334443	0.000236898	0.000291751	0.998734
272	rest	8.52E-05	0.000148321	3.79E-05	0.000221505	0.999507
273	rest	4.56E-05	0.000167311	0.000200889	4.37E-05	0.999542
274	rest	0.000107411	0.00020127	0.000196861	9.07E-05	0.999404
275	rest	7.74E-05	0.000325165	0.000411896	0.00010358	0.999082
276	rest	0.000356328	0.0003404	0.000366958	0.000201913	0.998734
277	rest	0.000396479	0.000526639	0.000356326	6.22E-05	0.998658
278	rest	5.34E-05	0.000145128	3.87E-05	1.41E-05	0.999749
279	rest	0.000120347	7.82E-05	0.000140051	0.000109083	0.999552
280	rest	0.000291467	0.000219757	0.000312674	0.000122288	0.999054
281	rest	0.000678936	0.00033482	0.000189864	0.000380002	0.998416
282	rest	0.000332679	0.000319225	0.000192486	0.000160446	0.998995
283	rest	0.0001433	7.64E-05	3.57E-05	5.93E-05	0.999685
284	rest	8.75E-05	5.68E-05	0.000105398	6.67E-05	0.999684
285	rest	9.54E-05	7.83E-05	8.32E-05	6.97E-05	0.999674
286	rest	0.000165079	8.54E-05	0.000127323	0.000159754	0.999462
287	rest	0.000106847	0.000148472	0.000131927	0.000155233	0.999458
288	rest	0.00022127	0.000262944	0.000171318	0.000482728	0.998862
289	rest	9.08E-05	0.000184022	3.64E-05	6.36E-05	0.999625
290	rest	1.79E-05	4.52E-05	6.88E-05	3.82E-05	0.99983
291	rest	0.000100589	0.000168093	0.00017919	0.00012208	0.99943
292	rest	4.35E-05	0.000142333	0.000173902	7.96E-05	0.999561
293	rest	3.31E-05	6.74E-05	7.31E-05	4.16E-05	0.999785
294	rest	2.62E-05	6.13E-05	2.16E-05	6.41E-05	0.999827
295	rest	8.34E-05	0.000147742	9.30E-05	8.67E-05	0.999589
296	rest	5.72E-05	0.000129475	9.98E-05	4.93E-05	0.999664
297	rest	2.62E-05	6.77E-05	1.59E-05	5.53E-05	0.999835
298	rest	0.000107054	0.00020805	0.000146318	0.000274833	0.999264
299	rest	7.96E-05	0.000352133	0.000155742	0.00020832	0.999204
300	rest	0.000133945	0.000187183	0.000286821	7.44E-05	0.999318
301	rest	0.000340584	0.000158542	0.000118589	0.000228404	0.999154
302	rest	0.000513838	0.000235022	0.000301968	0.000137846	0.998811
303	rest	0.000170655	0.000146112	0.000226077	5.74E-05	0.9994
304	rest	0.000205222	6.76E-05	0.000237414	4.73E-05	0.999442
305	rest	0.00013274	7.49E-05	0.000115316	3.75E-05	0.999639
306	rest	7.73E-05	4.10E-05	0.000119111	3.74E-05	0.999725
307	rest	2.71E-05	4.61E-05	3.10E-05	4.04E-05	0.999856
308	rest	0.0001879	0.000106357	0.000215152	0.000101093	0.999389
309	rest	0.000148395	5.92E-05	3.61E-05	7.07E-05	0.999686
310	rest	4.49E-05	0.000134289	7.26E-05	7.62E-05	0.999672
311	rest	5.07E-05	0.000124196	8.83E-05	7.66E-05	0.99966
312	rest	5.33E-06	7.70E-06	3.73E-06	5.33E-06	0.999978
313	rest	4.72E-05	5.11E-05	6.90E-05	9.18E-05	0.999741
314	rest	9.62E-06	5.48E-05	2.42E-05	6.03E-05	0.999851
315	rest	0.000113892	0.000107982	5.48E-05	1.39E-05	0.999709
316	rest	0.000173429	4.74E-05	9.91E-05	5.10E-05	0.999629
317	rest	5.12E-05	3.36E-05	2.09E-05	1.41E-05	0.99988
318	rest	2.28E-05	3.86E-05	1.55E-05	5.01E-05	0.999873
319	rest	5.85E-05	6.53E-05	3.51E-05	9.20E-05	0.999749
320	rest	2.57E-05	5.70E-05	8.93E-05	9.52E-05	0.999733
321	rest	0.000144975	0.000177759	0.000327536	0.000128833	0.999221
322	rest	6.70E-05	7.03E-05	3.63E-05	4.30E-05	0.999783
323	rest	1.02E-05	2.60E-05	1.67E-05	1.18E-05	0.999935
324	rest	2.21E-05	4.70E-05	2.62E-05	3.50E-05	0.99987
325	rest	5.15E-05	8.44E-05	0.000126201	5.92E-05	0.999679
326	rest	4.47E-05	7.73E-05	9.31E-05	3.26E-05	0.999752
327	rest	7.80E-06	1.25E-05	1.03E-05	1.24E-05	0.999957
328	rest	3.11E-05	3.48E-05	1.50E-05	1.22E-05	0.999907
329	rest	0.000134334	0.000250342	0.000623386	0.00029507	0.998697
330	rest	0.000269728	0.000222977	0.00015913	0.000115633	0.999233
331	rest	4.77E-05	0.000133715	5.52E-05	2.69E-05	0.999737
332	rest	5.63E-05	9.75E-05	6.23E-05	6.68E-05	0.999717
333	rest	1.98E-05	6.16E-05	8.75E-05	1.99E-05	0.999811
334	rest	2.22E-05	4.15E-05	6.94E-05	6.18E-06	0.999861
335	rest	4.45E-05	4.77E-05	6.88E-05	9.86E-05	0.99974
336	rest	3.86E-05	2.65E-05	5.79E-05	2.22E-05	0.999855
337	rest	0.000132103	8.59E-05	0.000142059	8.79E-05	0.999552
338	rest	4.61E-05	0.000151683	0.000205739	0.000167499	0.999429
339	rest	1.70E-05	4.03E-05	1.38E-05	3.50E-05	0.999894
340	rest	1.46E-05	7.87E-05	5.18E-05	9.15E-05	0.999763
341	rest	2.80E-05	6.97E-05	1.84E-05	2.24E-05	0.999861
342	rest	5.81E-05	0.000104062	5.23E-05	0.000108762	0.999677
343	rest	2.68E-05	5.70E-05	2.70E-05	2.90E-05	0.99986
344	rest	7.95E-05	0.000105241	2.72E-05	0.000152405	0.999636
345	rest	0.000128007	0.000312124	0.000664428	4.48E-05	0.998851
346	rest	7.63E-05	5.37E-05	1.61E-05	1.25E-05	0.999841
347	rest	4.30E-05	6.93E-05	8.92E-05	0.000148396	0.99965
348	rest	0.000106783	0.000213656	0.000593539	0.00011304	0.998973
349	rest	0.000102271	0.000200261	0.000193845	9.50E-05	0.999409
350	rest	9.64E-05	0.000279496	0.000155318	0.000116554	0.999352
351	rest	6.57E-05	0.000171442	0.000590165	5.19E-05	0.999121
352	rest	0.000125525	0.000292067	0.000394726	0.000165941	0.999022
353	rest	0.000167684	0.000265371	9.96E-05	5.88E-05	0.999408
354	rest	0.000138306	0.000100954	8.04E-05	0.000286298	0.999394
355	rest	2.88E-05	5.34E-05	3.60E-05	3.99E-05	0.999842
356	rest	4.00E-05	3.58E-05	8.30E-06	3.96E-05	0.999876
357	rest	1.40E-05	3.25E-05	4.28E-05	1.00E-05	0.999901
358	rest	1.35E-05	1.17E-05	8.05E-06	1.85E-05	0.999948
359	rest	5.83E-05	0.000138795	9.65E-05	0.000126999	0.999579
360	rest	6.81E-05	0.000283311	0.000443566	0.00019504	0.99901
361	rest	0.000176304	8.68E-05	0.000145544	4.53E-05	0.999546
362	rest	0.000213244	0.000128623	0.000149426	0.000225233	0.999283
363	rest	8.31E-05	0.000298563	8.62E-05	0.000208771	0.999323
364	rest	0.00012828	0.000406345	0.000140065	0.00032124	0.999004
365	rest	0.000210701	0.000308714	0.000102338	0.000100899	0.999277
366	rest	0.000312751	0.000537908	0.000153405	0.000267966	0.998728
367	rest	0.000182907	0.0002041	7.93E-05	2.16E-05	0.999512
368	rest	5.30E-05	6.02E-05	5.27E-05	1.81E-05	0.999816
369	rest	9.30E-05	0.000131176	0.000253236	0.000133897	0.999389
370	rest	0.00023504	0.000314064	0.000742455	0.000425605	0.998283
371	rest	0.000882419	0.000705943	0.00112058	0.00108045	0.996211
372	rest	0.00133209	0.0013885	0.000543398	0.00108274	0.995653
373	rest	0.00128673	0.00166163	0.000610461	0.00175314	0.994688
374	rest	0.000932573	0.00192766	0.000280114	0.000406133	0.996454
375	rest	0.000296895	0.000650851	8.96E-05	0.000103559	0.998859
376	rest	4.06E-05	9.73E-05	1.70E-05	3.21E-05	0.999813
377	rest	1.96E-05	2.27E-05	1.40E-05	2.51E-05	0.999919
378	rest	3.76E-05	5.20E-05	8.71E-05	3.04E-05	0.999793
379	rest	0.000448597	0.000172497	0.000422929	7.85E-05	0.998877
380	rest	4.92E-05	2.47E-05	2.29E-05	7.86E-06	0.999895
381	rest	1.09E-05	2.15E-05	1.45E-05	2.67E-06	0.99995
382	rest	9.99E-06	3.63E-05	3.28E-05	3.82E-05	0.999883
383	rest	0.000118707	0.000123826	0.000140685	0.00013013	0.999487
384	rest	8.72E-05	6.73E-05	7.36E-05	8.33E-05	0.999688
385	rest	6.06E-05	8.66E-05	5.34E-05	5.69E-05	0.999743
