num_scan	hypnogram	SW	delta	theta	alpha	sigma	beta
31	0	4.626393997	2.552188192	1.898409484	1.55808789	1.663118192	0.368851014
32	0	4.725503474	2.583354103	1.957708329	1.602705713	1.712230713	0.431335466
33	0	4.676531963	2.440940386	2.009062003	1.635879375	1.695396122	0.458112675
34	0	4.627655744	2.338391431	2.054543733	1.649988362	1.62031466	0.42730106
35	0	4.666045582	2.275310114	2.085489579	1.671904988	1.525826109	0.406498321
36	0	4.761936026	2.193633664	2.028282229	1.539347081	1.386008522	0.447889855
37	0	4.805540489	2.14458398	1.957912192	1.432000388	1.259965126	0.393147887
38	0	4.936822916	2.245047586	1.893749196	1.400971204	1.280514388	0.344726893
39	0	5.090574956	2.396036693	1.885547633	1.477185927	1.390108207	0.318057405
40	0	5.168942424	2.552897791	1.910148971	1.566813692	1.496195193	0.26807379
41	0	5.130046768	2.664812666	1.94524275	1.705212812	1.610812564	0.254373238
42	0	5.11141798	2.81851718	2.012497948	1.830826268	1.719364044	0.276575875
43	0	5.014505286	2.917452318	2.038976024	1.863811904	1.689912849	0.280732862
44	0	4.824066619	2.983841286	2.034245069	1.826975923	1.662670286	0.278871943
45	0	4.620584664	3.011285862	2.039468759	1.766457589	1.627878384	0.297875491
46	0	4.493072318	3.038524168	2.075878942	1.74082695	1.596506331	0.302919379
47	0	4.294830427	2.969674385	2.090460125	1.723317059	1.625603993	0.30760059
48	0	4.152871965	2.950975243	2.159344166	1.651095191	1.7430697	0.310754218
49	0	4.066130259	2.897289367	2.181132308	1.712385101	1.761990882	0.324026388
50	0	4.034689317	2.889573508	2.244648371	1.792565844	1.796078604	0.344170826
51	0	4.020845658	2.881825194	2.307397207	1.830468114	1.837119252	0.372034715
52	0	4.016874259	2.898233768	2.327922319	1.775541288	1.739916285	0.326586494
53	0	4.003179964	2.838774614	2.318837112	1.776803836	1.590345438	0.290187269
54	0	4.017368972	2.790668	2.392271065	1.694373973	1.517271593	0.23164774
55	0	3.991271282	2.72746469	2.435697361	1.59003904	1.467631858	0.153899594
56	0	4.010222676	2.768634346	2.470982132	1.5092472	1.419376817	0.09958541
57	0	4.051585407	2.796651803	2.533862216	1.554169171	1.497735714	0.110792208
58	0	4.094080795	2.861674588	2.580346223	1.633458158	1.591883954	0.13449072
59	0	4.07796772	2.990446751	2.572907191	1.719869744	1.671950446	0.202645692
60	0	4.076796307	3.05900308	2.479353817	1.786012547	1.661600753	0.268131518
61	0	4.00376643	3.005583787	2.415899232	1.839196968	1.655904224	0.304317896
62	0	3.918925708	2.974953022	2.342959301	1.823284701	1.606904243	0.338256226
63	0	3.828308244	2.948616022	2.283858868	1.791132922	1.55180485	0.363066526
64	0	3.860186399	2.794019566	2.171225675	1.640409651	1.408684657	0.343015819
65	0	4.000292862	2.721989173	2.192642074	1.526156673	1.371933773	0.327285796
66	0	4.12317056	2.733342398	2.12090343	1.417416921	1.28828398	0.306219682
67	0	4.251551847	2.766876317	2.053185744	1.37231848	1.270319187	0.291191291
68	0	4.36976133	2.781913317	1.997906374	1.367806576	1.282764484	0.292758063
69	0	4.400524663	2.868166427	2.116675391	1.466165323	1.491014188	0.342486114
70	0	4.271559275	2.857248091	2.156486226	1.493401491	1.587239086	0.372724945
71	0	4.16179777	2.828026197	2.260081194	1.543559914	1.694767989	0.424281487
72	0	4.022261617	2.746838397	2.337259739	1.541154362	1.759001273	0.457446892
73	0	3.857670649	2.707799542	2.430909177	1.620396865	1.821107561	0.497347186
74	0	3.811463372	2.623215993	2.394334272	1.688977858	1.71506171	0.482357698
75	0	3.868844882	2.623957105	2.384072821	1.809948867	1.723179279	0.485832185
76	0	3.888908234	2.612323747	2.345520092	1.881344933	1.715117031	0.446492848
77	0	3.948920786	2.651391366	2.326977675	1.859448707	1.735982858	0.418525374
78	0	4.032523585	2.68160038	2.297976837	1.872990821	1.765694172	0.353429617
79	0	3.985374841	2.743274234	2.331914322	1.884123002	1.886309279	0.313119258
80	0	3.975765052	2.745992564	2.356765601	1.833534421	1.871256977	0.275413852
81	0	3.94561298	2.751157886	2.377179363	1.751925051	1.913078156	0.292639866
82	0	3.818232358	2.759485494	2.403570846	1.787003673	1.98091249	0.331249245
83	0	3.632092918	2.690439324	2.353991835	1.691801505	1.988730973	0.374864701
84	0	3.506554673	2.600839456	2.299310153	1.592451862	1.967621262	0.419694739
85	0	3.37982353	2.541251698	2.223188305	1.479451581	1.976084988	0.432912679
86	0	3.30243647	2.498297839	2.135269075	1.438239186	1.935497839	0.420178869
87	0	3.332188456	2.46074354	2.030789172	1.384752857	1.824182977	0.390906482
88	0	3.360190316	2.491659365	1.991911911	1.361571518	1.737779682	0.354665451
89	0	3.400777839	2.586703769	1.982606932	1.329436859	1.655750278	0.323801526
90	0	3.387634538	2.659138458	2.015219043	1.341841434	1.601412484	0.315579607
91	0	3.355780114	2.741535438	2.087306228	1.355643003	1.519538155	0.288016956
92	0	3.345812869	2.767530679	2.11458385	1.376198785	1.427104332	0.208219602
93	0	3.301474781	2.783191954	2.144241358	1.393416151	1.349368561	0.158529423
94	0	3.273767002	2.717387646	2.131457566	1.416550034	1.302581151	0.106057682
95	0	3.744605029	2.697065937	2.105574338	1.463862772	1.265703494	0.070173657
96	0	4.15686945	2.617694761	2.066749511	1.438806173	1.277264516	0.117969709
97	0	4.46297939	2.580551613	2.086441935	1.512949734	1.373730097	0.230949719
98	0	4.723726542	2.574751599	2.107936372	1.583421192	1.460504666	0.312882388
99	0	4.953383158	2.628043588	2.186656387	1.67882104	1.550632648	0.394301918
100	0	4.947878599	2.611148494	2.262946828	1.731862109	1.616221696	0.448212664
101	0	4.8721028	2.661848504	2.316054356	1.842108994	1.708024642	0.423324919
102	0	4.741226013	2.661654547	2.316729935	1.824464098	1.734692866	0.345862188
103	0	4.570633589	2.639984675	2.312505336	1.822806794	1.776970879	0.290830241
104	0	4.290139403	2.617895564	2.275324868	1.761032819	1.758226005	0.22852422
105	0	4.117849445	2.634640551	2.237861965	1.715678278	1.729403322	0.164207828
106	0	3.957868625	2.619167203	2.191766788	1.634469796	1.603119577	0.169903403
107	0	3.846790489	2.6356569	2.17907222	1.643046626	1.506563183	0.225867343
108	0	3.881652552	2.648166318	2.200105367	1.618749343	1.362489384	0.236234432
109	0	3.931137822	2.628574195	2.185669076	1.655418246	1.258713134	0.229796611
110	0	4.029127051	2.566299616	2.136677576	1.688844753	1.18223891	0.229322647
111	0	4.221247175	2.491303138	2.119309663	1.671880762	1.200864352	0.205311339
112	0	4.396314507	2.425291878	2.109560874	1.626586064	1.203595526	0.156120498
113	0	4.386818504	2.36724239	2.03317424	1.573197171	1.180657536	0.12414478
114	0	4.39671752	2.383859749	2.062962471	1.525646875	1.169632433	0.138813218
115	0	4.414295824	2.520094644	2.153454016	1.480747418	1.218666853	0.181379145
116	0	4.352524898	2.658764483	2.227832855	1.478522435	1.279838503	0.242230585
117	0	4.24221838	2.760712125	2.264141711	1.511880482	1.381410616	0.310282023
118	0	4.203441586	2.834699501	2.315520879	1.555194409	1.4818038	0.347013627
119	0	4.153617385	2.848449339	2.272142258	1.511874255	1.562462911	0.337320279
120	0	4.004092109	2.758161678	2.167176398	1.426771032	1.574875401	0.320587844
121	0	3.774967828	2.634132323	2.025202269	1.362004042	1.54547565	0.249305828
122	0	3.709003503	2.590855852	1.965826592	1.27367199	1.535903176	0.205952231
123	0	3.73047386	2.593893423	1.928358082	1.195250559	1.56615797	0.221176088
124	0	3.819943639	2.721654343	1.974705913	1.222703134	1.617721577	0.283222698
125	1	4.093176926	2.859157416	2.041384777	1.286163057	1.637474121	0.29591922
126	1	4.364059673	2.987469081	2.114053787	1.330079769	1.685721123	0.34897106
127	1	4.470953125	3.012232765	2.078504976	1.360015227	1.617746903	0.348502599
128	1	4.537368136	3.01702385	2.051440397	1.373802322	1.588436062	0.341637708
129	1	4.607744916	2.896565921	1.984300998	1.379055102	1.506287283	0.272095373
130	1	4.544067655	2.787077433	1.936888323	1.458214382	1.472469218	0.239315197
131	1	4.474462183	2.67847724	1.916745275	1.538126885	1.437889711	0.22313172
132	1	4.404453575	2.617936563	1.959306279	1.62943276	1.531798661	0.244339103
133	1	4.328398393	2.501127835	1.930925534	1.712842031	1.460070941	0.208319642
134	1	4.085718998	2.435096824	1.920948448	1.757789417	1.490394672	0.244132878
135	1	3.952542126	2.333348025	1.882557931	1.751076811	1.555319639	0.260146984
136	1	3.785070372	2.154469778	1.799481448	1.753007441	1.619511293	0.24413022
137	1	3.710716693	1.942356877	1.680661207	1.743104809	1.610937232	0.20313102
138	1	3.730723587	1.920115158	1.64529897	1.763857101	1.710074334	0.224506969
139	1	3.98493045	2.079194689	1.733873031	1.703760517	1.701702242	0.203596885
140	1	4.119283561	2.269587877	1.840645179	1.769297663	1.629495048	0.190950381
141	1	4.245583547	2.474395191	1.965922352	1.804960007	1.528734131	0.195626337
142	1	4.414433373	2.712673001	2.145616555	1.852415926	1.465879675	0.21821843
143	1	4.531254473	2.862783058	2.332149069	1.758186145	1.352739451	0.212953285
144	1	4.561893863	2.880160721	2.366243359	1.826295288	1.290773275	0.20320651
145	1	4.60397604	2.869015469	2.382225234	1.782912285	1.267536342	0.185961897
146	1	4.639276824	2.856729094	2.385779471	1.741488523	1.272824005	0.166156997
147	1	4.544212881	2.717805377	2.304825975	1.666477884	1.286416296	0.137029299
148	1	4.400814059	2.499755687	2.110705756	1.650673548	1.289044771	0.089645997
149	1	4.277955506	2.338080979	1.974149955	1.551576026	1.285061971	0.069887958
150	1	4.177692764	2.153681113	1.850936603	1.421046018	1.270539529	0.063448578
151	1	4.061908804	1.920692859	1.731959887	1.291854666	1.229583785	0.037358016
152	1	4.12669197	1.929096761	1.685262614	1.174345549	1.135051897	0.02658309
153	1	4.216357545	2.095180034	1.734532551	1.209675434	1.050414356	0.044940307
154	1	4.324984354	2.34367106	1.860747046	1.328214486	1.038389004	0.059376063
155	1	4.418720802	2.571781096	1.965402344	1.421595635	1.047576163	0.072705077
156	1	4.50682042	2.776781376	2.065864213	1.533206814	1.144833871	0.136257004
157	1	4.464269753	2.888040089	2.1820382	1.66255956	1.296345186	0.192395078
158	1	4.405258783	2.930606916	2.279841408	1.756925133	1.438654547	0.213674637
159	1	4.381862194	2.904749269	2.284186828	1.755226238	1.509182851	0.217457224
160	1	4.358903238	2.861877411	2.28313157	1.792843408	1.57712713	0.236103802
161	1	4.340932168	2.772149747	2.261827031	1.788090782	1.553231056	0.208102532
162	1	4.400226735	2.657693749	2.187546707	1.753864759	1.484171747	0.151748467
163	1	4.516592456	2.570146083	2.076388128	1.691226337	1.39772478	0.139192496
164	1	4.470829706	2.461243795	2.057425043	1.689484022	1.432531739	0.133932313
165	1	4.371058393	2.408231439	2.06578218	1.697936575	1.498559925	0.104611422
166	1	4.251012723	2.437942617	2.091508361	1.716385891	1.620810522	0.078121364
167	1	4.149910783	2.585867043	2.224160893	1.766721609	1.759347062	0.109738268
168	1	3.949532384	2.75600437	2.353376817	1.827880142	1.871360483	0.110019562
169	1	3.893907815	2.939287435	2.403663312	1.854898748	1.847095491	0.129228328
170	1	3.840670826	3.023052255	2.428469562	1.824509845	1.789579857	0.178016714
171	1	3.796993737	3.05548011	2.444978011	1.801321308	1.710462322	0.243908568
172	1	3.712194063	3.005121742	2.315040943	1.692986636	1.577923316	0.251687622
173	1	3.576455584	2.875780516	2.163493232	1.566968868	1.442778235	0.261957587
174	1	3.53169484	2.767505104	2.113853473	1.430333084	1.455596756	0.278487654
175	1	3.589238944	2.690948622	2.045091245	1.289806556	1.435363708	0.240791846
176	1	3.666481967	2.647915837	1.997801069	1.211896618	1.467097857	0.219570846
177	1	3.953313349	2.717793251	2.120466994	1.28351444	1.550527814	0.260180363
178	1	4.212711615	2.837279921	2.248936545	1.392614252	1.621338426	0.318829819
179	1	4.396647692	2.819505379	2.255405172	1.524792606	1.648873681	0.345687629
180	1	4.592351392	2.876816755	2.352384509	1.704059541	1.794241231	0.403209515
181	1	4.803716823	2.989348246	2.435864933	1.800489982	1.879619665	0.417586824
182	1	4.823914237	2.994702404	2.44340542	1.828283141	1.931873919	0.380564063
183	1	4.847784218	2.991080619	2.44353106	1.849775499	1.995636008	0.328773245
184	1	4.815050271	3.040573301	2.472141837	1.857594645	2.006489998	0.271138331
185	1	4.691760262	3.022815714	2.431142231	1.845869336	1.886140605	0.220927954
186	1	4.41913781	2.874872011	2.361866632	1.826573934	1.755297695	0.188842807
187	1	4.265892165	2.788330756	2.323106466	1.840359807	1.637466254	0.170418397
188	1	4.183113895	2.692275212	2.290133763	1.821616371	1.472927072	0.142766558
189	1	4.199465427	2.636252575	2.293011252	1.805351494	1.38492014	0.154717452
190	1	4.279077231	2.528208806	2.238377114	1.68402069	1.362166964	0.126515647
191	1	4.399136157	2.52380728	2.202328626	1.564102141	1.344390315	0.100683411
192	1	4.432464087	2.488172054	2.193963846	1.427455378	1.268535328	0.084022409
193	1	4.393182646	2.49417057	2.240892765	1.358175291	1.284556707	0.11525293
194	1	4.321393486	2.392473648	2.215914498	1.207305532	1.265251445	0.082870509
195	1	4.260553002	2.461201389	2.298432984	1.282369502	1.320787155	0.110599749
196	1	4.209505721	2.493237467	2.371134057	1.37015166	1.380539338	0.145928266
197	1	4.206661658	2.533697009	2.391601699	1.443702704	1.474487288	0.182737035
198	1	4.178098719	2.510756054	2.29891523	1.434580843	1.525133693	0.195779167
199	1	4.486362852	2.634590964	2.24644335	1.573313248	1.646614767	0.284446817
200	1	4.714119247	2.678010885	2.161948547	1.631591879	1.777491804	0.344504566
201	1	5.007396504	2.749806206	2.084490939	1.679223724	1.904088776	0.389611792
202	1	5.29966951	2.821071385	2.064819484	1.723076944	2.015875265	0.429338928
203	1	5.354505641	2.907221474	2.102727793	1.785948249	2.055276074	0.419827649
204	1	5.533451841	2.928027367	2.150780753	1.726278405	2.02552914	0.376482188
205	1	5.481373037	2.898317465	2.161383222	1.652848217	1.946253531	0.303843456
206	1	5.571925429	2.85660487	2.163783103	1.582285599	1.862851235	0.255613865
207	1	5.557288251	2.806738451	2.128081959	1.526218639	1.748574981	0.221531121
208	1	5.576305822	2.762274668	2.143820801	1.488152032	1.729409156	0.261687324
209	1	5.331917547	2.629955848	2.091696222	1.513044554	1.707155945	0.247756298
210	1	5.257248801	2.52158549	2.025001823	1.512114821	1.665069765	0.240185085
211	1	4.93888859	2.465902794	1.992227322	1.570940826	1.61491972	0.215629198
212	1	4.628174673	2.505503128	2.036057594	1.674286086	1.639144089	0.199246434
213	1	4.555407397	2.578151685	2.024389583	1.747737273	1.624032364	0.167060981
214	1	4.547250137	2.724497943	2.080794461	1.79425338	1.661202373	0.191413433
215	1	4.65434064	2.886447133	2.23208226	1.886372287	1.742024367	0.268995761
216	1	4.494125693	2.93638804	2.300349865	1.871675299	1.775463738	0.321728549
217	1	4.258246355	2.860779384	2.281396605	1.74423015	1.721723525	0.323228079
218	1	3.980810469	2.737365846	2.305714188	1.62998233	1.675757848	0.303652379
219	1	3.606036114	2.596447917	2.307180463	1.550567484	1.596508204	0.277987203
220	1	3.153835928	2.384640832	2.194059967	1.386415884	1.456371081	0.172580667
221	1	3.149820577	2.222859684	2.126628612	1.299648809	1.35261629	0.073544734
222	1	3.215163342	2.173265422	2.10157746	1.305200551	1.297332963	0.015616887
223	1	3.290012588	2.069436445	1.987345416	1.221822344	1.142883831	-0.065730857
224	1	3.414806608	1.98437797	1.865259357	1.069165449	1.020048596	-0.156646107
225	1	3.42473952	1.938555116	1.866397624	1.065346084	1.071022336	-0.120047996
226	1	3.467046738	1.947396419	1.867726799	1.108199357	1.165769748	-0.069455556
227	1	3.51193979	2.008971919	1.874828214	1.145863108	1.261087612	-0.0298306
228	1	3.753183895	2.333935435	1.9761691	1.289366006	1.487831736	0.088846781
229	1	3.916580258	2.56331218	2.082541515	1.443703345	1.669553107	0.219842152
230	1	4.043871877	2.738051048	2.097592686	1.49595426	1.715224918	0.247495045
231	1	4.13999609	2.86323084	2.088385356	1.527307375	1.721362155	0.25303117
232	1	4.239410643	2.942058217	2.076415417	1.561593562	1.713084384	0.253100258
233	1	4.094829165	2.821454867	2.010328245	1.554217127	1.621826498	0.217690958
234	1	4.045456792	2.706241246	1.941112907	1.567284776	1.506840139	0.15299775
235	1	4.111960744	2.664905236	1.925567241	1.591015288	1.473403261	0.150701069
236	1	4.273017453	2.704364908	1.980800621	1.617365324	1.472043174	0.20208291
237	1	4.404260295	2.774213572	2.045114376	1.639874718	1.486102458	0.259019955
238	1	4.607540531	2.934114375	2.142212401	1.712648664	1.517142278	0.292066961
239	1	4.776795858	3.092530709	2.24604457	1.786828322	1.558053932	0.36127101
240	1	4.89343386	3.137208082	2.335688173	1.864465054	1.550905597	0.411545794
241	1	4.970740062	3.136117483	2.358923462	1.932533526	1.564853732	0.395532381
242	1	5.031407726	3.116342336	2.369944258	1.884401375	1.582824941	0.378088413
243	1	5.089761471	3.108971706	2.342976413	1.919050266	1.597704551	0.371231567
244	1	5.039804635	3.012116279	2.25991963	1.872421015	1.60914643	0.292727892
245	1	4.924720834	2.956953061	2.188622482	1.823125257	1.685995962	0.205012443
246	1	4.684829056	2.81444562	2.090260158	1.716505674	1.654358278	0.146932724
247	1	4.383533903	2.661131188	1.986625003	1.736093345	1.609691363	0.082188135
248	1	3.947825182	2.42575601	1.903690674	1.62577832	1.564966876	-0.012285168
249	1	3.591673602	2.270308142	1.898044546	1.589337152	1.530101401	-0.045138514
250	1	3.419989998	2.215844045	1.880866101	1.624798345	1.460766177	-0.044272079
251	1	3.531779625	2.302772276	1.925856635	1.699343332	1.466492774	-0.047192324
252	1	3.709627926	2.372665172	1.965472924	1.784720606	1.471532559	-0.0534401
253	1	3.842956401	2.446521236	2.006501044	1.801216387	1.512651909	-0.00747979
254	1	3.937746711	2.486100072	2.01126136	1.814967337	1.517100685	0.030390533
255	1	4.042595512	2.497670708	2.068951323	1.737140489	1.518652292	0.052975932
256	1	4.522746345	2.528614272	2.115485749	1.657715692	1.532225894	0.076730741
257	1	4.833121776	2.646858409	2.231097832	1.582638652	1.617893264	0.136888203
258	1	5.074451005	2.768155736	2.329109507	1.594749333	1.641795054	0.184632864
259	1	5.262201534	2.887806025	2.42082316	1.595895916	1.683851379	0.232858943
260	1	5.381315338	2.869535552	2.375789361	1.573221806	1.655039473	0.22887557
261	1	5.21577133	2.835143945	2.336822549	1.55106257	1.615747509	0.242906135
262	1	4.984698068	2.67552575	2.169464886	1.489040883	1.442378785	0.199681739
263	1	4.685787765	2.467232598	1.956014478	1.336502046	1.278024436	0.134946287
264	1	4.378547642	2.171770694	1.667172733	1.190013977	1.074104137	0.042396678
265	1	4.017134951	2.042240556	1.574669106	1.208806327	1.090633629	0.034500266
266	1	4.077887599	1.943731719	1.545806405	1.252392455	1.159296436	0.008891312
267	1	4.198699918	2.009736115	1.667872664	1.331970819	1.314721477	0.034796457
268	1	4.291012818	2.106296238	1.841362893	1.435378714	1.459823917	0.065365225
269	1	4.148005523	2.223487165	2.019345462	1.484391776	1.587224599	0.116316704
270	1	3.997526955	2.271436069	2.102666349	1.408467845	1.537777035	0.086979336
271	1	3.825935469	2.262252952	2.088659978	1.312277193	1.427583466	0.04888864
272	1	3.626117813	2.246483701	2.078401799	1.275397752	1.350238235	0.00722372
273	1	3.369900504	2.216886101	2.010095661	1.270768418	1.252380689	-0.028280522
274	1	3.388088944	2.29344673	2.005760226	1.408197268	1.184183969	-0.007503471
275	1	3.426848444	2.406035986	2.026324958	1.593396038	1.242144293	0.067118479
276	1	3.489081581	2.524462986	2.107180599	1.735477419	1.3238429	0.148814314
277	1	3.486904414	2.545460693	2.103097876	1.74501767	1.265469787	0.184377021
278	1	3.504666056	2.590656279	2.132661323	1.748145612	1.212103123	0.211206051
279	1	3.548585086	2.525961261	2.049755114	1.621971924	1.079576115	0.144356261
280	1	3.567999348	2.484554317	2.020390349	1.490293639	0.954571916	0.06654687
281	1	3.578385485	2.465183106	1.986948864	1.384849223	0.86047404	-0.016286536
282	1	3.607684322	2.519488707	2.036421184	1.390626888	0.957516656	-0.058237332
283	1	3.657590823	2.538498828	2.082750623	1.425230856	1.088630419	-0.029111494
284	1	3.58708834	2.529715429	2.113481159	1.488491246	1.256546736	0.046099031
285	1	3.466638367	2.430152526	2.062372693	1.499316523	1.352399517	0.10774843
286	1	3.325537461	2.281002049	1.983229887	1.446561445	1.393785405	0.154726151
287	1	3.182988289	2.07063218	1.858196932	1.36016035	1.335415913	0.173895972
288	1	2.947552165	1.849076848	1.712214178	1.225627396	1.237429498	0.129779178
289	1	2.837479375	1.697923412	1.622840528	1.151436412	1.104227263	0.07730269
290	1	2.907287004	1.674652362	1.553943391	1.089203637	1.009332643	0.0174927
291	1	3.035065724	1.924443261	1.624092189	1.152265628	1.053565565	0.031673726
292	1	3.242779171	2.163345485	1.715369957	1.220746099	1.173427481	0.059296393
293	1	3.455238691	2.311529603	1.74139667	1.242520771	1.243284088	0.064236379
294	1	3.619680542	2.439284303	1.768582697	1.214188366	1.313614639	0.085531214
295	1	3.668954189	2.543259126	1.836335165	1.241702563	1.388766005	0.130051756
296	1	3.763701118	2.448502796	1.755157164	1.169192757	1.348236754	0.068326254
297	1	3.839355751	2.443610148	1.756637134	1.180900443	1.302857751	0.036296715
298	1	3.880742626	2.477756988	1.80410357	1.232661641	1.292336852	0.046345884
299	1	4.040003341	2.547875299	1.893334429	1.378966381	1.320367263	0.081326601
300	1	4.275700989	2.639975547	1.995719959	1.466722066	1.344099476	0.112150752
301	1	4.399387272	2.785588784	2.172808514	1.594530538	1.405745363	0.196481543
302	1	4.469281446	2.778088032	2.228155606	1.621539657	1.453792473	0.234433477
303	1	4.602540307	2.826134895	2.319666521	1.660750879	1.518810947	0.264245738
304	1	4.614453537	2.860191022	2.378989997	1.626837894	1.557587642	0.249446446
305	1	4.6055106	2.895000038	2.418375383	1.622454175	1.581975433	0.247194848
306	1	4.633021443	2.904749782	2.374726235	1.553489801	1.580200393	0.217369126
307	1	4.673381547	2.985233635	2.412130161	1.5280236	1.61716113	0.239271091
308	1	4.648457098	2.981269887	2.419927642	1.499196612	1.697222987	0.270458853
309	1	4.691157932	2.958770177	2.418190929	1.463116901	1.741706171	0.310132867
310	1	4.673535188	2.879627241	2.388655242	1.450527937	1.795038646	0.304565706
311	1	4.643943988	2.81683175	2.407576708	1.497365183	1.855185092	0.306041063
312	1	4.617006413	2.73451101	2.341033859	1.548361382	1.86558515	0.24690859
313	1	4.597540847	2.703053699	2.294913504	1.61014752	1.79197131	0.224079489
314	1	4.704179991	2.671325692	2.271917543	1.678662611	1.740207892	0.201986677
315	1	4.856676709	2.659567974	2.263571889	1.635486638	1.633594433	0.19700786
316	1	4.979396538	2.647649913	2.258693813	1.562947665	1.533426975	0.192607804
317	1	5.093458317	2.620547557	2.294063079	1.457041109	1.447945667	0.221009702
318	1	5.171333224	2.501945989	2.216824588	1.25896557	1.339482564	0.140720463
319	1	5.050664096	2.403190447	2.145855199	1.081298285	1.230916846	0.100898109
320	1	4.88669089	2.319792272	2.094825395	1.049238281	1.200421273	0.072032598
321	1	4.713969869	2.326896145	2.086884204	1.103746211	1.205718838	0.078862244
322	1	4.487133194	2.382067141	2.099866599	1.256821742	1.25564094	0.118775215
323	1	4.273165872	2.507632266	2.199586403	1.442756891	1.382219942	0.225934431
324	1	4.303572657	2.628007634	2.244911988	1.587861171	1.517423421	0.288278702
325	1	4.229635226	2.731234181	2.255208568	1.666406696	1.605720545	0.338070784
326	1	4.098847788	2.701388221	2.183318999	1.67879575	1.624369981	0.349928756
327	1	3.957228427	2.675687092	2.102450603	1.613631521	1.602464998	0.32714533
328	1	3.863258942	2.668120612	2.017750892	1.54356865	1.560906878	0.295126873
329	1	3.731482996	2.604673517	1.955221968	1.405884519	1.416214572	0.287437247
330	1	3.911449112	2.600519154	1.940851716	1.326315906	1.303227049	0.292828837
331	1	4.186815405	2.718620594	1.988760482	1.339765697	1.2747106	0.341758045
332	1	4.445580574	2.825467257	2.025012835	1.427731104	1.307270795	0.308571351
333	1	4.579588864	2.902518852	2.054004184	1.502393174	1.345554999	0.275319978
334	1	4.680388556	2.991293268	2.05544698	1.645980713	1.517009741	0.309129001
335	1	4.674798213	3.026079794	2.05160848	1.733076134	1.63817994	0.349617349
336	1	4.559214097	2.997677308	2.026977512	1.758790287	1.697692416	0.347695017
337	1	4.347118046	2.876263181	1.930326506	1.716587354	1.69860291	0.377918075
338	1	4.13494562	2.727614984	1.822645374	1.679632215	1.70301208	0.393852981
339	1	4.01206364	2.569590957	1.776063726	1.597566099	1.618726002	0.355238515
340	1	4.154733332	2.390637819	1.696556096	1.544156259	1.599050573	0.288362848
341	1	4.370571235	2.235738097	1.627532256	1.496794066	1.590668403	0.215334126
342	1	4.582935065	2.288802741	1.729484373	1.516134092	1.619640052	0.233954982
343	1	4.73953607	2.377668276	1.837145828	1.533076458	1.641139712	0.266873575
344	1	4.811589135	2.446110477	1.878544088	1.547322109	1.667987385	0.239285841
345	1	4.718330634	2.544440536	1.916140389	1.545638146	1.548266747	0.216405787
346	1	4.633245682	2.675018072	1.989629492	1.597255045	1.454100745	0.225178163
347	1	4.584266842	2.724297365	1.973221378	1.636379002	1.40149036	0.203403704
348	1	4.684293544	2.812586285	2.004156924	1.716343264	1.46747102	0.224289608
