num_scan	hypnogram	SW	delta	theta	alpha	sigma	beta
41	0	2.412343117	2.236185935	2.428223316	3.352909245	1.181860032	-0.464948389
42	0	2.470360688	2.263508529	2.382694131	3.309274562	1.16330234	-0.510197061
43	0	2.52943825	2.290926419	2.356473324	3.268940379	1.160000827	-0.533194909
44	0	2.601772253	2.256509561	2.304189751	3.193976149	1.108821532	-0.543527752
45	0	2.606373404	2.214237465	2.285944527	3.164717419	1.130584814	-0.520384702
46	0	2.575163873	2.176491267	2.291824381	3.135745072	1.185574665	-0.488791704
47	0	2.574359339	2.061979441	2.311727776	3.226493555	1.254506278	-0.444492304
48	0	2.654938191	1.962082542	2.353158953	3.266559349	1.301992065	-0.419876485
49	0	2.723463542	1.995752356	2.439314773	3.340667034	1.364414917	-0.376819365
50	0	2.832494886	2.016996682	2.517863295	3.351084482	1.340847473	-0.373289254
51	0	2.935118929	2.15093805	2.607193921	3.373659559	1.315191237	-0.348233973
52	0	2.986598609	2.305070604	2.68646144	3.287772476	1.221047531	-0.361588654
53	0	2.970409842	2.403724251	2.69675567	3.23624485	1.123678564	-0.362493099
54	0	2.926787122	2.425275129	2.663224277	3.190552833	1.012838395	-0.376963708
55	0	2.894079969	2.478613219	2.645311153	3.177081131	0.950831574	-0.347850827
56	0	2.832976321	2.398449146	2.590844575	3.094260787	0.852368714	-0.350358765
57	0	2.795557956	2.323570448	2.602250519	3.118318234	0.846924986	-0.297301563
58	0	2.748470339	2.268161252	2.667627213	3.148763215	0.862543751	-0.345827718
59	0	2.731291642	2.222153113	2.765800176	3.180087251	0.905519146	-0.401463223
60	0	2.651481888	2.145459208	2.811168777	3.203618466	0.939858919	-0.481063677
61	0	2.621911023	2.134038327	2.859371838	3.276656614	0.99780321	-0.553529517
62	0	2.610660717	2.14226122	2.787719945	3.284295283	0.983316126	-0.563272334
63	0	2.636281421	2.106690784	2.669636985	3.299811098	0.945771858	-0.472777504
64	0	2.644521907	2.09242696	2.500633027	3.274820797	0.855722465	-0.396365064
65	0	2.667223149	2.103672559	2.355305245	3.284682413	0.776824538	-0.33227002
66	0	2.648017846	2.121356272	2.173738987	3.300952583	0.69756769	-0.282698037
67	0	2.57472759	2.074096008	2.085118756	3.191248941	0.710705971	-0.310629588
68	0	2.559697231	2.082500598	2.03358177	3.236391773	0.728349087	-0.358961145
69	0	2.630048152	2.124762421	1.985385357	3.282391885	0.827039038	-0.410886337
70	0	2.732267557	2.106524505	1.924974731	3.295746079	0.925694981	-0.45389049
71	0	2.906289158	2.134726549	1.922230564	3.133628601	1.024625248	-0.477955931
72	0	3.12394032	2.197891628	1.976034888	3.298629193	1.069985766	-0.534319128
73	0	3.231580064	2.227826109	2.057863663	3.269245586	1.122829915	-0.56024162
74	0	3.293418492	2.262357963	2.216743818	3.29595323	1.112715033	-0.567328242
75	0	3.332113705	2.32540097	2.355706077	3.315366462	1.120657756	-0.572091814
76	0	3.342464997	2.339035498	2.482440855	3.458246751	1.112232617	-0.596560475
77	0	3.299826911	2.379855374	2.615246335	3.466038919	1.130632302	-0.573753489
78	0	3.312949801	2.423373874	2.71577205	3.342176937	1.145905685	-0.513635835
79	0	3.289038308	2.369569255	2.754214662	3.331061109	1.223946424	-0.474524611
80	0	3.270156661	2.305883889	2.778873532	3.300143526	1.229489197	-0.432381667
81	0	3.196273238	2.234962088	2.751159967	3.251508081	1.246843852	-0.36596946
82	0	3.094955942	2.077771824	2.617317872	3.193231386	1.258172631	-0.337872047
83	0	2.919630307	1.916764617	2.457804272	3.253921179	1.271532009	-0.352352309
84	0	2.74804632	1.867318159	2.282086385	3.1612733	1.201911342	-0.348301114
85	0	2.53177064	1.80714057	2.088095349	3.110045488	1.191327007	-0.365670487
86	0	2.334266531	1.756559813	1.93744374	3.063331867	1.172282463	-0.418897252
87	0	2.216036833	1.785982295	1.929889115	3.005182307	1.155642271	-0.458958573
88	0	2.155063903	1.769795944	1.94290773	3.012579531	1.117763417	-0.496502934
89	0	2.139405957	1.728773592	1.98394515	2.983688752	1.153572582	-0.558055676
90	0	2.12416479	1.699351177	2.052103509	2.886988409	1.150326533	-0.597235737
91	0	2.189447886	1.708916032	2.161780119	2.85411713	1.145738452	-0.59467133
92	0	2.198679403	1.671514962	2.228471109	2.842137563	1.119148688	-0.558675741
93	0	2.21421192	1.6570126	2.322565855	2.863583943	1.108473769	-0.478856569
94	0	2.24452056	1.659419939	2.390789436	2.888957966	1.063874119	-0.390428441
95	0	2.316858825	1.708715986	2.433351272	2.981441823	1.070517666	-0.310682094
96	0	2.330324039	1.739434732	2.425774976	3.037941516	1.104310735	-0.255439555
97	0	2.408717666	1.780960274	2.461802465	3.079290414	1.202351933	-0.231711805
98	0	2.511547893	1.821987772	2.424438942	3.072622333	1.291718797	-0.230096327
99	0	2.670448015	1.848246338	2.411959841	3.104482147	1.379257959	-0.227308605
100	0	2.797448573	1.897145494	2.431789889	3.120501734	1.416516287	-0.309340167
101	0	2.90993429	1.930815367	2.498466249	3.13407062	1.423646321	-0.30198448
102	0	2.966121841	1.986434401	2.52069692	3.140248506	1.349739473	-0.285321625
103	0	2.986259009	2.072887691	2.586980099	3.173803436	1.249720976	-0.288059698
104	0	2.869873818	2.155464408	2.656483155	3.138084464	1.135030678	-0.306543077
105	0	2.709800344	2.135980709	2.640775004	3.072039534	1.060016751	-0.271423979
106	0	2.544158662	2.145667687	2.550513481	2.965183955	0.96562021	-0.316677146
107	0	2.406172011	2.148111164	2.464308523	2.866833217	0.962576928	-0.372403125
108	0	2.300817469	2.117001876	2.367412339	2.756321455	1.024538196	-0.417371994
109	0	2.320396954	2.075309853	2.187281493	2.708500368	1.121019341	-0.448914615
110	0	2.361414266	2.120709293	2.096319524	2.738471448	1.197588376	-0.45692671
111	0	2.360415789	2.112269027	2.07908353	2.823123338	1.325888034	-0.474960449
112	0	2.371717494	2.079019664	2.092942401	2.906481874	1.405713236	-0.485789194
113	0	2.390087041	2.051607867	2.116063539	2.981539099	1.450593443	-0.492233617
114	0	2.437434255	2.03109486	2.255208041	3.03334755	1.486070653	-0.505113678
115	0	2.487199659	1.941969493	2.389138597	3.087675159	1.504146448	-0.494105624
116	0	2.569399869	1.92490236	2.485392121	3.122020439	1.462648421	-0.491460951
117	0	2.597212929	1.915060699	2.56839188	3.170344149	1.446831165	-0.462947434
118	0	2.563640032	1.91916764	2.624650269	3.218195899	1.43064815	-0.39574684
119	0	2.495670705	1.938780272	2.643034684	3.281584367	1.390727619	-0.332749567
120	0	2.469476046	2.042785525	2.630885627	3.262927119	1.347033594	-0.287258083
121	0	2.461631723	2.075576986	2.649327004	3.290513967	1.338451609	-0.226035359
122	0	2.476944685	2.142706048	2.630204312	3.304540951	1.319704195	-0.211216231
123	0	2.526660927	2.1740994	2.644974058	3.307902171	1.337030813	-0.260431137
124	0	2.606547177	2.178939635	2.625239763	3.331277314	1.328850483	-0.314807906
125	0	2.628363422	2.104403434	2.600518894	3.241694039	1.337970755	-0.367721898
126	0	2.620237149	2.054650821	2.546865481	3.095943498	1.349907484	-0.447029385
127	0	2.646970191	1.988913008	2.536206009	2.914909806	1.327414462	-0.487987661
128	0	2.682586403	1.927220104	2.481031144	2.702117771	1.226573711	-0.486997766
129	0	2.683428158	1.8659847	2.423546545	2.351090121	1.160957032	-0.484891886
130	0	2.718529431	1.864034921	2.364773663	2.351090121	1.110567668	-0.504791324
131	0	2.788006962	1.872675924	2.325642026	2.351090121	1.051943791	-0.514547198
132	0	2.776696159	1.858043284	2.230398731	2.705996994	1.028817735	-0.553844457
133	0	2.759158511	1.88181824	2.133562015	2.978842488	1.064704447	-0.582066283
134	0	2.778213522	1.974047662	2.081755193	3.153784629	1.088509504	-0.624121022
135	0	2.75284362	2.027632563	2.065209381	3.248713915	1.094594742	-0.636829649
136	0	2.636062792	2.064281228	2.046545884	3.308088046	1.090747066	-0.61301795
137	0	2.555068031	2.114225819	2.108242276	3.25795084	1.102652911	-0.565445053
138	0	2.471739284	2.161846568	2.18949099	3.18460344	1.138081348	-0.544603214
139	0	2.335530483	2.107107238	2.25104411	3.153322058	1.180865894	-0.506060756
140	0	2.276938194	2.088295612	2.281743178	3.205214062	1.192427886	-0.466867234
141	0	2.303984102	2.055909458	2.288797631	3.266052209	1.204728225	-0.473096648
142	0	2.393986025	1.982903024	2.233315319	3.225779982	1.17804789	-0.442987604
143	0	2.530691712	1.844425961	2.214304744	3.200308279	1.090530494	-0.411793918
144	0	2.669262423	1.787515794	2.213601597	3.147894277	1.002985622	-0.373841897
145	0	2.753685094	1.71115851	2.230696136	3.066052139	0.965626867	-0.368524703
146	0	2.800705395	1.677309025	2.241308319	3.027800423	0.968338634	-0.351228457
147	0	2.797026811	1.703854683	2.284374673	3.023526204	1.018075418	-0.391673615
148	0	2.711404622	1.812602505	2.267418123	3.00335256	1.100972358	-0.405169642
149	0	2.660202679	1.921955976	2.231578151	3.043160926	1.154203669	-0.432176642
150	0	2.672560429	2.010091992	2.244948575	3.099149399	1.167336951	-0.397764195
151	0	2.767639343	2.112184016	2.301594603	3.090235486	1.147063093	-0.347368534
152	0	2.884590919	2.231836961	2.426804832	3.146474014	1.140437528	-0.372295964
153	0	3.069823769	2.394925621	2.569646656	3.203711849	1.159586155	-0.418244996
154	0	3.177828785	2.502056592	2.689760511	3.211168299	1.179679873	-0.464746842
155	0	3.207606116	2.605997572	2.758323754	3.215519941	1.23410093	-0.480112679
156	0	3.216677501	2.664956587	2.800749991	3.253875757	1.295848774	-0.52465553
157	0	3.216941508	2.663046586	2.733770364	3.190819547	1.304084835	-0.484295258
158	0	3.124988464	2.522186332	2.619677932	3.108693871	1.295428086	-0.47140616
159	0	3.023727173	2.379808839	2.50346883	3.016789715	1.303554343	-0.452891868
160	0	2.968424084	2.170712399	2.345860422	2.82719721	1.275392318	-0.502284335
161	0	2.849892227	1.95297815	2.201789728	2.598579573	1.235818273	-0.547878026
162	0	2.70414258	1.780460324	2.194693051	2.448901276	1.245666256	-0.560370149
163	0	2.629560965	1.817437138	2.233519368	2.377746224	1.259332523	-0.525675778
164	0	2.705329749	1.897297442	2.283939364	2.503541365	1.274013193	-0.463011585
165	0	2.790779313	2.032122088	2.415021598	2.742239756	1.31347832	-0.390397928
166	0	2.905407581	2.132656103	2.491883025	2.922199725	1.337909754	-0.319209647
167	0	3.021075817	2.19172386	2.500448938	3.056413212	1.369318905	-0.252636602
168	0	3.124976388	2.163403743	2.510187287	3.134971459	1.360080309	-0.214702269
169	0	3.091224058	2.091917856	2.509023981	3.067138318	1.321009488	-0.243047683
170	0	3.134238787	2.06657477	2.453054345	2.961721459	1.287962839	-0.314850939
171	0	3.244448352	2.107093937	2.471712938	2.890554205	1.284208961	-0.382303688
172	0	3.355828199	2.202360879	2.517224275	2.847938315	1.184869179	-0.464991267
173	0	3.434115207	2.383334987	2.520451574	2.833338251	1.125188946	-0.529382259
174	0	3.543729983	2.53363069	2.534121672	2.924400471	1.10369052	-0.525511141
175	0	3.503006173	2.591817984	2.544196302	2.991216465	1.038041879	-0.461387373
176	0	3.353461564	2.57388825	2.465697815	2.986641765	0.966140014	-0.405165065
177	0	3.161297333	2.526707548	2.384128985	2.962555312	1.002393142	-0.378113209
178	0	2.964964274	2.406023494	2.35840385	2.940862145	1.00929943	-0.358674464
179	0	2.737684435	2.267833347	2.302120384	2.94153771	1.031877009	-0.350042907
180	0	2.684855761	2.162260286	2.264045588	2.962353241	1.090684867	-0.385919541
181	0	2.730347812	2.107556408	2.250846412	3.041612885	1.109774249	-0.442852781
182	0	2.742799483	2.049208774	2.260614919	3.137117994	1.14475335	-0.457624806
183	0	2.744809801	2.04450713	2.237377213	3.204361641	1.210551249	-0.480839823
184	0	2.705495727	2.046421716	2.21301726	3.212130244	1.274565741	-0.526077879
185	0	2.62202893	2.029613888	2.221865471	3.218716887	1.318215787	-0.552628613
186	0	2.540466804	2.027852351	2.276313415	3.185046384	1.417506926	-0.566771508
187	0	2.496569766	2.026283522	2.28423198	3.084156025	1.430461955	-0.610920451
188	0	2.477989574	1.956913221	2.287118083	2.946325945	1.407283308	-0.651161617
189	0	2.550309701	1.906389629	2.294916689	2.756357676	1.327424821	-0.659893456
190	0	2.641598479	1.902698658	2.259218881	2.515980064	1.266377005	-0.664368668
191	0	2.723324165	1.896880276	2.15206936	2.23089673	1.121068314	-0.659925584
192	0	2.790880542	1.915028136	2.111415213	1.966061893	1.048910218	-0.642689239
193	0	2.845777382	2.016339727	2.15580629	1.867572823	1.021319555	-0.619750532
194	0	2.834834853	2.095669328	2.25530473	1.953394899	1.048965483	-0.586904534
195	0	2.819210692	2.143459387	2.385578031	2.061424936	1.049395697	-0.530980134
196	0	2.840482217	2.139918428	2.550160903	2.27224505	1.123749969	-0.478883774
197	0	2.832200995	2.126942532	2.660349514	2.602168082	1.180394585	-0.400582887
198	0	2.747561246	2.064978956	2.709346057	2.808638197	1.221810976	-0.317413207
199	0	2.71165942	2.000818521	2.715818672	3.014181626	1.240038074	-0.288038457
200	0	2.680450044	1.918755192	2.666294274	3.204249807	1.264519794	-0.296853438
201	0	2.729454034	1.92342699	2.586330518	3.310892712	1.226467091	-0.314493995
202	0	2.812008088	1.903261346	2.482935733	3.337806505	1.204663774	-0.345647907
203	0	2.980297971	1.905711259	2.365093938	3.396463614	1.182532074	-0.392506156
204	0	3.094298913	1.933399266	2.214906823	3.39390531	1.169503523	-0.382682599
205	0	3.217867796	2.006523506	2.152565554	3.356359078	1.138599179	-0.34327773
206	0	3.158895371	2.007623891	2.095109744	3.339878582	1.129136868	-0.288549522
207	0	3.158171751	2.101508485	2.062278878	3.268277196	1.074020404	-0.267907715
208	0	3.102872479	2.200054098	2.036831812	3.068667587	0.995214473	-0.270553985
209	0	3.108498214	2.248715065	2.08163234	2.865649192	0.922966474	-0.308808253
210	0	3.077998824	2.330447583	2.170680022	2.617196555	0.875637254	-0.363259478
211	0	3.196757655	2.470928365	2.295293844	2.28465706	0.882715124	-0.43024342
212	0	3.211368933	2.512120182	2.420972381	2.076534102	0.898951823	-0.480149279
213	0	3.285106432	2.522625595	2.554744195	2.053111214	0.960045096	-0.50341263
214	0	3.293288396	2.557079748	2.660106649	2.024675557	1.039496581	-0.497306086
215	0	3.302810885	2.489604533	2.641840576	2.031922005	1.115506788	-0.505931973
216	0	3.281215685	2.354951929	2.60115323	2.058686316	1.139649247	-0.548464244
217	0	3.312597346	2.256565844	2.534004844	2.021018182	1.194021439	-0.602429751
218	0	3.25442719	2.188601115	2.461590793	2.004387171	1.215496612	-0.667427315
219	0	3.192723744	2.077895507	2.37500623	2.023188872	1.166058333	-0.752982224
220	0	3.141261794	2.05192628	2.359266624	2.059144314	1.08022919	-0.782649004
221	0	3.058774185	2.006401649	2.307535605	2.035911071	1.034335866	-0.756487815
222	0	2.890330875	1.930970598	2.299521191	1.999845233	0.993869598	-0.703293831
223	0	2.7901601	1.820161086	2.286151684	1.98232474	1.003292269	-0.625184966
224	0	2.705729415	1.732567632	2.2944718	1.985919841	1.103309871	-0.550811847
225	0	2.593497604	1.63559775	2.329289702	2.029891448	1.243615269	-0.516674572
226	0	2.522099457	1.602590159	2.411211275	2.183832231	1.344915385	-0.492025101
227	0	2.529711999	1.605953154	2.482405785	2.394164824	1.417661469	-0.473463513
228	0	2.52374431	1.631212106	2.560768834	2.599347028	1.461751437	-0.466936022
229	0	2.557739014	1.698021008	2.603996493	2.752052674	1.452547911	-0.468077726
230	0	2.577508723	1.799663814	2.613371802	2.844213243	1.396447466	-0.477218545
231	0	2.58897524	1.899575075	2.605344339	2.866778723	1.328715949	-0.498246596
232	0	2.58838407	1.998105585	2.572407023	2.806125008	1.278721056	-0.53938567
233	0	2.68755354	2.25263233	2.565200985	2.658208887	1.219843625	-0.597119848
234	0	2.720710654	2.427781152	2.57722626	2.447419365	1.192462711	-0.666341488
235	0	2.781945617	2.574541649	2.616935281	2.207241095	1.194683283	-0.717449266
236	0	2.838332529	2.721609728	2.63040776	1.969481828	1.200138693	-0.777033158
237	0	2.912187859	2.849743612	2.627032889	1.827203076	1.157678431	-0.811032396
238	1	2.812477858	2.815381581	2.508233425	1.734541652	1.102495995	-0.848938973
239	1	2.794506504	2.809673525	2.402540106	1.738111797	1.068521547	-0.83393914
240	1	2.77325433	2.799028446	2.268585615	1.765884364	1.057983395	-0.80401485
241	1	2.914787857	2.831904278	2.17378175	1.796297112	1.063512562	-0.736565238
242	1	3.014871602	2.899283654	2.150316359	1.821987927	1.103173244	-0.692821836
243	1	3.195435001	3.108307882	2.292042673	1.901315969	1.151984361	-0.63107035
244	1	3.297513819	3.281354847	2.38910916	1.944977101	1.155460648	-0.603762688
245	1	3.395619854	3.428886402	2.523460009	1.979344523	1.117425058	-0.589079012
246	1	3.313618095	3.489210253	2.651698487	1.978368092	1.052036656	-0.610249894
247	1	3.266897644	3.502201005	2.760857378	1.931669522	0.934948349	-0.618017366
248	1	3.204212882	3.404352899	2.824173071	1.838667866	0.81065323	-0.634869082
249	1	3.217958225	3.265924159	2.908997621	1.728746648	0.777955979	-0.649066966
250	1	3.243756944	3.101632612	2.967196491	1.559415461	0.816759822	-0.658527645
251	1	3.551806662	3.003810817	3.047431189	1.431533906	0.910148747	-0.622850722
252	1	3.763455788	2.980789299	3.140899987	1.341914837	1.042089223	-0.575207241
253	1	4.021632855	3.104402776	3.233432124	1.368568739	1.192110169	-0.517794105
254	1	4.204265375	3.264937859	3.318547712	1.488219389	1.269773342	-0.456459989
255	1	4.340756579	3.38299006	3.375778212	1.729245047	1.294685309	-0.387290322
256	1	4.330843732	3.453225159	3.369002217	1.925020444	1.273446762	-0.338554552
257	1	4.315403085	3.462724128	3.308437112	2.267585113	1.239209238	-0.303536959
258	1	4.157628405	3.36566319	3.219460802	2.516673065	1.146386319	-0.278921148
259	1	3.947307169	3.168493439	3.051518986	2.712813778	1.025243124	-0.264106844
260	1	3.70889086	2.950547464	2.874583014	2.845561067	0.899477601	-0.289463337
261	1	3.486885275	2.674772949	2.724684379	2.963509018	0.796919101	-0.338001878
262	1	3.240702942	2.407817373	2.58696288	2.922213662	0.683791186	-0.397362926
263	1	3.187739048	2.284495063	2.448114988	2.852394343	0.60960764	-0.461004706
264	1	3.171923389	2.293605403	2.384752374	2.816411608	0.594818236	-0.519166971
265	1	3.111795192	2.296427466	2.326759016	2.821896357	0.604340954	-0.525063533
266	1	3.111023716	2.340403832	2.304935457	2.883838939	0.620061477	-0.501965179
267	1	3.062264688	2.355338696	2.325980237	3.045899055	0.619413752	-0.476169789
268	1	2.933656504	2.318436766	2.372115516	3.215120712	0.594839438	-0.450422859
269	1	2.797816384	2.257831718	2.410631954	3.299609127	0.57848369	-0.438103256
270	1	2.710506036	2.19018227	2.429070942	3.324268375	0.572881165	-0.478217362
271	1	2.577941026	2.078648609	2.367149927	3.256989745	0.583311604	-0.545520081
272	1	2.493154515	1.931020262	2.258447505	3.111350586	0.683519905	-0.600677128
273	1	2.461937097	1.80061932	2.108767979	2.871456407	0.845400236	-0.665449635
274	1	2.481409995	1.70712404	1.93546237	2.581527573	0.970731033	-0.727437194
275	1	2.508711456	1.677313019	1.777666561	2.267127851	1.080479756	-0.726106366
276	1	2.598968119	1.731221126	1.695945337	2.018523436	1.149625646	-0.698458722
277	1	2.669076217	1.867896126	1.725569841	1.85996987	1.167378232	-0.700448174
278	1	2.777778015	1.993611005	1.807805126	1.823637476	1.112213315	-0.697926415
279	1	2.841550883	2.092985674	1.920751598	1.877961033	1.040692864	-0.68866354
280	1	2.848815325	2.162526307	1.986001417	1.908991616	0.983151831	-0.697622223
281	1	2.838474596	2.248599869	2.057350693	1.897653299	0.935933888	-0.702822745
282	1	2.815563921	2.267833962	2.078412815	1.863318165	0.908656397	-0.693375067
283	1	2.720972633	2.30349648	2.086282911	1.789569965	0.936827156	-0.687576037
284	1	2.683337871	2.360398057	2.097675904	1.641324854	0.998488029	-0.678707337
285	1	2.772668367	2.576214653	2.203323821	1.497980293	1.028761391	-0.695397189
286	1	2.898557368	2.897285199	2.325738682	1.413014408	1.122184374	-0.740939308
287	1	3.259827389	3.211323994	2.485788258	1.375974076	1.199404058	-0.77064696
288	1	3.566397512	3.442266771	2.633587305	1.385861508	1.253263388	-0.772426349
289	1	3.77981904	3.610540975	2.736033596	1.454377769	1.27307427	-0.798706158
290	1	3.90874532	3.64575944	2.748427719	1.540046851	1.280857874	-0.799447982
291	1	4.021174064	3.52492917	2.716029557	1.614328956	1.212887526	-0.768227369
292	1	3.950166424	3.31596042	2.632448533	1.659580141	1.164025872	-0.751275252
293	1	3.850096385	3.063623003	2.577103361	1.691469918	1.161706684	-0.737951966
294	1	3.743871311	2.790292325	2.549671012	1.736697636	1.198200409	-0.702657216
295	1	3.645461693	2.622782127	2.590406489	1.746145177	1.277138107	-0.682234929
296	1	3.485787809	2.686473472	2.671160257	1.734886169	1.360342306	-0.67843987
297	1	3.412386176	2.772687068	2.755578598	1.713934185	1.403802666	-0.687166505
298	1	3.339690181	2.873220093	2.777302635	1.705953716	1.40278638	-0.734606582
299	1	3.25173435	2.944145573	2.791615473	1.709846729	1.384167827	-0.752710984
300	1	3.258560348	3.047544126	2.854008845	1.714144595	1.344611018	-0.744457636
301	1	3.322999145	3.102583579	2.921065188	1.715187583	1.34803434	-0.700196276
302	1	3.413831955	3.19058604	2.992390284	1.747144634	1.358760697	-0.656281966
303	1	3.513750744	3.294586988	3.093504737	1.749782562	1.400234323	-0.598333467
304	1	3.63831459	3.391013728	3.178887053	1.696213441	1.43172174	-0.594571467
305	1	3.774101156	3.482068936	3.191133071	1.66626	1.449896367	-0.583874297
306	1	3.902332284	3.605986868	3.171089206	1.634723242	1.412879956	-0.627968254
307	1	4.092907273	3.681468154	3.128761367	1.579506175	1.401275329	-0.635230296
308	1	4.244269222	3.697951264	3.06765779	1.610520324	1.341534144	-0.621752695
309	1	4.340249537	3.68627267	3.003838152	1.671568913	1.307642366	-0.575001719
310	1	4.310326352	3.588534799	2.936286044	1.71919485	1.296497895	-0.580139188
311	1	4.262904873	3.415127949	2.895309837	1.798222563	1.336867513	-0.559696001
312	1	4.076773345	3.234897808	2.888807703	1.862522616	1.352814984	-0.599432261
313	1	3.933525986	3.105077911	2.840034152	1.842802723	1.434924201	-0.684157623
314	1	3.861902853	3.000497253	2.778740616	2.011830625	1.491673544	-0.747504082
315	1	3.912200461	2.987283333	2.758494621	2.26024853	1.506976145	-0.708499539
316	1	3.949934639	2.992344295	2.72053084	2.472635435	1.487738144	-0.641561744
317	1	4.055048188	2.997817375	2.621248862	2.661054521	1.453433453	-0.532195437
318	1	4.005547389	2.871535342	2.560336878	2.829017998	1.328277537	-0.396035721
319	1	3.852521008	2.730983495	2.543446616	2.845918638	1.167584546	-0.330293113
320	1	3.661042164	2.588462914	2.525930526	2.762874191	1.025983801	-0.33959983
321	1	3.449360674	2.479216291	2.51378186	2.643267165	0.90489525	-0.371879048
322	1	3.164256471	2.322648307	2.558217244	2.52618929	0.82794427	-0.403488262
323	1	2.976587916	2.292899304	2.608606081	2.452273359	0.878968957	-0.439357934
324	1	2.845964913	2.236301671	2.635448446	2.517803421	0.995306949	-0.43086619
325	1	2.722765314	2.19346384	2.641512297	2.652576638	1.114284982	-0.39489592
326	1	2.587966255	2.14895064	2.644302788	2.833304599	1.213161123	-0.360033735
327	1	2.513265553	2.155036	2.628856575	2.984115876	1.295008862	-0.348836106
328	1	2.526417488	2.201570224	2.613025259	3.098090571	1.333462662	-0.36533541
329	1	2.673713427	2.296421595	2.590982416	3.160010895	1.327246071	-0.406867145
330	1	2.807950399	2.327202471	2.591706221	3.197211506	1.289184459	-0.443204963
331	1	2.927697103	2.340928593	2.593065763	3.147190232	1.262143442	-0.480168799
332	1	3.057529041	2.376199149	2.623878086	3.037104148	1.203514233	-0.516043993
333	1	3.165000994	2.382472645	2.627571761	2.854374193	1.142364352	-0.541013308
334	1	3.173871026	2.338527281	2.622297317	2.675237852	1.082028183	-0.557787634
335	1	3.150698124	2.333716241	2.604824063	2.445636999	1.062153564	-0.595488088
336	1	3.149683455	2.448659376	2.617462287	2.256955572	1.019497423	-0.611390124
337	1	3.108414598	2.513426376	2.604101296	2.192272629	1.016123173	-0.609369031
338	1	3.046954635	2.598499118	2.618842225	2.279640042	1.023795767	-0.599897286
339	1	3.062691716	2.709557131	2.644012338	2.25705538	1.057755322	-0.601820188
