num_scan	state	face	maze	prep_face	pre_maze	rest
88	rest	0.000449452	0.000241522	9.52E-05	6.31E-05	0.999151
89	rest	0.000649701	0.000330547	0.000118176	0.000216029	0.998686
90	rest	0.000852596	0.000468667	0.000641714	9.80E-05	0.997939
91	rest	0.00120969	0.000924884	0.00122965	0.00035648	0.996279
92	rest	0.0016578	0.00112362	0.000796644	0.000123544	0.996298
93	rest	0.00187776	0.000679234	0.000900977	0.000153495	0.996389
94	rest	0.00147712	0.000276788	0.000116213	6.89E-05	0.998061
95	rest	0.00108601	0.0002077	4.58E-05	4.69E-05	0.998614
96	rest	7.46E-05	2.25E-05	1.29E-05	1.68E-05	0.999873
97	rest	2.76E-05	7.90E-06	1.39E-05	7.04E-06	0.999944
98	rest	2.52E-05	1.25E-05	5.55E-06	8.36E-06	0.999948
99	rest	9.05E-06	1.01E-05	1.64E-05	1.20E-05	0.999952
100	rest	1.28E-05	1.25E-05	1.24E-05	1.34E-05	0.999949
101	rest	3.20E-06	6.17E-06	1.22E-06	1.85E-06	0.999988
102	rest	2.39E-05	3.45E-05	3.31E-05	5.90E-06	0.999903
103	rest	4.01E-05	2.70E-05	1.83E-05	0.000273318	0.999641
104	rest	2.78E-05	3.31E-05	4.21E-05	1.87E-05	0.999878
105	rest	4.60E-05	3.18E-05	2.14E-05	0.000115754	0.999785
106	rest	2.80E-06	1.00E-05	1.20E-05	8.72E-06	0.999966
107	rest	3.99E-06	2.31E-06	1.33E-06	3.09E-06	0.999989
108	rest	4.52E-05	1.58E-05	1.40E-05	4.12E-05	0.999884
109	rest	0.000114599	1.29E-05	0.00022463	5.97E-05	0.999588
110	rest	7.89E-05	2.67E-05	2.95E-05	2.23E-05	0.999843
111	rest	7.16E-05	8.02E-06	6.09E-05	1.28E-05	0.999847
112	rest	0.00012713	3.23E-05	0.000258982	8.30E-05	0.999499
113	rest	0.000107143	1.79E-05	3.24E-05	1.28E-05	0.99983
114	rest	2.02E-05	7.29E-06	2.59E-06	5.16E-06	0.999965
115	rest	1.96E-05	7.00E-06	1.79E-06	3.40E-06	0.999968
116	rest	9.89E-05	6.45E-05	3.74E-05	5.25E-05	0.999747
117	rest	0.00010036	3.13E-05	4.58E-05	0.000102691	0.99972
118	rest	2.92E-05	2.52E-05	6.25E-05	3.58E-05	0.999847
119	rest	0.000107233	2.69E-05	4.15E-05	2.40E-05	0.9998
120	rest	0.000175055	1.98E-05	9.17E-05	3.33E-05	0.99968
121	rest	0.000574331	8.46E-05	0.000991752	0.000134988	0.998214
122	rest	0.00119584	0.00023342	0.000391711	6.21E-05	0.998117
123	rest	0.000548403	0.000155527	6.61E-05	1.36E-05	0.999216
124	rest	0.00142216	0.00165409	0.000232748	5.40E-05	0.996637
125	rest	0.000343038	0.000283636	3.51E-05	3.76E-05	0.999301
126	rest	0.000299094	0.000325846	6.30E-05	3.20E-05	0.99928
127	rest	0.00103952	0.00053294	0.0004608	0.000165889	0.997801
128	rest	0.000970902	0.000402045	8.21E-05	8.58E-05	0.998459
129	rest	0.000369364	7.31E-05	1.55E-05	4.30E-05	0.999499
130	rest	0.000209434	0.000244131	2.16E-05	7.99E-05	0.999445
131	rest	0.00014059	0.000199342	0.000119896	7.76E-05	0.999463
132	rest	9.53E-05	0.000183893	0.000122122	0.000451502	0.999147
133	rest	0.00010415	0.000171451	2.09E-05	1.67E-05	0.999687
134	rest	9.11E-05	0.000286855	8.30E-05	6.33E-05	0.999476
135	rest	0.000292417	0.000343678	0.000147048	8.19E-05	0.999135
136	rest	7.59E-05	0.000220143	0.00019594	1.72E-05	0.999491
137	rest	9.26E-05	0.000138932	5.70E-05	2.96E-05	0.999682
138	rest	0.000179627	0.000419092	0.000438419	0.000253756	0.998709
139	rest	0.000161208	4.58E-05	7.95E-05	1.24E-05	0.999701
140	rest	0.000275145	4.75E-05	0.000155503	7.69E-05	0.999445
141	rest	4.27E-05	9.58E-06	1.40E-05	1.65E-05	0.999917
142	rest	4.99E-05	1.58E-05	1.10E-05	5.29E-06	0.999918
143	rest	8.52E-05	1.87E-05	1.49E-05	1.89E-05	0.999862
144	rest	6.60E-05	1.58E-05	4.03E-05	3.24E-05	0.999846
145	rest	4.01E-05	1.17E-05	3.69E-06	2.00E-05	0.999925
146	rest	3.53E-05	2.58E-05	3.72E-05	1.02E-05	0.999892
147	rest	0.00030361	0.000231533	0.000290365	0.000473019	0.998701
148	rest	0.000230743	0.000115758	1.89E-05	5.11E-05	0.999583
149	rest	0.000244285	0.000213181	9.69E-05	0.000216969	0.999229
150	rest	1.79E-05	1.46E-05	1.07E-05	1.68E-05	0.99994
151	rest	3.42E-05	4.95E-05	6.32E-05	2.44E-05	0.999829
152	rest	4.75E-05	2.81E-05	6.21E-05	0.000108921	0.999753
153	rest	2.93E-05	3.68E-05	3.30E-05	1.89E-05	0.999882
154	rest	4.52E-05	9.57E-05	0.000144176	9.77E-05	0.999617
155	rest	0.000125197	0.000144908	0.000530363	8.12E-05	0.999118
156	rest	0.00113046	0.000191777	0.000297511	9.82E-05	0.998282
157	rest	0.00136354	0.00021385	0.000109295	4.39E-05	0.998269
158	rest	0.000768192	6.11E-05	3.10E-05	1.03E-05	0.999129
159	rest	0.000784326	0.000264237	0.000314648	0.000157909	0.998479
160	rest	0.0001763	0.000122398	0.000164553	2.22E-05	0.999515
161	rest	0.000274688	0.000138231	0.000114888	0.000127002	0.999345
162	rest	0.00051127	0.000367075	3.92E-05	0.000117115	0.998965
163	rest	0.000686709	0.000454769	0.000655837	0.000262889	0.99794
164	rest	0.000228008	0.00045182	7.51E-05	1.31E-05	0.999232
165	rest	0.000129904	6.02E-05	5.05E-05	1.40E-05	0.999745
166	rest	0.000574022	8.00E-05	2.02E-05	1.99E-05	0.999306
167	rest	0.000461432	6.38E-05	1.19E-05	5.08E-05	0.999412
168	rest	0.000533345	0.000369483	0.00024271	0.000116035	0.998738
169	rest	0.000584506	0.00128373	0.00102202	0.000384223	0.996726
170	rest	0.00050401	0.000934558	0.000213342	0.000238034	0.99811
171	rest	0.000452139	0.000301795	0.000155154	2.27E-05	0.999068
172	rest	0.000816542	0.000220308	0.000160361	0.000207313	0.998595
173	rest	0.00211637	0.00047181	9.22E-05	0.000167575	0.997152
174	rest	0.00299442	0.000881964	0.000277164	0.000360922	0.995486
175	rest	0.00532635	0.00285637	0.0019768	0.00128485	0.988556
176	rest	0.00559386	0.00491124	0.00249385	0.0017576	0.985243
177	rest	0.00599069	0.00770074	0.00198899	8.64E-05	0.984233
178	rest	0.00369157	0.0054534	0.00113033	1.83E-05	0.989706
179	rest	0.00416976	0.00225297	0.000387971	2.52E-05	0.993164
180	rest	0.00596956	0.000924934	0.000749311	0.000157552	0.992199
181	rest	0.00752783	0.000590493	0.000848777	5.63E-05	0.990977
182	rest	0.00976697	0.00105786	0.000384012	0.000715904	0.988075
183	rest	0.00676529	0.000935681	4.97E-05	2.86E-05	0.992221
184	rest	0.00168707	0.000161461	5.02E-05	5.94E-05	0.998042
185	rest	0.000872887	0.000122069	0.000155361	0.000112274	0.998737
186	rest	0.000611952	0.000114741	3.80E-05	0.00014026	0.999095
187	rest	0.000452508	0.000193192	8.99E-05	9.64E-05	0.999168
188	rest	0.000159538	7.03E-05	5.70E-05	8.91E-05	0.999624
189	rest	0.000207883	4.76E-05	8.42E-05	9.67E-05	0.999564
190	rest	0.000703203	0.000100056	0.000476819	0.000487994	0.998232
191	rest	0.00288882	0.00093732	0.00108468	0.000505645	0.994584
192	rest	0.00724215	0.00194782	0.000391867	0.000353789	0.990064
193	rest	0.00730344	0.0010406	0.000141866	0.000196047	0.991318
194	rest	0.0141354	0.0013121	0.00152527	0.000192569	0.982835
195	rest	0.0213885	0.00287549	0.00327348	0.027136	0.945327
196	rest	0.0238786	0.0331413	0.00124957	0.00200663	0.939724
197	rest	0.0184077	0.032528	0.00172501	0.000195675	0.947144
198	rest	0.0199062	0.0343772	0.00413808	0.00466044	0.936918
199	rest	0.0123252	0.0254276	0.00244617	0.000424483	0.959377
200	rest	0.00192086	0.00428833	0.000375708	0.000830308	0.992585
201	rest	0.000548092	0.00143556	9.96E-05	6.05E-05	0.997856
202	rest	0.000200534	0.000675957	0.000282797	0.000125934	0.998715
203	rest	0.000144175	0.000239361	8.42E-05	8.55E-05	0.999447
204	rest	0.000143101	0.000209053	0.000162253	6.99E-05	0.999416
205	rest	0.000392801	8.72E-05	9.10E-05	0.000162013	0.999267
206	rest	2.22E-05	3.01E-05	3.32E-06	1.69E-05	0.999928
207	rest	3.19E-05	1.38E-05	4.18E-05	2.33E-06	0.99991
208	rest	0.000101582	5.97E-05	5.14E-05	2.07E-05	0.999767
209	rest	0.000730254	0.000237622	0.000156191	9.53E-05	0.998781
210	rest	0.00013058	8.68E-05	2.42E-05	4.46E-06	0.999754
211	rest	3.94E-05	8.89E-05	8.22E-06	6.81E-05	0.999795
212	rest	8.47E-05	0.000237189	3.29E-05	0.000102286	0.999543
213	rest	9.32E-05	0.000129927	0.000107075	6.43E-05	0.999606
214	rest	0.000275129	0.000150489	0.000350842	0.00014973	0.999074
215	rest	0.000497429	0.000129055	0.000994314	6.50E-05	0.998314
216	rest	0.000789794	0.000237731	0.000210754	2.87E-05	0.998733
217	rest	0.0018923	0.000582436	0.0017146	9.51E-05	0.995716
218	rest	0.00299958	0.000173587	0.00052824	2.80E-05	0.996271
219	rest	0.00665735	0.00017471	0.00178292	0.000331193	0.991054
220	rest	0.0159112	0.000436024	0.00328623	0.000687293	0.979679
221	rest	0.0329221	0.00267171	0.0112907	0.00310679	0.950009
222	rest	0.0424249	0.00471706	0.00544916	0.00247431	0.944935
223	rest	0.0453088	0.00938655	0.0141763	0.000345148	0.930783
224	rest	0.0469211	0.00913481	0.0319048	0.000199609	0.91184
225	rest	0.0755243	0.00559352	0.00176613	3.80E-05	0.917078
226	rest	0.0558544	0.00265598	0.00199569	0.000327105	0.939167
227	rest	0.0347985	0.00271272	0.00255431	0.000200855	0.959734
228	rest	0.0320577	0.00123244	0.00118642	4.63E-05	0.965477
229	rest	0.0338976	0.00136706	0.00276027	0.000787581	0.961187
230	rest	0.0399446	0.00301492	0.0101856	0.00340381	0.943451
231	rest	0.0130584	0.000737708	0.000934481	3.52E-05	0.985234
232	rest	0.00471936	0.000174821	0.000265358	3.53E-05	0.994805
233	rest	0.00235901	8.41E-05	5.49E-05	0.000225703	0.997276
234	rest	0.00107839	0.000308521	0.00022367	8.51E-05	0.998304
235	rest	0.000629883	0.000306187	0.000102936	0.000207309	0.998754
236	rest	0.000401243	0.000340712	0.000196072	0.000201077	0.998861
237	rest	0.000281606	0.000174054	0.000299863	7.31E-05	0.999171
238	rest	0.000660929	5.85E-05	0.001215	0.00011839	0.997947
239	rest	0.0146402	0.000260131	0.00630939	0.00162987	0.97716
240	rest	0.0439534	0.000307736	0.00542675	0.000421332	0.949891
241	rest	0.0691599	0.000643989	0.0204672	0.000226891	0.909502
242	rest	0.100507	0.00101342	0.00415422	0.00131205	0.893014
243	rest	0.103104	0.00185315	0.000456517	7.53E-05	0.894511
244	rest	0.0960517	0.0020504	0.000163315	0.000108293	0.901626
245	rest	0.0873046	0.00230797	0.000672755	0.000134787	0.90958
246	rest	0.0211097	0.000381689	4.99E-05	1.66E-05	0.978442
247	rest	0.0109814	9.52E-05	2.99E-05	1.94E-05	0.988874
248	rest	0.00325852	9.54E-05	2.33E-05	2.81E-05	0.996595
249	rest	0.00304862	0.00111671	0.000570307	0.000534588	0.99473
250	rest	0.0036348	0.000832797	0.000145926	0.000194801	0.995192
251	rest	0.00334751	0.000236719	4.56E-05	0.000156267	0.996214
252	rest	0.00243313	0.000118392	6.06E-05	0.000230429	0.997157
253	rest	0.00168007	0.000247557	0.000562089	0.000347437	0.997163
254	rest	0.00277085	0.000667823	0.00147669	0.00118543	0.993899
255	rest	0.00768691	0.00272728	0.000360027	0.00332471	0.985901
256	rest	0.00897181	0.00493114	0.000149	0.000671938	0.985276
257	rest	0.007298	0.0054579	0.000105695	0.000238645	0.9869
258	rest	0.00735541	0.00359759	0.000275173	0.000110639	0.988661
259	rest	0.00123143	0.00126416	0.000133199	0.000101685	0.99727
260	rest	0.000504222	0.000770978	0.000213002	0.000404831	0.998107
261	rest	0.000438449	0.000266006	9.38E-05	0.000203782	0.998998
262	rest	0.000192164	0.000354718	0.000133453	0.000266321	0.999053
263	rest	0.000167843	0.000628868	0.000645816	0.000289025	0.998268
264	rest	0.000361938	0.000681884	0.000326671	0.000144181	0.998485
265	rest	0.000277021	0.000260001	0.000171435	0.000162366	0.999129
266	rest	0.000771689	0.000723001	0.000269222	9.62E-05	0.99814
267	rest	0.000881318	0.00038389	0.000792898	0.000633499	0.997308
268	rest	0.000191988	0.000164291	4.26E-05	3.13E-05	0.99957
269	rest	0.000121165	7.86E-05	1.51E-05	7.52E-05	0.99971
270	rest	7.03E-05	9.76E-05	4.52E-05	3.43E-05	0.999753
271	rest	8.36E-05	0.000279604	0.000127062	6.74E-05	0.999442
272	rest	0.000215442	0.000361649	0.000344368	0.000111476	0.998967
273	rest	0.000101994	0.000488719	0.000176926	0.000148247	0.999084
274	rest	0.000121944	0.000247416	0.000129889	9.66E-05	0.999404
275	rest	7.95E-05	0.000112186	5.91E-05	0.000148234	0.999601
276	rest	0.000148103	6.73E-05	0.000173034	7.24E-05	0.999539
277	rest	0.00190799	0.000637819	0.00198556	0.000138615	0.99533
278	rest	0.0116691	0.00106012	0.0049383	0.000468054	0.981864
279	rest	0.0198204	0.00230204	0.00265277	0.000771299	0.974453
280	rest	0.034761	0.00359417	0.00298567	0.00944548	0.949214
281	rest	0.0641131	0.0193856	0.0262721	0.000800849	0.889428
282	rest	0.0868947	0.01059	0.000247241	1.35E-05	0.902255
283	rest	0.0652747	0.00431859	8.36E-05	6.72E-05	0.930256
284	rest	0.0520484	0.00380645	0.000208102	8.89E-05	0.943848
285	rest	0.0143471	0.000514573	4.18E-05	0.00011897	0.984978
286	rest	0.000960827	0.00028035	7.00E-05	1.34E-05	0.998675
287	rest	0.000182861	1.97E-05	1.27E-05	1.55E-05	0.999769
288	rest	0.000167497	1.56E-05	3.66E-05	8.02E-05	0.9997
289	rest	0.000707241	0.000158494	0.000397726	0.000432452	0.998304
290	rest	0.00112495	0.00048574	0.00135544	0.000261775	0.996772
291	rest	0.00208163	0.00203145	0.00764596	0.000597756	0.987643
292	rest	0.00583122	0.00490816	0.0338244	0.00268334	0.952753
293	rest	0.0657142	0.00536551	0.0825809	0.0221187	0.824221
294	rest	0.412509	0.00673123	0.0199556	0.00895972	0.551844
295	rest	0.575403	0.0161278	0.0164237	0.0134315	0.378614
296	rest	0.57656	0.0178376	0.000876377	7.63E-05	0.40465
297	rest	0.412887	0.0103409	0.000113137	0.000129616	0.576529
298	rest	0.157525	0.00409728	0.000606767	0.000772637	0.836998
299	rest	0.0265269	0.000415445	9.24E-06	6.74E-06	0.973042
300	rest	0.010331	0.000339486	0.000307875	0.000128108	0.988894
301	rest	0.00783672	3.45E-05	0.000338212	5.27E-05	0.991738
302	rest	0.0128128	0.000258993	0.000867781	0.00117421	0.984886
303	rest	0.0131984	0.000325864	8.44E-05	0.000732335	0.985659
304	rest	0.0198119	0.00363094	0.0016705	0.00538837	0.969498
305	rest	0.0381102	0.0213973	0.0162754	0.0106413	0.913576
306	rest	0.0659763	0.0483399	0.0105015	0.00308361	0.872099
307	rest	0.0783454	0.0404463	0.00154431	0.000667801	0.878996
308	rest	0.0835041	0.0375684	0.00031362	0.000209333	0.878405
309	rest	0.0831908	0.043498	0.000562258	0.00201018	0.870739
310	rest	0.0655416	0.0478644	0.00136616	0.00232097	0.882907
311	rest	0.0585722	0.0611961	0.00418377	0.00487992	0.871168
312	rest	0.0394107	0.0434151	0.000757836	0.000134902	0.916281
313	rest	0.021441	0.0252593	0.000103362	0.000165728	0.953031
314	rest	0.0013605	0.00491385	6.73E-05	0.000100996	0.993557
315	rest	0.000433835	0.00142325	0.000160504	5.30E-05	0.997929
316	rest	7.19E-05	0.000269076	7.30E-05	3.68E-05	0.999549
317	rest	0.000130324	0.000195141	4.71E-05	0.000105781	0.999522
318	rest	3.53E-05	6.69E-05	1.50E-05	9.31E-05	0.99979
319	rest	2.49E-05	4.04E-05	6.21E-05	2.60E-05	0.999847
320	rest	5.14E-05	0.000105277	9.70E-05	0.000143671	0.999603
321	rest	2.70E-05	0.000159207	0.000100844	9.15E-05	0.999621
322	rest	7.56E-05	0.000340096	0.000219371	0.000263064	0.999102
323	rest	6.67E-05	0.000386401	0.000266721	0.000195925	0.999084
324	rest	8.37E-05	0.000267639	6.26E-05	0.00017029	0.999416
325	rest	6.77E-05	6.92E-05	3.96E-05	3.69E-05	0.999787
326	rest	9.67E-05	0.0001278	0.000236544	9.34E-05	0.999446
327	rest	0.000116339	7.04E-05	7.01E-05	2.53E-05	0.999718
328	rest	0.000176128	0.00011712	0.00010146	1.70E-05	0.999588
329	rest	0.000238367	0.000108533	0.000600397	3.45E-05	0.999018
330	rest	0.00012687	6.01E-05	0.000131488	5.61E-05	0.999625
331	rest	0.000292867	7.99E-05	5.24E-05	6.87E-05	0.999506
332	rest	0.000581311	0.000108742	1.82E-05	5.00E-05	0.999242
333	rest	0.00082227	0.000131661	0.000310431	0.000145567	0.99859
334	rest	0.00147762	0.0001552	0.000335252	0.000102775	0.997929
335	rest	0.00658567	0.000605073	0.00554932	0.000904022	0.986356
336	rest	0.0138732	0.00101896	0.00276083	0.000166586	0.98218
337	rest	0.0185828	0.000915138	0.000507343	6.09E-05	0.979934
338	rest	0.0181602	0.000399942	0.00248299	4.94E-05	0.978907
339	rest	0.0414238	0.000778953	0.00250676	0.00145642	0.953834
340	rest	0.0516582	0.00176171	0.0115392	0.00351495	0.931526
341	rest	0.0962308	0.00548716	0.00714161	0.000643326	0.890497
342	rest	0.0978301	0.00304792	0.00144202	0.000266771	0.897413
343	rest	0.100894	0.00117489	0.000848695	0.000318947	0.896763
344	rest	0.0903702	0.000304697	0.000401824	2.09E-05	0.908902
345	rest	0.0716218	4.82E-05	0.000283521	0.000182906	0.927864
346	rest	0.0688067	0.0002304	0.00150132	0.000586693	0.928875
347	rest	0.0666889	0.00104609	0.00283011	0.000723021	0.928712
348	rest	0.0703425	0.00603999	0.00380025	0.0182209	0.901596
349	rest	0.0984518	0.0703293	0.027365	0.00852354	0.79533
350	rest	0.195865	0.133457	0.0240019	0.00844227	0.638234
351	rest	0.243692	0.143157	0.0169072	0.00015547	0.596089
352	rest	0.255791	0.0959785	0.00708603	0.000475726	0.640669
353	rest	0.272561	0.0536231	0.0037381	0.00018129	0.669897
354	rest	0.301853	0.0464976	0.0415505	0.00258661	0.607512
355	rest	0.345045	0.0496229	0.00896502	0.000712367	0.595655
356	rest	0.32792	0.0446465	0.00269325	0.00083985	0.6239
357	rest	0.305039	0.0468088	0.00208056	9.56E-05	0.645976
358	rest	0.20398	0.0261561	0.00145258	0.00200981	0.766401
359	rest	0.0786499	0.0112923	0.00121738	0.00026772	0.908573
360	rest	0.0261828	0.00389729	0.000239748	4.71E-05	0.969633
361	rest	0.00834737	0.000811372	3.07E-05	0.000116878	0.990694
362	rest	0.00167876	0.000240106	0.00014393	2.87E-05	0.997909
363	rest	0.000342437	3.07E-05	1.52E-05	6.65E-06	0.999605
364	rest	0.000143096	7.16E-05	0.000267562	8.91E-05	0.999429
365	rest	7.78E-05	3.36E-05	6.59E-06	1.74E-05	0.999865
366	rest	0.000242217	0.000257364	3.12E-05	3.25E-05	0.999437
367	rest	5.65E-05	0.000151725	6.40E-05	3.59E-05	0.999692
368	rest	2.97E-05	5.58E-05	0.000105005	9.83E-06	0.9998
369	rest	7.40E-05	0.000111112	5.03E-05	3.29E-05	0.999732
370	rest	0.000265572	0.000515685	0.00211294	0.00052025	0.996586
371	rest	0.000547426	0.00012554	0.000202264	2.17E-05	0.999103
372	rest	0.000180794	4.76E-05	4.66E-05	3.59E-05	0.999689
373	rest	0.000335055	5.33E-05	0.000168187	1.47E-05	0.999429
374	rest	0.000551164	9.19E-05	6.96E-05	4.47E-05	0.999243
375	rest	0.000439687	0.000108467	5.79E-05	6.71E-05	0.999327
376	rest	0.000354775	0.000129314	4.99E-05	0.000236819	0.999229
377	rest	0.000270865	0.000262537	0.000100432	0.000162054	0.999204
378	rest	0.00013846	0.00018881	0.000158144	4.65E-05	0.999468
379	rest	7.62E-05	9.37E-05	3.30E-05	2.75E-05	0.99977
380	rest	0.00017506	6.23E-05	2.16E-05	0.000107118	0.999634
381	rest	9.92E-05	0.000116579	9.83E-05	1.59E-05	0.99967
382	rest	0.000151266	5.78E-05	0.000319929	2.48E-05	0.999446
383	rest	0.000719514	0.000410921	0.0011052	0.000780336	0.996984
384	rest	0.00515681	0.00466372	0.013644	0.00874175	0.967794
385	rest	0.015109	0.0257645	0.0395704	0.00264174	0.916914
386	rest	0.0602044	0.0439134	0.00687801	0.0068473	0.882157
387	rest	0.0616387	0.0497313	0.00370089	0.00067182	0.884257
388	rest	0.0214525	0.0138479	0.000152338	4.57E-05	0.964502
389	rest	0.00197339	0.00257102	2.14E-05	0.000160794	0.995273
390	rest	0.00093394	0.00118016	0.000204616	0.000195893	0.997485
391	rest	0.000652388	0.000818098	2.51E-05	0.000103494	0.998401
392	rest	0.00038027	0.000935277	0.000153834	0.000186822	0.998344
393	rest	0.000107132	0.00021085	7.22E-05	2.57E-05	0.999584
