num_scan	state	face	maze	prep_face	pre_maze	rest
2	rest	0.0395303	0.00242449	0.00139714	0.0066029	0.950045
3	rest	0.0117288	0.00141447	0.000345465	0.000570623	0.985941
4	rest	0.00276065	0.000347689	0.000213554	0.000123794	0.996554
5	rest	0.00114348	7.02E-05	4.65E-05	0.000199685	0.99854
6	rest	0.00039376	0.000233935	0.000167215	5.53E-05	0.99915
7	rest	0.0003399	0.000107569	0.000130388	6.52E-05	0.999357
8	rest	0.000520264	0.000207361	0.000228523	0.000333859	0.99871
9	rest	0.00072063	0.000495389	0.000389518	9.35E-05	0.998301
10	rest	0.00155083	0.000407207	0.000709673	0.00064637	0.996686
11	rest	0.00146751	0.00033142	0.000254587	0.000596943	0.99735
12	rest	0.00121672	0.000880184	0.000807367	0.00101154	0.996084
13	rest	0.00229669	0.00139861	0.000737091	0.000375919	0.995192
14	rest	0.00217154	0.00121826	0.000287216	0.000205524	0.996117
15	rest	0.00192214	0.00100697	0.000229102	0.000209419	0.996632
16	rest	0.00172306	0.000761302	0.000209817	0.000166096	0.99714
17	rest	0.000902632	0.000621379	0.000134389	0.000130661	0.998211
18	rest	0.00055097	0.000490128	8.03E-05	0.000273285	0.998605
19	rest	0.000412362	0.000487399	0.000131671	0.000273413	0.998695
20	rest	0.000770766	0.000530784	0.00032124	0.00032655	0.998051
21	rest	0.000539013	0.000410038	8.70E-05	0.000216802	0.998747
22	rest	0.000380121	0.000422172	0.000205906	0.000255059	0.998737
23	rest	0.000483948	0.000490347	0.000259103	0.00058931	0.998177
24	rest	0.000707017	0.0010343	0.000622261	0.00112836	0.996508
25	rest	0.001055	0.00157195	0.000858705	0.000832888	0.995681
26	rest	0.00155039	0.00138748	0.000648953	0.000757997	0.995655
27	rest	0.00135796	0.000838387	0.000497889	0.000458198	0.996848
28	rest	0.00105111	0.000297749	0.00061059	0.000356202	0.997684
29	rest	0.00166357	0.000378228	0.000248175	0.000288032	0.997422
30	rest	0.000145941	5.78E-05	3.81E-05	3.73E-05	0.999721
31	rest	8.52E-05	1.53E-05	3.38E-05	0.000137241	0.999728
32	rest	7.91E-05	8.75E-05	0.000271813	9.83E-05	0.999463
33	rest	0.000204611	0.00012896	0.000195156	0.000102183	0.999369
34	rest	0.000254381	0.000144587	0.000233122	9.77E-05	0.99927
35	rest	6.98E-05	3.54E-05	0.000248443	4.86E-05	0.999598
36	rest	0.0007835	0.000167877	0.000112172	0.000702388	0.998234
37	rest	0.000249218	4.32E-05	3.97E-05	0.000111287	0.999557
38	rest	0.000677579	9.37E-05	0.000163628	0.000508823	0.998556
39	rest	0.000534203	0.000152603	0.000145896	0.000160048	0.999007
40	rest	0.000379081	0.000141686	0.000111918	0.000143897	0.999223
41	rest	9.88E-05	6.32E-05	5.53E-05	4.20E-05	0.999741
42	rest	5.52E-05	5.65E-05	0.000104593	4.41E-05	0.99974
43	rest	0.000219826	0.000134235	0.000263195	0.000110568	0.999272
44	rest	0.000262181	7.86E-05	9.20E-05	0.000138429	0.999429
45	rest	8.88E-05	6.37E-05	5.37E-05	4.75E-05	0.999746
46	rest	0.000105668	6.22E-05	0.000106182	0.000124314	0.999602
47	rest	0.00015857	0.000145706	0.000132095	0.000130834	0.999433
48	rest	0.000244479	0.000130001	7.74E-05	0.000258412	0.99929
49	rest	4.46E-05	9.61E-05	0.00017121	8.05E-05	0.999608
50	rest	0.000160232	0.000125838	0.000107729	0.000276353	0.99933
51	rest	0.000167137	0.000151262	0.000149423	8.25E-05	0.99945
52	rest	0.000280049	0.000131549	0.000398716	0.000414406	0.998775
53	rest	0.000213443	9.56E-05	0.000126293	7.05E-05	0.999494
54	rest	0.000108531	6.60E-05	0.00013135	0.000111101	0.999583
55	rest	0.0005153	0.000174374	8.08E-05	0.000196539	0.999033
56	rest	7.19E-05	4.81E-05	5.30E-05	0.000134048	0.999693
57	rest	8.01E-05	3.15E-05	3.03E-05	6.11E-05	0.999797
58	rest	0.000102899	5.23E-05	7.16E-05	4.19E-05	0.999731
