num_scan	state	face	maze	prep_face	pre_maze	rest
51	rest	0.00013599	0.000864408	0.000135916	5.72E-05	0.998806
52	rest	0.000154348	0.000787244	0.00027037	0.000256312	0.998532
53	rest	0.000366383	0.000937321	0.000349135	0.000821885	0.997525
54	rest	0.000178912	0.000841833	0.000138757	0.000352749	0.998488
55	rest	0.00113213	0.00169197	0.00103722	0.00072187	0.995417
56	rest	0.000745075	0.000792059	0.000524471	0.000154222	0.997784
57	rest	0.0002185	0.00026188	7.51E-05	6.35E-05	0.999381
58	rest	0.000105245	0.000236259	0.000100383	0.000110712	0.999447
59	rest	7.58E-05	0.000152984	3.59E-05	3.45E-05	0.999701
60	rest	5.33E-05	0.000176365	4.87E-05	7.27E-05	0.999649
61	rest	2.50E-05	8.12E-05	5.15E-05	4.09E-05	0.999801
62	rest	0.000109884	0.000131964	0.000247598	9.60E-05	0.999415
63	rest	0.000106128	5.69E-05	0.000121417	4.67E-05	0.999669
64	rest	9.62E-05	0.000107752	0.000320081	0.000128863	0.999347
65	rest	0.000363936	0.000523249	0.000330562	0.000855336	0.997927
66	rest	0.000647754	0.000996259	0.000301919	0.00198393	0.99607
67	rest	0.000598159	0.00164903	0.000234973	0.000786464	0.996731
68	rest	0.000360376	0.00132798	0.000346083	0.000343372	0.997622
69	rest	0.000275188	0.000634674	0.000195267	0.000267207	0.998628
70	rest	7.50E-05	0.000592043	8.80E-05	0.000112654	0.999132
71	rest	9.24E-05	0.000434667	7.34E-05	0.000111567	0.999288
72	rest	3.63E-05	0.000181373	6.34E-05	0.000122306	0.999597
73	rest	5.12E-05	8.76E-05	3.04E-05	0.000128106	0.999703
74	rest	7.39E-05	0.000164199	0.000226088	0.00021066	0.999325
75	rest	0.000139448	0.000133801	0.000124163	0.000139957	0.999463
76	rest	0.00018954	0.000190959	0.000144273	0.000250481	0.999225
77	rest	3.36E-05	4.85E-05	1.73E-05	5.10E-05	0.99985
78	rest	6.08E-05	0.000115754	6.70E-05	5.01E-05	0.999706
79	rest	0.000119621	0.000127933	7.88E-05	0.000361869	0.999312
80	rest	2.77E-05	5.13E-05	5.64E-06	1.69E-05	0.999898
81	rest	4.38E-05	0.000167444	0.000164088	7.50E-05	0.99955
82	rest	7.18E-05	4.59E-05	1.91E-05	4.15E-05	0.999822
83	rest	0.000155792	0.000176813	5.74E-05	0.000194252	0.999416
84	rest	0.000318114	0.000499714	0.000439324	0.00020106	0.998542
85	rest	0.000266008	0.000280397	0.000106028	0.000100536	0.999247
86	rest	8.29E-05	0.000135311	0.000199655	7.46E-05	0.999508
87	rest	9.04E-05	0.000148623	0.000183385	5.28E-05	0.999525
88	rest	6.21E-05	0.000116247	5.45E-05	8.51E-05	0.999682
89	rest	5.31E-05	7.36E-05	4.98E-05	1.91E-05	0.999804
90	rest	6.88E-05	0.000131942	4.91E-05	5.77E-05	0.999693
91	rest	0.000104753	0.000174849	0.000101446	0.000104823	0.999514
92	rest	0.00029376	0.000355336	0.000226785	0.00016856	0.998956
93	rest	0.000417357	0.000129791	0.000112085	8.68E-05	0.999254
94	rest	8.87E-05	4.92E-05	2.81E-05	2.27E-05	0.999811
95	rest	0.000152541	0.000160155	0.000139073	0.000125073	0.999423
96	rest	0.000210213	6.55E-05	6.10E-05	1.78E-05	0.999646
97	rest	0.000205389	0.000197742	0.000128446	0.000190049	0.999278
98	rest	0.000392937	0.000339904	0.000157198	0.000100925	0.999009
99	rest	0.000644563	0.000594204	0.000244968	0.000342424	0.998174
100	rest	0.000333561	0.000461126	0.000105335	0.000135179	0.998965
101	rest	4.30E-05	0.000123603	2.70E-05	5.69E-05	0.999749
102	rest	3.74E-05	9.91E-05	9.51E-05	5.69E-05	0.999711
103	rest	0.000330656	0.000312619	0.000139191	0.000307354	0.99891
104	rest	0.000133323	9.30E-05	2.09E-05	1.67E-05	0.999736
105	rest	4.10E-05	4.51E-05	1.19E-05	1.77E-05	0.999884
106	rest	4.35E-05	8.03E-05	2.35E-05	7.04E-05	0.999782
107	rest	0.000110358	0.000456934	0.000269667	0.000496524	0.998667
108	rest	0.000167626	0.000950589	0.000131474	0.000282605	0.998468
109	rest	0.000238794	0.0010443	0.000252829	0.000714968	0.997749
110	rest	0.000237126	0.00107648	0.000254769	0.000476232	0.997955
111	rest	0.000413828	0.00128741	0.000283683	0.00107789	0.996937
112	rest	0.000380232	0.00126802	0.00022421	0.000274653	0.997853
113	rest	0.000254798	0.000697488	0.000141796	0.000244336	0.998662
114	rest	0.000106282	0.00033209	0.000166852	0.000168628	0.999226
115	rest	6.76E-05	0.000391236	0.000176601	0.000104782	0.99926
116	rest	0.000135155	0.000398418	0.000423487	0.000177144	0.998866
117	rest	6.57E-05	3.80E-05	4.84E-05	6.61E-05	0.999782
118	rest	9.64E-05	3.20E-05	2.42E-05	6.37E-05	0.999784
119	rest	0.000290924	0.00030333	0.000440939	0.000419209	0.998546
120	rest	0.00063119	0.000420061	0.000203318	0.000362062	0.998383
121	rest	0.000443635	0.000728077	0.000188751	0.000463673	0.998176
122	rest	0.000166663	0.000728224	0.000158623	0.000174427	0.998772
123	rest	8.61E-05	0.000348358	8.10E-05	0.000156866	0.999328
124	rest	0.000101955	0.000530309	0.000205566	0.00028529	0.998877
125	rest	0.000202059	0.000558235	7.71E-05	8.57E-05	0.999077
126	rest	0.000282966	0.000423949	0.000210025	0.000387464	0.998696
127	rest	0.00038405	0.000548047	0.000344122	0.000536171	0.998188
128	rest	0.000618731	0.000981687	0.000308651	0.000456563	0.997634
129	rest	0.000174065	0.000244545	7.24E-05	7.35E-05	0.999436
130	rest	0.000148136	0.000188161	0.00035451	0.000259643	0.99905
131	rest	0.000109816	8.35E-05	5.85E-05	6.05E-05	0.999688
132	rest	0.000140106	5.93E-05	0.000125094	0.000127917	0.999548
133	rest	0.000350099	0.000125362	0.000266105	7.11E-05	0.999187
134	rest	0.000823389	0.000200461	0.000663878	0.000410145	0.997902
135	rest	0.00043511	0.000156848	0.000117628	7.41E-05	0.999216
136	rest	0.000657836	0.000443056	0.000130765	0.00123158	0.997537
137	rest	0.000708739	0.00145096	8.34E-05	0.000465485	0.997291
138	rest	0.000415811	0.00169876	0.000109016	0.000228124	0.997548
139	rest	0.000147726	0.00166374	9.10E-05	0.000445147	0.997652
140	rest	0.000109532	0.00161495	8.86E-05	0.000210262	0.997977
141	rest	0.000344106	0.0014397	0.000250914	0.000224079	0.997741
142	rest	0.000320295	0.000241309	6.22E-05	5.72E-05	0.999319
143	rest	8.22E-05	6.12E-05	1.74E-05	3.03E-05	0.999809
144	rest	0.000138871	0.00018492	0.000145013	0.000130263	0.999401
145	rest	0.000128406	0.000182069	5.75E-05	8.40E-05	0.999548
146	rest	3.48E-05	8.31E-05	1.29E-05	3.52E-05	0.999834
147	rest	4.47E-05	0.000105368	0.000110458	2.70E-05	0.999713
148	rest	4.31E-05	0.000137766	6.64E-05	0.000102153	0.999651
149	rest	4.64E-05	0.000113429	1.44E-05	3.40E-05	0.999792
150	rest	4.15E-05	5.55E-05	1.08E-05	8.41E-06	0.999884
151	rest	2.20E-05	0.000103214	2.38E-05	3.36E-05	0.999817
152	rest	4.33E-05	0.000230227	8.19E-05	4.48E-05	0.9996
153	rest	9.78E-06	4.23E-05	1.45E-05	3.22E-05	0.999901
154	rest	1.98E-05	9.63E-05	1.64E-05	3.71E-05	0.99983
155	rest	0.00025861	0.000614984	0.000272963	0.00112464	0.997729
156	rest	5.63E-05	0.000433933	2.55E-05	4.02E-05	0.999444
157	rest	0.000126537	0.00064895	0.000597894	0.000179068	0.998448
158	rest	5.40E-05	0.000288671	0.000283931	4.62E-05	0.999327
159	rest	7.35E-05	0.000208213	0.000109357	0.00019064	0.999418
160	rest	0.000121223	0.000501979	0.000179833	0.000220918	0.998976
161	rest	1.73E-05	5.65E-05	1.17E-05	1.70E-05	0.999897
162	rest	8.92E-05	0.000176282	7.22E-05	4.91E-05	0.999613
163	rest	0.00010606	0.000252304	0.00012343	0.000203521	0.999315
164	rest	8.01E-05	0.000346684	9.83E-05	9.74E-05	0.999378
165	rest	6.26E-05	0.000130451	0.000109635	5.86E-05	0.999639
166	rest	6.78E-05	6.38E-05	3.77E-05	8.81E-05	0.999743
167	rest	3.84E-05	7.59E-05	5.45E-05	2.53E-05	0.999806
168	rest	6.09E-05	0.000150426	0.00012733	0.00015208	0.999509
169	rest	0.000215403	0.000805977	0.000392018	0.000521178	0.998065
170	rest	0.000110488	0.000601786	0.000130494	0.000199624	0.998958
171	rest	0.000101253	0.000421197	0.000100574	0.000158547	0.999218
172	rest	8.38E-05	0.000222377	0.000117312	9.88E-05	0.999478
173	rest	0.000302564	0.000322643	0.00015247	0.000430444	0.998792
174	rest	0.00034927	0.000667238	0.000290825	0.000399112	0.998294
175	rest	0.000523599	0.00119416	0.000798101	0.00064419	0.99684
176	rest	0.000382002	0.000607983	0.000175503	0.000132733	0.998702
177	rest	0.000201844	0.000335666	0.000224722	0.000150651	0.999087
178	rest	0.000349849	0.00027144	0.000244381	0.000202932	0.998931
179	rest	0.000438693	0.000374676	0.000172663	0.00038846	0.998626
180	rest	0.000278824	0.000428968	5.80E-05	0.000183122	0.999051
181	rest	6.09E-05	0.000336573	6.57E-05	4.73E-05	0.999489
182	rest	5.61E-05	0.000237817	4.85E-05	0.000105286	0.999552
183	rest	7.57E-05	0.000237126	0.000382121	0.000151396	0.999154
184	rest	0.000148385	0.000526821	0.000904044	0.000532027	0.997889
185	rest	0.000187537	0.000437861	0.000162054	0.000246119	0.998966
186	rest	6.07E-05	0.000157733	7.07E-05	3.72E-05	0.999674
187	rest	5.99E-05	8.84E-05	0.000109805	9.25E-05	0.999649
188	rest	0.000239375	0.00037757	0.000409884	0.00143825	0.997535
189	rest	0.000481469	0.000685718	0.000301611	0.000157981	0.998373
190	rest	0.000865047	0.000600843	0.000134191	0.000334919	0.998065
191	rest	0.000731141	0.00032462	0.000103058	0.0001428	0.998698
192	rest	0.000353557	0.000137227	5.66E-05	6.74E-05	0.999385
193	rest	7.28E-05	6.25E-05	6.63E-05	3.45E-05	0.999764
194	rest	0.000109677	0.000230693	0.000155248	0.00016848	0.999336
195	rest	0.000225222	0.000356566	0.000244287	0.000152685	0.999021
196	rest	0.000361589	0.000864327	0.000211653	0.000271136	0.998291
197	rest	0.000162065	0.000406183	6.74E-05	7.43E-05	0.99929
198	rest	0.000106734	0.000174783	6.95E-05	0.000145704	0.999503
199	rest	6.41E-05	0.000154475	5.93E-05	0.000131766	0.99959
200	rest	7.77E-05	0.000268417	0.000107297	9.32E-05	0.999453
201	rest	4.67E-05	0.000111969	3.45E-05	3.91E-05	0.999768
202	rest	7.55E-05	0.000131592	3.25E-05	0.000132317	0.999628
203	rest	2.36E-05	5.90E-05	2.55E-05	2.63E-05	0.999866
204	rest	1.06E-05	1.60E-05	3.28E-05	1.17E-05	0.999929
205	rest	5.31E-05	0.000126597	0.000122193	0.000112757	0.999585
206	rest	0.000243907	0.000484781	0.000316318	0.000641841	0.998313
207	rest	0.000260416	0.000841988	0.000404998	0.000264407	0.998228
208	rest	0.000188871	0.000309527	6.69E-05	5.46E-05	0.99938
209	rest	5.46E-05	0.000117741	6.50E-05	0.000235877	0.999527
210	rest	9.26E-05	0.000274757	3.13E-05	5.11E-05	0.99955
211	rest	3.57E-05	6.59E-05	9.84E-06	7.13E-05	0.999817
212	rest	7.27E-05	6.65E-05	3.42E-05	8.75E-05	0.999739
213	rest	0.000161706	0.000225911	8.37E-05	0.000143628	0.999385
214	rest	0.000129345	0.000236072	4.74E-05	0.000108087	0.999479
215	rest	9.16E-05	0.000155145	9.03E-05	8.83E-05	0.999575
216	rest	6.59E-05	8.21E-05	7.09E-05	5.45E-05	0.999727
217	rest	4.08E-05	6.68E-05	4.35E-05	7.47E-05	0.999774
218	rest	6.30E-05	0.000182815	0.000132351	0.000179641	0.999442
219	rest	0.000120125	0.000305641	0.000104274	0.000111373	0.999359
220	rest	0.00024009	0.000156142	0.000125618	0.000180811	0.999297
221	rest	8.57E-05	6.05E-05	2.94E-05	6.78E-05	0.999757
222	rest	2.96E-05	8.84E-05	7.60E-05	0.000154953	0.999651
223	rest	0.000158098	0.000435668	0.000132513	0.000449198	0.998825
224	rest	6.54E-05	0.000405541	7.17E-05	7.23E-05	0.999385
225	rest	5.09E-05	0.000198424	5.03E-05	4.65E-05	0.999654
226	rest	0.000128936	0.00018648	8.41E-05	8.35E-05	0.999517
227	rest	0.000126117	0.000101494	5.13E-05	0.000200854	0.99952
228	rest	9.00E-05	0.000158808	0.000108296	0.000130229	0.999513
229	rest	5.21E-05	0.000175418	4.43E-05	0.000212608	0.999516
230	rest	8.87E-05	0.000682888	0.000135839	0.000530299	0.998562
231	rest	0.000163669	0.00162875	0.000168803	0.000610702	0.997428
232	rest	0.000280638	0.00188803	0.000284171	0.000411574	0.997136
233	rest	0.000191925	0.0010845	0.000171133	0.000130597	0.998422
234	rest	0.000222725	0.000446575	5.64E-05	6.26E-05	0.999212
235	rest	1.95E-05	3.86E-05	2.09E-05	2.19E-05	0.999899
236	rest	7.51E-05	0.000146952	4.20E-05	8.86E-05	0.999647
237	rest	1.95E-05	9.04E-05	5.80E-05	5.99E-05	0.999772
238	rest	3.92E-05	4.73E-05	4.42E-05	0.000135833	0.999733
239	rest	2.60E-05	5.14E-05	5.20E-05	3.26E-05	0.999838
240	rest	8.49E-05	0.000168078	9.65E-05	0.000100359	0.99955
241	rest	8.05E-05	0.000242818	0.000103738	0.000224108	0.999349
242	rest	0.000164249	0.000458619	0.000146428	0.000201077	0.99903
243	rest	0.000170006	0.000432617	0.00019157	0.000109661	0.999096
244	rest	0.000179533	0.00042735	0.000171244	0.000137395	0.999084
245	rest	0.000280468	0.000551105	0.000219734	0.000213393	0.998735
246	rest	0.000316922	0.000659373	8.92E-05	0.000250077	0.998684
247	rest	0.00015902	0.000274853	0.000129274	4.12E-05	0.999396
248	rest	0.000285387	0.000248735	0.000140548	0.000229303	0.999096
249	rest	0.000142644	0.000296362	0.000119283	0.000159555	0.999282
250	rest	8.56E-05	0.000335202	5.02E-05	0.000234556	0.999294
251	rest	0.000103069	0.00041725	4.74E-05	6.55E-05	0.999367
252	rest	5.75E-05	0.000280678	3.36E-05	5.88E-05	0.999569
253	rest	4.56E-05	0.00016063	3.82E-05	6.61E-05	0.999689
254	rest	5.76E-05	6.25E-05	2.59E-05	1.82E-05	0.999836
255	rest	2.60E-05	3.84E-05	1.07E-05	3.72E-05	0.999888
256	rest	6.17E-05	7.26E-05	2.86E-05	2.30E-05	0.999814
257	rest	0.000147647	0.000251753	0.000178943	8.73E-05	0.999334
258	rest	6.45E-05	0.000192036	5.16E-05	6.95E-05	0.999622
259	rest	6.57E-05	0.000314124	8.39E-05	0.000106514	0.99943
260	rest	6.17E-05	0.000150553	4.26E-05	5.27E-05	0.999692
261	rest	5.66E-05	3.88E-05	2.19E-05	1.64E-05	0.999866
262	rest	0.000185223	0.000121237	0.000205617	0.000198248	0.99929
263	rest	0.000160469	0.000194013	0.000156219	6.10E-05	0.999428
264	rest	0.000243401	0.000181086	0.000271054	0.000117148	0.999187
265	rest	0.000297745	0.00054842	0.000380499	9.06E-05	0.998683
266	rest	3.69E-05	9.02E-05	1.66E-05	1.22E-05	0.999844
267	rest	5.57E-05	0.00018438	6.68E-05	9.91E-05	0.999594
268	rest	7.46E-05	0.000266507	8.92E-05	5.70E-05	0.999513
269	rest	0.000146418	0.000232595	7.81E-05	7.82E-05	0.999465
270	rest	0.000209274	0.000220494	0.000102871	0.000175011	0.999292
271	rest	7.30E-05	6.30E-05	1.91E-05	0.000156854	0.999688
272	rest	0.000112356	0.000148914	6.58E-05	7.66E-05	0.999596
273	rest	0.000271064	0.000248691	0.000129181	0.000356705	0.998994
274	rest	0.000277622	0.000213474	0.000147926	9.16E-05	0.999269
275	rest	0.000127331	7.56E-05	5.76E-05	4.96E-05	0.99969
276	rest	0.000288109	0.000419672	0.000272207	0.000362238	0.998658
277	rest	0.000178142	0.000351563	4.73E-05	6.32E-05	0.99936
278	rest	2.92E-05	0.000225175	2.56E-05	6.62E-05	0.999654
279	rest	0.000167277	0.000852214	0.000488551	0.00134498	0.997147
280	rest	0.000421236	0.00150832	0.00035262	0.0003119	0.997406
281	rest	0.00016333	0.00059429	7.93E-05	0.000110574	0.999052
282	rest	0.000221137	0.000762837	0.000330191	0.000357592	0.998328
283	rest	0.000115248	0.000313634	5.03E-05	2.28E-05	0.999498
284	rest	7.63E-05	0.000140547	5.02E-05	9.79E-05	0.999635
285	rest	4.08E-05	0.000112012	5.52E-05	4.25E-05	0.999749
286	rest	0.000113516	0.000281565	0.000214002	0.000164269	0.999227
287	rest	8.60E-05	0.00025969	0.000114897	0.000105854	0.999434
288	rest	0.000237089	0.000257387	0.000522169	0.000303599	0.99868
289	rest	0.00028635	0.000123726	0.000347929	8.24E-05	0.99916
290	rest	0.000280609	0.000343182	0.000215882	0.000216378	0.998944
291	rest	0.00030132	0.000317582	0.000185717	0.000149291	0.999046
292	rest	5.67E-05	2.56E-05	4.90E-05	3.28E-05	0.999836
293	rest	0.000106273	3.05E-05	4.39E-05	2.10E-05	0.999798
294	rest	0.000260494	0.000222854	0.000109554	0.000546345	0.998861
295	rest	0.000217848	0.000415706	6.91E-05	0.000105609	0.999192
296	rest	0.000501358	0.000876681	0.00103039	0.000405559	0.997186
297	rest	0.000265996	0.000214208	0.000109728	3.07E-05	0.999379
298	rest	0.000258001	0.000271235	0.000105919	0.000104558	0.99926
299	rest	0.000465805	0.000497343	0.000173	0.00140467	0.997459
300	rest	0.000734587	0.00161045	0.000522139	0.000694134	0.996439
301	rest	0.00128856	0.00132772	0.000581795	0.00051569	0.996286
302	rest	0.00106633	0.000472658	0.000459847	0.00021582	0.997785
303	rest	0.000551674	0.000287997	0.000247603	0.000196145	0.998717
304	rest	0.000762149	0.00023402	0.000520197	2.73E-05	0.998456
305	rest	0.000535888	0.000126364	0.000137936	0.000167132	0.999033
306	rest	0.00272778	0.000879901	0.000559815	0.00238132	0.993451
307	rest	0.00225813	0.00172962	0.000202653	0.000158424	0.995651
308	rest	0.00219985	0.00111041	0.000944601	0.000971886	0.994773
309	rest	0.0013884	0.00113284	0.000107209	0.000211694	0.99716
310	rest	0.000447217	0.000844036	8.23E-05	0.000247446	0.998379
311	rest	9.44E-05	0.000417031	7.12E-05	5.07E-05	0.999367
312	rest	0.000127962	0.000225919	4.55E-05	2.96E-05	0.999571
313	rest	0.00017187	0.000119366	4.29E-05	3.60E-05	0.99963
314	rest	0.000299096	0.000645801	0.000270987	0.000362092	0.998422
315	rest	0.000479632	0.000832306	6.78E-05	4.36E-05	0.998577
316	rest	0.000263292	0.000578251	8.60E-05	0.000253457	0.998819
317	rest	0.000376262	0.00053244	0.000316149	0.000103192	0.998672
318	rest	0.000692341	0.000782162	0.000612028	0.000295551	0.997618
319	rest	0.00114608	0.00122854	0.00057043	0.000502605	0.996552
320	rest	0.000434819	0.000814412	0.000141399	0.00030799	0.998301
321	rest	0.00012641	0.000208428	3.05E-05	8.09E-05	0.999554
322	rest	0.000478918	0.000588583	0.000258195	0.00234093	0.996333
323	rest	0.000245331	0.00133139	0.000217934	0.000177505	0.998028
324	rest	9.59E-05	0.000444887	7.63E-05	0.000117257	0.999266
325	rest	5.96E-05	0.00018246	5.25E-05	5.60E-05	0.999649
326	rest	6.24E-05	0.000109818	6.37E-05	5.99E-05	0.999704
327	rest	0.00023027	0.000252038	0.000240783	0.000205832	0.999071
328	rest	0.00025948	0.0001348	0.000192486	0.0010081	0.998405
329	rest	0.000490662	0.000470909	0.000129643	9.11E-05	0.998818
330	rest	0.000138403	0.000117074	0.000102686	4.66E-05	0.999595
331	rest	0.000167145	0.000176626	0.000102758	0.000239935	0.999314
332	rest	0.000173294	0.000298883	4.19E-05	0.000132008	0.999354
333	rest	0.000165569	0.000418062	0.00010465	0.000177372	0.999134
334	rest	5.92E-05	0.00019824	3.51E-05	1.91E-05	0.999688
335	rest	3.88E-05	7.60E-05	4.00E-05	8.25E-05	0.999763
336	rest	0.000167947	0.000250648	8.35E-05	0.000291926	0.999206
337	rest	0.000302519	0.000351571	0.000137982	0.000329655	0.998878
338	rest	0.000274179	0.000218893	4.18E-05	0.000350371	0.999115
339	rest	0.000129607	0.000174119	8.27E-05	7.87E-05	0.999535
340	rest	7.09E-05	0.000270487	3.80E-05	3.35E-05	0.999587
341	rest	0.000150463	0.000252785	0.000210406	0.000327687	0.999059
342	rest	0.000205815	0.000295428	7.46E-05	7.52E-05	0.999349
343	rest	0.000147975	0.000267938	0.00018267	9.23E-05	0.999309
344	rest	0.000167772	0.000223784	0.000163511	4.05E-05	0.999404
345	rest	0.000204888	0.000161442	7.47E-05	6.89E-05	0.99949
346	rest	9.10E-05	0.000104039	0.00010398	8.18E-05	0.999619
347	rest	5.73E-05	0.000112837	0.000167246	0.000109822	0.999553
348	rest	7.95E-05	0.000124887	0.000247818	6.28E-05	0.999485
349	rest	0.000412239	0.00019904	0.000117574	0.000500385	0.998771
350	rest	0.000153516	0.000287253	5.11E-05	9.36E-05	0.999415
351	rest	0.000263633	0.000640671	0.000662319	0.00039495	0.998038
352	rest	0.000339554	0.000516626	0.000388242	0.000273821	0.998482
353	rest	0.00035489	0.000411262	0.000116414	4.88E-05	0.999069
354	rest	0.000241668	0.000286512	0.000117977	0.000120918	0.999233
355	rest	0.000214109	0.000282153	0.000113502	0.000253134	0.999137
356	rest	0.000495427	0.000434981	0.000329911	0.000154917	0.998585
357	rest	0.000345874	0.000184619	0.00019469	7.51E-05	0.9992
358	rest	0.000151314	9.48E-05	6.20E-05	3.18E-05	0.99966
359	rest	0.000175728	0.000274889	0.000190404	8.14E-05	0.999278
360	rest	0.000277223	0.000223576	0.000164144	0.000204208	0.999131
361	rest	4.85E-05	8.94E-05	2.43E-05	3.24E-05	0.999805
362	rest	0.000139873	0.000167328	6.98E-05	7.91E-05	0.999544
363	rest	0.00021323	0.000226056	0.000543108	0.00113213	0.997885
364	rest	0.000312224	0.000760905	8.27E-05	0.000321322	0.998523
365	rest	0.000334962	0.000752036	7.84E-05	6.60E-05	0.998769
366	rest	0.000154132	0.000378916	7.94E-05	7.12E-05	0.999316
367	rest	0.000121393	0.000487623	0.000120745	0.000159299	0.999111
368	rest	5.28E-05	0.000165372	6.49E-05	8.47E-05	0.999632
369	rest	7.41E-05	2.75E-05	1.03E-05	1.15E-05	0.999877
370	rest	3.20E-05	2.30E-05	2.20E-05	3.87E-06	0.999919
371	rest	0.000119244	7.41E-05	5.60E-05	0.000120788	0.99963
372	rest	0.00012044	0.000111239	8.02E-05	5.06E-05	0.999638
373	rest	0.000305039	0.000183321	0.000127146	9.88E-05	0.999286
374	rest	0.000591468	0.000313413	0.000209203	0.0002254	0.998661
375	rest	8.75E-05	0.00012096	5.27E-05	5.60E-05	0.999683
376	rest	7.69E-05	0.000229506	5.43E-05	0.0001113	0.999528
377	rest	0.000122778	0.000328014	0.000237656	0.00064898	0.998663
378	rest	0.000105566	0.000654966	0.000163271	7.79E-05	0.998998
379	rest	0.000170854	0.000376179	0.00019881	0.000184274	0.99907
380	rest	0.000206042	0.000207328	6.10E-05	5.27E-05	0.999473
381	rest	0.000198266	0.000292391	0.000155377	0.000208619	0.999145
382	rest	0.000270367	0.000227373	9.53E-05	3.05E-05	0.999376
383	rest	0.000143715	0.000138716	0.000246969	7.53E-05	0.999395
384	rest	9.47E-05	0.00035974	0.000148113	0.000244525	0.999153
385	rest	0.000107997	0.000453775	0.000129259	0.000213909	0.999095
386	rest	7.68E-05	0.000632657	8.39E-05	0.000124588	0.999082
387	rest	0.000133144	0.000395401	0.000114606	7.36E-05	0.999283
388	rest	0.000319837	0.000299793	0.000161792	5.59E-05	0.999163
389	rest	3.47E-05	0.000113339	2.07E-05	4.12E-05	0.99979
390	rest	3.66E-05	8.57E-05	3.51E-05	7.60E-05	0.999767
391	rest	5.24E-05	0.000121263	0.00010129	7.75E-05	0.999648
392	rest	6.01E-05	0.000119053	7.21E-05	9.22E-05	0.999657
393	rest	5.88E-05	0.000124919	5.50E-05	0.000117063	0.999644
394	rest	0.000121675	0.000160991	8.38E-05	0.000195675	0.999438
