num_scan	hypnogram	SW	delta	theta	alpha	sigma	beta
67	0	3.366622223	2.076039397	1.23458096	0.18748803	1.140335016	0.773863535
68	0	3.756865954	2.460300468	1.390189315	0.254423679	1.181074829	1.403260589
69	0	4.064056038	2.753869365	1.481501405	0.344489815	1.206678307	1.794301759
70	0	4.306141515	2.999052017	1.581508297	0.406497864	1.282159742	2.061275074
71	0	4.471369383	3.172146663	1.667630388	0.402073954	1.285079466	2.269257309
72	0	4.549740796	3.303726656	1.688944608	0.316081859	1.281479457	2.428323077
73	0	4.382406869	3.135059448	1.570427974	0.162003927	1.189335286	2.25209845
74	0	4.134078467	2.911019767	1.426156125	-0.010535493	1.096048399	2.016040296
75	0	3.796686929	2.617195369	1.260861635	-0.150336193	1.012155033	1.719068918
76	0	3.342846071	2.234344081	1.036299427	-0.256567979	0.969351317	1.286545946
77	0	2.732947312	1.614772186	0.803153811	-0.263769816	0.914725164	0.555581626
78	0	2.636797174	1.638511437	0.828532455	-0.178335134	0.958427541	0.483648885
79	0	2.726965251	1.720828826	0.904712977	-0.096348405	0.995972015	0.466805146
80	0	2.935707373	1.802567695	0.929766719	-0.007942832	0.941228778	0.465913501
81	0	3.108315765	1.899999687	1.035172043	0.075398605	0.897168869	0.485461485
82	0	3.279799756	2.015032139	1.140630689	0.147929389	0.858165464	0.506844869
83	0	3.42963741	2.018043871	1.101676323	0.206672258	0.788182215	0.524893268
84	0	3.512800108	2.010056304	1.082150985	0.250048272	0.726927263	0.545336877
85	0	3.483079123	1.994626746	1.099609897	0.24462914	0.789879251	0.532085464
86	0	3.407516625	1.917485456	0.990605649	0.2566185	0.836820145	0.514335214
87	0	3.285864697	1.845295592	0.897722146	0.31355835	0.892339913	0.490218965
88	0	3.150894249	1.831989333	0.951595604	0.476728474	0.960278395	0.479446574
89	0	3.151762218	1.838484407	0.969565089	0.668598393	1.019346231	0.484610659
90	0	3.333282876	1.850167279	0.985500452	0.886685896	0.995141834	0.484734133
91	0	3.513801762	1.899510382	1.122024787	1.079740894	0.985941311	0.511266593
92	0	3.666132302	1.888846433	1.220659723	1.215560703	0.96819573	0.53987604
93	0	3.779179203	1.881638674	1.267701567	1.253131773	0.931940819	0.548178298
94	0	3.816534647	1.907162141	1.376972498	1.309864503	0.932111922	0.540369286
95	0	3.735716315	1.917500985	1.480041004	1.324966259	0.970982508	0.560428951
96	0	3.649306276	1.915968549	1.555142548	1.364187091	1.023491395	0.582475632
97	0	3.559023282	1.961751231	1.597722227	1.395354642	1.097940396	0.625429077
98	0	3.482692114	1.980012953	1.616586575	1.498355391	1.159874988	0.700382962
99	0	3.420599462	1.917875062	1.559294155	1.50694104	1.186990989	0.782681549
100	0	3.444767943	1.856490594	1.483220046	1.611422181	1.225882561	0.882772681
101	0	3.488341304	1.816169277	1.36303709	1.638437513	1.244476945	0.943344764
102	0	3.545204168	1.842366181	1.380352353	1.700386377	1.237181368	0.988774422
103	0	4.839893129	2.239017535	1.51933186	1.714374255	1.236520075	1.220659452
104	0	5.38255018	2.54503984	1.669548824	1.824327701	1.264249331	1.656175143
105	0	5.733479754	2.781996187	1.812737046	1.780707455	1.329956793	2.011793618
106	0	5.993114943	2.980255177	1.942383781	1.789944375	1.383071613	2.388330271
107	0	6.196765807	3.104924195	1.947787577	1.763802482	1.432177797	2.657894621
108	0	5.996271409	2.968091595	1.818809557	1.740489193	1.497940844	2.80765921
109	0	5.744729413	2.796079546	1.669355397	1.60710271	1.515893167	2.808470653
110	0	5.400339009	2.585908719	1.465540625	1.582927434	1.440678813	2.753428874
111	0	4.855390108	2.272471025	1.248044944	1.507385435	1.416342071	2.531784825
112	0	3.59132753	1.919659783	1.076629493	1.433379474	1.399840481	2.260633783
113	0	3.517550095	1.9354211	1.089252552	1.365099935	1.387223333	1.924875431
114	0	3.41388025	2.033855664	1.14834511	1.382658244	1.415024596	1.669816285
115	0	3.328818118	2.126277028	1.236452157	1.337542672	1.500981701	1.461894121
116	0	3.293217448	2.266125153	1.300791957	1.327492952	1.503844785	1.484761079
117	0	3.206703228	2.319174386	1.403812021	1.3619291	1.500334825	1.478710544
118	0	3.099031932	2.320285807	1.493346172	1.395290457	1.464587328	1.565886758
119	0	3.045867212	2.22359913	1.554370688	1.337708723	1.410472631	1.615507368
120	0	3.011129719	2.111635542	1.606933193	1.345590679	1.351401094	1.64816983
121	0	2.932307299	1.928596591	1.662899147	1.343960095	1.342850612	1.670959631
122	0	2.929281212	1.807347981	1.686886681	1.364050058	1.388087743	1.701790448
123	0	2.958738428	1.680179113	1.639863982	1.364555032	1.459950705	1.720934704
124	0	2.952165346	1.680123466	1.568484153	1.441823419	1.544967303	1.751826815
125	0	2.931842451	1.742047727	1.491158619	1.464112648	1.620311456	1.755808176
126	0	2.951415809	1.796012222	1.370013921	1.486017603	1.679453161	1.782136881
127	0	2.923737361	1.799170924	1.23476541	1.349423954	1.67468721	1.820456467
128	0	2.889839707	1.823792269	1.170585318	1.21157823	1.619804728	1.768488103
129	0	2.897471329	1.80563843	1.157991946	1.041221674	1.538585052	1.745896112
130	0	2.916491983	1.68045483	1.139437815	0.912733261	1.470559378	1.76381952
131	0	2.916948498	1.597773897	1.151982736	0.786709	1.404864222	1.797661491
132	0	2.96168367	1.611646692	1.194982396	0.874096122	1.339658016	1.835632008
133	0	2.984074076	1.644998989	1.219801822	0.945551507	1.356315113	1.968286723
134	0	2.976214621	1.703281531	1.224679496	1.001910507	1.381842817	2.110838123
135	0	2.956892074	1.83351593	1.250262821	1.043734521	1.359250078	2.226385211
136	0	2.95136312	1.910425273	1.298949463	1.214230009	1.398469202	2.328709588
137	0	2.884901734	1.914379791	1.38572267	1.347587517	1.530212688	2.587692333
138	0	2.820204609	1.920389848	1.480502884	1.475662927	1.601993993	2.767430179
139	0	2.862613319	1.915719269	1.549268205	1.574687611	1.683431188	2.892607186
140	0	2.93324086	1.898886789	1.597084909	1.703917411	1.829252393	2.998462009
141	0	2.948692413	1.900870061	1.600928938	1.651137958	1.880503181	3.077453706
142	0	3.015172175	1.896463843	1.520710642	1.57249499	1.83320745	2.947523982
143	0	3.100715244	1.855956145	1.43080918	1.479282444	1.808237559	2.802392268
144	0	3.079301124	1.78358292	1.338226157	1.395039574	1.768564489	2.630243461
145	0	2.995080811	1.650137787	1.227342424	1.12472286	1.614352434	2.440273766
146	0	2.959285469	1.482380687	1.115867882	0.955342706	1.468683065	2.225549984
147	0	2.89194537	1.350419654	1.035070516	0.792743095	1.393190596	2.199658219
148	0	2.787939636	1.249440421	0.929974769	0.605418979	1.285264658	2.176562247
149	0	2.718575524	1.247328318	0.880253751	0.376839632	1.17463934	2.180475992
150	0	2.738277947	1.367430193	0.853764592	0.360581021	1.122217393	2.176479564
151	0	2.732187277	1.506192163	0.868708159	0.389242276	1.110608574	2.160105211
152	0	2.819626658	1.632846179	1.000192	0.454526343	1.127038653	2.174002959
153	0	2.920840185	1.735788539	1.12636559	0.517437256	1.166679642	2.200132005
154	0	3.038732023	1.778015046	1.151270413	0.563119635	1.175649878	2.198021772
155	0	3.085626271	1.753158514	1.15815719	0.549611966	1.210294819	2.162414911
156	0	3.178252577	1.783593581	1.220000682	0.545031187	1.270090998	2.155148789
157	0	3.187094994	1.770998343	1.156915686	0.506697881	1.297829022	2.119899208
158	0	3.183675079	1.768391267	1.122533062	0.519961762	1.299178386	2.077273798
159	0	3.143522593	1.76579929	1.126129079	0.543357326	1.329513714	2.03983
160	0	3.119661449	1.803430218	1.149103592	0.63496908	1.363400785	2.048276771
161	0	2.989372093	1.703088244	1.049130621	0.648797886	1.336525396	2.035959126
162	0	2.844936507	1.646656526	1.061890975	0.68338839	1.270231259	2.040442262
163	0	2.695083256	1.589333622	1.021763801	0.651450542	1.233602016	2.027304412
164	0	2.555280875	1.585082384	1.041280907	0.653341711	1.169397052	2.035100755
165	0	2.453065	1.551648936	1.0559046	0.650148184	1.081743311	2.03570221
166	0	2.531949086	1.590851457	1.158943656	0.705428983	1.038938848	2.05727849
167	0	2.666550606	1.596794866	1.172283945	0.719283213	1.045818962	2.076795746
168	0	2.766311046	1.58699625	1.183803336	0.756194423	1.015023253	2.109561158
169	0	2.902382633	1.620590909	1.172429664	0.707613499	0.995789883	2.184546091
170	0	3.023443916	1.705075172	1.313178448	0.654224511	0.98478947	2.240599572
171	0	3.069506654	1.820425383	1.398189564	0.601705046	0.975893615	2.266479219
172	0	3.090676527	1.919513201	1.524060792	0.573272275	1.026749637	2.293488812
173	0	3.14173725	2.021883805	1.66318817	0.550596803	1.091371108	2.322628913
174	0	3.203291945	2.066361284	1.784476377	0.622276046	1.183637813	2.275536657
175	0	3.279415845	2.104849742	1.746740767	0.67262669	1.254357924	2.237521738
176	0	3.394797757	2.1437862	1.736133983	0.710504451	1.303486362	2.213801342
177	0	3.530146741	2.213303228	1.709519528	0.777918893	1.263618486	2.202050943
178	0	3.641330289	2.286126866	1.679895099	0.854110522	1.217487887	2.19312147
179	0	3.690692087	2.325987809	1.63577629	0.92251169	1.123468528	2.230793223
180	0	3.679655064	2.313432277	1.647781583	1.003414151	1.031526388	2.291601081
181	0	3.618526671	2.248457287	1.62782714	1.072522251	0.962835549	2.339662991
182	0	3.515345504	2.184662545	1.633730503	1.124723492	0.965630579	2.445423977
183	0	3.458997031	2.084914747	1.608444105	1.16507811	0.978930581	2.519688256
184	0	3.41527076	1.998357115	1.588705152	1.155897697	1.05782727	2.598299136
185	0	3.425572053	1.959293931	1.67032217	1.153818121	1.124194133	2.625925504
186	0	3.503487187	2.069750573	1.801822304	1.150878804	1.175712677	2.691237129
187	0	3.611591388	2.067554237	1.85069693	1.136779899	1.187538387	2.63290662
188	0	3.572339987	2.077193956	1.902764317	1.145117788	1.186810729	2.587603021
189	0	3.550054035	2.10594517	1.931158883	1.191599545	1.104299567	2.50219883
190	0	3.530979502	2.125658352	1.814826404	1.193127532	1.042534556	2.452116573
191	0	3.448497034	1.948243402	1.564289236	1.182307469	0.932372384	2.315020696
192	0	3.291909133	1.837061472	1.337979264	1.185137837	0.874425752	2.290010258
193	0	3.248145962	1.706377145	1.075947195	1.129053291	0.853043621	2.258955614
194	0	3.203353368	1.557486966	0.800360877	1.055430296	0.942007202	2.286305911
195	0	3.145869171	1.378812074	0.752654418	1.016471957	0.995630178	2.347129915
196	0	3.126611025	1.360709005	0.869458617	1.000195622	1.072444636	2.422871448
197	0	3.145662445	1.37110624	0.933082332	0.939642448	1.166872208	2.481229908
198	0	3.168003904	1.480730045	1.000669467	0.919789122	1.244527363	2.54113166
199	0	3.216090916	1.620529492	1.087295465	0.910855257	1.27269999	2.570810787
200	0	3.241538498	1.755124415	1.151604091	0.89402454	1.335798418	2.528774561
201	0	3.306632265	1.882110469	1.227327849	0.864380205	1.406863303	2.517351032
202	0	3.446718061	2.106931117	1.410514714	0.897637436	1.405517956	2.536928346
203	0	3.638603557	2.267991339	1.540249735	0.903176527	1.387835163	2.555171303
204	0	3.793905278	2.37257344	1.632943791	0.922743146	1.364308321	2.572952105
205	0	3.963978922	2.481346961	1.695365852	0.922187746	1.272678614	2.62425881
206	0	4.064858134	2.590001947	1.727796294	0.936072472	1.187424605	2.655413286
207	0	4.089321374	2.52768265	1.608170986	0.886395692	1.147175356	2.607158505
208	0	4.032518095	2.402877692	1.500865195	0.885366214	1.13056622	2.557786806
209	0	3.943430304	2.270135922	1.369806965	0.871726202	1.129708338	2.475807456
210	0	3.808876906	2.084676506	1.292347165	0.906463616	1.181312633	2.363598546
211	0	3.683477027	1.793902102	1.24082078	0.987017246	1.1744452	2.248023034
212	0	3.581062462	1.616879349	1.279887431	1.098568031	1.139647514	2.144947099
213	0	3.485447724	1.609205457	1.291783742	1.182283665	1.074832812	2.002141581
214	0	3.387979102	1.600495606	1.326162853	1.26716244	1.00988082	1.877974023
215	0	3.236472524	1.581940407	1.279149521	1.34203195	0.921736607	1.73860016
216	0	3.079104009	1.600649714	1.208867227	1.335865305	0.861538143	1.532099529
217	0	2.969385044	1.714703806	1.197225817	1.315514547	0.817547657	1.474539136
218	0	2.924177972	1.701624143	1.16611073	1.285374623	0.807852139	1.490012181
219	0	2.981420001	1.694175727	1.152790053	1.229785235	0.800561498	1.603150852
220	0	3.115017123	1.725848989	1.169352849	1.098830162	0.794186561	1.780830359
221	0	3.251135489	1.778046178	1.201982556	0.981174215	0.821796716	1.957689548
222	0	3.276991512	1.684395458	1.158324951	0.859032258	0.85495479	1.998173107
223	0	3.31054128	1.651178855	1.159054313	0.711236602	0.852829526	1.998146359
224	0	3.272791557	1.6760224	1.147456224	0.548432163	0.857397846	1.962463084
225	0	3.205864526	1.692590931	1.135566352	0.49956249	0.898537768	1.86073636
226	0	3.106857182	1.708110535	1.153325835	0.529459498	0.944326564	1.73984849
227	0	3.098516994	1.810560627	1.193427261	0.607715966	0.993173635	1.65832164
228	0	3.032284474	1.877417981	1.200290385	0.703703084	1.047844499	1.584259419
229	0	2.995942085	1.865716694	1.215635776	0.815939713	1.109343328	1.449882451
230	0	3.016922193	1.844288558	1.248568295	0.896342484	1.12297212	1.342073143
231	0	3.041506626	1.893194028	1.253006886	0.967288733	1.104547511	1.223814017
232	0	3.011550554	1.924510414	1.275160844	0.974890572	1.085196254	1.136701153
233	0	3.041119939	1.94391714	1.313065456	0.987461882	1.079261422	1.066235045
234	0	3.040587759	1.981901568	1.277085003	0.966589146	1.02433046	0.96750998
235	0	2.958668092	2.014551293	1.230476379	0.939681865	1.016002255	0.871370789
236	0	2.85150803	1.897262466	1.180867628	0.838830269	1.003097114	0.782979682
237	0	2.755405517	1.749876358	1.126920309	0.750680345	0.969889929	0.714496547
238	0	2.626207243	1.624735901	1.064588905	0.638761788	0.920195046	0.664132466
239	0	2.561648977	1.511501054	1.077046866	0.559411212	0.889621142	0.761847691
240	0	2.594556693	1.389408574	1.101342822	0.464410987	0.828358428	0.873120701
241	0	2.646261132	1.376283652	1.07051103	0.437495107	0.788335121	0.982769078
242	0	2.745258399	1.387782517	1.039937547	0.397845559	0.800360879	1.055964551
243	0	2.867307621	1.382054572	1.016992865	0.337395594	0.852312756	1.106394802
244	0	2.96183458	1.381364167	1.01366004	0.243378551	0.928628004	1.112170989
245	0	3.024056478	1.373416152	1.020565582	0.132844999	1.014064846	1.110397342
246	0	3.076445426	1.409815608	1.099860425	0.021920195	1.081588417	1.129737303
247	0	3.166670435	1.504662031	1.179486656	-0.014436624	1.139786624	1.192747998
248	0	3.225957285	1.584830911	1.239165072	0.056204569	1.159050523	1.2413912
249	0	3.252468732	1.629302057	1.251316309	0.180469137	1.160389197	1.313098229
250	0	3.315843438	1.707794543	1.246454285	0.324878689	1.177478072	1.38919578
251	0	3.378210544	1.747415476	1.21705126	0.445560032	1.186313077	1.39902433
252	0	3.314389563	1.687627231	1.167173783	0.53158052	1.161426518	1.326799888
253	0	3.224147319	1.633404677	1.145847812	0.548330629	1.157480967	1.26844274
254	0	3.17211161	1.599867614	1.159173199	0.573604128	1.148478153	1.187341618
255	0	3.050348967	1.502167922	1.135502338	0.615156786	1.086232118	1.022775016
256	0	2.920488728	1.415618655	1.10918331	0.694752517	1.048139444	0.889404936
257	0	2.895206844	1.400806928	1.108426199	0.789707303	1.024007305	0.812753072
258	0	2.929725952	1.405407916	1.099890321	0.919637253	0.975510368	0.71303585
259	0	2.957818274	1.422508162	1.090189732	1.001341711	0.9478475	0.622457145
260	0	3.0241157	1.555142532	1.165586465	1.078265137	0.915854099	0.62631021
261	0	3.194072807	1.716195261	1.302373204	1.128626449	0.863920331	0.684701146
262	0	3.384977993	1.920601892	1.441424076	1.133632338	0.793572037	0.758986592
263	0	3.532487739	2.105841865	1.539900454	1.131857832	0.771723189	0.839094301
264	0	3.63734493	2.239325877	1.607922773	1.108930901	0.739968613	0.913162338
265	0	3.707323477	2.303527404	1.623355871	1.063330189	0.749828825	0.959925889
266	0	3.639281706	2.308826376	1.548609263	0.969091986	0.779806985	0.967984902
267	0	3.496793723	2.21941062	1.399124486	0.915284525	0.833073068	0.960884801
268	0	3.314211822	2.056215065	1.221563565	0.785388537	0.817707287	0.938279399
269	0	3.13487548	1.893463919	1.048652204	0.705237913	0.776336016	0.908529367
270	0	2.945781918	1.708425845	0.896236747	0.64600562	0.742706406	0.874872209
271	0	2.929806232	1.601664464	0.863984924	0.794607449	0.676860241	0.791594364
272	0	2.955767511	1.585917513	0.908428105	0.911086755	0.609307343	0.711171604
273	0	2.995796412	1.618301154	1.006853033	1.095855482	0.581463034	0.611383445
274	0	3.044254078	1.706162212	1.105362815	1.258362133	0.667396936	0.566900094
275	0	3.131300264	1.811528989	1.222580428	1.38383167	0.722640495	0.568973246
276	0	3.137284363	1.835266576	1.271059962	1.365040155	0.782205113	0.622989545
277	0	3.183262728	1.864434095	1.301119098	1.332441465	0.817097507	0.695240811
278	0	3.217529939	1.894104365	1.294621403	1.259924907	0.845619732	0.793942535
279	0	3.220183588	1.804134376	1.255425092	1.159659578	0.7667077	0.808573414
280	0	3.156287674	1.682823522	1.141069594	1.05174407	0.697678687	0.780350938
281	0	3.137443567	1.606724786	1.063632918	0.991954584	0.657061833	0.798054114
282	0	3.031844786	1.524475132	0.972538066	0.966523425	0.647870836	0.775708175
283	0	2.940888297	1.493548882	0.947041827	0.958322671	0.648696519	0.736313797
284	0	2.810183874	1.543008741	0.969886179	0.920171947	0.697936629	0.741650908
285	0	2.750587828	1.634744397	1.051105514	0.857150219	0.77067729	0.783144028
286	0	2.678562863	1.849033311	1.228967366	0.823181914	0.835732087	0.78288047
287	0	2.707397874	2.014308577	1.415721126	0.749512764	0.884833022	0.81046765
288	0	2.752317526	2.123313644	1.529501145	0.631406687	0.953134101	0.858090106
289	0	2.882963692	2.226065175	1.615312981	0.555492792	0.979995978	0.881181759
290	0	2.984807531	2.320096166	1.698230846	0.597677017	0.995832801	0.881197864
291	0	3.074090571	2.230288751	1.647335908	0.638313526	0.962337878	0.845829163
292	0	3.145179128	2.129403688	1.606945126	0.690046334	0.951277892	0.798984527
293	0	3.179600367	2.031224284	1.577570119	0.809861779	0.892603044	0.732057361
294	0	3.13146908	1.913323561	1.539241696	0.976651525	0.877017205	0.674440281
295	0	3.054599471	1.723492019	1.451771899	1.040154318	0.826274789	0.608686674
296	0	2.952653806	1.682593491	1.43804111	1.078375395	0.806423094	0.580465896
297	0	2.896141315	1.607347266	1.313563344	1.165296397	0.743013735	0.543542846
298	0	2.85585863	1.515483047	1.16513942	1.218047011	0.735237287	0.479067546
299	0	2.896703173	1.407367675	1.004824751	1.150971054	0.706398066	0.403203388
300	0	2.937565681	1.3465981	0.912705349	1.09068796	0.689145749	0.341621114
301	0	3.093584618	1.306219711	0.82844904	1.044523601	0.695155099	0.295068815
302	0	3.136648038	1.336822891	0.866641967	0.87593699	0.692801807	0.256905734
303	0	3.177359014	1.335493804	0.956189397	0.658951584	0.657777504	0.272284885
304	0	3.204705555	1.374986452	1.05014721	0.592211888	0.661420542	0.319713774
305	0	3.256093528	1.409581064	1.081631684	0.606979082	0.700870409	0.350129917
306	0	3.209437721	1.455024699	1.119265941	0.756818092	0.716223883	0.360139384
307	0	3.197544041	1.501480913	1.171496307	0.991240219	0.748459162	0.367959463
308	0	3.192127752	1.572460358	1.198449957	1.17025872	0.78490762	0.354568341
309	0	3.219102785	1.609343424	1.215810388	1.273693163	0.768191271	0.317818634
310	0	3.239911253	1.63617298	1.245939961	1.311849248	0.717109106	0.299144877
311	0	3.246469089	1.636143839	1.241315237	1.218854072	0.673750344	0.27166223
312	0	3.294932799	1.634373128	1.198213303	1.039118324	0.655291989	0.259565171
313	0	3.346716079	1.698552363	1.17536946	0.94064526	0.583906949	0.238360409
314	0	3.339273891	1.773134223	1.154356197	0.835435964	0.545382228	0.219984438
315	0	3.303684946	1.844312186	1.139656438	0.770524274	0.52305291	0.187800099
316	0	3.264353414	1.913729692	1.222487627	0.897772675	0.499656528	0.191939589
317	0	3.197761483	2.025869215	1.545316808	1.064613411	0.470351733	0.20778065
318	0	3.078352989	2.037540131	1.743164333	1.077703695	0.498450237	0.222226083
319	0	3.002774259	2.058620768	1.919376625	1.137064934	0.548217459	0.230840393
320	0	2.954450229	2.092062733	2.075096591	1.195825329	0.569384411	0.241896501
321	0	2.977231241	2.115994266	2.163531445	1.114409885	0.582991154	0.230998142
322	0	2.906961738	2.006857077	2.012743314	1.026800066	0.557340878	0.153513689
323	0	2.876427884	1.963053473	1.871082116	0.990014179	0.552358764	0.100002665
324	0	2.813625669	1.894971976	1.674518159	0.869687288	0.517772208	0.059971883
325	0	2.74678439	1.794578493	1.407003024	0.737390883	0.529457252	0.037072905
326	0	2.606513439	1.665931903	1.073803767	0.71622179	0.577562489	0.040955436
327	0	2.590502661	1.690668545	1.052501153	0.655470151	0.669344822	0.093782359
328	0	2.569285082	1.66812369	0.981074227	0.58850281	0.732563556	0.132023807
329	0	2.542439264	1.61602531	0.927388718	0.597502401	0.823398651	0.151847609
330	0	2.530080273	1.578447832	0.911199981	0.606075133	0.902205833	0.176172192
331	0	2.550072287	1.556691143	0.904589462	0.580043242	0.930352557	0.160627732
332	0	2.531458944	1.464497453	0.817506582	0.57004319	0.911800831	0.137580544
333	0	2.551125682	1.37764008	0.786437909	0.584230485	0.901072209	0.102091216
334	0	2.568151002	1.386670194	0.858889159	0.563674023	0.841394942	0.076405866
335	0	2.578449317	1.411186045	0.929646059	0.519868723	0.75806055	0.022789054
336	0	2.620563032	1.434257925	1.077036881	0.561543606	0.73738939	0.006524406
337	0	2.703227376	1.440235457	1.236953317	0.595782161	0.769812852	0.031266289
338	0	2.757368967	1.452415743	1.348833508	0.660150334	0.792705232	0.075094687
339	0	2.827637313	1.395578983	1.353988538	0.749854612	0.841774195	0.129105244
340	0	2.901625759	1.305173905	1.331800975	0.837096061	0.89340088	0.178069061
341	0	2.910134627	1.305898527	1.236818908	0.819935378	0.883968714	0.209822863
342	0	2.903953411	1.405284561	1.207098281	0.857374833	0.863265547	0.200981555
343	0	2.975480581	1.562043416	1.291549629	0.867103244	0.861696648	0.192378835
344	0	3.062858171	1.714968432	1.447510494	0.861208355	0.848209199	0.164313598
345	0	3.138292926	1.883785825	1.624800812	0.863494565	0.829719852	0.162524905
346	0	3.248355286	1.956276331	1.785223357	0.927982214	0.813277313	0.163742761
347	0	3.326681095	1.996665959	1.879368848	0.904279839	0.792225	0.165701406
