num_scan	hypnogram	SW	delta	theta	alpha	sigma	beta
37	0	3.279955255	1.377593113	2.184714446	1.518886555	0.435300212	-1.131325691
38	0	3.245341292	1.227744443	2.166114271	1.437680519	0.40998185	-1.117248249
39	0	3.153110986	1.075816816	2.132205207	1.389330773	0.374291754	-1.081655805
40	0	3.003507843	0.932406666	2.087514289	1.389598688	0.424849402	-1.060253683
41	0	2.762298042	0.927789129	2.048063809	1.391297647	0.469866857	-1.02494358
42	0	2.518459283	0.998437618	2.023322339	1.411162186	0.512444678	-0.97415805
43	0	2.365849216	1.072273258	1.976015522	1.416100951	0.51414528	-0.947097256
44	0	2.302955464	1.154813432	1.893537597	1.380487426	0.548428006	-0.949897586
45	0	2.304986455	1.247068765	1.828191805	1.324856071	0.51930098	-0.965404602
46	0	2.351261315	1.327809191	1.734000065	1.275287274	0.476836329	-1.008718296
47	0	2.416445251	1.345049511	1.632249212	1.229506315	0.458849094	-1.089076112
48	0	2.429630771	1.341615816	1.573974125	1.207311003	0.476866974	-1.13708275
49	0	2.3675566	1.304197067	1.579909422	1.247440007	0.492432025	-1.18735495
50	0	2.280005146	1.267616915	1.566839717	1.303093153	0.53983229	-1.203646439
51	0	2.184475532	1.241851234	1.602452498	1.346583743	0.603754712	-1.190377784
52	0	2.099094783	1.270644785	1.644986068	1.362706783	0.626900607	-1.156231754
53	0	2.030624146	1.33218661	1.683337954	1.371791101	0.665060196	-1.156863307
54	0	1.992294908	1.398341559	1.713202974	1.393314906	0.681070723	-1.134522808
55	1	2.022709855	1.449914285	1.756390298	1.439678533	0.668241292	-1.13131749
56	1	2.059192902	1.483408219	1.757305424	1.510824417	0.650279863	-1.128526613
57	1	2.18649132	1.478325855	1.708394919	1.577273807	0.657956528	-1.119172079
58	1	2.3117811	1.414663653	1.669340532	1.612652847	0.636713994	-1.08101857
59	1	2.464870087	1.345416289	1.633006467	1.575869191	0.635625651	-1.053441792
60	1	2.564139259	1.241112663	1.58558395	1.492382765	0.666451108	-1.030793532
61	1	2.648619433	1.126657406	1.601242802	1.398733542	0.685045653	-1.012548245
62	1	2.629605602	1.048379363	1.676488353	1.308386207	0.693702659	-1.004359427
63	1	2.59880056	1.048536175	1.708055453	1.257940564	0.683662001	-1.018998483
64	1	2.53094128	1.086173631	1.715001586	1.265061511	0.630551203	-1.051219734
65	1	2.461230678	1.194093566	1.75893525	1.292438088	0.57015703	-1.09087352
66	1	2.404994329	1.300636339	1.74231306	1.279956926	0.524049631	-1.146206483
67	1	2.393923588	1.365627588	1.697129334	1.291940754	0.441492711	-1.216661734
68	1	2.350749454	1.397550461	1.660393221	1.30098539	0.38095533	-1.285037998
69	1	2.309539146	1.372609197	1.637586073	1.308568398	0.371744361	-1.318397985
70	1	2.331185309	1.331689228	1.540952223	1.315976697	0.383148899	-1.334119932
71	1	2.33697843	1.283776426	1.465022189	1.329106866	0.449028867	-1.321002711
72	1	2.321272792	1.249101143	1.411900735	1.287391938	0.57073394	-1.284741075
73	1	2.367397622	1.333068141	1.375246329	1.273041802	0.705746992	-1.230647311
74	1	2.424724026	1.459054694	1.317239826	1.273181708	0.824399325	-1.074106365
75	1	2.377660912	1.514850048	1.311027647	1.275501522	0.904686731	-0.93554075
76	1	2.361434078	1.578498023	1.370958058	1.301904412	0.918033538	-0.830167498
77	1	2.350443319	1.629232488	1.474398723	1.365115844	0.891960669	-0.720176283
78	1	2.321876164	1.539642727	1.61953747	1.353589628	0.833990039	-0.6393134
79	1	2.346253572	1.462681659	1.78449214	1.321579783	0.780894865	-0.713186638
80	1	2.419360878	1.437297038	1.937153677	1.318936134	0.759400377	-0.798178799
81	1	2.411975298	1.409413642	2.01355244	1.289341631	0.771591745	-0.884435835
82	1	2.42718314	1.432468274	2.034461849	1.315879231	0.8200335	-1.031286346
83	1	2.43143725	1.535882545	2.018610898	1.367283498	0.869199489	-1.190487295
84	1	2.352560369	1.616105685	1.993302433	1.430104397	0.908370841	-1.228415133
85	1	2.283744218	1.701980105	1.947154249	1.45875594	0.895542908	-1.272512173
86	1	2.40638576	1.78597681	1.959203611	1.522033051	0.848782095	-1.316687731
87	1	2.556734139	1.815852487	1.986919853	1.491657115	0.770479772	-1.296872861
88	1	2.764572934	1.864745448	2.019058587	1.471893324	0.694992586	-1.251095851
89	1	2.974203521	1.898836427	2.019925205	1.448087272	0.569357324	-1.2060999
90	1	3.167015182	1.914675907	2.019125478	1.400340141	0.520857623	-1.176813583
91	1	3.254624367	1.914053282	1.962430742	1.290642128	0.541852291	-1.141487911
92	1	3.300864335	1.946343667	1.917600996	1.222502289	0.629982797	-1.129745808
93	1	3.260627339	1.922194354	1.84093042	1.201900495	0.703810933	-1.136263681
94	1	3.182667983	1.864923183	1.811656817	1.191682608	0.796022391	-1.163576576
95	1	3.065799911	1.818740768	1.796322756	1.22056873	0.833831199	-1.160289775
96	1	2.931548949	1.769429066	1.814766	1.297324635	0.847604398	-1.163023352
97	1	2.776085009	1.694388192	1.799213048	1.388835136	0.802894722	-1.179901758
98	1	2.701782235	1.657970309	1.811683946	1.394807805	0.76390053	-1.214047744
99	1	2.733837346	1.654113959	1.794409462	1.373461812	0.721949038	-1.230828614
100	1	2.760462059	1.598930377	1.772636587	1.359901681	0.689991256	-1.284658717
101	1	2.831451801	1.547366228	1.754151951	1.333348629	0.64853363	-1.359423911
102	1	2.934617285	1.504457323	1.759140077	1.248304816	0.637309386	-1.403474568
103	1	2.97476821	1.472115628	1.781703384	1.195551437	0.628755088	-1.420120887
104	1	2.916691725	1.476976913	1.769428554	1.156477829	0.632059126	-1.434697773
105	1	2.856996592	1.546917369	1.787735138	1.109605389	0.658345644	-1.408378151
106	1	2.777649656	1.643968994	1.844139785	1.085381994	0.703397918	-1.338069361
107	1	2.645457848	1.75809052	1.943719646	1.145113425	0.719426492	-1.285082921
108	1	2.607865502	1.865275959	2.026218566	1.200842201	0.697612105	-1.254148703
109	1	2.633865531	1.938305103	2.14522324	1.278064495	0.696262382	-1.212849471
110	1	2.675276736	1.987891177	2.209906414	1.36480785	0.698830734	-1.192343367
111	1	2.697197908	1.98755243	2.231466366	1.434222914	0.684242077	-1.198254753
112	1	2.739963082	1.96354822	2.192588719	1.452543311	0.686998723	-1.208785162
113	1	2.704513123	1.910966712	2.122607915	1.509570041	0.724619432	-1.176881585
114	1	2.664551498	1.869065272	2.024879337	1.570699793	0.736697829	-1.177576997
115	1	2.644682778	1.86770113	1.952119698	1.606334953	0.709687208	-1.178162418
116	1	2.665135907	1.939106216	1.870927902	1.594225881	0.696372141	-1.171310183
117	1	2.691128765	1.990008707	1.835184228	1.616205475	0.703407323	-1.141804011
118	1	2.750249484	2.059719557	1.837504768	1.603445299	0.72391018	-1.121461945
119	1	2.782155249	2.122903572	1.855277275	1.567987641	0.723591169	-1.052025363
120	1	2.767765113	2.119960626	1.861805841	1.564307148	0.74344426	-0.972598793
121	1	2.79129195	2.064979413	1.946363275	1.628227171	0.729973701	-0.916537637
122	1	2.850531115	2.020133862	2.004601549	1.639739781	0.694943004	-0.889384664
123	1	2.943950974	1.978303574	2.071490168	1.669304795	0.650163222	-0.893523812
124	1	3.057659371	1.931330031	2.132169171	1.693007614	0.646906453	-0.951279562
125	1	3.200401957	1.949574628	2.196484942	1.64844583	0.629139779	-1.0285964
126	1	3.2539871	1.979468235	2.194243387	1.540949012	0.624673182	-1.067861471
127	1	3.278901994	1.999094809	2.230361002	1.465839564	0.606577857	-1.107622722
128	1	3.24633353	1.975379169	2.244722103	1.33865368	0.58276147	-1.14299376
129	1	3.217957144	1.936044704	2.225207359	1.183276415	0.523830504	-1.158931049
130	1	3.176119197	1.852420963	2.197102108	1.11964265	0.489409131	-1.156570188
131	1	3.205209772	1.774132473	2.171770708	1.115728149	0.511218182	-1.205088359
132	1	3.256843115	1.810894432	2.073378935	1.110721895	0.582192279	-1.235071377
133	1	3.363237309	1.914466306	1.967396108	1.141934801	0.64375073	-1.256960405
134	1	3.436889087	2.055373007	1.965519731	1.169351964	0.724417206	-1.244908697
135	1	3.50707703	2.261327696	2.020381571	1.1805113	0.800625009	-1.229746157
136	1	3.600393151	2.523772011	2.147883729	1.271755493	0.844116999	-1.155425624
137	1	3.642465004	2.667928584	2.335705158	1.393862317	0.843384181	-1.083150629
138	1	3.64727786	2.767146205	2.499589358	1.503587395	0.836497024	-0.992243934
139	1	3.677852045	2.825321065	2.57950498	1.618565528	0.841041199	-0.917459791
140	1	3.674103021	2.810993389	2.596412612	1.698360089	0.832128596	-0.879296174
141	1	3.564436966	2.666823875	2.549622903	1.673379885	0.815504698	-0.893064176
142	1	3.469767404	2.508518169	2.428751008	1.60167032	0.842932747	-0.912877879
143	1	3.378742095	2.332001386	2.279982714	1.530016091	0.853428061	-0.954059294
144	1	3.286848047	2.214536483	2.141221032	1.47209848	0.805519089	-1.022268439
145	1	3.244424478	2.131620042	2.027807284	1.427922256	0.757291227	-1.051114445
146	1	3.336958477	2.143152321	1.935248812	1.428960757	0.742730407	-1.056809035
147	1	3.439039892	2.190113956	1.909671999	1.422422516	0.687828728	-1.071707844
148	1	3.501977028	2.242666575	1.923590234	1.391248331	0.677669055	-1.088855443
149	1	3.487794756	2.170325769	1.93998323	1.324799543	0.700642983	-1.081380098
150	1	3.43735791	2.157682356	1.961330377	1.240854776	0.738939434	-1.103908937
151	1	3.295484732	2.140342665	1.996217045	1.202578648	0.745514709	-1.114797766
152	1	3.09505629	2.118065286	2.005274344	1.174394459	0.772760956	-1.122861619
153	1	2.975727596	2.087563756	1.961795246	1.184858188	0.782805522	-1.110940244
154	1	2.904345643	2.125258832	1.900141553	1.203620861	0.813190217	-1.113806224
155	2	2.885455177	2.065166632	1.843096009	1.24440073	0.817073523	-1.117178249
156	2	2.966671522	2.038598153	1.837758922	1.268170806	0.836042739	-1.1385455
157	2	3.074780974	1.985372689	1.861041115	1.328778915	0.842934294	-1.143979408
158	2	3.047743708	1.935083964	1.910888616	1.361886477	0.835756883	-1.183724688
159	2	3.084500743	1.906990431	1.969480675	1.400552919	0.822526625	-1.204362288
160	2	3.183600427	1.982968427	2.022272053	1.455046838	0.819730565	-1.212385998
161	2	3.247151579	2.024741022	2.011054601	1.518726218	0.768456633	-1.182191115
162	2	3.311501164	2.098788229	1.983630942	1.547923699	0.698300255	-1.17640407
163	2	3.423879278	2.166538371	1.961641481	1.583224307	0.654579261	-1.151072813
164	2	3.475893742	2.200129599	1.946917634	1.59050373	0.570424038	-1.120096293
165	2	3.420271076	2.222888476	1.949729617	1.5411761	0.48699708	-1.065493441
166	2	3.342118475	2.263598332	2.006058652	1.415733799	0.454928808	-1.032805195
167	2	3.218941452	2.26676402	2.06720091	1.300373375	0.465456567	-0.942535186
168	2	3.067046531	2.283324832	2.130238362	1.21554839	0.481138506	-0.845316105
169	2	2.909739292	2.326684276	2.194925955	1.189179874	0.561107801	-0.760034866
170	2	2.784764242	2.27515074	2.2230213	1.243378371	0.661307319	-0.6922613
171	2	2.661454407	2.151779222	2.18581531	1.336122687	0.729035576	-0.645492852
172	2	2.570078846	2.036964158	2.160593442	1.397321347	0.780002406	-0.657487373
173	2	2.64757692	1.906171032	2.130669931	1.425036379	0.799802378	-0.67109695
174	2	2.795856308	1.720025101	2.09351222	1.421726845	0.768918878	-0.674216175
175	2	2.954793789	1.668890433	2.097206831	1.375170343	0.674019441	-0.700851994
176	2	3.105227301	1.689989956	2.135246088	1.350369593	0.586618923	-0.709497379
177	2	3.226706209	1.706633063	2.134550497	1.344782238	0.484130288	-0.696869465
178	2	3.153240195	1.675818974	2.099870604	1.313968074	0.364236646	-0.704020018
179	2	2.985100996	1.648154219	2.031558134	1.3344166	0.272807193	-0.756266682
180	2	2.777893549	1.565015706	1.916153688	1.397970717	0.268953213	-0.794504655
181	2	2.51477316	1.491238924	1.827288588	1.439109956	0.280163548	-0.849008385
182	2	2.147477643	1.413193694	1.754737921	1.517072851	0.298663327	-0.912138976
183	2	2.017230139	1.383580356	1.731266056	1.622215355	0.353308678	-0.979118167
184	2	1.98573035	1.329819437	1.73150379	1.664605049	0.413697915	-1.019636835
185	2	1.951061863	1.315660108	1.723948236	1.672157836	0.446670102	-1.046175364
186	2	2.006874303	1.327454137	1.6756456	1.70147022	0.50753779	-1.053919326
187	2	2.111914343	1.392020519	1.63412519	1.676162973	0.59091481	-1.062059178
188	2	2.176220154	1.429567173	1.56283653	1.610671425	0.664739679	-1.072251221
189	2	2.25142968	1.49127199	1.504941771	1.570678923	0.732042331	-1.094327181
190	2	2.367634991	1.516045109	1.502495021	1.599096677	0.770610852	-1.13964723
191	2	2.3654321	1.523503212	1.484006542	1.598803483	0.768801255	-1.218304185
192	2	2.409337722	1.466445993	1.476955123	1.605774563	0.723962504	-1.269974258
193	2	2.431529442	1.418721717	1.478929552	1.633377768	0.655417192	-1.276086419
194	2	2.47509714	1.403173475	1.473604501	1.660302792	0.559863616	-1.262015849
195	2	2.484902179	1.405553941	1.45091444	1.587236079	0.473189983	-1.236969719
196	2	2.560380143	1.390221841	1.474265369	1.527097852	0.370008618	-1.180151968
197	2	2.558764966	1.399769987	1.462859624	1.479956547	0.285916191	-1.164349106
198	2	2.614629623	1.384902561	1.480612173	1.447813037	0.210263344	-1.181952144
199	2	2.63324265	1.321700526	1.498559632	1.410298158	0.16257931	-1.191103641
200	2	2.646905018	1.25997262	1.492726186	1.451790453	0.100425959	-1.20799423
201	2	2.625633852	1.201454851	1.445131127	1.459284037	0.062421697	-1.242153846
202	2	2.6290053	1.151773953	1.464612213	1.477064871	0.055081072	-1.241488646
203	2	2.609392483	1.224776085	1.478129487	1.455805117	0.054952551	-1.23169156
204	2	2.667194755	1.318057249	1.504055344	1.414608612	0.029085464	-1.228719723
205	2	2.709987277	1.412870171	1.5403893	1.36793552	0.059195746	-1.218421728
206	2	2.805217151	1.53239862	1.639788743	1.375057988	0.119985123	-1.190764853
207	2	2.875967854	1.644619207	1.6551732	1.369646459	0.158440692	-1.181342978
208	2	2.914278857	1.657565451	1.637448165	1.390357022	0.202795278	-1.198924901
209	2	2.887614772	1.698207927	1.65377486	1.432004917	0.237352457	-1.233038036
210	2	2.920774896	1.758973855	1.69985292	1.429873397	0.250566306	-1.265005593
211	2	2.939400581	1.800027661	1.666752018	1.414058679	0.234203547	-1.30283719
212	2	2.977628421	1.826119453	1.688500398	1.374276475	0.238243334	-1.33189407
213	2	3.061720552	1.912374961	1.733348881	1.361849942	0.25999481	-1.315073508
214	2	3.140366263	1.970264287	1.757750122	1.373216452	0.306680049	-1.284883341
215	2	3.159621418	1.977819311	1.758902648	1.434711401	0.355644022	-1.270778061
216	2	3.196799048	1.980363851	1.804001086	1.464773082	0.428683957	-1.262237421
217	2	3.2199338	2.021185386	1.823860267	1.536764077	0.488804804	-1.260373713
218	2	3.259327579	2.024169873	1.862615475	1.559359906	0.522694458	-1.284584089
219	2	3.304991124	1.997886025	1.840635842	1.528089449	0.554528915	-1.309725353
220	2	3.419197677	2.003181003	1.794038573	1.455089007	0.581304273	-1.297991231
221	2	3.435091681	1.997396168	1.720614325	1.383378426	0.566744749	-1.295582448
222	2	3.47436256	1.957827871	1.678304624	1.249943215	0.523854846	-1.280324792
223	2	3.47315647	1.992354506	1.579917884	1.131750448	0.476682429	-1.231845156
224	2	3.49973974	2.078397233	1.538018201	1.063746706	0.422657699	-1.180996316
225	2	3.429944869	2.160373224	1.593634944	1.044892963	0.344466505	-1.158398177
226	2	3.456198951	2.302276638	1.682312965	1.071084774	0.300664433	-1.12899544
227	2	3.465431191	2.400693954	1.710656499	1.112448816	0.263005158	-1.114818644
228	2	3.455252017	2.391504014	1.742631103	1.176475694	0.24001732	-1.125822366
229	2	3.41778457	2.357123079	1.790404727	1.244534752	0.240868402	-1.131544799
230	2	3.482900109	2.313925412	1.772041749	1.285046882	0.278171204	-1.1333366
231	2	3.518850241	2.16061136	1.717655048	1.262011409	0.304187339	-1.13777988
232	2	3.548525194	2.030239218	1.734105803	1.249811006	0.33297422	-1.129158689
233	2	3.627953079	1.97788863	1.793382865	1.21134496	0.371804032	-1.135735762
234	2	3.764698404	1.914374071	1.841390443	1.17318568	0.371858274	-1.160182714
235	2	3.81042443	1.842083694	1.87813699	1.166373894	0.325036586	-1.17885469
236	2	3.86433114	1.840209782	1.941789203	1.231590921	0.286338319	-1.185912371
237	2	3.919103266	1.819256146	1.925744958	1.315569991	0.242341948	-1.1866749
238	2	3.915484846	1.827481548	1.859857526	1.378540877	0.158933693	-1.148776779
239	2	3.813940921	1.843961317	1.762691392	1.403060886	0.077969946	-1.082572103
240	2	3.903403199	1.926421077	1.722958809	1.381240151	0.038540093	-1.027144566
241	2	3.961796956	2.019380545	1.679557577	1.338991016	0.051628897	-0.927978511
242	2	4.152238649	2.195350106	1.732306484	1.318442966	0.114172546	-0.840505366
243	2	4.339098274	2.338914764	1.811164978	1.328475581	0.225164105	-0.778789107
244	2	4.512026416	2.476088482	1.879736191	1.364557892	0.366494849	-0.753308546
245	2	4.516752484	2.541479241	1.868323298	1.446019574	0.539490069	-0.730671646
246	2	4.536370781	2.57888343	1.813792822	1.496623143	0.620016887	-0.800449167
247	2	4.371682686	2.503017913	1.753803479	1.490297536	0.681802995	-0.896737001
248	2	4.162115105	2.370016192	1.696805753	1.459209547	0.692646642	-0.99493966
249	2	3.923378724	2.208500555	1.670527532	1.465564909	0.670326503	-1.078416904
250	2	3.765595862	2.061212986	1.696440447	1.481899081	0.583669586	-1.170584458
251	2	3.507143473	1.927110511	1.781530991	1.536781017	0.528749222	-1.189723715
252	2	3.441058516	1.939178616	1.786817508	1.614628963	0.469049358	-1.173382834
253	2	3.419829263	2.068351206	1.807494869	1.740265959	0.496521174	-1.166755367
254	2	3.372469394	2.203202728	1.813809679	1.803049504	0.54329583	-1.143015061
255	2	3.343038653	2.389594199	1.816280549	1.848063751	0.600425032	-1.085136546
256	2	3.36698464	2.541329345	1.793887617	1.873262129	0.652832939	-1.033478303
257	2	3.427466072	2.619945547	1.821906025	1.875287394	0.702627954	-1.007754634
258	2	3.448227335	2.646489091	1.802140166	1.812648141	0.6832365	-0.965550633
259	2	3.43921668	2.655537342	1.803907573	1.747895896	0.654635536	-0.936499017
260	2	3.414550919	2.583097622	1.821228853	1.646238139	0.606236906	-0.962152461
261	2	3.404135124	2.508754695	1.845134306	1.572135118	0.549470013	-0.990979273
262	2	3.313953192	2.434603294	1.846710913	1.535347733	0.479118871	-1.019456519
263	2	3.222596385	2.364530855	1.935117239	1.551747564	0.432158946	-1.069829612
264	2	3.429505153	2.483377862	2.047383966	1.62917112	0.373985652	-1.145593883
265	2	3.62103142	2.606057363	2.140889395	1.715141565	0.367070939	-1.162363036
266	2	3.80060255	2.705362439	2.217171656	1.769431799	0.383852609	-1.170130904
267	2	3.981541609	2.820208977	2.294774499	1.814187746	0.403566501	-1.180826849
268	2	4.137940908	2.948510318	2.301982824	1.853839373	0.432832707	-1.173159301
269	2	4.060424212	2.851865456	2.258105769	1.888438983	0.472468374	-1.128676556
270	2	3.968324899	2.753987957	2.215769846	1.941959367	0.471654909	-1.112453584
271	2	3.831012992	2.667645622	2.175203487	1.973693817	0.438569743	-1.11649691
272	2	3.680608191	2.586023549	2.177671342	1.998150498	0.41672064	-1.100057535
273	2	3.511939867	2.452916251	2.193073849	2.004334013	0.39518519	-1.08710297
274	2	3.544413417	2.448410112	2.200633554	1.95732706	0.359598538	-1.081585932
275	2	3.622529393	2.432877887	2.207832626	1.875429381	0.409179395	-1.097417111
276	2	3.686751383	2.416821679	2.233476014	1.82540906	0.500904598	-1.096431735
277	2	3.738906044	2.348692961	2.196460328	1.740206135	0.602223927	-1.08277032
278	2	3.7508589	2.266698593	2.174534964	1.652462612	0.720588294	-1.049752241
279	2	3.739706091	2.231688476	2.177828109	1.578783787	0.874743687	-0.987349425
280	2	3.636534987	2.194758013	2.16994944	1.549415374	0.944810486	-0.850753574
281	2	3.546857942	2.088000624	2.129429616	1.472283926	0.978069159	-0.687347863
282	2	3.430308353	2.041079033	2.094667398	1.504891632	0.977734114	-0.502612066
283	2	3.365375658	2.170370139	2.059863367	1.546336941	0.931432277	-0.36775146
284	2	3.30414201	2.428643715	2.069935709	1.612757418	0.847010717	-0.279799472
285	2	3.307600671	2.656649097	2.069535267	1.638878236	0.802669982	-0.257974147
286	2	3.330176415	2.884572079	2.065719634	1.709118132	0.776162383	-0.299650435
287	2	3.359293106	3.061568379	2.082598585	1.677995428	0.752339579	-0.450914531
288	2	3.38594377	3.132467521	2.137608136	1.635236648	0.744368714	-0.611553127
289	2	3.37063581	3.068406825	2.124742107	1.561714342	0.678880292	-0.808331397
290	2	3.393840648	3.014430912	2.187356867	1.526571391	0.609221751	-0.981152595
291	2	3.359840297	2.918449028	2.257051155	1.447612013	0.56357847	-1.087061657
292	2	3.321087292	2.787733568	2.329193056	1.453589686	0.550557079	-1.073157116
293	2	3.230089636	2.705928337	2.338913596	1.490144918	0.560490001	-1.052889675
294	2	3.172713845	2.71200142	2.352537499	1.56355365	0.65186811	-0.99113068
295	2	3.124162636	2.674675237	2.279534623	1.594015649	0.688907619	-0.930078216
296	2	3.2757137	2.69075816	2.212661396	1.624185059	0.701728602	-0.803159983
297	2	3.426780471	2.784825872	2.166550894	1.624599186	0.693797783	-0.677312731
298	2	3.568671457	2.891476041	2.144567904	1.585400982	0.656789853	-0.578390293
299	2	3.700708356	2.981005196	2.142112359	1.532486335	0.597768096	-0.499737267
300	2	3.741502483	3.046251381	2.171671293	1.504690044	0.595942433	-0.443565003
301	2	3.593858529	3.068318304	2.18801836	1.475553071	0.549781253	-0.522943894
302	2	3.496661535	3.016449436	2.115781412	1.405878871	0.53738887	-0.648933263
303	2	3.413891886	2.854406398	2.041349003	1.393462381	0.596622225	-0.801474023
304	2	3.35324368	2.673349712	1.960792672	1.357750698	0.659288629	-0.963960014
305	2	3.373972817	2.518552236	1.86698333	1.289915983	0.67445712	-1.129552708
306	2	3.523927871	2.37561556	1.761967393	1.214045734	0.723964271	-1.148822642
307	2	3.521120619	2.250234207	1.726179259	1.209142135	0.729873309	-1.13731192
308	2	3.590684236	2.275812773	1.705491121	1.168496592	0.654625706	-1.100053153
309	2	3.615406342	2.345453158	1.691032499	1.169504107	0.524425195	-1.088218401
310	2	3.650877195	2.425472822	1.726118159	1.239704137	0.432208021	-1.092786593
311	2	3.723210721	2.497398326	1.754094413	1.335353646	0.358792638	-1.117432504
312	2	3.820121612	2.617423429	1.807141643	1.430951664	0.329187765	-1.139921969
313	2	3.78518993	2.71010236	1.925892433	1.519583163	0.378258276	-1.171706511
314	2	3.786145527	2.737232885	2.043827506	1.6465508	0.560936354	-1.111394371
315	2	3.769111037	2.738942108	2.143290509	1.713929876	0.672080763	-1.047263108
316	2	3.683196166	2.799504548	2.277902695	1.774208612	0.758099625	-0.976596749
317	2	3.674836618	2.841465353	2.403223698	1.827516725	0.896185952	-0.887352718
318	2	3.776925603	2.899594139	2.420829784	1.870434275	1.032322116	-0.735709391
319	2	3.833201591	2.982044603	2.451699457	1.871780573	1.065367254	-0.633571624
320	2	3.88366641	3.035028869	2.475378516	1.892054797	1.131632228	-0.51477528
321	2	3.931233218	3.004667384	2.468348882	1.907411812	1.185975558	-0.419810882
322	2	3.901984941	2.934126654	2.406155404	1.873538019	1.157247701	-0.356588426
323	2	3.787265969	2.823933964	2.387463702	1.821971805	1.075487003	-0.391205013
324	2	3.67424603	2.676033562	2.291580896	1.697656042	1.030152454	-0.482335332
325	2	3.552252087	2.557233594	2.160991509	1.528398074	0.944695748	-0.639241573
326	2	3.429819005	2.470769854	1.967923291	1.308586335	0.899984717	-0.813064073
327	2	3.293217513	2.427250321	1.800128792	1.153790978	0.860405714	-1.00311174
328	2	3.207478044	2.390807458	1.639291831	1.102568982	0.844352815	-1.115062979
329	2	3.118620418	2.376872887	1.601782505	1.201950453	0.823860714	-1.157887976
330	2	3.085943779	2.30181964	1.626231147	1.332703978	0.812175832	-1.125886764
331	2	3.103338735	2.258682672	1.751138308	1.482709526	0.692878105	-1.09444868
332	2	3.22151659	2.227979975	1.880986704	1.566077396	0.602661703	-1.066532592
333	2	3.377096223	2.239556508	1.972616249	1.54632497	0.528856239	-1.049120072
334	2	3.521605033	2.24914431	2.028680338	1.485623033	0.436595799	-1.005991418
335	2	3.570249005	2.300189095	2.06400989	1.427757565	0.393324102	-0.999849481
336	2	3.715127879	2.319707758	2.069305846	1.343055236	0.496787237	-0.986178448
337	2	3.801889522	2.318538996	2.045136876	1.289785212	0.605894732	-0.968793229
338	2	3.836241544	2.282981287	2.052157164	1.365116572	0.690302898	-0.957583213
339	2	3.844302343	2.254581224	2.071961833	1.478332223	0.769028654	-0.995019684
