num_scan	hypnogram	SW	delta	theta	alpha	sigma	beta
89	1	4.895159952	1.897958698	1.6066769	1.030092562	1.604299121	1.414234067
90	1	4.907710943	2.057232001	1.620116717	1.06994631	1.54990153	1.384508755
91	1	4.910005295	2.194007636	1.66345249	1.164973327	1.413457249	1.376487964
92	1	4.834921022	2.287476718	1.677286072	1.213930436	1.380297298	1.434997318
93	1	4.774223224	2.404581085	1.78980576	1.294516846	1.194705454	1.522843362
94	1	4.66133399	2.500126507	1.863051582	1.416331409	1.069507856	1.593508062
95	1	4.542709566	2.430625848	1.885683472	1.500151538	0.975007171	1.667088865
96	1	4.440267009	2.354976905	1.889140474	1.513497491	0.949426656	1.714442598
97	1	4.329247491	2.27766196	1.91610896	1.535152513	0.98042446	1.734413349
98	1	4.363590815	2.109168087	1.802153899	1.499395263	1.048022326	1.736115719
99	1	4.456761221	1.959301411	1.70626896	1.334153315	1.108030113	1.671761802
100	1	4.591267099	1.932397797	1.691533328	1.17390331	1.207806679	1.567835217
101	1	4.7061254	1.922192851	1.742922142	1.040719115	1.338923941	1.499037763
102	1	4.81293736	1.928200204	1.780747647	0.906453619	1.435295169	1.397744457
103	1	4.745736269	1.992672119	1.884171378	0.778220797	1.48534975	1.234758724
104	1	4.722201096	2.027092996	2.002354655	0.80998479	1.512194274	1.227299822
105	1	4.662484923	2.085744049	2.035364532	0.816653578	1.481671933	1.247039361
106	1	4.596899204	2.145718216	2.007521186	0.855707656	1.397691802	1.310816962
107	1	4.590169935	2.202763765	1.97648566	0.878333427	1.281488898	1.410477421
108	1	4.742924902	2.281192877	1.995208923	0.932459424	1.125656066	1.566820079
109	1	4.80141802	2.336251883	1.974022795	0.954880953	0.970480428	1.602113755
110	1	4.803085345	2.331939227	1.978251575	1.00301764	0.902339389	1.621924291
111	1	4.793165022	2.30240538	1.984207668	1.001420136	0.919200365	1.555626248
112	1	4.749320353	2.252119911	1.995117063	1.009767199	1.00385033	1.507760875
113	1	4.588801921	2.134293276	1.919791254	0.985377949	1.148378127	1.441541308
114	1	4.438881777	2.001559921	1.863487324	0.967742693	1.31353066	1.452092031
115	1	4.381764869	1.90217687	1.829477176	0.919514603	1.418932403	1.634281214
116	1	4.348912715	1.837511637	1.857117324	0.860898517	1.482347247	1.809752726
117	1	4.479589154	1.828385869	1.905524578	0.804284472	1.496744212	1.74431304
118	1	4.759711195	1.950286487	1.996476643	0.775317288	1.464379033	1.661786576
119	1	5.054014378	2.124213479	2.102645401	0.768516976	1.367331464	1.548368295
120	1	5.275926615	2.26412249	2.184235471	0.889995629	1.263843479	1.515987388
121	1	5.462838533	2.404323918	2.210639244	1.052122456	1.139146353	1.512217206
122	1	5.525691037	2.505760966	2.200881193	1.194321521	1.054476027	1.680096386
123	1	5.492195359	2.521503127	2.185905357	1.326678739	1.089335399	1.773253599
124	1	5.342326886	2.443443567	2.09783505	1.41898127	1.156525716	1.819749367
125	1	5.159315496	2.379176567	2.00121402	1.427072964	1.191053424	1.67837103
126	1	4.913395781	2.275658755	1.919695583	1.42492696	1.239928301	1.599573692
127	1	4.708033931	2.175251859	1.893703789	1.410421508	1.278610718	1.652831537
128	1	4.546702191	2.128572165	1.874668737	1.392526896	1.218059179	1.761338299
129	1	4.509054686	2.200029309	1.902961686	1.389360239	1.180189048	1.87526991
130	1	4.412519263	2.269970426	1.937599519	1.355572364	1.18351321	1.948989252
131	1	4.273193797	2.308479287	1.988391787	1.271387413	1.191337501	1.87721332
132	1	4.097060944	2.338778329	1.972889966	1.18324029	1.234923211	1.696938351
133	1	4.207486828	2.472419873	2.101382477	1.083575981	1.307152498	1.461465005
134	1	4.309128271	2.568962417	2.220538519	0.974191775	1.336100871	1.180305848
135	1	4.451854598	2.626181002	2.311448687	0.917124597	1.367110548	0.834780101
136	1	4.612459941	2.696075712	2.411133278	0.929124251	1.375090417	0.637425961
137	1	4.760370764	2.779091139	2.516679234	1.000486029	1.311498123	0.588949299
138	1	4.601928592	2.706142955	2.422896858	1.020036448	1.214974378	0.552399014
139	1	4.416890099	2.613667497	2.31658154	1.026021444	1.150703068	0.536864423
140	1	4.155338849	2.55551698	2.233029095	1.019207215	1.053015938	0.578859814
141	1	3.904480445	2.508472478	2.073137887	1.031608197	1.006113526	0.58656622
142	1	3.587902135	2.434989422	1.906373603	0.978204822	1.045511318	0.602461881
143	1	3.70717655	2.486416587	1.910743503	0.97669136	1.149270369	0.659502143
144	1	3.895179318	2.561317068	1.948802694	1.024178207	1.196510246	0.7325037
145	1	4.125672099	2.596752774	1.943446095	1.117815568	1.251784304	0.751309008
146	1	4.14778066	2.621704726	1.979534976	1.153283218	1.27027659	0.781591112
147	1	4.159833244	2.635664996	1.99532859	1.214485463	1.204620033	0.782721642
148	1	4.141031986	2.600090781	2.000083063	1.282509176	1.060532432	0.741018871
149	1	4.026711527	2.504276977	1.968777028	1.274209872	0.937253717	0.684243516
150	1	3.807763057	2.413423207	1.960353508	1.245281577	0.804818568	0.657845472
151	1	3.677646282	2.316727471	1.969054971	1.210660479	0.713952793	0.706335583
152	1	3.494183091	2.247805615	2.002131356	1.137705562	0.762045341	0.774403177
153	1	3.3975305	2.218250907	2.040690898	1.057946931	0.900166759	0.871442784
154	1	3.359971848	2.24717038	2.041303989	1.033883975	1.010904079	0.951725013
155	1	3.400170827	2.262707849	2.001808739	1.0093329	1.113159415	1.00333498
156	1	3.473790525	2.313570335	1.905486455	1.019337131	1.149072942	0.964920544
157	1	3.576224021	2.320766489	1.782858256	1.026076508	1.137442347	0.915099107
158	1	3.529905131	2.301277187	1.619010504	0.975475133	1.110716769	0.816221587
159	1	3.48007406	2.278783811	1.485148143	0.894112681	1.115504941	0.706007616
160	1	3.417968198	2.259221339	1.393008803	0.791968677	1.120431485	0.610334648
161	1	3.313572424	2.1449055	1.36286184	0.688120583	1.167075797	0.549693057
162	1	3.171733488	2.047348779	1.307518466	0.667113772	1.215624921	0.484297471
163	1	3.179662149	2.099735519	1.337240256	0.721547578	1.210971935	0.447300599
164	1	3.248558439	2.169423599	1.393939663	0.872119071	1.179878835	0.42545938
165	1	3.318639402	2.304108787	1.458835468	1.002422416	1.139980534	0.381827931
166	1	3.424051396	2.463994992	1.531258521	1.095805798	1.073546338	0.344332214
167	1	3.501708178	2.592470151	1.602535825	1.143755445	1.016558062	0.286515196
168	1	3.496083475	2.572784829	1.649457383	1.167916379	0.995860042	0.219321153
169	1	3.447655628	2.575669025	1.738965617	1.107339302	0.938387658	0.145963515
170	1	3.442285623	2.536956469	1.846062688	1.062806913	0.905268478	0.089423361
171	1	3.405118481	2.531894779	1.939562018	1.035587703	0.908150954	0.06496963
172	1	3.399257053	2.58720915	2.051943173	1.022540072	0.892900094	0.096779174
173	1	3.434754389	2.705004118	2.125043634	1.003456102	0.913224584	0.149297975
174	1	3.652350201	2.936283854	2.194463835	1.150516973	0.993870039	0.229096921
175	1	3.76866321	3.10390852	2.217219652	1.290026969	1.046072528	0.304454641
176	1	3.87361942	3.214053529	2.234439568	1.411979127	1.075882082	0.363817406
177	1	3.978124246	3.270439218	2.248396248	1.541250572	1.128769267	0.434025177
178	1	4.143954379	3.329407826	2.262312562	1.682096925	1.167576847	0.509398445
179	1	4.087786131	3.166045601	2.207375954	1.67298312	1.195639748	0.547477399
180	1	4.044395959	2.981136621	2.183354508	1.645083157	1.210606514	0.587103741
181	1	4.014461922	2.799133862	2.166681046	1.606908762	1.207375793	0.636742212
182	1	3.965424064	2.622389929	2.109863648	1.544994363	1.211438093	0.670457171
183	1	3.753174142	2.381002867	2.099246219	1.455646571	1.220778452	0.694023931
184	1	3.692153364	2.427435212	2.155917565	1.461365291	1.227070283	0.727106315
185	1	3.696741519	2.766758432	2.195165833	1.459092539	1.238372475	0.764011823
186	1	3.691600938	3.086901626	2.23058228	1.465180244	1.30017427	0.801194427
187	1	3.761423902	3.339791149	2.319707034	1.446683894	1.323943724	0.806471528
188	1	3.94471981	3.536518484	2.365626339	1.435445174	1.289752403	0.809518939
189	1	4.090815833	3.684024673	2.345555413	1.396828935	1.219989366	0.817103945
190	1	4.15138646	3.627934309	2.32461934	1.351824141	1.161785763	0.798516862
191	1	4.182684451	3.455167255	2.281222966	1.302348626	1.057069055	0.742861391
192	1	4.133032568	3.198239862	2.168888586	1.300986296	0.952244765	0.698751042
193	1	4.01636418	2.904234734	2.057772349	1.268445892	0.927420191	0.648096133
194	1	3.861965967	2.534637467	2.079580253	1.281648247	0.992039988	0.575265188
195	1	3.760565791	2.382767549	2.106046654	1.313580359	1.033995019	0.526258902
196	1	3.77529104	2.399552053	2.164609479	1.344156934	1.049024571	0.514157175
197	1	3.913598453	2.494841858	2.248222933	1.310352158	1.095912562	0.496676891
198	1	4.02002632	2.491021415	2.321877637	1.295852428	1.135615509	0.498264111
199	1	4.132269207	2.482490361	2.270276363	1.224903127	1.109980466	0.512282824
200	1	4.204713794	2.508609665	2.214677937	1.188275582	1.137790926	0.523445395
201	1	4.491501455	2.567419431	2.153063835	1.205107318	1.194954414	0.555550812
202	1	4.64927603	2.611869219	2.101338925	1.288860541	1.222725014	0.651850626
203	1	4.791618766	2.687548787	2.088575928	1.371232237	1.226008396	0.718884713
204	1	4.916949751	2.715101354	2.17966006	1.482049165	1.233384867	0.803337515
205	1	5.049221934	2.734557948	2.325915669	1.554800724	1.150826668	0.888381517
206	1	4.886840726	2.750906968	2.48465314	1.556185856	1.031269415	0.918877045
207	1	4.724929106	2.753601437	2.595449742	1.530042654	0.94290712	0.881982642
208	1	4.551061226	2.752453319	2.655593882	1.481498781	0.863980441	0.87134774
209	1	4.339806272	2.816347029	2.67584258	1.412124259	0.812286973	0.840514996
210	1	4.010369909	2.784258571	2.616498106	1.334827859	0.856060006	0.781992661
211	1	4.034008562	2.741050439	2.499007261	1.290058925	0.944093119	0.763132797
212	1	4.095762703	2.753230976	2.440710528	1.264437848	0.977673871	0.797044477
213	1	4.181556961	2.774966799	2.405755573	1.332459952	1.072454765	0.800938625
214	1	4.277604932	2.750908109	2.423607878	1.395102564	1.192735307	0.797130397
215	1	4.345997912	2.830044675	2.476801275	1.463502295	1.291038045	0.809112536
216	1	4.339927339	2.88637035	2.541703521	1.529569686	1.365372892	0.803812297
217	1	4.296775098	2.88811745	2.528158038	1.57747728	1.421046058	0.740030936
218	1	4.19165097	2.890442373	2.520400614	1.516140418	1.392062624	0.680404771
219	1	4.029803039	2.879213672	2.496445217	1.432823372	1.292067826	0.622884892
220	1	3.898495462	2.819920636	2.464125881	1.307794785	1.149689449	0.541112532
221	1	3.822851576	2.73993744	2.413342452	1.156357966	1.044109658	0.473666125
222	1	3.706135522	2.68491778	2.377910679	1.039345224	0.967879825	0.495904603
223	1	3.613794483	2.595695669	2.318579986	1.051918354	0.9555406	0.509321644
224	1	3.571793618	2.550712207	2.212850582	1.109550126	0.999434368	0.541174813
225	1	3.505496768	2.528714729	2.105085795	1.215299779	1.069874678	0.595163189
226	1	3.598036014	2.580504885	2.048824418	1.318550084	1.064951629	0.652051424
227	1	3.72931495	2.619224065	1.994265128	1.357747998	1.074816651	0.645524325
228	1	3.820078536	2.681667289	1.950540922	1.345168276	1.064564311	0.652058745
229	1	3.883182547	2.710403458	2.005807817	1.326457576	1.069207951	0.641070304
230	1	3.992883218	2.736832847	2.10958161	1.266998783	1.13821368	0.630966766
231	1	3.932730138	2.701208957	2.207126775	1.218706352	1.199974323	0.603069547
232	1	3.875398481	2.623945686	2.319187981	1.182859744	1.263746085	0.60333064
233	1	3.859051752	2.527473399	2.4391304	1.143276071	1.33246407	0.597066699
234	1	3.823875914	2.422203607	2.458100593	1.056003286	1.362905335	0.571961802
235	1	3.647188225	2.309605114	2.454170424	0.99630311	1.274989724	0.53068597
236	1	3.543866054	2.210807338	2.384165757	0.912988808	1.224772451	0.468450823
237	1	3.401085081	2.151023176	2.292215631	0.868033822	1.130141405	0.425996133
238	1	3.176200565	2.096321671	2.142428062	0.846634508	1.05289125	0.390252542
239	1	2.958968403	2.032043174	2.059008781	0.911237489	1.041287443	0.390862378
240	1	3.066684214	1.953882278	1.916002637	0.995338591	1.11507796	0.424651964
241	2	3.212414036	1.9320493	1.849685675	1.0791558	1.130744162	0.485300993
242	2	3.44806047	1.979010849	1.861672628	1.133055096	1.165221773	0.51276787
243	2	3.668719767	2.102827885	1.954226558	1.198891407	1.173669019	0.540321453
244	2	3.844821749	2.298401699	2.047301139	1.201167732	1.114332635	0.556812477
245	2	3.882785964	2.464336628	2.174865941	1.169192115	1.069636382	0.559909113
246	2	3.921887992	2.580182759	2.27246686	1.107219476	1.078655473	0.569671359
247	2	3.873291965	2.653218543	2.329455466	1.065303402	1.089284525	0.594098263
248	2	3.797539378	2.632424823	2.339483878	1.023106719	1.146181582	0.610861806
249	2	3.728662637	2.545963698	2.327938277	1.04693965	1.237157257	0.639463367
250	2	3.694701408	2.458987703	2.390598556	1.080260491	1.295027641	0.663503462
251	2	3.583471343	2.37569365	2.441362368	1.165464133	1.317901087	0.67633224
252	2	3.498026106	2.305600331	2.473743584	1.215929933	1.330685568	0.695610119
253	2	3.425669627	2.309657178	2.527492663	1.249329979	1.26045535	0.72628461
254	2	3.333128577	2.315134741	2.577084057	1.252122186	1.143399104	0.758919314
255	2	3.253348153	2.31291944	2.521236955	1.236905437	1.017554572	0.776591217
256	2	3.271149319	2.3175149	2.48984148	1.147348173	0.869625004	0.805917016
257	2	3.464861226	2.272562127	2.430458335	1.047826636	0.692314072	0.819346394
258	2	3.685554418	2.249495639	2.357549949	0.916589431	0.587025186	0.82431872
259	2	3.85943867	2.276893101	2.333191918	0.760117187	0.560028629	0.814389235
260	2	4.031250666	2.373519869	2.368452673	0.658482412	0.533732842	0.829993978
261	2	4.218455542	2.753083477	2.366566455	0.864576988	0.573832646	0.842781477
262	2	4.339679586	2.819688089	2.40972448	1.069878188	0.65357293	0.846657863
263	2	4.448065118	2.865423126	2.446785131	1.317595379	0.741475574	0.859185223
264	2	4.543635158	2.895040742	2.461542483	1.53995023	0.810022169	0.877888817
265	2	4.603349747	2.883949799	2.426135532	1.700988874	0.887319709	0.892871044
266	2	4.585599916	2.915311359	2.429150651	1.677197021	0.943697873	0.883525175
267	2	4.473483674	3.065900732	2.452975968	1.640886823	1.009260882	0.892011606
268	2	4.34177383	3.077678972	2.489446718	1.5091018	1.031502534	0.884927093
269	2	4.260258477	3.079722432	2.483113615	1.348135993	1.027495505	0.883732148
270	2	4.19255247	3.07240361	2.509920396	1.171324244	1.011688123	0.881719671
271	2	4.193546133	2.798056901	2.488093364	1.137678732	0.963025042	0.88957296
272	2	4.321395443	2.587479197	2.427573577	1.081960913	0.849565484	0.893242193
273	2	4.339444687	2.541500037	2.33682608	1.12265442	0.768252701	0.886804952
274	2	4.229530781	2.482120499	2.262110103	1.125023857	0.703568226	0.873603005
275	2	4.100305282	2.509570382	2.256966227	1.095828247	0.649974549	0.825516233
276	2	3.945730546	2.556190544	2.415494192	1.03978708	0.645557223	0.790090439
277	2	3.716100447	2.600829202	2.572895713	1.008512027	0.680121014	0.735118208
278	2	3.647120433	2.735253411	2.723405379	0.973628811	0.776618493	0.739937963
279	2	3.722738987	2.963471752	2.72150161	1.012819967	0.884727369	0.724005016
280	2	3.958329814	3.18940665	2.67661994	1.143385378	1.034483699	0.77040317
281	2	4.148954844	3.393899529	2.525555016	1.233082229	1.156752468	0.800264033
282	2	4.2725852	3.536619639	2.554321571	1.356803049	1.293159309	0.860629931
283	2	4.33832092	3.597171735	2.565817933	1.455990628	1.359759444	0.845227272
284	2	4.372717412	3.564047944	2.628019169	1.512226163	1.411965699	0.843131789
285	2	4.210321094	3.387435719	2.61127187	1.523953098	1.388661178	0.768811721
286	2	4.017428773	3.131438832	2.609821945	1.554050249	1.361772	0.706982289
287	2	3.868185447	2.827687561	2.387334624	1.495934649	1.270683761	0.59943733
288	2	3.762065097	2.512737217	2.142520199	1.41841504	1.165482874	0.542465589
289	2	3.71510653	2.299795531	2.062493119	1.334390679	1.034013018	0.495578849
290	2	3.837584226	2.340208068	2.088092783	1.206298745	0.941741639	0.500022948
291	2	3.927977666	2.362105449	2.045294938	1.1349902	0.830196049	0.48125572
292	2	3.949218521	2.36999565	2.019110248	1.171650292	0.775301956	0.48568483
293	2	3.894766942	2.378591294	1.961120396	1.256725565	0.770972296	0.504454302
294	2	3.765352708	2.282867287	1.902063475	1.378690985	0.786216475	0.515274942
295	2	3.594577008	2.16334358	1.87642257	1.529402045	0.794511414	0.541078292
296	2	3.430312648	2.124360817	1.923576069	1.576078719	0.813228219	0.579408431
297	2	3.287019469	2.131706824	1.972744949	1.59469655	0.862620284	0.617729778
298	2	3.231643889	2.135672403	2.010134896	1.554448077	0.867859117	0.595956931
299	2	3.240650246	2.232083417	1.975030519	1.464438662	0.905686542	0.571241124
300	2	3.330772814	2.339219828	1.938017933	1.323394557	0.944974508	0.516819385
301	2	3.430330857	2.417025009	1.853575478	1.225244815	1.006490052	0.454175502
302	2	3.526856014	2.456026587	1.758075318	1.156057648	1.034391726	0.378601939
303	2	3.593909612	2.464900764	1.673217058	1.17343435	1.072879637	0.343334153
304	2	3.672681234	2.433447441	1.645955553	1.227631978	1.062050647	0.294867242
305	2	3.695994708	2.494779449	1.665612818	1.303116458	1.060855796	0.261446036
306	2	3.671319282	2.531707929	1.714281068	1.374785219	1.021184254	0.215877851
307	2	3.655414697	2.56488983	1.775482917	1.423415547	0.957571886	0.183755843
308	2	3.672484518	2.62117737	1.873490943	1.446359242	0.933957227	0.199366377
309	2	3.68577515	2.688739986	1.977487726	1.428364704	0.966515556	0.262866718
310	2	3.718016932	2.581650928	1.99138757	1.415681973	1.013123781	0.337430069
311	2	3.731869473	2.466445856	2.011409822	1.378859351	1.093873214	0.445266864
312	2	3.723351689	2.364854841	2.012974277	1.305846194	1.184679951	0.541999956
313	2	3.672477725	2.222025981	1.970907482	1.231166152	1.223233138	0.575238679
314	2	3.630915408	2.081978177	1.921027346	1.236912843	1.201330305	0.572737078
315	2	3.660105119	2.154964949	1.966648759	1.239352735	1.139373635	0.553586639
316	2	3.757014347	2.239836209	2.054511497	1.286956944	1.068694202	0.490332153
317	2	3.922269469	2.379977167	2.235253988	1.361407874	1.008242579	0.442240373
318	2	4.17908049	2.692623299	2.445345402	1.423301532	0.995684599	0.439310193
319	2	4.369173478	2.973419264	2.668899334	1.444563811	1.021872025	0.485468564
320	2	4.460663361	3.170960762	2.827692986	1.480027057	1.074998101	0.542189637
321	2	4.527488985	3.342346926	2.918795439	1.507245363	1.077956686	0.620624462
322	2	4.525316803	3.438543105	2.905825934	1.53106294	1.041428818	0.652795655
323	2	4.390591215	3.412620922	2.810214599	1.558853767	0.969758822	0.668258816
324	2	4.267925671	3.322910613	2.608177818	1.562051997	0.880477281	0.62750291
325	2	4.173199065	3.212891273	2.348922146	1.535688942	0.757827949	0.589059797
326	2	4.060638555	3.08708917	2.081173675	1.475213655	0.709215614	0.543073579
327	2	3.980036605	3.011612806	1.897417197	1.417238586	0.717230326	0.524625999
328	2	4.004077179	2.954115665	1.836468374	1.311553644	0.73555697	0.527630148
329	2	3.909325528	2.907254831	1.855633189	1.213806312	0.788185982	0.552496473
330	2	3.823230458	2.890721525	1.894331051	1.105385473	0.890825109	0.578314657
331	2	3.741832598	2.862491312	1.874612814	1.007676406	0.959539049	0.580734618
332	2	3.757106731	2.823756386	1.840343177	0.89174544	1.018769118	0.580877203
333	2	3.736657587	2.822238622	1.813126308	0.862458609	1.069954583	0.53658308
334	2	3.856487572	2.854000894	1.833097873	0.893079307	1.116956322	0.511382466
335	2	3.89571076	2.806743277	1.833004696	0.992110725	1.117747411	0.474281458
336	2	3.974061899	2.749973212	1.873582222	1.098377382	1.092831825	0.471561073
337	2	4.013708636	2.855313726	2.090902656	1.188936873	1.073247741	0.474812814
338	2	4.093689504	2.981502335	2.263855446	1.270756245	1.075454074	0.508191712
339	2	4.097678031	3.095558387	2.390867232	1.31838428	1.04397771	0.521849574
340	2	4.149268241	3.259774721	2.522254424	1.300075282	1.027935871	0.538716338
341	2	4.155566427	3.414963041	2.6419579	1.265333918	1.036009937	0.537452256
342	2	4.057466791	3.342151851	2.563248382	1.233524233	1.023519236	0.514726253
343	2	3.922937123	3.246981357	2.46224512	1.160964263	0.966212341	0.501844261
344	2	3.830936548	3.138641518	2.361336824	1.10416252	0.921190802	0.501790077
345	2	3.749276505	3.002701159	2.23772542	1.08635713	0.86904503	0.47033891
346	2	3.682278662	2.87079595	2.123102106	1.069570291	0.851746233	0.459086775
347	2	3.911103827	3.012515588	2.201583917	1.042585438	0.843807006	0.469762213
348	2	4.085142353	3.118089788	2.26986465	1.061843305	0.895559238	0.471359773
