num_scan	state	face	maze	prep_face	pre_maze	rest
57	rest	1.81E-05	1.34E-05	1.61E-05	1.45E-05	0.999938
58	rest	0.000153475	3.97E-05	7.28E-05	0.000105634	0.999628
59	rest	8.55E-05	3.35E-05	2.94E-05	8.45E-05	0.999767
60	rest	2.00E-05	2.95E-05	3.25E-05	9.65E-05	0.999821
61	rest	8.96E-05	8.93E-05	8.27E-05	0.000131142	0.999607
62	rest	0.000312567	0.000128154	0.000100005	8.46E-05	0.999375
63	rest	9.49E-05	2.94E-05	7.66E-05	2.30E-05	0.999776
64	rest	6.55E-05	2.82E-05	1.19E-05	1.13E-05	0.999883
65	rest	0.000150375	0.000129508	7.78E-05	0.000158369	0.999484
66	rest	7.70E-05	8.18E-05	5.93E-05	1.73E-05	0.999765
67	rest	4.99E-05	6.70E-05	0.000133907	5.74E-05	0.999692
68	rest	7.30E-05	7.85E-05	4.57E-05	3.91E-05	0.999764
69	rest	4.56E-05	0.000118283	9.07E-05	9.70E-05	0.999648
70	rest	0.000139535	0.000254155	0.000125746	0.000102174	0.999378
71	rest	5.64E-05	1.48E-05	2.45E-05	3.31E-05	0.999871
72	rest	1.94E-05	6.01E-06	8.15E-05	3.94E-05	0.999854
73	rest	1.34E-05	1.26E-05	3.20E-05	0.000103013	0.999839
74	rest	7.46E-05	5.66E-05	4.75E-05	8.00E-05	0.999741
75	rest	1.55E-05	3.78E-05	3.29E-05	2.30E-05	0.999891
76	rest	7.41E-05	0.000125556	0.000171631	7.73E-05	0.999551
77	rest	2.54E-05	1.15E-05	2.47E-06	2.65E-06	0.999958
78	rest	0.000114573	6.20E-05	4.68E-05	3.38E-05	0.999743
79	rest	9.43E-05	5.09E-05	7.01E-05	7.77E-05	0.999707
80	rest	9.56E-05	3.51E-05	0.000159188	7.43E-05	0.999636
81	rest	6.05E-05	3.50E-05	6.70E-05	5.71E-05	0.99978
82	rest	0.000143818	3.81E-05	2.08E-05	0.000214122	0.999583
83	rest	0.00010295	1.58E-05	2.08E-05	2.91E-05	0.999831
84	rest	2.35E-05	3.62E-06	2.04E-05	8.61E-06	0.999944
85	rest	7.62E-05	2.31E-05	0.00011165	3.34E-05	0.999756
86	rest	5.16E-05	1.11E-05	2.27E-05	1.49E-05	0.9999
87	rest	4.54E-05	9.71E-06	2.77E-05	1.99E-05	0.999897
88	rest	6.67E-05	3.09E-05	9.03E-05	2.69E-05	0.999785
89	rest	0.000229535	3.75E-05	0.000282325	0.000360147	0.999091
90	rest	8.44E-05	5.03E-05	4.38E-05	1.65E-05	0.999805
91	rest	2.90E-05	3.03E-05	4.69E-05	8.60E-06	0.999885
92	rest	0.000108116	7.90E-05	7.46E-05	7.98E-05	0.999659
93	rest	7.95E-06	1.60E-05	2.00E-05	4.88E-06	0.999951
94	rest	0.000227958	7.66E-05	0.000159245	0.000208762	0.999327
95	rest	0.000281268	6.16E-05	0.000216928	0.000103817	0.999336
96	rest	6.63E-05	1.42E-05	3.56E-05	2.78E-05	0.999856
97	rest	9.27E-05	6.41E-05	4.59E-05	0.000139968	0.999657
98	rest	1.55E-05	1.51E-05	7.93E-05	3.09E-05	0.999859
99	rest	4.39E-05	2.04E-05	1.89E-05	5.12E-05	0.999866
100	rest	3.58E-05	3.32E-05	2.51E-05	1.76E-05	0.999888
101	rest	0.000151994	7.07E-05	0.000100843	0.000216742	0.99946
102	rest	3.52E-05	2.24E-05	1.80E-05	2.14E-05	0.999903
103	rest	3.45E-05	1.05E-05	1.27E-05	3.57E-05	0.999906
104	rest	1.38E-05	7.98E-06	1.98E-05	9.68E-06	0.999949
105	rest	0.000101624	5.42E-05	8.80E-05	4.40E-05	0.999712
106	rest	0.000131501	4.79E-05	0.000347127	7.23E-05	0.999401
107	rest	0.000466152	0.000172376	0.000371783	0.00027456	0.998715
108	rest	0.000188427	5.82E-05	3.70E-05	9.92E-05	0.999617
109	rest	6.44E-05	2.72E-05	1.96E-05	7.67E-06	0.999881
110	rest	3.31E-05	1.32E-05	2.79E-05	2.90E-05	0.999897
111	rest	3.96E-05	7.70E-05	0.000139454	4.81E-05	0.999696
112	rest	2.35E-05	3.13E-06	4.54E-06	7.13E-06	0.999962
113	rest	0.000303246	8.86E-05	0.000240126	0.000519362	0.998849
114	rest	4.26E-05	8.63E-05	4.28E-05	2.49E-05	0.999803
115	rest	3.33E-05	1.41E-05	1.06E-05	9.09E-06	0.999933
116	rest	7.98E-05	2.01E-05	7.30E-05	2.44E-05	0.999803
117	rest	4.67E-05	1.68E-05	2.23E-05	1.28E-05	0.999901
118	rest	5.52E-05	7.48E-05	2.48E-05	4.68E-05	0.999798
119	rest	2.69E-05	9.70E-06	3.26E-05	9.55E-06	0.999921
120	rest	0.000145505	4.16E-05	0.000178174	3.97E-05	0.999595
121	rest	0.000212396	2.34E-05	3.94E-05	6.25E-06	0.999719
122	rest	1.59E-05	1.22E-05	6.32E-06	1.13E-05	0.999954
123	rest	8.12E-05	4.27E-05	3.18E-05	3.45E-05	0.99981
124	rest	4.70E-06	3.09E-06	2.89E-06	1.66E-06	0.999988
125	rest	3.54E-05	6.09E-06	4.31E-06	8.34E-06	0.999946
126	rest	2.49E-05	2.23E-05	1.99E-05	2.25E-05	0.99991
127	rest	5.19E-05	3.34E-05	3.29E-05	1.03E-05	0.999872
128	rest	5.45E-05	1.56E-05	1.74E-05	1.59E-05	0.999897
129	rest	1.79E-05	9.73E-06	1.06E-05	8.75E-06	0.999953
130	rest	1.05E-05	1.33E-05	9.54E-06	6.99E-06	0.99996
131	rest	7.38E-06	4.73E-06	1.56E-05	4.92E-06	0.999967
132	rest	4.29E-05	3.50E-05	4.16E-05	3.03E-05	0.99985
133	rest	9.94E-05	3.48E-05	3.30E-05	6.97E-05	0.999763
134	rest	1.12E-05	9.68E-06	2.32E-05	2.17E-05	0.999934
135	rest	5.16E-06	3.77E-06	8.90E-06	4.77E-06	0.999977
136	rest	6.41E-06	6.57E-06	1.54E-05	6.55E-06	0.999965
137	rest	2.41E-05	1.39E-05	1.41E-05	4.03E-05	0.999908
138	rest	1.88E-05	7.53E-06	1.64E-05	4.22E-06	0.999953
139	rest	4.26E-05	1.78E-05	2.63E-05	5.54E-05	0.999858
140	rest	3.95E-06	4.55E-06	1.85E-05	6.94E-06	0.999966
141	rest	1.00E-05	1.76E-05	2.38E-05	1.23E-05	0.999936
142	rest	3.21E-05	0.000140354	0.00016806	5.23E-05	0.999607
143	rest	8.75E-06	8.25E-06	1.90E-05	2.17E-06	0.999962
144	rest	1.58E-05	8.14E-06	5.20E-05	9.04E-06	0.999915
145	rest	2.96E-05	2.10E-05	8.18E-05	9.84E-06	0.999858
146	rest	1.60E-05	1.40E-05	4.65E-05	4.90E-05	0.999874
147	rest	3.56E-05	1.50E-05	2.00E-05	2.37E-05	0.999906
148	rest	1.67E-05	7.40E-06	1.77E-05	8.87E-06	0.999949
149	rest	1.19E-05	1.31E-05	9.24E-06	1.94E-05	0.999946
150	rest	7.18E-05	3.94E-05	5.87E-05	3.08E-05	0.999799
151	rest	8.41E-05	6.61E-05	8.84E-05	8.43E-05	0.999677
152	rest	2.49E-05	4.09E-05	4.97E-05	3.92E-05	0.999845
153	rest	1.77E-05	1.45E-05	4.63E-05	8.88E-05	0.999833
154	rest	4.72E-05	2.89E-05	7.12E-05	7.78E-06	0.999845
155	rest	2.53E-05	1.74E-05	8.66E-05	1.50E-05	0.999856
156	rest	1.34E-05	1.56E-05	4.54E-05	1.32E-05	0.999912
157	rest	4.44E-06	6.66E-06	4.25E-05	7.93E-06	0.999938
158	rest	4.37E-05	3.62E-05	3.19E-05	3.46E-05	0.999854
159	rest	6.40E-05	3.74E-05	4.76E-05	2.47E-05	0.999826
160	rest	2.44E-05	1.85E-05	8.35E-05	1.87E-05	0.999855
161	rest	4.80E-05	2.43E-05	3.84E-05	8.28E-05	0.999807
162	rest	0.000133724	5.58E-05	5.71E-05	0.000324178	0.999429
163	rest	3.61E-05	3.49E-05	1.71E-05	4.18E-05	0.99987
164	rest	2.21E-05	1.58E-05	1.30E-05	9.00E-06	0.99994
165	rest	2.46E-05	8.02E-06	4.72E-06	1.82E-05	0.999944
166	rest	3.99E-05	3.95E-05	2.69E-05	6.18E-05	0.999832
167	rest	0.000112949	6.71E-05	7.24E-05	0.000294602	0.999453
168	rest	9.66E-05	0.000102279	0.000159713	0.000100058	0.999541
169	rest	0.000208729	0.000116028	0.000267954	0.000160856	0.999246
170	rest	4.83E-05	1.76E-05	1.33E-05	2.15E-05	0.999899
171	rest	3.06E-05	2.11E-05	3.66E-05	6.06E-05	0.999851
172	rest	1.20E-05	1.81E-05	3.64E-05	1.50E-05	0.999919
173	rest	2.47E-05	1.83E-05	9.40E-06	3.22E-05	0.999915
174	rest	7.01E-06	8.90E-06	7.81E-06	1.87E-05	0.999958
175	rest	6.74E-05	2.91E-05	1.04E-05	5.58E-05	0.999837
176	rest	1.16E-05	5.54E-06	4.01E-06	2.47E-06	0.999976
177	rest	1.77E-05	1.79E-05	3.80E-05	1.13E-05	0.999915
178	rest	3.39E-05	2.15E-05	1.40E-05	1.33E-05	0.999917
179	rest	1.94E-05	7.49E-06	1.84E-05	2.31E-05	0.999932
180	rest	1.63E-05	1.19E-05	1.16E-05	1.43E-05	0.999946
181	rest	1.31E-05	5.01E-06	6.28E-06	7.39E-06	0.999968
182	rest	0.000128761	1.93E-05	9.45E-05	3.51E-05	0.999722
183	rest	6.66E-05	2.22E-05	1.65E-05	1.47E-05	0.99988
184	rest	5.47E-05	4.25E-05	2.37E-05	2.67E-05	0.999852
185	rest	8.69E-05	5.40E-05	0.000105952	0.00014287	0.99961
186	rest	0.000225342	0.000135601	7.70E-05	5.41E-05	0.999508
187	rest	6.35E-06	3.90E-06	7.53E-06	1.93E-06	0.99998
188	rest	3.70E-05	1.08E-05	2.30E-05	9.15E-05	0.999838
189	rest	4.05E-05	1.52E-05	2.59E-05	6.54E-06	0.999912
190	rest	1.96E-05	1.17E-05	1.11E-05	6.44E-06	0.999951
191	rest	3.46E-05	1.41E-05	1.20E-05	1.01E-05	0.999929
192	rest	0.000101615	5.45E-05	6.36E-05	3.58E-05	0.999745
193	rest	4.03E-05	2.34E-05	5.73E-05	1.40E-05	0.999865
194	rest	2.27E-05	1.23E-05	5.37E-06	1.30E-05	0.999947
195	rest	6.10E-06	1.25E-05	3.24E-06	7.63E-06	0.999971
196	rest	1.85E-05	3.26E-05	3.39E-05	3.08E-05	0.999884
197	rest	2.85E-05	1.08E-05	3.37E-05	2.03E-05	0.999907
198	rest	6.32E-05	5.02E-05	5.05E-05	1.77E-05	0.999818
199	rest	4.36E-05	1.41E-05	2.53E-05	1.23E-05	0.999905
200	rest	1.52E-05	1.02E-05	3.82E-05	7.81E-06	0.999929
201	rest	9.44E-05	2.45E-05	3.47E-05	4.45E-05	0.999802
202	rest	4.68E-05	4.38E-05	6.55E-05	1.68E-05	0.999827
203	rest	2.95E-05	1.05E-05	6.53E-05	1.31E-05	0.999882
204	rest	2.66E-05	7.94E-06	8.38E-05	9.23E-06	0.999872
205	rest	0.000163788	3.75E-05	0.000130475	0.000240923	0.999427
206	rest	3.64E-05	1.65E-05	4.41E-05	1.61E-05	0.999887
207	rest	4.90E-05	8.90E-06	6.79E-05	1.57E-05	0.999858
208	rest	4.57E-05	3.93E-05	3.32E-05	0.000128892	0.999753
209	rest	2.89E-05	2.58E-05	2.12E-05	3.61E-05	0.999888
210	rest	2.35E-05	2.55E-05	2.28E-05	4.56E-05	0.999883
211	rest	1.81E-05	1.12E-05	4.26E-06	1.19E-05	0.999955
212	rest	3.23E-06	5.84E-06	4.58E-06	5.33E-06	0.999981
213	rest	1.55E-05	1.46E-05	1.73E-05	4.97E-06	0.999948
214	rest	2.12E-05	2.60E-05	4.50E-05	4.05E-05	0.999867
215	rest	1.36E-06	1.17E-06	2.39E-06	5.19E-07	0.999995
216	rest	1.86E-05	6.14E-06	1.89E-05	2.20E-05	0.999934
217	rest	8.85E-06	2.54E-05	4.09E-05	1.13E-05	0.999914
218	rest	4.19E-06	4.70E-06	4.03E-06	5.89E-06	0.999981
219	rest	2.52E-05	1.42E-05	3.28E-05	1.01E-05	0.999918
220	rest	1.67E-05	1.34E-05	1.73E-05	6.47E-06	0.999946
221	rest	4.05E-05	1.17E-05	4.19E-05	1.06E-05	0.999895
222	rest	2.20E-05	1.30E-05	1.86E-05	1.01E-05	0.999936
223	rest	5.62E-06	1.54E-05	5.50E-05	1.03E-05	0.999914
224	rest	4.17E-06	2.05E-05	2.66E-05	8.06E-06	0.999941
225	rest	1.92E-05	1.03E-05	3.31E-05	2.61E-05	0.999911
226	rest	7.92E-06	7.86E-06	1.68E-05	1.06E-05	0.999957
227	rest	3.14E-05	3.64E-05	4.56E-05	2.01E-05	0.999866
228	rest	1.03E-05	9.88E-06	6.08E-06	1.73E-05	0.999956
229	rest	5.81E-05	2.63E-05	5.91E-05	6.53E-05	0.999791
230	rest	8.68E-05	3.13E-05	5.39E-05	3.32E-05	0.999795
231	rest	9.94E-05	2.73E-05	3.31E-05	2.18E-05	0.999818
232	rest	0.00014175	3.83E-05	1.37E-05	2.89E-05	0.999777
233	rest	1.71E-05	2.25E-05	7.75E-05	1.24E-05	0.99987
234	rest	1.52E-05	1.36E-05	1.80E-05	9.26E-05	0.999861
235	rest	9.42E-06	1.45E-05	7.58E-06	1.12E-05	0.999957
236	rest	1.23E-05	1.30E-05	1.70E-05	7.67E-06	0.99995
237	rest	1.06E-05	7.73E-06	1.81E-05	3.11E-06	0.99996
238	rest	7.58E-06	7.15E-06	1.62E-05	8.20E-06	0.999961
239	rest	1.27E-05	6.88E-06	5.29E-06	2.64E-06	0.999972
240	rest	3.46E-05	1.20E-05	1.20E-05	6.79E-06	0.999935
241	rest	7.03E-05	2.62E-05	1.60E-05	1.25E-05	0.999875
242	rest	6.05E-06	5.87E-06	9.83E-06	2.32E-06	0.999976
243	rest	1.15E-05	1.33E-05	5.96E-05	8.26E-06	0.999907
244	rest	4.50E-05	2.82E-05	2.19E-05	9.24E-05	0.999813
245	rest	1.16E-05	8.95E-06	1.35E-05	2.14E-05	0.999945
246	rest	1.19E-05	1.05E-05	1.48E-05	8.22E-06	0.999954
247	rest	3.28E-05	2.25E-05	2.39E-05	6.46E-06	0.999914
248	rest	2.47E-05	2.14E-05	3.01E-05	2.50E-05	0.999899
249	rest	2.02E-05	1.14E-05	5.48E-06	4.47E-06	0.999958
250	rest	0.000134868	2.34E-05	5.92E-05	4.18E-05	0.999741
251	rest	8.18E-05	3.49E-05	3.96E-05	2.83E-05	0.999815
252	rest	4.02E-05	1.25E-05	6.61E-06	1.02E-05	0.999931
253	rest	2.18E-06	1.04E-06	4.60E-06	4.18E-06	0.999988
254	rest	5.39E-06	2.30E-06	1.32E-06	2.72E-06	0.999988
255	rest	9.51E-05	2.11E-05	1.80E-05	2.42E-05	0.999842
256	rest	0.00011074	3.52E-05	2.55E-05	6.48E-05	0.999764
257	rest	3.98E-05	1.56E-05	1.54E-05	2.61E-05	0.999903
258	rest	0.000100731	2.48E-05	2.09E-05	1.07E-05	0.999843
259	rest	2.25E-05	1.36E-05	6.76E-05	1.67E-05	0.99988
260	rest	1.56E-05	2.77E-06	8.04E-07	1.40E-05	0.999967
261	rest	1.86E-05	7.06E-06	9.42E-06	1.13E-05	0.999954
262	rest	8.87E-06	6.03E-06	2.59E-06	8.49E-06	0.999974
263	rest	3.30E-05	8.21E-06	4.60E-06	1.27E-05	0.999941
264	rest	2.20E-05	1.26E-05	8.93E-06	7.23E-05	0.999884
265	rest	5.51E-06	4.42E-06	2.04E-05	2.19E-05	0.999948
266	rest	3.68E-05	1.03E-05	1.53E-05	2.10E-05	0.999917
267	rest	1.39E-05	4.45E-06	1.22E-05	6.80E-06	0.999963
268	rest	8.41E-06	8.03E-06	6.17E-05	1.37E-05	0.999908
269	rest	1.25E-05	2.11E-05	3.36E-05	1.28E-05	0.99992
270	rest	1.43E-05	8.36E-06	1.70E-05	3.96E-06	0.999956
271	rest	6.99E-05	2.53E-05	1.36E-05	0.000119728	0.999771
272	rest	9.13E-06	1.54E-05	1.09E-05	2.80E-05	0.999937
273	rest	6.54E-06	3.99E-06	1.12E-05	1.19E-05	0.999966
274	rest	8.21E-05	6.26E-05	7.83E-05	8.93E-05	0.999688
275	rest	0.000125126	2.90E-05	4.79E-05	3.71E-05	0.999761
276	rest	2.09E-05	4.13E-05	9.82E-05	1.20E-05	0.999828
277	rest	9.35E-06	1.20E-05	1.36E-05	2.17E-05	0.999943
278	rest	3.38E-05	1.56E-05	2.47E-05	2.51E-05	0.999901
279	rest	7.30E-06	6.41E-06	2.64E-06	1.11E-05	0.999973
280	rest	3.05E-06	2.61E-06	4.35E-06	4.37E-06	0.999986
281	rest	7.36E-05	3.87E-05	0.000588096	8.89E-05	0.999211
282	rest	1.94E-05	3.95E-06	1.12E-05	4.41E-06	0.999961
283	rest	3.41E-05	1.09E-05	2.06E-05	5.92E-06	0.999928
284	rest	1.67E-05	4.18E-06	1.73E-05	4.09E-06	0.999958
285	rest	8.39E-06	6.08E-06	1.20E-05	1.38E-05	0.99996
286	rest	1.03E-05	4.12E-06	1.80E-05	3.25E-06	0.999964
287	rest	3.05E-05	1.78E-05	6.40E-05	5.70E-05	0.999831
288	rest	1.39E-05	1.01E-05	9.35E-06	1.55E-05	0.999951
289	rest	3.74E-06	6.25E-06	6.16E-06	5.63E-06	0.999978
290	rest	5.85E-05	3.20E-05	3.78E-05	3.06E-05	0.999841
291	rest	5.20E-05	4.56E-05	0.000105242	0.000119637	0.999678
292	rest	8.87E-06	7.23E-06	2.56E-05	1.61E-05	0.999942
293	rest	6.99E-06	3.08E-06	3.97E-06	1.00E-05	0.999976
294	rest	6.78E-05	1.26E-05	3.58E-05	2.08E-05	0.999863
295	rest	8.58E-05	2.96E-05	0.000102132	4.11E-05	0.999741
296	rest	0.000120389	2.59E-05	5.88E-05	0.000349879	0.999445
297	rest	4.04E-06	1.70E-05	7.56E-06	2.40E-05	0.999947
298	rest	5.06E-05	9.82E-05	3.44E-05	8.40E-05	0.999733
299	rest	2.80E-05	2.36E-05	2.36E-05	5.62E-05	0.999869
300	rest	2.04E-05	1.97E-05	1.50E-05	7.11E-05	0.999874
301	rest	5.80E-06	4.01E-06	6.76E-06	5.48E-06	0.999978
302	rest	2.51E-06	1.52E-05	6.82E-06	1.27E-05	0.999963
303	rest	4.66E-06	2.93E-06	1.96E-06	1.50E-06	0.999989
304	rest	6.29E-05	1.54E-05	3.45E-05	6.44E-05	0.999823
305	rest	1.99E-05	1.27E-05	2.40E-05	1.66E-06	0.999942
306	rest	2.20E-05	2.08E-05	1.44E-05	4.26E-05	0.9999
307	rest	1.56E-05	5.98E-06	5.19E-06	1.91E-05	0.999954
308	rest	6.54E-06	8.39E-06	4.37E-06	1.31E-06	0.999979
309	rest	3.59E-06	3.60E-06	9.26E-06	3.39E-06	0.99998
310	rest	1.47E-05	1.84E-05	1.97E-05	1.85E-05	0.999929
311	rest	9.99E-06	7.31E-06	3.27E-05	3.13E-05	0.999919
312	rest	1.31E-05	6.51E-06	4.28E-05	7.52E-06	0.99993
313	rest	9.44E-05	5.92E-05	0.000266062	0.000124001	0.999456
314	rest	1.91E-05	5.24E-06	1.71E-05	4.42E-06	0.999954
315	rest	1.72E-05	1.16E-05	4.55E-05	1.06E-05	0.999915
316	rest	2.46E-05	2.59E-05	0.000127363	1.92E-05	0.999803
317	rest	9.01E-05	1.24E-05	7.05E-05	3.66E-05	0.99979
318	rest	0.000423464	9.12E-05	0.000327194	8.58E-05	0.999072
319	rest	1.11E-05	1.12E-05	1.15E-05	6.40E-06	0.99996
320	rest	0.000116962	5.45E-05	0.000131932	2.63E-05	0.99967
321	rest	0.000161076	3.43E-05	0.000110196	5.21E-05	0.999642
322	rest	7.12E-05	2.48E-05	2.92E-05	1.25E-05	0.999862
323	rest	8.22E-06	1.86E-06	1.21E-06	3.39E-06	0.999985
324	rest	2.49E-05	1.71E-05	8.77E-06	3.07E-05	0.999918
325	rest	7.82E-06	1.20E-05	1.34E-05	3.27E-05	0.999934
326	rest	5.20E-06	6.61E-06	1.97E-05	7.15E-06	0.999961
327	rest	7.54E-06	1.10E-05	3.21E-05	1.27E-05	0.999937
328	rest	6.21E-06	7.43E-06	4.08E-06	7.14E-07	0.999982
329	rest	1.03E-05	1.70E-05	4.44E-05	1.08E-05	0.999918
330	rest	3.80E-05	1.44E-05	3.29E-05	1.70E-05	0.999898
331	rest	1.32E-05	1.20E-05	2.86E-05	2.71E-05	0.999919
332	rest	4.92E-06	8.50E-06	2.46E-06	9.65E-06	0.999974
333	rest	1.83E-05	1.25E-05	2.43E-05	4.43E-05	0.999901
334	rest	3.77E-05	5.60E-06	6.30E-05	2.67E-05	0.999867
335	rest	0.000136808	2.94E-05	0.000105489	9.80E-05	0.99963
336	rest	2.39E-05	7.64E-06	9.93E-06	1.52E-05	0.999943
337	rest	3.42E-06	9.23E-06	3.09E-05	4.10E-06	0.999952
338	rest	6.20E-06	1.57E-05	5.09E-06	1.08E-05	0.999962
339	rest	1.16E-05	9.42E-06	2.50E-05	1.19E-05	0.999942
340	rest	0.000128017	3.15E-05	6.28E-05	7.49E-05	0.999703
341	rest	9.19E-06	1.45E-05	8.89E-06	1.98E-05	0.999948
342	rest	4.28E-05	2.52E-05	1.66E-05	5.49E-06	0.99991
343	rest	1.11E-05	5.63E-06	6.86E-06	1.05E-05	0.999966
344	rest	5.32E-06	5.51E-06	6.13E-06	1.00E-05	0.999973
345	rest	4.19E-07	8.38E-07	3.88E-06	5.81E-07	0.999994
346	rest	1.23E-05	5.60E-06	3.58E-06	4.67E-05	0.999932
347	rest	4.33E-05	3.41E-05	2.21E-05	4.22E-05	0.999858
348	rest	1.29E-05	3.45E-05	1.37E-05	1.97E-05	0.999919
349	rest	5.14E-05	6.82E-05	9.06E-05	0.000238839	0.999551
350	rest	4.35E-05	3.82E-05	4.53E-05	2.39E-05	0.999849
351	rest	2.53E-05	2.79E-05	6.32E-05	1.41E-05	0.99987
352	rest	2.17E-05	9.82E-06	7.47E-06	1.40E-05	0.999947
353	rest	5.32E-05	3.02E-05	2.18E-05	1.65E-05	0.999878
354	rest	4.89E-05	5.60E-05	4.23E-05	0.000141441	0.999711
355	rest	2.31E-06	2.99E-06	1.21E-06	6.09E-06	0.999987
356	rest	1.23E-05	8.34E-06	8.54E-06	3.46E-06	0.999967
357	rest	3.04E-06	7.70E-06	8.90E-06	4.27E-06	0.999976
358	rest	1.23E-05	5.91E-06	1.30E-05	5.50E-05	0.999914
359	rest	0.00010233	8.31E-05	6.92E-05	2.55E-05	0.99972
360	rest	5.72E-06	4.74E-06	1.80E-06	3.95E-06	0.999984
361	rest	7.35E-06	1.36E-05	2.19E-05	3.35E-06	0.999954
362	rest	8.05E-06	8.78E-06	5.09E-05	7.29E-06	0.999925
363	rest	0.000102219	6.56E-05	3.57E-05	6.85E-05	0.999728
364	rest	9.86E-05	6.35E-05	4.08E-05	0.00020524	0.999592
365	rest	1.02E-05	1.85E-05	3.44E-06	1.40E-05	0.999954
366	rest	4.41E-06	5.11E-06	3.35E-06	5.20E-06	0.999982
367	rest	2.56E-05	1.66E-05	1.48E-05	1.35E-05	0.999929
368	rest	0.000219676	5.59E-05	2.32E-05	2.42E-05	0.999677
369	rest	0.000142093	4.73E-05	3.59E-05	2.35E-05	0.999751
370	rest	6.88E-05	2.59E-05	1.53E-05	1.45E-05	0.999875
371	rest	3.39E-05	1.70E-05	3.16E-06	1.94E-05	0.999927
