num_scan	state	face	maze	prep_face	pre_maze	rest
46	rest	0.000174919	0.000215448	0.00012953	0.000117834	0.999362
47	rest	0.000179896	0.000101194	0.000123005	8.49E-05	0.999511
48	rest	0.00020161	0.000140412	3.50E-05	0.000186037	0.999437
49	rest	0.000181357	0.000112062	8.25E-05	0.000173117	0.999451
50	rest	0.000170413	0.000228995	4.20E-05	3.40E-05	0.999525
51	rest	0.000247538	0.00029686	7.68E-05	0.000100775	0.999278
52	rest	2.57E-05	0.000213542	2.95E-05	2.86E-05	0.999703
53	rest	2.45E-05	6.46E-05	1.98E-05	3.54E-05	0.999856
54	rest	6.83E-05	0.000141529	6.28E-05	4.54E-05	0.999682
55	rest	4.08E-05	6.13E-05	2.05E-05	1.31E-05	0.999864
56	rest	4.08E-05	2.89E-05	9.44E-05	3.90E-05	0.999797
57	rest	0.000274106	8.53E-05	0.000160056	1.00E-04	0.999381
58	rest	0.000216186	0.000115448	8.79E-05	7.11E-05	0.999509
59	rest	0.000304906	0.000311906	0.000105666	0.000300155	0.998977
60	rest	0.0005371	0.000599606	0.000161021	0.000296403	0.998406
61	rest	0.000263309	0.00023941	7.98E-05	9.78E-05	0.99932
62	rest	0.000173308	7.54E-05	0.000121735	8.70E-05	0.999543
63	rest	0.000221631	8.38E-05	5.68E-05	5.97E-05	0.999578
64	rest	3.06E-05	9.85E-06	9.58E-06	1.34E-05	0.999937
65	rest	3.26E-05	5.25E-05	4.67E-05	3.25E-05	0.999836
66	rest	7.13E-05	9.37E-05	0.000101081	2.31E-05	0.999711
67	rest	7.45E-05	0.000207951	4.49E-05	8.68E-06	0.999664
68	rest	0.000166957	0.000385032	0.000228401	5.87E-05	0.999161
69	rest	0.000301226	0.000296418	0.000818897	8.35E-05	0.9985
70	rest	0.000300473	0.000149136	0.000113411	5.82E-05	0.999379
71	rest	0.000241083	0.000108867	3.90E-05	3.96E-05	0.999571
72	rest	0.000274719	0.000105864	6.10E-05	6.82E-05	0.99949
73	rest	0.00049309	0.000196028	0.000150781	6.88E-05	0.999091
74	rest	0.000560524	0.00046531	0.000150214	8.38E-05	0.99874
75	rest	8.91E-05	2.31E-05	3.67E-05	7.99E-06	0.999843
76	rest	0.000327339	4.00E-05	0.000100276	3.16E-05	0.999501
77	rest	0.000183922	5.93E-05	2.74E-05	2.57E-05	0.999704
78	rest	3.83E-05	3.01E-05	2.39E-05	4.66E-05	0.999861
79	rest	5.76E-05	4.93E-05	6.06E-05	3.91E-05	0.999793
80	rest	1.75E-05	2.05E-05	1.24E-05	2.13E-05	0.999928
81	rest	4.60E-05	5.07E-05	0.000125984	9.02E-05	0.999687
82	rest	1.01E-05	2.33E-05	1.76E-05	2.41E-05	0.999925
83	rest	5.88E-05	0.000161549	0.000224974	7.68E-05	0.999478
84	rest	0.000119559	0.000251543	0.000273546	0.000204788	0.999151
85	rest	0.000175788	8.49E-05	0.000111105	0.000202867	0.999425
86	rest	0.000161833	0.000101949	4.31E-05	0.000105391	0.999588
87	rest	0.000278704	8.24E-05	8.78E-05	7.99E-05	0.999471
88	rest	9.72E-05	0.000178915	0.000455649	0.00018628	0.999082
89	rest	7.36E-05	0.000142947	0.000213512	0.000102315	0.999468
90	rest	4.32E-05	0.000106656	8.41E-05	5.59E-05	0.99971
91	rest	8.27E-05	0.000157238	6.98E-05	4.97E-05	0.999641
92	rest	0.00012855	0.000124615	3.80E-05	5.04E-05	0.999658
93	rest	7.40E-05	9.12E-05	7.68E-05	3.95E-05	0.999719
94	rest	7.78E-05	6.95E-05	0.00011523	3.35E-05	0.999704
95	rest	9.52E-05	6.38E-05	4.04E-05	4.42E-05	0.999756
96	rest	4.14E-05	3.94E-05	1.63E-05	4.44E-05	0.999858
97	rest	0.000299821	0.000144278	0.000194158	0.000368766	0.998993
98	rest	8.85E-05	4.30E-05	1.35E-05	1.16E-05	0.999843
99	rest	0.000101848	0.000178009	0.000123452	0.000325037	0.999272
100	rest	0.000103655	0.000239819	6.17E-05	0.000163716	0.999431
101	rest	2.66E-05	9.95E-05	4.64E-05	2.35E-05	0.999804
102	rest	5.51E-05	8.83E-05	3.02E-05	0.000119824	0.999707
103	rest	0.000771772	0.000841014	0.000150807	0.000359268	0.997877
104	rest	0.00161164	0.00197747	0.00138035	0.00210428	0.992926
105	rest	0.00158971	0.00177699	0.00040144	0.00024616	0.995986
106	rest	0.000326571	0.000718584	0.00011545	0.000356747	0.998483
107	rest	0.000216712	0.00119878	0.000665336	0.000279211	0.99764
108	rest	0.00021886	0.00154987	0.00019313	0.000112814	0.997925
109	rest	7.90E-05	0.000320579	0.000136141	2.06E-05	0.999444
110	rest	2.51E-05	4.00E-05	8.04E-06	2.17E-05	0.999905
111	rest	3.95E-05	7.86E-05	0.000119684	0.000122097	0.99964
112	rest	5.56E-05	0.000176126	0.000250457	7.19E-05	0.999446
113	rest	0.000311324	0.000275752	0.000420168	0.000207453	0.998785
114	rest	0.000318247	9.99E-05	0.000104565	0.000151716	0.999326
115	rest	0.000390512	0.000134805	0.000170666	0.000261994	0.999042
116	rest	0.000278634	0.000365495	0.000158096	0.000466776	0.998731
117	rest	0.000239591	0.000443554	0.000205251	0.000304743	0.998807
118	rest	0.000142178	0.000231473	4.99E-05	4.31E-05	0.999533
119	rest	6.78E-05	4.00E-05	2.42E-05	2.17E-05	0.999846
120	rest	2.22E-05	3.53E-05	2.13E-05	6.00E-05	0.999861
121	rest	1.33E-05	2.76E-05	2.92E-05	2.45E-05	0.999905
122	rest	4.06E-05	7.69E-05	9.30E-05	2.94E-05	0.99976
123	rest	4.86E-05	9.42E-05	5.46E-05	2.88E-05	0.999774
124	rest	0.000123993	0.00018897	0.000175204	0.000266849	0.999245
125	rest	0.000138159	0.000280295	0.000123788	0.000116414	0.999341
126	rest	0.000358547	0.000131891	0.000441694	0.000277371	0.99879
127	rest	0.000253103	0.000152398	0.000230674	0.000114624	0.999249
128	rest	0.000123023	0.000217085	0.000286065	0.000116636	0.999257
129	rest	4.81E-05	3.60E-05	2.20E-05	2.15E-05	0.999872
130	rest	3.22E-05	7.24E-05	4.56E-05	3.10E-05	0.999819
131	rest	1.79E-05	5.39E-05	4.99E-05	5.41E-06	0.999873
132	rest	0.000117036	0.000142705	0.000115384	0.000109082	0.999516
133	rest	0.000505343	0.000215613	0.000200154	0.000126101	0.998953
134	rest	0.000186183	0.000197532	0.000110861	0.000113172	0.999392
135	rest	7.70E-05	6.94E-05	2.64E-05	1.58E-05	0.999811
136	rest	4.27E-05	5.42E-05	3.38E-05	3.51E-05	0.999834
137	rest	1.57E-05	3.47E-05	3.89E-05	5.86E-05	0.999852
138	rest	6.26E-06	4.82E-05	2.08E-05	1.33E-05	0.999911
139	rest	4.29E-05	0.000351844	5.96E-05	5.60E-05	0.99949
140	rest	8.72E-06	2.78E-05	8.68E-06	5.70E-06	0.999949
141	rest	6.84E-05	0.00015428	4.63E-05	0.000116082	0.999615
142	rest	2.18E-05	0.000295311	0.000383382	6.26E-05	0.999237
143	rest	5.06E-05	0.000127318	6.74E-05	6.18E-05	0.999693
144	rest	0.000100815	0.000173179	0.000131086	2.61E-05	0.999569
145	rest	0.000134513	8.06E-05	4.71E-05	2.67E-05	0.999711
146	rest	0.000123909	3.81E-05	2.74E-05	8.30E-05	0.999728
147	rest	0.000409827	0.000231679	0.000139456	0.000144286	0.999075
148	rest	5.70E-05	4.74E-05	2.28E-05	3.42E-05	0.999838
149	rest	8.28E-05	4.15E-05	3.97E-05	3.62E-05	0.9998
150	rest	9.70E-05	4.17E-05	4.31E-05	7.37E-05	0.999744
151	rest	9.31E-05	0.000142626	2.26E-05	0.000112834	0.999629
152	rest	9.65E-05	0.000160144	3.14E-05	8.12E-05	0.999631
153	rest	6.24E-05	7.69E-05	3.13E-05	5.54E-05	0.999774
154	rest	1.70E-05	2.62E-05	6.35E-05	1.24E-05	0.999881
155	rest	0.000115942	0.000338715	0.000333299	8.57E-05	0.999126
156	rest	0.000166766	0.000115534	0.000128193	9.48E-05	0.999495
157	rest	6.88E-05	9.22E-05	2.71E-05	0.000136224	0.999676
158	rest	6.26E-05	0.00010702	7.65E-05	4.08E-05	0.999713
159	rest	0.000183297	0.000294733	0.000234792	0.000295199	0.998992
160	rest	0.000208348	0.000272941	0.000103373	0.000167629	0.999248
161	rest	0.000265226	0.000415232	0.000127186	0.000148355	0.999044
162	rest	7.17E-05	0.000155462	0.000105019	6.69E-05	0.999601
163	rest	6.11E-05	6.01E-05	1.32E-05	3.10E-05	0.999835
164	rest	4.14E-05	5.12E-05	5.13E-05	3.16E-05	0.999824
165	rest	6.17E-05	5.21E-05	3.15E-05	7.39E-05	0.999781
166	rest	3.65E-05	4.99E-05	1.88E-05	2.77E-05	0.999867
167	rest	2.11E-05	3.94E-05	2.42E-05	1.46E-05	0.999901
168	rest	8.04E-05	8.31E-05	5.90E-05	4.93E-05	0.999728
169	rest	8.38E-05	9.30E-05	7.17E-05	3.81E-05	0.999713
170	rest	2.25E-05	4.25E-05	3.50E-05	1.08E-05	0.999889
171	rest	3.63E-05	5.55E-05	3.68E-05	6.42E-05	0.999807
172	rest	7.73E-05	0.000156184	0.000181443	6.52E-05	0.99952
173	rest	0.000208204	6.66E-05	4.82E-05	6.23E-05	0.999615
174	rest	9.81E-05	2.05E-05	4.91E-05	1.69E-05	0.999815
175	rest	0.000111074	5.90E-05	4.15E-05	4.24E-05	0.999746
176	rest	4.08E-05	5.71E-05	3.28E-05	3.61E-05	0.999833
177	rest	6.73E-05	5.12E-05	0.000198724	0.00017381	0.999509
178	rest	0.000246984	0.000182939	0.000867677	0.000154375	0.998548
179	rest	7.65E-05	7.34E-05	3.34E-05	2.33E-05	0.999793
180	rest	0.000363712	0.000166474	0.000511924	7.09E-05	0.998887
181	rest	6.93E-05	6.05E-05	0.000115806	1.47E-05	0.99974
182	rest	0.000139542	0.000128274	0.000168023	0.000111297	0.999453
183	rest	8.31E-05	8.09E-05	4.73E-05	3.67E-05	0.999752
184	rest	5.42E-05	5.03E-05	7.80E-05	5.51E-05	0.999762
185	rest	0.000448204	0.000291446	0.000236239	0.000149248	0.998875
186	rest	0.000166583	0.00014944	6.04E-05	4.64E-05	0.999577
187	rest	0.000210619	0.000118439	5.14E-05	0.000100763	0.999519
188	rest	8.36E-05	7.01E-05	2.47E-05	1.47E-05	0.999807
189	rest	6.55E-05	6.06E-05	3.52E-05	5.64E-05	0.999782
190	rest	0.000121363	6.34E-05	3.87E-05	2.34E-05	0.999753
191	rest	0.000300638	0.000183919	0.000197097	0.000181515	0.999137
192	rest	6.87E-05	7.13E-05	0.000129658	8.58E-05	0.999645
193	rest	0.000187004	0.000358639	0.000130519	0.00040937	0.998914
194	rest	0.000116236	0.000336048	0.00017163	1.18E-05	0.999364
195	rest	0.000361404	8.80E-05	3.97E-05	3.90E-05	0.999472
196	rest	9.10E-05	2.24E-05	3.13E-05	1.01E-05	0.999845
197	rest	4.71E-05	1.73E-05	3.61E-05	1.39E-05	0.999886
198	rest	0.000174916	5.21E-05	0.000191977	0.000135873	0.999445
199	rest	4.04E-05	2.00E-05	4.36E-05	2.38E-05	0.999872
200	rest	0.000538137	0.000413829	0.000843507	0.000305164	0.997899
201	rest	0.000242514	9.30E-05	5.57E-05	7.68E-05	0.999532
202	rest	4.73E-05	6.30E-05	2.64E-05	4.46E-05	0.999819
203	rest	6.60E-05	5.86E-05	7.68E-05	8.70E-05	0.999712
204	rest	8.70E-05	0.000130961	0.000126413	2.34E-05	0.999632
205	rest	0.000390205	0.000458391	0.000685349	0.000169457	0.998297
206	rest	0.000577631	0.000328655	7.96E-05	0.000121629	0.998892
207	rest	0.000666814	0.000262833	0.000190514	6.43E-05	0.998816
208	rest	0.000594336	0.000118438	0.000159571	5.12E-05	0.999076
209	rest	0.00102734	0.000125574	9.65E-05	0.000120659	0.99863
210	rest	7.90E-05	2.96E-05	2.96E-05	7.77E-06	0.999854
211	rest	0.000127008	0.000160381	0.000332934	9.43E-05	0.999285
212	rest	9.11E-05	0.000119781	6.47E-05	3.62E-05	0.999688
213	rest	0.000151502	0.000129572	0.000191218	0.000267812	0.99926
214	rest	9.06E-05	0.000354379	9.16E-05	0.000200134	0.999263
215	rest	0.000204017	0.000722458	3.48E-05	5.40E-05	0.998985
216	rest	0.000467384	0.000939249	0.000116348	0.000213782	0.998263
217	rest	0.000180735	0.000496083	9.17E-05	0.000118847	0.999113
218	rest	0.000348494	0.000258082	0.000163372	0.000114506	0.999116
219	rest	0.000447064	0.000125804	7.84E-05	7.35E-05	0.999275
220	rest	0.000166656	4.23E-05	1.25E-05	3.28E-05	0.999746
221	rest	0.000188426	0.000192614	5.63E-05	8.00E-05	0.999483
222	rest	0.00026338	8.52E-05	1.65E-05	4.51E-05	0.99959
223	rest	6.88E-05	4.95E-05	1.54E-05	4.98E-05	0.999817
224	rest	0.000117653	0.000107451	7.27E-05	2.03E-05	0.999682
225	rest	7.46E-05	5.53E-05	6.65E-05	2.50E-05	0.999779
226	rest	3.33E-05	2.08E-05	1.23E-05	4.20E-05	0.999892
227	rest	2.58E-05	3.17E-05	2.44E-05	4.28E-05	0.999875
228	rest	4.82E-05	8.05E-05	0.000206481	0.000178136	0.999487
229	rest	0.000321976	0.000162383	0.000117389	6.36E-05	0.999335
230	rest	0.000418389	0.000132643	7.07E-05	3.28E-05	0.999346
231	rest	9.68E-05	1.88E-05	3.47E-05	4.56E-05	0.999804
232	rest	8.66E-05	4.17E-05	4.87E-05	0.000137557	0.999685
233	rest	0.000104021	5.21E-05	4.80E-05	3.54E-05	0.99976
234	rest	7.47E-05	5.87E-05	5.04E-05	5.70E-05	0.999759
235	rest	0.000113869	4.04E-05	4.99E-05	2.17E-05	0.999774
236	rest	8.03E-05	5.96E-05	4.04E-05	0.000125534	0.999694
237	rest	0.000148349	0.000115101	0.000127484	0.000115141	0.999494
238	rest	0.000353124	9.64E-05	4.81E-05	6.03E-05	0.999442
239	rest	0.000262053	9.83E-05	9.70E-05	3.86E-05	0.999504
240	rest	7.78E-05	3.59E-05	3.76E-05	1.14E-05	0.999837
241	rest	1.13E-05	3.01E-05	5.43E-06	3.38E-06	0.99995
242	rest	6.57E-05	5.13E-05	0.000101486	8.00E-05	0.999702
243	rest	0.000137939	9.23E-05	7.62E-05	8.00E-05	0.999614
244	rest	0.000232925	0.00019112	0.000109855	0.000122078	0.999344
245	rest	0.000103467	0.000173965	3.28E-05	4.45E-05	0.999645
246	rest	2.20E-05	2.29E-05	1.54E-05	5.41E-05	0.999886
247	rest	4.41E-05	6.06E-05	2.86E-05	4.19E-05	0.999825
248	rest	5.20E-05	5.35E-05	4.98E-05	2.37E-05	0.999821
249	rest	2.22E-05	3.56E-05	2.68E-05	1.56E-05	0.9999
250	rest	0.000110211	0.00035261	0.000623743	0.000211089	0.998702
251	rest	8.71E-05	0.000223857	0.000190887	3.20E-05	0.999466
252	rest	2.72E-05	4.74E-05	1.88E-05	2.70E-05	0.99988
253	rest	4.04E-05	7.43E-05	9.35E-05	0.000115708	0.999676
254	rest	5.27E-05	9.43E-05	2.11E-05	1.70E-05	0.999815
255	rest	8.41E-05	0.000145635	0.000278416	4.55E-05	0.999446
256	rest	0.000252431	0.000300686	0.00115399	0.000248384	0.998045
257	rest	0.000308141	0.000263048	0.000169265	0.000159378	0.9991
258	rest	6.72E-05	5.62E-05	3.55E-05	1.21E-05	0.999829
259	rest	7.27E-05	8.96E-05	0.000194909	0.000126495	0.999516
260	rest	0.000288161	0.000387245	0.000505886	0.000446255	0.998372
261	rest	0.000336841	0.000486585	0.00032989	0.000499404	0.998347
262	rest	0.000239924	0.000280462	0.000133724	2.72E-05	0.999319
263	rest	0.00063369	0.00028065	0.000101901	0.000105206	0.998879
264	rest	0.000639263	0.00016922	0.000102252	0.00025219	0.998837
265	rest	8.59E-05	3.26E-05	3.48E-05	2.37E-05	0.999823
266	rest	3.43E-05	3.64E-05	1.11E-05	7.84E-05	0.99984
267	rest	3.76E-05	1.93E-05	2.97E-05	2.23E-05	0.999891
268	rest	0.000257712	0.000112874	0.000180294	9.61E-05	0.999353
269	rest	0.000479989	0.000165013	0.000108092	0.000329772	0.998917
270	rest	0.000384437	0.000217572	0.000344228	0.000759362	0.998294
271	rest	0.000225274	0.000276375	0.000161734	0.000121611	0.999215
272	rest	0.000312719	0.000249974	0.000153589	0.000170428	0.999113
273	rest	0.000137454	0.000162369	9.21E-05	8.67E-05	0.999521
274	rest	0.000270383	0.000241688	0.000187137	0.000108137	0.999193
275	rest	0.000511795	0.000220241	4.45E-05	0.000166249	0.999057
276	rest	0.000368559	0.000233356	9.76E-05	2.92E-05	0.999271
277	rest	7.03E-05	7.85E-05	0.000108771	3.03E-05	0.999712
278	rest	0.000193646	0.000119794	0.000117728	0.000289813	0.999279
279	rest	5.88E-05	3.09E-05	5.08E-05	1.19E-05	0.999848
280	rest	0.000244851	0.000278052	0.000201207	8.49E-05	0.999191
281	rest	0.00016639	0.000158487	0.000158172	3.74E-05	0.99948
282	rest	8.63E-05	8.29E-05	8.13E-05	6.51E-05	0.999684
283	rest	7.86E-05	0.000141216	0.000144844	0.000324617	0.999311
284	rest	0.000253122	0.000328122	0.000567756	7.66E-05	0.998774
285	rest	0.00102234	0.000521628	0.00016651	0.000845948	0.997444
286	rest	0.00060508	0.000240202	3.38E-05	5.35E-05	0.999067
287	rest	0.000329315	7.13E-05	6.01E-05	4.51E-05	0.999494
288	rest	0.000413614	7.24E-05	4.45E-05	0.000213111	0.999256
289	rest	0.000326058	0.000167851	0.000112757	8.89E-05	0.999304
290	rest	7.12E-05	5.84E-05	2.61E-05	2.53E-05	0.999819
291	rest	9.74E-05	0.000112712	2.43E-05	0.000170572	0.999595
292	rest	4.48E-05	5.92E-05	1.34E-05	3.48E-05	0.999848
293	rest	8.29E-05	8.48E-05	9.96E-05	0.000111201	0.999622
294	rest	0.000266624	0.000450099	0.000213065	8.64E-05	0.998984
295	rest	3.48E-05	0.000104163	6.13E-05	0.000134113	0.999666
296	rest	4.60E-05	3.63E-05	3.30E-05	9.79E-06	0.999875
297	rest	6.52E-05	4.34E-05	0.000216502	0.000102927	0.999572
298	rest	0.000786444	0.000201943	0.000259488	0.000195436	0.998557
299	rest	0.000885279	0.000223641	0.000195021	0.000298535	0.998398
300	rest	0.000668621	0.000134646	0.000162075	4.97E-05	0.998985
301	rest	0.00121287	0.000305933	0.000273829	0.000217554	0.99799
302	rest	0.000970552	0.000270918	0.000506871	5.37E-05	0.998198
303	rest	0.000985022	0.000159767	0.00107773	3.21E-05	0.997745
304	rest	0.00310118	0.000706211	0.00397108	0.000572493	0.991649
305	rest	0.00746768	0.00130184	0.00050884	0.00040427	0.990317
306	rest	0.00202233	0.000576919	0.000254921	0.000162705	0.996983
307	rest	0.00101247	0.00032681	0.000168064	0.000107278	0.998385
308	rest	0.000527333	0.000170698	0.000143889	0.000539184	0.998619
309	rest	0.000269843	0.000246442	9.78E-05	0.000170322	0.999216
310	rest	0.000219547	0.00027981	0.000241342	0.000311536	0.998948
311	rest	0.000476183	0.000457127	0.00019269	0.000171176	0.998703
312	rest	0.00093522	0.000624815	0.000156738	9.49E-05	0.998188
313	rest	0.000677786	0.000229556	9.33E-05	5.76E-05	0.998942
314	rest	0.000414765	0.000157331	0.000225213	5.05E-05	0.999152
315	rest	0.00101022	0.000538578	0.000662047	0.000593518	0.997196
316	rest	0.000485575	0.000362549	8.32E-05	6.35E-05	0.999005
317	rest	0.000630962	0.000274567	0.000194398	0.00029557	0.998605
318	rest	0.000286124	0.000149962	6.98E-05	0.000116822	0.999377
319	rest	0.000570281	0.000145729	6.12E-05	0.000399643	0.998823
320	rest	0.000421239	0.000325674	0.000177563	0.000213332	0.998862
321	rest	0.000483179	0.000437957	0.000648112	0.000430376	0.998
322	rest	0.000877428	0.000359314	0.000366251	9.14E-05	0.998306
323	rest	0.0018365	0.00072037	0.000631297	0.000543292	0.996269
324	rest	0.000416221	0.000178631	4.61E-05	3.72E-05	0.999322
325	rest	0.000305744	0.000199813	0.000492108	7.71E-05	0.998925
326	rest	5.09E-05	0.000134854	3.83E-05	1.88E-05	0.999757
327	rest	9.91E-05	6.91E-05	4.86E-05	2.74E-05	0.999756
328	rest	0.000108131	0.000171732	0.000202192	2.52E-05	0.999493
329	rest	2.81E-05	2.15E-05	3.10E-05	1.41E-05	0.999905
330	rest	4.56E-05	3.18E-05	1.54E-05	7.40E-05	0.999833
331	rest	0.000187468	5.27E-05	0.000137547	0.000145564	0.999477
332	rest	0.000327064	0.000168234	3.55E-05	0.000137077	0.999332
333	rest	5.80E-05	0.000119417	1.66E-05	5.85E-05	0.999747
334	rest	3.43E-05	0.000101579	4.17E-05	8.25E-05	0.99974
335	rest	2.88E-05	4.01E-05	9.78E-06	0.000101645	0.99982
336	rest	0.000209761	0.000191833	0.000292457	0.000375776	0.99893
337	rest	0.00122787	0.000286169	0.000212271	0.000511323	0.997762
338	rest	0.00159059	0.000576561	0.000362291	0.00048407	0.996986
339	rest	0.00120661	0.000625453	0.000202421	0.000295814	0.99767
340	rest	0.000697516	0.000329978	0.000233022	0.000167677	0.998572
341	rest	0.000835172	0.000877556	0.00237099	0.00033318	0.995583
342	rest	0.000574981	0.000203777	0.000199283	0.000174324	0.998848
343	rest	0.000470409	0.000282915	0.000317182	0.000179194	0.99875
344	rest	0.000671114	0.000486822	0.000255677	0.000102411	0.998484
345	rest	0.000627111	0.000397099	0.000306867	0.000309571	0.998359
346	rest	0.000261202	0.000192821	0.000124639	0.000204234	0.999217
347	rest	0.000200424	0.000228048	9.79E-05	4.51E-05	0.999429
348	rest	2.35E-05	4.56E-05	8.49E-06	1.67E-05	0.999906
349	rest	4.86E-05	1.53E-05	2.17E-05	4.35E-05	0.999871
350	rest	0.000167367	0.000158424	0.000508188	0.000121053	0.999045
351	rest	0.000152137	6.99E-05	0.000171516	6.38E-05	0.999543
352	rest	0.000155798	2.46E-05	2.76E-05	3.09E-05	0.999761
353	rest	3.53E-05	3.50E-05	1.75E-05	2.55E-05	0.999887
354	rest	2.05E-05	4.52E-05	1.18E-05	3.19E-05	0.999891
355	rest	4.89E-05	5.68E-05	3.56E-05	3.59E-05	0.999823
356	rest	4.97E-05	6.84E-05	5.16E-05	0.000115514	0.999715
357	rest	3.66E-05	0.000177803	5.85E-05	1.52E-05	0.999712
358	rest	9.70E-05	0.000149236	1.16E-05	1.57E-05	0.999726
359	rest	8.77E-05	5.55E-05	5.73E-06	1.47E-05	0.999836
360	rest	0.000115203	6.08E-05	9.34E-06	2.14E-05	0.999793
361	rest	0.000104065	0.000130191	0.000107436	3.77E-05	0.999621
362	rest	0.000338654	0.000666979	0.000369024	0.00011932	0.998506
363	rest	0.000306484	0.000241114	7.43E-05	4.59E-05	0.999332
364	rest	0.000193327	0.000158449	9.33E-05	1.15E-05	0.999543
365	rest	9.28E-05	8.83E-05	6.89E-05	6.05E-05	0.999689
366	rest	0.000335059	0.000126203	0.00044536	0.000146115	0.998947
367	rest	0.00061701	0.000223885	6.28E-05	0.000264122	0.998832
368	rest	0.000169824	0.00017135	7.06E-05	0.000120833	0.999467
369	rest	0.00011973	0.000105841	9.49E-05	6.74E-05	0.999612
370	rest	0.000288426	0.000154846	0.000163595	9.29E-05	0.9993
371	rest	0.000297836	0.000314757	0.000105223	2.14E-05	0.999261
372	rest	0.000392104	0.000326304	0.000155017	9.47E-05	0.999032
373	rest	5.95E-05	7.79E-05	5.38E-05	2.55E-05	0.999783
374	rest	3.20E-05	0.000133216	1.43E-05	0.00014328	0.999677
375	rest	8.02E-05	0.000115191	4.09E-05	4.81E-05	0.999716
376	rest	5.84E-05	0.000140518	4.11E-05	6.01E-05	0.9997
377	rest	7.89E-05	0.000102742	4.29E-05	1.18E-05	0.999764
378	rest	9.73E-05	0.000111481	2.72E-05	2.98E-05	0.999734
379	rest	3.65E-05	5.46E-05	4.29E-05	4.92E-05	0.999817
380	rest	0.000146221	0.00013312	0.000451788	0.00010632	0.999163
381	rest	0.000789679	0.000230685	0.000170696	0.000121235	0.998688
382	rest	0.000539322	0.000380122	0.00013235	0.000127125	0.998821
383	rest	0.000255808	0.00042281	9.84E-05	3.95E-05	0.999183
384	rest	2.56E-05	5.42E-05	5.06E-05	2.51E-06	0.999867
385	rest	2.52E-05	4.19E-05	7.30E-06	1.29E-05	0.999913
386	rest	7.25E-05	2.39E-05	7.42E-06	2.19E-05	0.999874
