num_scan	state	face	maze	prep_face	pre_maze	rest
41	rest	7.19E-05	4.12E-05	4.38E-05	1.62E-06	0.999841
42	rest	0.000136799	0.000140936	0.000260519	6.13E-05	0.9994
43	rest	0.000193475	4.82E-05	7.43E-05	3.89E-05	0.999645
44	rest	0.000120599	6.36E-05	1.71E-05	4.39E-05	0.999755
45	rest	0.000608189	0.000100883	0.000135509	6.68E-05	0.999089
46	rest	0.000119196	1.83E-05	4.43E-06	2.67E-06	0.999855
47	rest	0.000199542	1.67E-05	3.77E-05	2.48E-05	0.999721
48	rest	0.00058027	7.50E-05	1.41E-05	0.000233964	0.999097
49	rest	0.000251345	8.21E-05	1.98E-05	2.90E-05	0.999618
50	rest	0.000842131	2.21E-05	3.09E-05	0.000178793	0.998926
51	rest	0.00145472	9.34E-05	9.15E-05	3.56E-05	0.998325
52	rest	0.00169092	8.17E-05	3.58E-05	1.04E-05	0.998181
53	rest	0.00117681	0.000102748	4.24E-05	2.52E-05	0.998653
54	rest	0.000979938	3.78E-05	2.53E-05	4.17E-05	0.998915
55	rest	0.0010504	0.000112764	0.000156915	0.000397127	0.998283
56	rest	0.00141802	0.000178513	0.000260557	0.000110004	0.998033
57	rest	0.00232277	0.000137305	0.000139238	0.000298169	0.997103
58	rest	0.00115607	5.97E-05	9.74E-06	2.84E-05	0.998746
59	rest	0.00120549	0.000297043	0.00017669	0.000196093	0.998125
60	rest	0.000387612	7.75E-05	1.93E-05	1.53E-05	0.9995
61	rest	0.000156706	2.25E-05	1.69E-05	6.21E-06	0.999798
62	rest	0.000610759	0.00012367	0.000139825	0.000209062	0.998917
63	rest	0.000171092	9.12E-05	1.25E-05	1.26E-05	0.999713
64	rest	8.51E-05	6.06E-05	0.00012536	2.36E-05	0.999705
65	rest	0.000166823	0.000216931	0.000324942	0.000283762	0.999008
66	rest	0.000287344	0.000254001	0.000100745	1.63E-05	0.999342
67	rest	2.88E-05	4.10E-05	1.67E-05	6.63E-06	0.999907
68	rest	2.66E-05	1.83E-05	9.87E-06	1.27E-05	0.999933
69	rest	3.55E-05	2.80E-05	1.25E-05	1.86E-05	0.999905
70	rest	0.000157588	2.80E-05	1.31E-05	2.80E-05	0.999773
71	rest	0.000112373	9.19E-05	3.66E-05	0.000130428	0.999629
72	rest	9.57E-05	4.71E-05	2.88E-05	3.37E-06	0.999825
73	rest	0.000117925	1.46E-05	3.91E-06	1.39E-06	0.999862
74	rest	0.000291664	7.23E-05	0.000114698	1.88E-05	0.999503
75	rest	0.000132409	6.12E-05	1.03E-05	4.26E-05	0.999753
76	rest	2.54E-05	1.09E-05	1.74E-05	8.66E-06	0.999938
77	rest	0.000148811	5.94E-05	2.54E-05	2.31E-05	0.999743
78	rest	6.64E-05	2.34E-05	3.28E-06	7.72E-06	0.999899
79	rest	9.54E-05	4.80E-05	5.05E-05	1.05E-05	0.999796
80	rest	6.80E-05	9.54E-06	1.01E-05	9.41E-06	0.999903
81	rest	0.000128028	0.000106061	0.000108646	2.09E-05	0.999636
82	rest	0.000135011	6.60E-05	0.000105653	8.48E-06	0.999685
83	rest	0.000130248	7.11E-05	1.20E-05	1.36E-05	0.999773
84	rest	8.61E-05	0.000136025	4.46E-05	1.84E-05	0.999715
85	rest	0.000129695	4.36E-05	3.89E-05	8.18E-05	0.999706
86	rest	0.00010323	8.34E-05	5.76E-05	1.03E-05	0.999746
87	rest	0.000182978	2.42E-05	0.000100263	7.53E-05	0.999617
88	rest	0.000677023	6.05E-05	1.50E-05	4.78E-05	0.9992
89	rest	0.000753916	2.52E-05	6.64E-06	2.75E-05	0.999187
90	rest	0.000342758	1.10E-05	5.45E-06	7.54E-06	0.999633
91	rest	0.00035435	1.56E-05	2.75E-05	3.13E-05	0.999571
92	rest	0.000283445	0.000142916	3.60E-05	3.83E-05	0.999499
93	rest	8.20E-05	4.59E-05	8.35E-06	9.85E-05	0.999765
94	rest	7.21E-05	3.58E-05	2.31E-05	3.27E-06	0.999866
95	rest	6.54E-05	5.29E-05	4.83E-06	7.52E-06	0.999869
96	rest	8.85E-05	2.15E-05	1.57E-05	8.57E-06	0.999866
97	rest	0.00022685	4.52E-05	9.32E-05	2.46E-05	0.99961
98	rest	0.000912464	0.000109724	0.000106635	0.00030651	0.998565
99	rest	0.00103014	0.000169627	5.56E-05	3.14E-05	0.998713
100	rest	0.000225177	0.000114505	1.14E-05	2.58E-05	0.999623
101	rest	0.000137506	2.28E-05	3.63E-05	1.17E-05	0.999792
102	rest	0.00167563	0.000317151	0.00165404	0.000405109	0.995948
103	rest	0.000612359	7.26E-05	1.62E-05	1.74E-05	0.999281
104	rest	0.000358195	0.000167674	0.000104615	6.34E-05	0.999306
105	rest	0.000103476	0.000130267	5.01E-05	1.08E-05	0.999705
106	rest	9.80E-05	2.28E-05	7.98E-06	2.28E-05	0.999848
107	rest	0.000572954	7.16E-05	2.56E-05	2.81E-05	0.999302
108	rest	0.000698986	0.000267081	0.000135559	1.26E-05	0.998886
109	rest	0.000925634	0.000197098	8.70E-05	7.77E-05	0.998713
110	rest	0.000647385	0.000112314	0.000111339	4.33E-05	0.999086
111	rest	0.00110332	9.05E-05	0.000471599	0.000101444	0.998233
112	rest	0.00837229	0.00011079	0.000177061	0.000187194	0.991153
113	rest	0.00530865	0.000371918	2.29E-05	0.000282875	0.994014
114	rest	0.000759362	0.000103821	2.80E-05	1.21E-05	0.999097
115	rest	0.000135674	3.42E-05	1.27E-05	3.72E-06	0.999814
116	rest	0.000103152	1.34E-05	1.11E-05	1.22E-05	0.99986
117	rest	0.000201093	0.000231262	0.000121217	0.000265663	0.999181
118	rest	7.99E-05	0.000232256	1.24E-05	1.38E-05	0.999662
119	rest	0.00011742	0.00016329	0.000455736	2.67E-05	0.999237
120	rest	5.31E-05	4.63E-05	2.39E-05	5.37E-06	0.999871
121	rest	0.000181891	6.42E-05	8.44E-05	3.10E-05	0.999639
122	rest	6.92E-05	3.52E-05	2.84E-05	2.82E-05	0.999839
123	rest	0.000106745	3.55E-05	3.59E-05	0.000103163	0.999719
124	rest	8.22E-05	9.32E-05	2.51E-05	6.95E-06	0.999792
125	rest	0.00015899	0.000214775	3.77E-05	4.28E-05	0.999546
126	rest	0.0002447	0.000210569	0.000102585	0.000295286	0.999147
127	rest	0.00160582	0.000529228	0.000661836	0.00025903	0.996944
128	rest	0.00140519	0.000348776	5.15E-05	5.54E-05	0.998139
129	rest	0.000644678	0.000131113	6.14E-06	4.33E-06	0.999214
130	rest	0.000160258	2.91E-05	1.45E-05	2.50E-05	0.999771
131	rest	0.000656897	9.22E-05	3.14E-05	1.24E-05	0.999207
132	rest	0.000699545	3.75E-05	2.07E-05	8.94E-06	0.999233
133	rest	0.000424117	1.36E-05	6.13E-05	3.14E-05	0.99947
134	rest	0.000772486	4.32E-05	2.40E-05	4.06E-05	0.99912
135	rest	0.000318819	2.81E-05	4.99E-06	4.05E-06	0.999644
136	rest	0.000195661	9.11E-05	2.26E-05	4.57E-05	0.999645
137	rest	4.09E-05	1.88E-05	2.26E-05	1.28E-05	0.999905
138	rest	9.54E-05	2.80E-05	6.16E-06	2.27E-05	0.999848
139	rest	0.000141604	3.75E-05	3.04E-05	2.28E-05	0.999768
140	rest	0.000300869	7.00E-05	0.000107251	7.60E-05	0.999446
141	rest	0.000235732	5.54E-05	3.61E-05	2.31E-05	0.99965
142	rest	0.000618584	6.11E-05	0.000203916	2.56E-05	0.999091
143	rest	0.00289073	0.000251026	0.000445674	0.000290345	0.996122
144	rest	0.00369093	0.000458967	0.000307692	7.49E-05	0.995468
145	rest	0.00313175	0.000203093	0.000329244	4.58E-05	0.99629
146	rest	0.00386062	0.000156883	0.000109416	4.36E-05	0.99583
147	rest	0.00348652	0.000205995	0.000428996	0.000164506	0.995714
148	rest	0.00139717	0.000133934	2.16E-05	2.70E-05	0.99842
149	rest	0.00113167	0.000111206	0.000113519	4.69E-05	0.998597
150	rest	0.00144933	0.0001198	6.96E-05	1.89E-05	0.998342
151	rest	0.000977757	4.36E-05	2.55E-05	6.62E-05	0.998887
152	rest	0.000986733	5.08E-05	0.000120347	6.95E-05	0.998773
153	rest	0.000559628	0.000108877	0.000202516	2.07E-05	0.999108
154	rest	0.000342894	0.000122722	7.63E-05	0.00019364	0.999264
155	rest	0.00191126	0.00128439	0.00112305	0.000250317	0.995431
156	rest	0.00102503	0.000709966	0.000140813	2.25E-05	0.998102
157	rest	0.00104421	0.000253183	8.15E-05	5.47E-05	0.998566
158	rest	0.000863863	0.000358019	1.27E-05	2.92E-05	0.998736
159	rest	0.00029986	6.04E-05	1.38E-05	4.35E-05	0.999582
160	rest	9.36E-05	0.00023861	3.39E-05	2.59E-05	0.999608
161	rest	0.000119134	4.22E-05	1.42E-05	2.06E-05	0.999804
162	rest	0.000103169	6.79E-05	1.90E-05	7.12E-06	0.999803
163	rest	0.000127514	7.38E-05	1.93E-05	6.73E-06	0.999773
164	rest	0.000133469	4.39E-05	4.33E-05	1.01E-05	0.999769
165	rest	0.000338752	0.000186128	4.46E-05	2.24E-05	0.999408
166	rest	0.000226552	0.000116853	6.20E-05	2.29E-05	0.999572
167	rest	0.000340357	3.65E-05	1.07E-05	4.62E-05	0.999566
168	rest	7.12E-05	6.42E-05	9.37E-05	1.70E-05	0.999754
169	rest	6.80E-05	3.33E-05	6.84E-05	1.72E-05	0.999813
170	rest	0.000918302	0.000513931	0.000173579	2.43E-05	0.99837
171	rest	0.000520796	0.000139917	0.000129835	2.69E-05	0.999183
172	rest	0.000394362	5.45E-05	1.51E-05	2.50E-06	0.999534
173	rest	0.000597922	0.000124214	7.55E-05	0.000111606	0.999091
174	rest	0.000277399	7.65E-05	1.55E-05	3.29E-05	0.999598
175	rest	0.000153931	0.000189502	7.29E-05	1.63E-05	0.999567
176	rest	0.000656514	0.000170719	7.35E-05	0.000160166	0.998939
177	rest	0.000262517	6.52E-05	8.38E-05	4.38E-05	0.999545
178	rest	0.000305244	9.39E-05	6.43E-05	7.00E-05	0.999467
179	rest	0.00055843	0.000274667	0.000494659	8.91E-05	0.998583
180	rest	0.000184696	4.07E-05	5.86E-05	1.99E-05	0.999696
181	rest	0.000372851	0.000123553	9.40E-05	0.000179588	0.99923
182	rest	0.00127677	0.000817489	0.000780417	0.000609308	0.996516
183	rest	0.000782592	0.00154887	0.000146914	5.04E-05	0.997471
184	rest	0.000209673	0.000169355	6.19E-06	1.19E-05	0.999603
185	rest	0.000165964	5.66E-05	1.56E-05	1.53E-05	0.999747
186	rest	0.000168334	6.85E-05	5.36E-05	3.59E-05	0.999674
187	rest	0.000236068	0.000220658	5.51E-05	1.74E-05	0.999471
188	rest	0.00018337	0.000182211	2.30E-05	2.82E-05	0.999583
189	rest	5.80E-05	1.70E-05	4.71E-06	1.97E-05	0.999901
190	rest	7.16E-05	2.49E-05	2.74E-05	6.94E-06	0.999869
191	rest	0.000888144	0.000247473	0.000283497	0.000269065	0.998312
192	rest	0.000656032	0.000153506	0.000161122	1.73E-05	0.999012
193	rest	0.00093952	7.99E-05	3.59E-05	1.76E-06	0.998943
194	rest	0.00146732	0.00019961	0.000134725	0.000576286	0.997622
195	rest	0.000238544	9.38E-05	1.50E-05	4.14E-06	0.999649
196	rest	2.96E-05	1.12E-05	2.77E-05	1.49E-05	0.999917
197	rest	0.000115134	1.92E-05	4.33E-05	9.56E-06	0.999813
198	rest	0.000465669	0.000187407	0.000100986	0.000197344	0.999049
199	rest	0.000341342	4.66E-05	1.01E-05	1.10E-05	0.999591
200	rest	0.00101237	0.000686079	0.000454501	0.000252424	0.997595
201	rest	0.000298894	3.28E-05	4.33E-05	2.07E-06	0.999623
202	rest	0.00187979	5.25E-05	5.86E-05	5.90E-05	0.99795
203	rest	0.00359867	0.000142221	0.00012797	0.000112693	0.996018
204	rest	0.000752102	8.25E-05	2.28E-05	1.48E-05	0.999128
205	rest	0.000440685	6.57E-05	7.05E-05	3.12E-05	0.999392
206	rest	0.000303824	3.43E-05	3.62E-05	0.000271605	0.999354
207	rest	4.56E-05	8.98E-06	8.74E-06	2.02E-05	0.999917
208	rest	0.000111728	3.17E-05	2.75E-05	1.26E-06	0.999828
209	rest	0.00016445	5.94E-05	3.05E-05	6.11E-05	0.999684
210	rest	5.46E-05	2.39E-05	1.86E-05	5.44E-05	0.999849
211	rest	7.26E-05	2.60E-05	1.46E-05	7.78E-06	0.999879
212	rest	2.86E-05	1.03E-05	2.08E-06	2.63E-06	0.999956
213	rest	6.06E-05	2.30E-05	2.26E-05	1.65E-05	0.999877
214	rest	2.57E-05	2.46E-05	2.01E-05	1.62E-05	0.999913
215	rest	9.25E-05	0.000110024	0.00012226	2.23E-05	0.999653
216	rest	0.00018149	3.43E-05	5.28E-05	9.40E-05	0.999637
217	rest	0.000358272	0.000203591	0.000287043	7.84E-05	0.999073
218	rest	0.00157493	0.00108628	0.00285442	9.83E-05	0.994386
219	rest	0.00183836	0.000114569	0.000123849	8.98E-05	0.997833
220	rest	0.00318274	0.000590619	0.000191717	4.66E-05	0.995988
221	rest	0.00186353	0.000136936	4.23E-05	3.78E-05	0.997919
222	rest	0.000602063	2.47E-05	3.70E-06	3.20E-06	0.999366
223	rest	0.000608501	4.25E-05	8.70E-05	1.12E-05	0.999251
224	rest	0.000932881	0.000142877	0.000329905	0.000262292	0.998332
225	rest	0.00159646	0.000291041	0.00141993	0.000259396	0.996433
226	rest	0.00533142	0.000663475	0.000476591	0.000950229	0.992578
227	rest	0.000584669	2.69E-05	1.29E-05	2.41E-06	0.999373
228	rest	0.00039947	8.98E-05	5.27E-05	1.58E-05	0.999442
229	rest	0.000716255	2.97E-05	1.93E-05	9.20E-05	0.999143
230	rest	0.000297884	5.81E-05	3.54E-05	9.07E-05	0.999518
231	rest	0.000544503	0.000165009	0.000271736	0.000167891	0.998851
232	rest	0.000509867	4.38E-05	7.55E-06	2.71E-05	0.999412
233	rest	0.000157734	3.79E-05	1.99E-05	3.54E-05	0.999749
234	rest	0.00017166	7.51E-05	6.83E-05	4.33E-05	0.999642
235	rest	6.22E-05	2.03E-05	1.80E-05	2.05E-05	0.999879
236	rest	0.00039751	0.000227171	0.000331694	0.000367586	0.998676
237	rest	0.00045279	0.00014873	6.41E-05	2.22E-05	0.999312
238	rest	0.000547403	0.000472178	8.20E-05	4.49E-05	0.998853
239	rest	0.000341916	4.45E-05	2.08E-05	1.18E-05	0.999581
240	rest	0.000197558	2.34E-05	1.02E-05	4.48E-06	0.999764
241	rest	0.00102482	0.000102547	0.000130001	6.13E-05	0.998681
242	rest	0.000591466	4.82E-05	4.42E-05	1.31E-05	0.999303
243	rest	0.000278954	6.03E-05	2.13E-05	2.22E-05	0.999617
244	rest	0.000415474	5.16E-05	4.24E-05	4.46E-05	0.999446
245	rest	0.000749674	0.000192872	0.000295027	0.000985863	0.997777
246	rest	0.000632621	0.000711171	3.68E-05	0.000106252	0.998513
247	rest	0.000123092	6.29E-05	2.34E-05	2.52E-05	0.999765
248	rest	0.00011711	3.56E-05	3.35E-06	1.36E-05	0.99983
249	rest	0.000152369	3.80E-05	5.21E-06	3.43E-06	0.999801
250	rest	0.00102442	9.62E-05	0.00015768	0.000136677	0.998585
251	rest	0.00297333	6.00E-05	8.26E-05	4.82E-05	0.996836
252	rest	0.00527566	9.45E-05	0.000178543	0.000146392	0.994305
253	rest	0.00591037	0.000100765	0.000296759	1.33E-05	0.993679
254	rest	0.00885529	7.23E-05	0.000318948	2.77E-05	0.990726
255	rest	0.0122596	0.000149785	0.000105214	4.54E-05	0.98744
256	rest	0.0177788	0.000375335	0.000518133	2.81E-05	0.9813
257	rest	0.0151992	0.000358627	8.90E-05	2.27E-05	0.984331
258	rest	0.00695617	2.33E-05	3.10E-05	1.54E-05	0.992974
259	rest	0.00687179	0.000214877	4.99E-05	3.97E-05	0.992824
260	rest	0.00394922	0.000130207	9.77E-05	8.34E-05	0.995739
261	rest	0.00188609	7.46E-05	1.49E-05	2.50E-05	0.997999
262	rest	0.000449856	2.32E-05	3.40E-05	2.34E-05	0.99947
263	rest	0.000372114	0.000116268	0.000285389	3.15E-05	0.999195
264	rest	0.000745574	0.00018502	0.000220444	0.000104422	0.998745
265	rest	0.000147568	1.59E-05	2.49E-06	2.25E-06	0.999832
266	rest	4.00E-05	5.55E-06	1.51E-06	1.85E-06	0.999951
267	rest	0.000180731	0.000150872	3.98E-05	5.08E-05	0.999578
268	rest	8.56E-05	7.98E-05	2.51E-05	3.97E-05	0.99977
269	rest	7.85E-05	6.37E-05	5.23E-05	2.71E-05	0.999778
270	rest	0.000139104	1.57E-05	2.99E-05	1.32E-05	0.999802
271	rest	0.000458553	3.03E-05	3.06E-05	3.37E-05	0.999447
272	rest	0.000108048	1.69E-05	4.12E-05	2.12E-05	0.999813
273	rest	0.000398662	7.78E-05	1.06E-05	1.28E-05	0.9995
274	rest	8.22E-05	1.13E-05	2.29E-05	1.06E-06	0.999883
275	rest	0.000207106	1.05E-05	6.15E-06	5.87E-06	0.99977
276	rest	0.00100224	5.17E-05	0.000203598	0.000189414	0.998553
277	rest	0.00597819	0.000652677	0.000146359	0.000177246	0.993046
278	rest	0.00595907	0.0013154	0.00036814	0.000275891	0.992081
279	rest	0.00204352	0.000327202	2.37E-05	3.76E-06	0.997602
280	rest	0.00069271	7.77E-05	2.63E-05	2.76E-05	0.999176
281	rest	0.000828705	0.000167894	0.000121082	0.000113102	0.998769
282	rest	0.00204804	0.000287603	4.30E-05	8.61E-05	0.997535
283	rest	0.00162992	0.000135583	2.41E-05	2.22E-05	0.998188
284	rest	7.87E-05	7.74E-06	7.61E-07	3.99E-07	0.999912
285	rest	0.000135638	2.85E-05	1.36E-05	7.87E-06	0.999814
286	rest	0.000163029	2.83E-05	4.09E-05	2.55E-06	0.999765
287	rest	0.000299176	3.15E-05	3.35E-05	2.20E-05	0.999614
288	rest	9.03E-05	1.39E-05	6.73E-06	5.00E-06	0.999884
289	rest	0.000437004	0.000103481	2.31E-05	7.94E-06	0.999428
290	rest	0.000493011	2.87E-05	3.12E-05	0.000206838	0.99924
291	rest	0.000410296	0.000105551	4.65E-05	7.42E-05	0.999363
292	rest	0.000941103	2.88E-05	0.000172565	4.90E-05	0.998809
293	rest	0.00315454	0.000273042	0.000181499	0.00177882	0.994612
294	rest	0.00118936	0.00026849	4.50E-05	6.11E-05	0.998436
295	rest	0.000913638	0.000178295	8.75E-05	2.46E-05	0.998796
296	rest	0.000506408	6.11E-05	3.11E-05	1.88E-05	0.999383
297	rest	0.000364543	3.89E-05	4.13E-06	3.16E-06	0.999589
298	rest	0.0007186	0.000103343	2.29E-05	7.06E-05	0.999085
299	rest	0.000112774	2.12E-05	4.84E-06	2.45E-06	0.999859
300	rest	0.000164145	4.50E-05	0.000212154	4.92E-05	0.99953
301	rest	0.00014833	3.77E-05	1.91E-05	1.87E-05	0.999776
302	rest	0.000530589	3.47E-05	1.28E-05	7.14E-05	0.99935
303	rest	0.000223146	7.47E-05	3.15E-05	3.67E-05	0.999634
304	rest	0.000315028	1.15E-05	1.92E-05	2.98E-06	0.999651
305	rest	0.00170635	0.000204859	0.000460374	0.000729047	0.996899
306	rest	0.000843346	0.000130355	2.71E-05	3.19E-05	0.998967
307	rest	0.00260981	0.00147554	0.000689053	0.000572589	0.994653
308	rest	0.0036127	0.000694411	9.28E-05	4.31E-05	0.995557
309	rest	0.00402538	0.00023118	6.27E-05	0.000100293	0.99558
310	rest	0.00428777	0.000166631	2.03E-05	5.69E-05	0.995468
311	rest	0.00191414	0.000176646	4.61E-05	8.17E-05	0.997781
312	rest	0.000806829	9.27E-05	4.66E-05	5.57E-06	0.999048
313	rest	8.16E-05	1.79E-05	2.51E-05	9.67E-06	0.999866
314	rest	0.000178529	5.06E-05	4.17E-05	1.23E-05	0.999717
315	rest	8.57E-05	1.88E-05	8.59E-06	5.88E-06	0.999881
316	rest	0.000124469	9.07E-06	6.91E-06	3.94E-06	0.999856
317	rest	0.000345299	2.69E-05	0.00027138	3.35E-05	0.999323
318	rest	0.000707428	4.17E-05	2.99E-05	7.75E-06	0.999213
319	rest	0.000312999	0.00012221	2.24E-05	1.59E-05	0.999527
320	rest	8.94E-05	2.28E-05	8.38E-06	8.27E-06	0.999871
321	rest	0.000294131	7.80E-05	1.83E-05	1.71E-05	0.999592
322	rest	0.00150432	0.00015649	9.37E-05	0.000267375	0.997978
323	rest	0.00265885	0.000360245	0.000234944	4.42E-05	0.996702
324	rest	0.00260305	0.000120255	8.05E-05	0.000114303	0.997082
325	rest	0.00314304	0.000417301	0.000147525	0.000152102	0.99614
326	rest	0.00194383	4.39E-05	1.96E-05	4.87E-05	0.997944
327	rest	0.00406355	0.00036959	0.000560944	6.30E-05	0.994943
328	rest	0.00495276	0.000127424	0.00020304	9.25E-05	0.994624
329	rest	0.00479017	8.92E-05	3.68E-05	4.96E-06	0.995079
330	rest	0.00427369	0.00010107	9.89E-05	4.05E-05	0.995486
331	rest	0.00375164	0.000239549	9.47E-05	5.91E-05	0.995855
332	rest	0.0020192	6.76E-05	5.16E-05	1.87E-05	0.997843
333	rest	0.00299436	0.000133089	0.000245609	0.000167001	0.99646
334	rest	0.00342588	0.000441625	9.33E-05	3.80E-05	0.996001
335	rest	0.00505944	0.000281205	0.000214548	4.00E-05	0.994405
336	rest	0.0047118	0.000463885	0.000175398	4.11E-05	0.994608
337	rest	0.00587214	0.000616576	0.000581968	0.000220085	0.992709
338	rest	0.0045008	0.000188299	8.17E-05	3.73E-05	0.995192
339	rest	0.00107761	5.57E-05	1.61E-05	2.97E-06	0.998848
340	rest	0.000774696	5.99E-05	0.00028675	2.59E-05	0.998853
341	rest	0.00116803	4.41E-05	5.97E-05	3.78E-05	0.99869
342	rest	0.00248767	8.38E-05	0.000308663	0.000479207	0.996641
343	rest	0.00593367	0.00050003	0.000102805	2.73E-05	0.993436
344	rest	0.012863	0.00169467	0.000414604	0.000827685	0.9842
345	rest	0.00251242	0.000226419	3.49E-05	5.88E-06	0.99722
346	rest	0.00155833	5.68E-05	8.39E-06	6.07E-06	0.99837
347	rest	0.000513909	7.40E-06	3.21E-06	1.39E-05	0.999462
348	rest	0.000593638	8.35E-05	8.13E-05	0.000438072	0.998804
349	rest	0.000245154	5.66E-05	2.46E-05	0.000217668	0.999456
350	rest	3.40E-05	2.35E-05	3.61E-06	2.05E-06	0.999937
351	rest	3.23E-05	1.11E-05	1.04E-05	1.29E-05	0.999933
352	rest	0.000114325	1.90E-05	8.91E-06	3.90E-06	0.999854
353	rest	9.13E-05	2.90E-05	1.88E-05	1.41E-05	0.999847
354	rest	2.17E-05	1.43E-05	2.56E-05	4.82E-06	0.999934
355	rest	2.83E-05	1.86E-05	4.52E-05	1.12E-05	0.999897
356	rest	0.00023388	5.59E-05	0.000110507	5.64E-05	0.999543
357	rest	0.00114289	0.000556992	9.25E-05	1.82E-05	0.998189
358	rest	0.00100353	0.000124861	0.000102495	1.45E-05	0.998755
359	rest	0.00141789	4.47E-05	4.20E-05	0.000170074	0.998325
360	rest	0.000933098	7.10E-05	6.38E-05	3.47E-05	0.998897
361	rest	0.00130453	0.000447419	5.09E-05	9.25E-05	0.998105
362	rest	0.000193314	3.29E-05	2.79E-05	5.30E-06	0.999741
363	rest	6.17E-05	5.97E-06	4.16E-06	1.15E-05	0.999917
364	rest	3.05E-05	1.01E-05	5.66E-06	1.22E-05	0.999942
365	rest	0.000177913	4.55E-05	0.000140539	1.67E-05	0.999619
366	rest	0.00182226	0.000110565	0.000297643	3.08E-05	0.997739
367	rest	0.00252404	9.31E-05	8.34E-05	9.58E-05	0.997204
368	rest	0.00233	8.14E-05	3.03E-05	9.52E-06	0.997549
369	rest	0.00162315	6.87E-05	7.29E-05	1.61E-05	0.998219
370	rest	0.00292186	0.000115108	0.000270336	8.50E-05	0.996608
371	rest	0.0038248	3.83E-05	9.04E-05	7.00E-05	0.995977
372	rest	0.00432877	0.000196642	7.17E-05	6.02E-05	0.995343
373	rest	0.00360053	0.000395532	5.28E-05	1.09E-05	0.99594
374	rest	0.00518049	0.00140134	0.000268395	0.000310569	0.992839
375	rest	0.00194606	0.000538069	8.26E-05	3.80E-05	0.997395
376	rest	0.000387363	6.15E-05	9.85E-06	8.06E-06	0.999533
377	rest	0.000278066	6.47E-05	1.56E-05	1.85E-05	0.999623
378	rest	7.92E-05	1.43E-05	1.11E-05	1.30E-05	0.999882
379	rest	7.42E-05	3.57E-05	2.91E-05	1.80E-05	0.999843
380	rest	0.000123901	3.71E-05	6.13E-05	4.08E-05	0.999737
381	rest	0.00011646	4.86E-05	1.71E-05	8.99E-06	0.999809
382	rest	0.000201843	7.54E-05	2.62E-05	8.25E-05	0.999614
383	rest	0.000418262	0.000154054	2.32E-05	6.47E-05	0.99934
384	rest	0.000717935	0.000386322	3.97E-05	4.46E-05	0.998811
385	rest	0.000715588	0.000263321	4.39E-05	2.04E-05	0.998957
