onset	duration	category
711305	n/a	MRI_trigger
721805	n/a	MRI_trigger
732305	n/a	MRI_trigger
742805	n/a	MRI_trigger
753305	n/a	MRI_trigger
763805	n/a	MRI_trigger
774305	n/a	MRI_trigger
784805	n/a	MRI_trigger
795305	n/a	MRI_trigger
805805	n/a	MRI_trigger
816305	n/a	MRI_trigger
826805	n/a	MRI_trigger
837305	n/a	MRI_trigger
847805	n/a	MRI_trigger
858305	n/a	MRI_trigger
868805	n/a	MRI_trigger
879305	n/a	MRI_trigger
889805	n/a	MRI_trigger
900305	n/a	MRI_trigger
910805	n/a	MRI_trigger
921305	n/a	MRI_trigger
931805	n/a	MRI_trigger
942305	n/a	MRI_trigger
952805	n/a	MRI_trigger
963305	n/a	MRI_trigger
973805	n/a	MRI_trigger
984305	n/a	MRI_trigger
994805	n/a	MRI_trigger
1005305	n/a	MRI_trigger
1015805	n/a	MRI_trigger
1026305	n/a	MRI_trigger
1036805	n/a	MRI_trigger
1047305	n/a	MRI_trigger
1057805	n/a	MRI_trigger
1068305	n/a	MRI_trigger
1078805	n/a	MRI_trigger
1089305	n/a	MRI_trigger
1099805	n/a	MRI_trigger
1110305	n/a	MRI_trigger
1120805	n/a	MRI_trigger
1131305	n/a	MRI_trigger
1141805	n/a	MRI_trigger
1152305	n/a	MRI_trigger
1162805	n/a	MRI_trigger
1173305	n/a	MRI_trigger
1183805	n/a	MRI_trigger
1194305	n/a	MRI_trigger
1204805	n/a	MRI_trigger
1215305	n/a	MRI_trigger
1225805	n/a	MRI_trigger
1236305	n/a	MRI_trigger
1246805	n/a	MRI_trigger
1257305	n/a	MRI_trigger
1267805	n/a	MRI_trigger
1278305	n/a	MRI_trigger
1288805	n/a	MRI_trigger
1299305	n/a	MRI_trigger
1309805	n/a	MRI_trigger
1320305	n/a	MRI_trigger
1330805	n/a	MRI_trigger
1341305	n/a	MRI_trigger
1351805	n/a	MRI_trigger
1362305	n/a	MRI_trigger
1372805	n/a	MRI_trigger
1383305	n/a	MRI_trigger
1393805	n/a	MRI_trigger
1404305	n/a	MRI_trigger
1414805	n/a	MRI_trigger
1425305	n/a	MRI_trigger
1435805	n/a	MRI_trigger
1446305	n/a	MRI_trigger
1456805	n/a	MRI_trigger
1467305	n/a	MRI_trigger
1477805	n/a	MRI_trigger
1488305	n/a	MRI_trigger
1498805	n/a	MRI_trigger
1509305	n/a	MRI_trigger
1519805	n/a	MRI_trigger
1530305	n/a	MRI_trigger
1540805	n/a	MRI_trigger
1551305	n/a	MRI_trigger
1561805	n/a	MRI_trigger
1572305	n/a	MRI_trigger
1582805	n/a	MRI_trigger
1593305	n/a	MRI_trigger
1603805	n/a	MRI_trigger
1614305	n/a	MRI_trigger
1624805	n/a	MRI_trigger
1635305	n/a	MRI_trigger
1645805	n/a	MRI_trigger
1656305	n/a	MRI_trigger
1666805	n/a	MRI_trigger
1677305	n/a	MRI_trigger
1687805	n/a	MRI_trigger
1698305	n/a	MRI_trigger
1708805	n/a	MRI_trigger
1719305	n/a	MRI_trigger
1729805	n/a	MRI_trigger
1740305	n/a	MRI_trigger
1750805	n/a	MRI_trigger
1761305	n/a	MRI_trigger
1771805	n/a	MRI_trigger
1782305	n/a	MRI_trigger
1792805	n/a	MRI_trigger
1803305	n/a	MRI_trigger
1813805	n/a	MRI_trigger
1824305	n/a	MRI_trigger
1834805	n/a	MRI_trigger
1845305	n/a	MRI_trigger
1855805	n/a	MRI_trigger
1866305	n/a	MRI_trigger
1876805	n/a	MRI_trigger
1887305	n/a	MRI_trigger
1897805	n/a	MRI_trigger
1908305	n/a	MRI_trigger
1918805	n/a	MRI_trigger
1929305	n/a	MRI_trigger
1939805	n/a	MRI_trigger
1950305	n/a	MRI_trigger
1960805	n/a	MRI_trigger
1971305	n/a	MRI_trigger
1981805	n/a	MRI_trigger
1992305	n/a	MRI_trigger
2002805	n/a	MRI_trigger
2013305	n/a	MRI_trigger
2023805	n/a	MRI_trigger
2034305	n/a	MRI_trigger
2044805	n/a	MRI_trigger
2055305	n/a	MRI_trigger
2065805	n/a	MRI_trigger
2076305	n/a	MRI_trigger
2086805	n/a	MRI_trigger
2097305	n/a	MRI_trigger
2107805	n/a	MRI_trigger
2118305	n/a	MRI_trigger
2128805	n/a	MRI_trigger
2139305	n/a	MRI_trigger
2149805	n/a	MRI_trigger
2160305	n/a	MRI_trigger
2170805	n/a	MRI_trigger
2181305	n/a	MRI_trigger
2191805	n/a	MRI_trigger
2202305	n/a	MRI_trigger
2212805	n/a	MRI_trigger
2223305	n/a	MRI_trigger
2233805	n/a	MRI_trigger
2244305	n/a	MRI_trigger
2254805	n/a	MRI_trigger
2265305	n/a	MRI_trigger
2275805	n/a	MRI_trigger
2286305	n/a	MRI_trigger
2296805	n/a	MRI_trigger
2307305	n/a	MRI_trigger
2317805	n/a	MRI_trigger
2328305	n/a	MRI_trigger
2338805	n/a	MRI_trigger
2349305	n/a	MRI_trigger
2359805	n/a	MRI_trigger
2370305	n/a	MRI_trigger
2380805	n/a	MRI_trigger
2391305	n/a	MRI_trigger
2401805	n/a	MRI_trigger
2412305	n/a	MRI_trigger
2422805	n/a	MRI_trigger
2433305	n/a	MRI_trigger
2443805	n/a	MRI_trigger
2454305	n/a	MRI_trigger
2464805	n/a	MRI_trigger
2475305	n/a	MRI_trigger
2485805	n/a	MRI_trigger
2496305	n/a	MRI_trigger
2506805	n/a	MRI_trigger
2517305	n/a	MRI_trigger
2527805	n/a	MRI_trigger
2538305	n/a	MRI_trigger
2548805	n/a	MRI_trigger
2559305	n/a	MRI_trigger
2569805	n/a	MRI_trigger
2580305	n/a	MRI_trigger
2590805	n/a	MRI_trigger
2601305	n/a	MRI_trigger
2611805	n/a	MRI_trigger
2622305	n/a	MRI_trigger
2632805	n/a	MRI_trigger
2643305	n/a	MRI_trigger
2653805	n/a	MRI_trigger
2664305	n/a	MRI_trigger
2674805	n/a	MRI_trigger
2685305	n/a	MRI_trigger
2695805	n/a	MRI_trigger
2706305	n/a	MRI_trigger
2716805	n/a	MRI_trigger
2727305	n/a	MRI_trigger
2737805	n/a	MRI_trigger
2748305	n/a	MRI_trigger
2758805	n/a	MRI_trigger
2769305	n/a	MRI_trigger
2779805	n/a	MRI_trigger
2790305	n/a	MRI_trigger
2800805	n/a	MRI_trigger
2811305	n/a	MRI_trigger
2821805	n/a	MRI_trigger
2832305	n/a	MRI_trigger
2842805	n/a	MRI_trigger
2853305	n/a	MRI_trigger
2863805	n/a	MRI_trigger
2874305	n/a	MRI_trigger
2884805	n/a	MRI_trigger
2895305	n/a	MRI_trigger
2905805	n/a	MRI_trigger
2916305	n/a	MRI_trigger
2926805	n/a	MRI_trigger
2937305	n/a	MRI_trigger
2947805	n/a	MRI_trigger
2958305	n/a	MRI_trigger
2968805	n/a	MRI_trigger
2979305	n/a	MRI_trigger
2989805	n/a	MRI_trigger
3000305	n/a	MRI_trigger
3010805	n/a	MRI_trigger
3021305	n/a	MRI_trigger
3031805	n/a	MRI_trigger
3042305	n/a	MRI_trigger
3052805	n/a	MRI_trigger
3063305	n/a	MRI_trigger
3073805	n/a	MRI_trigger
3084305	n/a	MRI_trigger
3094805	n/a	MRI_trigger
3105305	n/a	MRI_trigger
3115805	n/a	MRI_trigger
3126305	n/a	MRI_trigger
3136805	n/a	MRI_trigger
3147305	n/a	MRI_trigger
3157805	n/a	MRI_trigger
3168305	n/a	MRI_trigger
3178805	n/a	MRI_trigger
3189305	n/a	MRI_trigger
3199805	n/a	MRI_trigger
3210305	n/a	MRI_trigger
3220805	n/a	MRI_trigger
3231305	n/a	MRI_trigger
3241805	n/a	MRI_trigger
3252305	n/a	MRI_trigger
3262805	n/a	MRI_trigger
3273305	n/a	MRI_trigger
3283805	n/a	MRI_trigger
3294305	n/a	MRI_trigger
3304805	n/a	MRI_trigger
3315305	n/a	MRI_trigger
3325805	n/a	MRI_trigger
3336305	n/a	MRI_trigger
3346805	n/a	MRI_trigger
3357305	n/a	MRI_trigger
3367805	n/a	MRI_trigger
3378305	n/a	MRI_trigger
3388805	n/a	MRI_trigger
3399305	n/a	MRI_trigger
3409805	n/a	MRI_trigger
3420305	n/a	MRI_trigger
3430805	n/a	MRI_trigger
3441305	n/a	MRI_trigger
3451805	n/a	MRI_trigger
3462305	n/a	MRI_trigger
3472805	n/a	MRI_trigger
3483305	n/a	MRI_trigger
3493805	n/a	MRI_trigger
3504305	n/a	MRI_trigger
3514805	n/a	MRI_trigger
3525305	n/a	MRI_trigger
3535805	n/a	MRI_trigger
3546305	n/a	MRI_trigger
3556805	n/a	MRI_trigger
3567305	n/a	MRI_trigger
3577805	n/a	MRI_trigger
3588305	n/a	MRI_trigger
3598805	n/a	MRI_trigger
3609305	n/a	MRI_trigger
3619805	n/a	MRI_trigger
3630305	n/a	MRI_trigger
3640805	n/a	MRI_trigger
3651305	n/a	MRI_trigger
3661805	n/a	MRI_trigger
3672305	n/a	MRI_trigger
3682805	n/a	MRI_trigger
3693305	n/a	MRI_trigger
3703805	n/a	MRI_trigger
3714305	n/a	MRI_trigger
3724805	n/a	MRI_trigger
3735305	n/a	MRI_trigger
3745805	n/a	MRI_trigger
3756305	n/a	MRI_trigger
3766805	n/a	MRI_trigger
3777305	n/a	MRI_trigger
3787805	n/a	MRI_trigger
3798305	n/a	MRI_trigger
3808805	n/a	MRI_trigger
3819305	n/a	MRI_trigger
3829805	n/a	MRI_trigger
3840305	n/a	MRI_trigger
3850805	n/a	MRI_trigger
3861305	n/a	MRI_trigger
3871805	n/a	MRI_trigger
3882305	n/a	MRI_trigger
3892805	n/a	MRI_trigger
3903305	n/a	MRI_trigger
3913805	n/a	MRI_trigger
3924305	n/a	MRI_trigger
3934805	n/a	MRI_trigger
3945305	n/a	MRI_trigger
3955805	n/a	MRI_trigger
3966305	n/a	MRI_trigger
3976805	n/a	MRI_trigger
3987305	n/a	MRI_trigger
3997805	n/a	MRI_trigger
4008305	n/a	MRI_trigger
4018805	n/a	MRI_trigger
4029305	n/a	MRI_trigger
4039805	n/a	MRI_trigger
4050305	n/a	MRI_trigger
4060805	n/a	MRI_trigger
4071305	n/a	MRI_trigger
4081805	n/a	MRI_trigger
4092305	n/a	MRI_trigger
4102805	n/a	MRI_trigger
4113305	n/a	MRI_trigger
4123805	n/a	MRI_trigger
4134305	n/a	MRI_trigger
4144805	n/a	MRI_trigger
4155305	n/a	MRI_trigger
4165805	n/a	MRI_trigger
4176305	n/a	MRI_trigger
4186805	n/a	MRI_trigger
4197305	n/a	MRI_trigger
4207805	n/a	MRI_trigger
4218305	n/a	MRI_trigger
4228805	n/a	MRI_trigger
4239305	n/a	MRI_trigger
4249805	n/a	MRI_trigger
4260305	n/a	MRI_trigger
4270805	n/a	MRI_trigger
4281305	n/a	MRI_trigger
4291805	n/a	MRI_trigger
4302305	n/a	MRI_trigger
4312805	n/a	MRI_trigger
4323305	n/a	MRI_trigger
4333805	n/a	MRI_trigger
4344305	n/a	MRI_trigger
4354805	n/a	MRI_trigger
4365305	n/a	MRI_trigger
4375805	n/a	MRI_trigger
4386305	n/a	MRI_trigger
4396805	n/a	MRI_trigger
4407305	n/a	MRI_trigger
4417805	n/a	MRI_trigger
4428305	n/a	MRI_trigger
4438805	n/a	MRI_trigger
4449305	n/a	MRI_trigger
4459805	n/a	MRI_trigger
4470305	n/a	MRI_trigger
4480805	n/a	MRI_trigger
4491305	n/a	MRI_trigger
4501805	n/a	MRI_trigger
4512305	n/a	MRI_trigger
4522805	n/a	MRI_trigger
4533305	n/a	MRI_trigger
4543805	n/a	MRI_trigger
4554305	n/a	MRI_trigger
4564805	n/a	MRI_trigger
4575305	n/a	MRI_trigger
4585805	n/a	MRI_trigger
4596305	n/a	MRI_trigger
4606805	n/a	MRI_trigger
4617305	n/a	MRI_trigger
4627805	n/a	MRI_trigger
4638305	n/a	MRI_trigger
4648805	n/a	MRI_trigger
4659305	n/a	MRI_trigger
4669805	n/a	MRI_trigger
4680305	n/a	MRI_trigger
4690805	n/a	MRI_trigger
4701305	n/a	MRI_trigger
4711805	n/a	MRI_trigger
4722305	n/a	MRI_trigger
4732805	n/a	MRI_trigger
4743305	n/a	MRI_trigger
4753805	n/a	MRI_trigger
4764305	n/a	MRI_trigger
4774805	n/a	MRI_trigger
4785305	n/a	MRI_trigger
4795805	n/a	MRI_trigger
4806305	n/a	MRI_trigger
4816805	n/a	MRI_trigger
4827305	n/a	MRI_trigger
4837805	n/a	MRI_trigger
4848305	n/a	MRI_trigger
4858805	n/a	MRI_trigger
4869305	n/a	MRI_trigger
4879805	n/a	MRI_trigger
4890305	n/a	MRI_trigger
4900805	n/a	MRI_trigger
4911305	n/a	MRI_trigger
4921805	n/a	MRI_trigger
4932305	n/a	MRI_trigger
4942805	n/a	MRI_trigger
4953305	n/a	MRI_trigger
4963805	n/a	MRI_trigger
4974305	n/a	MRI_trigger
4984805	n/a	MRI_trigger
4995305	n/a	MRI_trigger
5005805	n/a	MRI_trigger
5016305	n/a	MRI_trigger
5026805	n/a	MRI_trigger
5037305	n/a	MRI_trigger
5047805	n/a	MRI_trigger
5058305	n/a	MRI_trigger
5068805	n/a	MRI_trigger
5079305	n/a	MRI_trigger
5089805	n/a	MRI_trigger
5100305	n/a	MRI_trigger
5110805	n/a	MRI_trigger
5121305	n/a	MRI_trigger
5131805	n/a	MRI_trigger
5142305	n/a	MRI_trigger
5152805	n/a	MRI_trigger
5163305	n/a	MRI_trigger
5173805	n/a	MRI_trigger
5184305	n/a	MRI_trigger
5194805	n/a	MRI_trigger
5205305	n/a	MRI_trigger
5215805	n/a	MRI_trigger
5226305	n/a	MRI_trigger
5236805	n/a	MRI_trigger
5247305	n/a	MRI_trigger
5257805	n/a	MRI_trigger
5268305	n/a	MRI_trigger
