onset	duration	category
330459	n/a	MRI_trigger
340959	n/a	MRI_trigger
351459	n/a	MRI_trigger
361959	n/a	MRI_trigger
372459	n/a	MRI_trigger
382959	n/a	MRI_trigger
393459	n/a	MRI_trigger
403959	n/a	MRI_trigger
414459	n/a	MRI_trigger
424959	n/a	MRI_trigger
435459	n/a	MRI_trigger
445959	n/a	MRI_trigger
456459	n/a	MRI_trigger
466959	n/a	MRI_trigger
477459	n/a	MRI_trigger
487959	n/a	MRI_trigger
498459	n/a	MRI_trigger
508959	n/a	MRI_trigger
519459	n/a	MRI_trigger
529959	n/a	MRI_trigger
540459	n/a	MRI_trigger
550959	n/a	MRI_trigger
561459	n/a	MRI_trigger
571959	n/a	MRI_trigger
582459	n/a	MRI_trigger
592959	n/a	MRI_trigger
603459	n/a	MRI_trigger
613959	n/a	MRI_trigger
624459	n/a	MRI_trigger
634959	n/a	MRI_trigger
645459	n/a	MRI_trigger
655959	n/a	MRI_trigger
666459	n/a	MRI_trigger
676959	n/a	MRI_trigger
687459	n/a	MRI_trigger
697959	n/a	MRI_trigger
708459	n/a	MRI_trigger
718959	n/a	MRI_trigger
729459	n/a	MRI_trigger
739959	n/a	MRI_trigger
750459	n/a	MRI_trigger
760959	n/a	MRI_trigger
771459	n/a	MRI_trigger
781959	n/a	MRI_trigger
792459	n/a	MRI_trigger
802959	n/a	MRI_trigger
813459	n/a	MRI_trigger
823959	n/a	MRI_trigger
834459	n/a	MRI_trigger
844959	n/a	MRI_trigger
855459	n/a	MRI_trigger
865959	n/a	MRI_trigger
876459	n/a	MRI_trigger
886959	n/a	MRI_trigger
897459	n/a	MRI_trigger
907959	n/a	MRI_trigger
918459	n/a	MRI_trigger
928959	n/a	MRI_trigger
939459	n/a	MRI_trigger
949959	n/a	MRI_trigger
960459	n/a	MRI_trigger
970959	n/a	MRI_trigger
981459	n/a	MRI_trigger
991959	n/a	MRI_trigger
1002459	n/a	MRI_trigger
1012959	n/a	MRI_trigger
1023459	n/a	MRI_trigger
1033959	n/a	MRI_trigger
1044459	n/a	MRI_trigger
1054959	n/a	MRI_trigger
1065459	n/a	MRI_trigger
1075959	n/a	MRI_trigger
1086459	n/a	MRI_trigger
1096959	n/a	MRI_trigger
1107459	n/a	MRI_trigger
1117959	n/a	MRI_trigger
1128459	n/a	MRI_trigger
